fragment_smiles,occurences,example_ligands
Cn1ncc2nccnc21,79,84:08408:6:PV-006020595883;84:08408:9:PV-006020900905;84:08409:4:PV-002953385828;
O=S1(=O)CCCc2cc(F)ccc21,25,84:08408:6:PV-006020602265;84:08408:9:PV-002953321543;84:08420:8:PV-003678954853;
Cc1ccc(O)cc1Cl,16,84:08408:6:PV-006020613776;84:08409:5:PV-003675091488;84:08429:4:PV-003681913079;
C1CC2CC3(CC3)CC1N2,12,84:08408:6:PV-002277914371;84:08411:5:PV-002953662174;84:08416:3:PV-002174569219;
OC1CSC=N1,3,84:08408:7:PV-003674803736;84:08438:5:PV-003685001705;84:08491:4:PV-003703130792;
Cc1ccnc(Cl)n1,31,84:08408:7:PV-002953285437;84:08412:8:PV-006024768129;84:08412:9:PV-006024898141;
O=C1CCc2c(Cl)cccc21,6,84:08408:7:PV-002953285738;84:08421:0:PV-006033138256;84:08421:8:PV-006033801242;
O=C1NS(=O)(=O)c2cc(Cl)ccc21,12,84:08408:7:PV-003674822022;84:08410:1:PV-003675318966;84:08413:8:PV-003676577253;
O=c1[nH]cnc2c1[nH]c1nccnc12,10,84:08408:7:PV-003674823861;84:08426:6:PV-003680927448;84:08426:9:PV-003681053911;
CC1COC2(CCNCC2)O1,27,84:08408:7:PV-003674827227;84:08408:7:PV-003674827228;84:08410:4:PV-002329704639;
C1C2CC1C1(COC1)O2,4,84:08408:7:PV-003674830210;84:08453:3:PV-003690075867;84:08477:8:PV-003698461223;
Cc1csc2ncn(C)c(=O)c12,13,84:08408:7:PV-002953294395;84:08408:7:PV-002953294396;84:08411:3:PV-003675705401;
Cc1cc2cc(F)ccc2nc1C,4,84:08408:7:PV-002953298885;84:08412:1:PV-002953741704;84:08496:8:PV-002964982201;
c1nn2cnnc2[nH]1,43,84:08408:7:PV-003674843987;84:08411:9:PV-003675909899;84:08412:0:PV-006023967060;
Cn1cc2cccc(F)c2n1,8,84:08408:8:PV-003674849866;84:08411:3:PV-003675707839;84:08417:9:PV-002954509176;
O=c1nc[nH]c2cc(Cl)ccc12,8,84:08408:8:PV-003674850362;84:08411:5:PV-002381479484;84:08422:1:PV-004081202892;
CN1CCC2(CCCCC2)CC1,13,84:08408:8:PV-002381425276;84:08409:9:PV-006021741813;84:08413:3:PV-002329762448;
c1cnc2ncncc2n1,16,84:08408:8:PV-006020644505;84:08411:6:PV-003675800850;84:08424:9:PV-003680341751;
FC1(F)CCC2(CCOC2)CC1,22,84:08408:8:PV-006020728385;84:08409:8:PV-003675198541;84:08415:8:PV-003677245591;
Cc1nc2cccnc2o1,3,84:08408:8:PV-006020730362;84:08421:2:PV-003679100125;84:08467:7:PV-003694990164;
C1CC2(C1)CC1CCOC12,7,84:08408:8:PV-003674851219;84:08410:8:PV-006022733537;84:08430:6:PV-003682311404;
CN1CCNC(=O)C1,5,84:08408:8:PV-003674854447;84:08431:5:PV-002485385857;84:08451:7:PV-003689511524;
CC1NCC2CCCN2C1=O,2,84:08408:8:PV-003674860326;84:08432:2:PV-003682868138;
c1ccc2c(c1)CC1(CCCN1)C2,34,84:08408:8:PV-003674865456;84:08408:8:PV-002433169947;84:08412:5:PV-002381501965;
c1ccc2nc3c(cc2c1)CCCCC3,3,84:08408:8:PV-002536664458;84:08410:0:PV-003675279810;84:08459:2:PV-002382457668;
CN1C(=O)c2ccccc2S1(=O)=O,20,84:08408:8:PV-003674867895;84:08408:8:PV-003674867896;84:08410:8:PV-002953570211;
Clc1ccc2ocnc2c1,18,84:08408:8:PV-002953308156;84:08416:7:PV-002954353033;84:08422:4:PV-002955101411;
O=S1(=O)CC(F)C2(CCC2)C1,13,84:08408:9:PV-003674881346;84:08410:8:PV-003675553816;84:08419:8:PV-003678602743;
O=C1NCS(=O)(=O)c2ccccc21,26,84:08408:9:PV-002953316336;84:08410:5:PV-006022418772;84:08416:9:PV-002954383726;
C1CC2COCC(C2)N1,30,84:08408:9:PV-002953319868;84:08409:3:PV-003675045808;84:08416:1:PV-002954267151;
FC1(F)CCOc2ccccc2C1,7,84:08408:9:PV-003674898256;84:08418:2:PV-003678046801;84:08444:8:PV-006057245902;
OC1CNC2(CNC2)CC1O,2,84:08408:9:PV-006020896841;84:08425:5:PV-006037687780;
CC1CS(=O)(=O)CCN1,64,84:08408:9:PV-006020905026;84:08408:9:PV-006020905027;84:08408:9:PV-006020905028;
NC12CC(C1)C2,32,84:08409:0:PV-002953323399;84:08410:8:PV-003675536929;84:08416:8:PV-006028783999;
c1cc2c(nn1)CCN2,17,84:08409:0:PV-003674909304;84:08410:4:PV-003675410412;84:08418:3:PV-003678084048;
CC1(C)CCCc2ccoc21,8,84:08409:0:PV-003674924969;84:08410:8:PV-002953572583;84:08410:8:PV-003675549811;
CC12CCC(C1)C(C)(C)NC2,49,84:08409:1:PV-002484926124;84:08410:4:PV-002536697886;84:08411:4:PV-003675752639;
O=c1[nH]c2ccccc2cc1Cl,8,84:08409:1:PV-002953340860;84:08447:5:PV-002958435259;84:08464:2:PV-002960657487;
C1CC2CCC1C1CNCC21,10,84:08409:1:PV-006021025279;84:08423:3:PV-002955222505;84:08424:4:PV-006036509579;
Cn1nc2c(c1N)CNC2,8,84:08409:1:PV-002433175493;84:08414:3:PV-002536775632;84:08433:9:PV-002174929708;
c1c2c(cc3c1OCO3)CCCC2,10,84:08409:1:PV-002953343346;84:08432:2:PV-006044492746;84:08433:2:PV-002956538744;
Oc1ccnc2c(F)ccc(F)c12,43,84:08409:1:PV-002226171357;84:08418:1:PV-002329860303;84:08420:2:PV-002485153772;
O=c1cccc2n1CCOC2,57,84:08409:1:PV-003674970102;84:08409:1:PV-003674970103;84:08409:3:PV-003675014612;
Cc1ncnc(N)n1,26,84:08409:1:PV-002953348766;84:08409:4:PV-002953378617;84:08410:4:PV-003675426869;
CC1(C)CCCNc2ccccc21,23,84:08409:1:PV-002174423347;84:08413:4:PV-003676425564;84:08413:4:PV-002953911530;
Cc1nc2c(s1)CNCC2,19,84:08409:2:PV-003674977860;84:08412:1:PV-002953745171;84:08414:2:PV-006026257547;
Oc1cnc2ccccc2c1,34,84:08409:2:PV-002953351266;84:08410:9:PV-003675562282;84:08411:1:PV-006023066796;
FC1(F)CCC2(CCN2)CC1,20,84:08409:2:PV-003674984907;84:08411:0:PV-003675624844;84:08412:1:PV-003675974219;
OC1C2CNCC1C2,17,84:08409:2:PV-002433177231;84:08414:2:PV-003676703458;84:08419:5:PV-003678507406;
O=C1CCNc2ccc(Cl)cc21,3,84:08409:2:PV-003674990394;84:08458:0:PV-002959830117;84:08471:7:PV-002961638705;
CC1CC(F)(F)CCN1,26,84:08409:2:PV-002953357069;84:08414:5:PV-003676811576;84:08417:7:PV-006029790851;
Cc1ccc2cc[nH]c(=O)c2c1,7,84:08409:2:PV-002953359679;84:08417:4:PV-002954441034;84:08429:2:PV-002956007493;
Nc1ncnc2sccc12,32,84:08409:2:PV-003675002879;84:08411:3:PV-002953636861;84:08413:8:PV-002953968299;
O=C1NCCNC12CCCCC2,5,84:08409:2:PV-006021137611;84:08430:4:PV-006042726107;84:08432:2:PV-003682871147;
O=C1CC2CCCC(C1)C2,12,84:08409:2:PV-006021165745;84:08409:6:PV-002953409042;84:08422:5:PV-003679528016;
O=C1CC2(CNC2)n2ccnc2N1,15,84:08409:2:PV-006021168541;84:08425:2:PV-002278253419;84:08430:4:PV-002278360927;
Cc1ccc2c(c1C)OCCCC2,5,84:08409:3:PV-003675012506;84:08439:1:PV-003685225657;84:08440:8:PV-003685802443;
CC12CCC(CC1)C(C)(C)O2,19,84:08409:3:PV-003675027512;84:08409:3:PV-003675027513;84:08416:7:PV-003677558508;
OC1CCCCc2ccccc21,18,84:08409:3:PV-002588426758;84:08414:5:PV-002954054603;84:08415:8:PV-003677267448;
C1CCOC2(CC1)CCNC2,49,84:08409:3:PV-002953371767;84:08409:8:PV-002953444587;84:08410:9:PV-003675560126;
Clc1nnc2ccccn12,4,84:08409:3:PV-003675032409;84:08412:3:PV-002953770508;84:08447:8:PV-002958474434;
O=c1[nH]c2ccccc2n2cnnc12,2,84:08409:3:PV-002588427046;84:08495:0:PV-002964739187;
Cc1cccc2c1NCNC2=O,5,84:08409:3:PV-003675036145;84:08419:4:PV-003678465205;84:08443:4:PV-003686684770;
c1ncc2c(n1)CNCC2,13,84:08409:3:PV-003675037226;84:08425:0:PV-006037191297;84:08427:4:PV-002537043031;
O=S1(=O)CCC2(CCNCCO2)CC1,33,84:08409:3:PV-003675038087;84:08412:1:PV-002953745592;84:08417:3:PV-006029324025;
Cc1ccc2cnoc2n1,32,84:08409:3:PV-002953375011;84:08409:3:PV-002953375012;84:08413:6:PV-003676487698;
c1ccc2c(c1)sc1ccsc12,20,84:08409:3:PV-002953376871;84:08410:3:PV-002329701221;84:08410:9:PV-002536707014;
Cc1n[nH]c2c1NCCC2,81,84:08409:4:PV-002536675694;84:08410:4:PV-002484953266;84:08410:6:PV-004080137596;
Cn1ccc2ncccc21,8,84:08409:4:PV-002953383447;84:08428:5:PV-006040763358;84:08442:5:PV-003686394271;
O=S1(=O)Nc2cccc3cccc1c23,19,84:08409:4:PV-006021301015;84:08410:2:PV-002122699590;84:08410:7:PV-002433208626;
O=C1CCS(=O)(=O)N1,6,84:08409:4:PV-002484932908;84:08423:1:PV-002381717395;84:08439:1:PV-002485540717;
O=c1[nH]cns1,14,84:08409:4:PV-002953386946;84:08409:4:PV-003675071588;84:08410:4:PV-002953524559;
NC1CC2(CCOCC2)C1,35,84:08409:5:PV-003675092782;84:08410:0:PV-003675266934;84:08416:1:PV-003677368555;
O=C1CNS(=O)(=O)CCN1,29,84:08409:5:PV-002953399236;84:08411:0:PV-002953597815;84:08416:4:PV-002954307716;
O=C1NCCC2CNCCN12,14,84:08409:6:PV-006021498919;84:08421:8:PV-006033870950;84:08432:3:PV-006044584433;
O=c1[nH]c2ncnn2c2ccccc12,21,84:08409:6:PV-002953404498;84:08416:2:PV-002954286795;84:08432:9:PV-002956494537;
Nc1nccc2cccnc12,7,84:08409:6:PV-003675119277;84:08416:9:PV-003677640646;84:08445:3:PV-002958151441;
c1cnc2c(c1)NCC21CCC1,16,84:08409:6:PV-002953406359;84:08412:9:PV-006024913920;84:08417:0:PV-006029090977;
OC1CNCC2(CCOCC2)C1,22,84:08409:6:PV-002484936779;84:08410:4:PV-002226198643;84:08411:1:PV-002174463090;
Oc1nccs1,3,84:08409:6:PV-002953409669;84:08426:6:PV-002955661577;84:08496:1:PV-006109392780;
Clc1ccc2ncc3cncn3c2c1,36,84:08409:6:PV-002122686999;84:08412:4:PV-002122744461;84:08414:0:PV-006025989430;
Cn1cnc(=O)c2[nH]cnc21,4,84:08409:6:PV-002953414355;84:08454:0:PV-003690299450;84:08482:3:PV-002963054553;
O=S1(=O)CCNC2CCCCC21,13,84:08409:6:PV-002953416410;84:08416:4:PV-002954304601;84:08426:8:PV-002955690408;
c1cc2c(nn1)OCCS2,32,84:08409:6:PV-003675149222;84:08409:6:PV-003675149223;84:08410:6:PV-003675484387;
CN=S1(=O)CCC2(CC1)CNCCO2,7,84:08409:7:PV-003675153563;84:08414:1:PV-002953999431;84:08414:1:PV-002953999432;
O=C1CCCc2ncsc21,15,84:08409:7:PV-002953420280;84:08419:3:PV-006031348714;84:08419:7:PV-002536887898;
O=c1[nH]ncc2c(F)ccc(F)c12,2,84:08409:7:PV-002953420807;84:08413:3:PV-002953898396;
Nc1cc(=O)[nH]c(=O)[nH]1,11,84:08409:7:PV-002953420954;84:08419:5:PV-002536882715;84:08423:9:PV-003680001371;
O=C1CCNC(=O)CN1,9,84:08409:7:PV-006021663758;84:08409:7:PV-006021663759;84:08409:7:PV-006021663760;
Clc1csc(Cl)n1,20,84:08409:7:PV-006021718257;84:08414:3:PV-006026272805;84:08415:9:PV-002954241735;
CN1CCC(F)(F)CC1,20,84:08409:7:PV-003675174182;84:08409:8:PV-002536684074;84:08417:3:PV-002226338547;
O=C1N=CN2CCCC12,11,84:08409:7:PV-002953427141;84:08411:1:PV-002953608245;84:08423:4:PV-006035575037;
Clc1cccc2c1[nH]c1ccccc12,7,84:08409:8:PV-003675182551;84:08409:8:PV-003675182552;84:08409:8:PV-003675182553;
Cc1cc(C)c2c(=O)[nH]n(C)c2n1,14,84:08409:8:PV-003675184594;84:08419:6:PV-002954735653;84:08432:3:PV-003682906583;
FC1(F)CC2(C1)CC1(CCC1)C2,18,84:08409:8:PV-003675197132;84:08413:2:PV-003676356047;84:08413:7:PV-003676535639;
Cc1cc2c(cc1C)SCCC2,4,84:08409:8:PV-003675202552;84:08421:9:PV-002955040856;84:08477:0:PV-006090053643;
C=C1CCNC1,13,84:08409:8:PV-003675219405;84:08411:2:PV-002953618772;84:08416:9:PV-003677610025;
CC1CC(N)CN1,10,84:08409:8:PV-006021737449;84:08410:1:PV-002953472717;84:08410:1:PV-002953481576;
c1n[nH]c2c1C1CCCC(C2)N1,9,84:08409:9:PV-006021766553;84:08422:1:PV-002955063675;84:08426:6:PV-006038811056;
Nc1ncnc(N)n1,11,84:08409:9:PV-006021824154;84:08410:4:PV-002174449545;84:08412:0:PV-006023921488;
O=S1(=O)CCCNc2ccccc21,18,84:08409:9:PV-006021830211;84:08414:9:PV-003676939450;84:08417:1:PV-003677702649;
C1=CC2(CCNCC2)Oc2ccccc21,8,84:08409:9:PV-002433191560;84:08422:6:PV-002955133855;84:08430:1:PV-006042406112;
CC1(C)CS(=O)CCN1,11,84:08409:9:PV-003675230570;84:08434:2:PV-006046582376;84:08439:5:PV-002957372538;
CN1CC2(CCNCC2)c2ccccc21,13,84:08409:9:PV-002953454301;84:08417:7:PV-003677892473;84:08433:5:PV-002956577373;
Cc1ccc2[nH]c3c(=O)[nH]ncc3c2c1,5,84:08410:0:PV-002953456391;84:08431:3:PV-003682536107;84:08431:7:PV-002956339282;
CC1NCC1O,17,84:08410:0:PV-003675252780;84:08427:0:PV-002955716425;84:08429:0:PV-002955986156;
O=c1[nH]ncc2c3c(ccc12)OCO3,5,84:08410:0:PV-002953457366;84:08411:9:PV-002953716823;84:08435:4:PV-002956830842;
O=S1(=O)CC2CCCCC2C1,4,84:08410:0:PV-003675254105;84:08475:8:PV-003697775448;84:08492:8:PV-003703584353;
CC1CNc2ccccc2N(C)C1=O,9,84:08410:0:PV-002433193763;84:08420:6:PV-003678896482;84:08424:1:PV-002174729149;
CN1CC2(CCCNC2)CC1=O,30,84:08410:0:PV-002953463322;84:08410:0:PV-003675279899;84:08413:4:PV-006025400323;
O=c1[nH]ccc2nccnc12,14,84:08410:0:PV-002953463680;84:08424:8:PV-002955419579;84:08425:0:PV-006037232796;
OC1CC2CNCc3cccnc3N2C1,5,84:08410:0:PV-002122695297;84:08419:6:PV-002954734889;84:08436:9:PV-003684484498;
C1=NCC2CNCCN12,9,84:08410:0:PV-003675270067;84:08446:5:PV-003687746121;84:08461:8:PV-003693001844;
Cn1ncc2c1CNCCC2,16,84:08410:0:PV-006021884705;84:08415:9:PV-002954247397;84:08427:9:PV-002955834430;
O=C1NC2CCCC1CNC2,29,84:08410:0:PV-006021895090;84:08415:3:PV-006027337157;84:08416:0:PV-006028047773;
O=C1CCCCCCC1,5,84:08410:0:PV-006021919320;84:08423:4:PV-006035557826;84:08432:8:PV-003683047294;
O=c1[nH]ncc2nn3ccccc3c12,4,84:08410:0:PV-006021927801;84:08419:8:PV-002954765161;84:08467:3:PV-002961067411;
O=C1CC2(CCOCC2)NCCN1,5,84:08410:0:PV-006021946922;84:08422:4:PV-002955107511;84:08462:3:PV-002279012748;
O=c1[nH]cnc2sc3c(c12)CCCC3,8,84:08410:0:PV-006021964817;84:08422:4:PV-002955099297;84:08441:0:PV-002957575259;
C1=CCCNCC1,5,84:08410:1:PV-003675282149;84:08410:1:PV-002953468917;84:08416:3:PV-003677415759;
O=c1cc[nH]c2cc(F)c(F)cc12,13,84:08410:1:PV-002381451409;84:08411:8:PV-002953706625;84:08420:6:PV-002381665850;
OC1CCC(F)(F)C1,2,84:08410:1:PV-003675291987;84:08469:8:PV-002961395448;
Nc1ncccc1F,3,84:08410:1:PV-003675296948;84:08488:0:PV-002963806591;84:08489:6:PV-003702507124;
Cc1cc(C)c2c(c1C)OC(C)C2,8,84:08410:1:PV-003675299652;84:08414:8:PV-003676917270;84:08425:7:PV-003680635962;
O=c1[nH]cnc2c1CCC2,3,84:08410:1:PV-003675300083;84:08417:1:PV-006029096184;84:08499:3:PV-003705818534;
FC1CCCC2(C1)OCCO2,4,84:08410:1:PV-002953482566;84:08438:8:PV-003685102209;84:08451:7:PV-002123548449;
CN1CCC12CCC2,21,84:08410:1:PV-003675317994;84:08413:7:PV-006025717831;84:08421:5:PV-002954983985;
Cc1cccc2c1OCC2=O,9,84:08410:1:PV-002953484005;84:08421:5:PV-002954986597;84:08422:1:PV-003679389463;
Cc1nn(C)c2c1CCCN2,4,84:08410:2:PV-006022044489;84:08417:9:PV-006029971604;84:08433:8:PV-002956617752;
FC1(F)C2(CCC2)C12CCNCC2,11,84:08410:2:PV-006022096970;84:08413:8:PV-002226267585;84:08419:0:PV-006031078759;
OC1CCC(F)C1,6,84:08410:2:PV-006022156749;84:08423:3:PV-003679811618;84:08439:0:PV-003685174594;
O=S1(=O)CC23CCCCC2(CNC3)C1,6,84:08410:2:PV-006022172734;84:08414:7:PV-006026674267;84:08434:8:PV-002226696942;
N=S1(=O)CCC(N)C1,19,84:08410:2:PV-003675338236;84:08413:0:PV-006024942410;84:08415:1:PV-003676999627;
c1ccc2c(c1)NCC1(CCOCC1)O2,2,84:08410:2:PV-003675341036;84:08462:2:PV-006074924465;
Clc1ccc2nccc(Cl)c2c1,15,84:08410:2:PV-001816326255;84:08417:8:PV-003677922364;84:08417:8:PV-003677922365;
CN1CCOCC12CNCCOC2,7,84:08410:3:PV-002953498745;84:08415:2:PV-003677058930;84:08415:2:PV-003677058931;
c1cc2c(s1)OCCC2,4,84:08410:3:PV-002329701512;84:08453:5:PV-002330584229;84:08483:2:PV-002175938841;
O=c1cc2c(c[nH]1)COCC2,5,84:08410:3:PV-006022270134;84:08416:1:PV-002954277321;84:08452:8:PV-002959141648;
OC1NCCCC1F,19,84:08410:3:PV-006022330182;84:08411:0:PV-002953592633;84:08415:8:PV-002954231996;
Cc1nc2ccccc2c(=O)o1,8,84:08410:3:PV-002953507991;84:08413:3:PV-002953903204;84:08427:1:PV-004081669283;
O=c1[nH]ccc2cccc(F)c12,34,84:08410:3:PV-003675384886;84:08413:6:PV-003676495490;84:08413:7:PV-003676536622;
O=C1NCNc2cccc(Cl)c21,4,84:08410:4:PV-002953520025;84:08423:3:PV-002955224915;84:08433:5:PV-002956580056;
c1ccc2c(c1)COC21CCCCC1,4,84:08410:4:PV-003675417939;84:08427:6:PV-002955794856;84:08461:3:PV-002960269848;
FC12CCCC(CC1)C2,30,84:08410:4:PV-003675421119;84:08412:0:PV-003675940593;84:08416:6:PV-006028658025;
OC1CCC12CCOCC2,32,84:08410:5:PV-006022379259;84:08410:7:PV-002953560222;84:08412:5:PV-006024509049;
c1ccc2c(c1)CC1CCC(C2)C1,2,84:08410:5:PV-006022470767;84:08477:4:PV-003698306662;
NC1C2CC3CC(C2)CC1C3,10,84:08410:5:PV-003675432127;84:08410:5:PV-003675432128;84:08410:5:PV-003675432129;
Cc1ccnc2c1NC(=O)CN2,25,84:08410:5:PV-003675439224;84:08411:1:PV-003675646624;84:08420:0:PV-003678678735;
NC1CCc2ccccc2C1,35,84:08410:5:PV-003675449089;84:08412:6:PV-006024610946;84:08421:3:PV-002954956956;
CC1(C)CCc2ccccc2S1,3,84:08410:5:PV-002953533641;84:08429:8:PV-002956091523;84:08487:3:PV-002963712611;
O=C1CNC(=O)C2(CC3(CCCC3)C2)N1,2,84:08410:5:PV-002953535938;84:08461:9:PV-002960345985;
O=C1CCNCCCCCCN1,38,84:08410:5:PV-003675456531;84:08412:8:PV-002485002413;84:08413:9:PV-003676590722;
Cc1cnc2ncccc2c1,25,84:08410:5:PV-003675457327;84:08411:6:PV-003675804297;84:08411:6:PV-003675804298;
NC1CCn2nccc2C1,31,84:08410:6:PV-003675457818;84:08410:7:PV-003675495382;84:08410:9:PV-003675587046;
O=c1[nH]c(=O)c2cc(Cl)c(Cl)cc2[nH]1,26,84:08410:6:PV-002953537167;84:08417:1:PV-002954400562;84:08423:7:PV-002955286495;
Cc1cccc(Cl)c1O,2,84:08410:6:PV-003675472877;84:08495:0:PV-003704343282;
O=C1Cc2cccc3c2N1CCC3,4,84:08410:6:PV-006022572891;84:08414:8:PV-002954096523;84:08440:3:PV-003685641954;
Clc1cccc2scnc12,28,84:08410:6:PV-006022604163;84:08410:6:PV-006022657185;84:08416:6:PV-002954338707;
c1c2c(cc3c1OCO3)CCCCC2,7,84:08410:6:PV-006022623153;84:08441:5:PV-003686033899;84:08450:7:PV-003689195324;
CN1C(=O)NS(=O)(=O)c2ccccc21,6,84:08410:6:PV-002122708263;84:08419:4:PV-002174633039;84:08434:8:PV-002537196656;
Cc1cccc2c1C(=O)CC2,13,84:08410:7:PV-002953549008;84:08416:9:PV-002954373532;84:08417:8:PV-002954498682;
O=c1[nH]cnc2c1[nH]c1ccccc12,10,84:08410:7:PV-002953551286;84:08413:5:PV-002953929091;84:08414:6:PV-002954070502;
C=C1CCCC1,7,84:08410:7:PV-002953552476;84:08417:0:PV-002954393611;84:08425:8:PV-003680674974;
O=C1CCC2CNCC2N1,34,84:08410:7:PV-003675502080;84:08415:3:PV-002278051967;84:08424:7:PV-002955418470;
O=C1NCOc2ccccc21,13,84:08410:7:PV-002953557959;84:08417:5:PV-002954462209;84:08419:5:PV-003678503624;
O=c1[nH]cnc2sc3c(c12)CCCO3,6,84:08410:7:PV-002953561338;84:08431:4:PV-002956302790;84:08442:9:PV-002957830019;
O=S1(=O)CC(F)C2(COC2)C1,8,84:08410:7:PV-003675520834;84:08413:6:PV-006025572840;84:08450:7:PV-003689166870;
c1cnc2c(c1)NCC21CC1,19,84:08410:7:PV-002953562170;84:08411:3:PV-006023271467;84:08419:9:PV-002954769155;
C1CC2(CCN1)CCO2,9,84:08410:8:PV-006022678599;84:08415:0:PV-006026974086;84:08416:0:PV-006028010967;
CC1(C)OCc2cnc(Cl)nc21,9,84:08410:8:PV-006022718218;84:08414:2:PV-006026263741;84:08425:2:PV-002955473708;
Nc1nc[nH]c(=O)c1Cl,7,84:08410:8:PV-002953568615;84:08424:0:PV-003680037821;84:08437:3:PV-002957087049;
Cc1cc(C)n(C)c(=O)c1,40,84:08410:8:PV-003675542130;84:08411:4:PV-006023423840;84:08412:0:PV-006024025667;
C=C1CCCCC1,4,84:08410:8:PV-003675554804;84:08421:7:PV-003679254885;84:08427:8:PV-002955820057;
Cc1ccc2cnccn12,4,84:08410:8:PV-003675556548;84:08423:6:PV-003679902164;84:08428:5:PV-003681582943;
CC1COCC(C)(C)N1,15,84:08410:8:PV-003675558101;84:08411:4:PV-003675729891;84:08412:2:PV-003676032550;
CC1CNc2ncccc2C1,56,84:08410:9:PV-003675559156;84:08410:9:PV-002953579168;84:08412:6:PV-003676146362;
NC1CSCc2ccccc21,3,84:08410:9:PV-002953583741;84:08426:7:PV-006038848973;84:08497:1:PV-002965015116;
C1CSC2(CCOCC2)CN1,16,84:08410:9:PV-002277961482;84:08412:9:PV-003676265049;84:08430:4:PV-002956168215;
Oc1ccc(Cl)c(F)c1,16,84:08410:9:PV-006022867989;84:08412:7:PV-002953814077;84:08414:1:PV-002953997181;
c1cc2cc3c(cc2o1)CCC3,16,84:08411:0:PV-002226209597;84:08412:8:PV-003676228111;84:08417:0:PV-002122838850;
FC1(F)CCNC2(CCC2)C1,6,84:08411:0:PV-003675611868;84:08412:2:PV-006024093578;84:08412:2:PV-006024180465;
Nc1c[nH]c(=O)[nH]c1=O,13,84:08411:0:PV-002953598643;84:08411:6:PV-006023487087;84:08413:2:PV-002953886600;
CC1(C)CCCNS1(=O)=O,4,84:08411:0:PV-002953599946;84:08412:0:PV-002953728238;84:08453:1:PV-006065674727;
c1ccc2n[nH]nc2c1,9,84:08411:0:PV-002953602392;84:08432:7:PV-002956475989;84:08439:8:PV-002957415352;
C1CCC2(CCSCC2)OC1,8,84:08411:0:PV-002953603858;84:08412:2:PV-002484990206;84:08419:0:PV-003678328889;
NC12CC3CC(CC(C3)C1)C2,13,84:08411:1:PV-002953606014;84:08411:5:PV-003675770491;84:08424:7:PV-006036816263;
O=C1NCC(O)n2cccc21,4,84:08411:1:PV-003675634875;84:08459:2:PV-006071946685;84:08466:2:PV-006079080303;
c1cc2nncn2cn1,19,84:08411:1:PV-003675638529;84:08411:1:PV-002953612064;84:08417:8:PV-002954492138;
Cn1c2ncccc2c2nc[nH]c(=O)c21,6,84:08411:1:PV-002953608374;84:08422:4:PV-006034494394;84:08443:2:PV-002957862366;
NC1CCCC12CCNCC2,22,84:08411:1:PV-006023008327;84:08414:5:PV-006026485607;84:08416:3:PV-003677410743;
c1ccc2c(c1)OCC1CNCC21,12,84:08411:2:PV-003675677966;84:08414:6:PV-003676835351;84:08451:7:PV-006064322705;
Oc1ccc2c(c1)C1(CC1)CNC2,15,84:08411:2:PV-002484969887;84:08414:1:PV-003676664647;84:08418:6:PV-002588617631;
c1ccc2c(c1)CNCC1(CNC1)O2,11,84:08411:2:PV-003675679284;84:08421:9:PV-006034016607;84:08428:2:PV-003681487959;
C1NCC2CC1CO2,16,84:08411:2:PV-006023162051;84:08421:1:PV-006033220003;84:08424:7:PV-006036862735;
CC1CNc2cccc(F)c2O1,42,84:08411:3:PV-002953630354;84:08414:4:PV-002954049816;84:08419:4:PV-002954700746;
c1ccc2c(c1)CCC1(CCNCC1)C2,20,84:08411:3:PV-003675708898;84:08416:1:PV-002329820767;84:08416:1:PV-002381575472;
CC1=NOC2(CCNCC2)C1,14,84:08411:3:PV-003675719129;84:08412:3:PV-006024339735;84:08418:0:PV-002954520239;
FC1(F)CCNCC12CCOC2,23,84:08411:4:PV-002277970658;84:08416:3:PV-003677425245;84:08421:2:PV-006033324109;
Cc1nn(C)c2c1S(=O)(=O)NC2=O,4,84:08411:4:PV-003675744324;84:08415:4:PV-003677126411;84:08477:6:PV-006090574341;
Cc1cc(=O)n2ccccc2n1,2,84:08411:4:PV-003675745412;84:08443:2:PV-003686607029;
CN1CC2CC1C2,7,84:08411:4:PV-006023332697;84:08418:7:PV-006030732649;84:08428:4:PV-002955906667;
C1COC2(CNC2)CO1,10,84:08411:4:PV-006023337528;84:08422:5:PV-006034632879;84:08425:1:PV-006037258807;
Cc1cc2nc(Cl)ncc2s1,22,84:08411:4:PV-006023444943;84:08411:6:PV-006023469236;84:08413:3:PV-006025293139;
C1CCC2(CCNCC2)COC1,26,84:08411:4:PV-003675749973;84:08414:5:PV-003676812314;84:08417:4:PV-003677775644;
O=C1CC2CCCC(C1)N2,18,84:08411:4:PV-004080216198;84:08415:8:PV-002954236289;84:08420:2:PV-003678759344;
O=c1[nH]ncc2cc(Cl)ccc12,17,84:08411:4:PV-003675752387;84:08421:6:PV-003679233626;84:08428:9:PV-002955963490;
Cc1cc2ccccc2c(=O)[nH]1,5,84:08411:5:PV-002953655963;84:08412:4:PV-002953782247;84:08462:9:PV-006075746304;
Oc1cc2ncccn2n1,11,84:08411:5:PV-003675765075;84:08411:5:PV-003675765076;84:08415:5:PV-002954199015;
Nc1nccn2cncc12,4,84:08411:5:PV-002953656568;84:08430:7:PV-002956204488;84:08431:1:PV-002956260568;
Cn1cnc2c1CCOC2,9,84:08411:5:PV-003675766205;84:08412:3:PV-006024254935;84:08421:0:PV-002329920866;
O=C1Nc2ccccc2C12CNC2,9,84:08411:5:PV-002953661140;84:08416:9:PV-002954373297;84:08418:4:PV-006030463977;
