fragment_smiles,occurences,example_ligands
O=c1[nH]cncc1F,7,197:19700:4:Z2275120465;197:19702:9:Z2275131633;197:19715:7:Z2275132041;
OC1CNc2ncccc21,123,197:19700:4:Z4124460028;197:19700:5:Z5012958645;197:19703:7:Z3369856619;
CN1CCCS1(=O)=O,563,197:19700:4:Z2453387703;197:19700:4:Z3010702486;197:19700:7:Z2723100760;
Cc1cc(F)cc2c1S(=O)(=O)NC2=O,38,197:19700:4:Z2095639445;197:19700:5:Z2095646044;197:19701:9:Z2095639541;
Oc1cccc2c1OCO2,69,197:19700:4:Z4092100063;197:19700:6:Z4961146993;197:19702:0:Z3583687469;
C1CC2(CCOC2)N1,198,197:19700:4:Z3601403221;197:19700:4:Z2373790761;197:19701:0:Z4147238181;
Clc1ccc2c(c1)C1(CCO2)CC1,87,197:19700:4:Z4771143688;197:19700:4:Z4771143498;197:19701:6:Z4770490155;
O=C1NCCCNCC1(F)F,346,197:19700:4:Z3895151349;197:19700:5:Z3184889251;197:19700:8:Z3174740629;
O=C1CC2CCCC2C1,137,197:19700:4:Z3194733541;197:19701:1:Z3203216159;197:19701:8:Z3357726762;
CC1CN(C)C(=O)CN1,367,197:19700:4:Z3133530561;197:19700:5:Z2182633561;197:19700:5:Z4384889655;
CC1(C)CNC(=O)NC1=O,15,197:19700:4:Z3210887063;197:19704:2:Z3210920535;197:19710:4:Z3211344300;
CN1C2CCNCC1CC2,269,197:19700:4:Z1884376265;197:19701:3:Z2348836032;197:19701:8:Z2706916601;
Fc1cc(Cl)c2[nH]ccc2c1,42,197:19700:4:Z5059006770;197:19702:0:Z5063735672;197:19702:4:Z5058805342;
CC12CCCC(C1)OC2,215,197:19700:4:Z4269311973;197:19700:5:Z4114411540;197:19700:5:Z4274421471;
CN1Cc2ccccc2C1,533,197:19700:4:Z4277870173;197:19700:5:Z2779756435;197:19700:5:Z2779756436;
c1nncc2c1CCNC2,203,197:19700:4:Z4226412435;197:19700:7:Z3830569029;197:19700:7:Z3829195686;
O=c1cc(O)cn[nH]1,138,197:19700:4:Z4311453280;197:19700:4:Z4770587711;197:19700:6:Z4768618788;
O=c1[nH]cnc2ccc(Cl)cc12,137,197:19700:4:Z2473806733;197:19702:3:Z335750550;197:19702:5:Z51438136;
O=C1NCCNC12CCC2,92,197:19700:4:Z3090168574;197:19704:2:Z3057102837;197:19704:5:Z3057104577;
c1[nH]nc2c1CCCN2,53,197:19700:4:Z4180704238;197:19702:3:Z4180709899;197:19702:3:Z4180701825;
O=S1(=O)CCCCCC1,237,197:19700:4:Z3585304250;197:19700:4:Z3542118747;197:19700:6:Z2830382778;
O=c1ccc2c(o1)CCCC2,53,197:19700:4:Z4255869457;197:19701:2:Z4251514316;197:19708:4:Z4257593128;
Oc1cnccc1Cl,68,197:19700:4:Z1688814931;197:19700:5:Z2135301470;197:19701:3:Z4770419783;
O=C1CNc2ncncc2N1,65,197:19700:4:Z4233717704;197:19701:4:Z2691451236;197:19702:8:Z2691354595;
C1CNC2CCNC2C1,257,197:19700:4:Z4091612652;197:19700:8:Z4067913108;197:19701:0:Z4448231545;
OC1CC2CCCC12,227,197:19700:4:Z3097536594;197:19701:7:Z3569816209;197:19701:8:Z3094305887;
C1CCONC1,106,197:19700:4:Z2958827280;197:19701:3:Z1798579198;197:19702:7:Z1798583613;
Clc1ncco1,47,197:19700:4:Z4220851285;197:19700:9:Z4220855835;197:19701:7:Z5017332573;
C1CCN2C(C1)COCC21CNCOC1,99,197:19700:4:Z3634107757;197:19701:3:Z3634110745;197:19703:6:Z3634120798;
C1CC2CCNCCC2C1,61,197:19700:4:Z4403301614;197:19701:3:Z4402951113;197:19705:1:Z4408307878;
OC1CCCC12CCOCC2,381,197:19700:4:Z3907110823;197:19700:4:Z3907111459;197:19700:5:Z3841075397;
Oc1cncc2ccccc12,68,197:19700:4:Z2629671936;197:19700:9:Z2639262763;197:19701:2:Z2909299174;
NC1=Nc2nc3ccccc3n2CN1,9,197:19700:4:Z94793677;197:19707:1:Z94794000;197:19730:0:Z873254104;
c1cc2n(c1)CCC2,246,197:19700:4:Z4021078658;197:19700:5:Z3646576138;197:19701:3:Z2636973194;
N=S1(=O)CCCc2cc(F)ccc21,95,197:19700:4:Z4264039553;197:19700:4:Z4264024560;197:19702:1:Z4264022983;
Cc1n[nH]c(C)c1C,349,197:19700:4:Z3407586815;197:19700:9:Z4226903656;197:19701:3:Z3712577136;
Nc1nc2c(s1)CCCC2,259,197:19700:4:Z2482085711;197:19700:7:Z4003337274;197:19700:7:Z4003186568;
CC1(C)CCc2sccc2C1,161,197:19700:4:Z1339635029;197:19700:5:Z2627843193;197:19700:5:Z1337241437;
Cc1ncc2cn[nH]c2n1,278,197:19700:4:Z1449792865;197:19700:6:Z2466043373;197:19700:9:Z1652473206;
c1cnc2ccsc2c1,838,197:19700:4:Z4171635577;197:19700:6:Z4574964055;197:19700:6:Z1265499827;
CC12CCC(=O)N1CCS2,303,197:19700:4:Z4108463724;197:19700:5:Z4479323824;197:19700:7:Z4111493730;
OC1CNCC(F)C1,375,197:19700:4:Z2621293370;197:19700:4:Z4620629306;197:19700:6:Z2615958239;
C1=CSCCO1,177,197:19700:4:Z4404547686;197:19700:9:Z3416027412;197:19701:2:Z2800670162;
CC1(C)CCCC(C)(C)C1,171,197:19700:4:Z3699986972;197:19702:1:Z2622645979;197:19702:2:Z2623250772;
FC1(F)C2CCCC1CNC2,123,197:19700:4:Z4635282385;197:19700:9:Z4635278591;197:19702:6:Z4635298174;
c1nc2n(n1)CCCN2,569,197:19700:4:Z2782280477;197:19700:5:Z4309496140;197:19700:5:Z2636114606;
Cn1cnc2c3c(ccc21)NCCC3,102,197:19700:4:Z3378957752;197:19700:9:Z3378948055;197:19701:4:Z4132821782;
Oc1ccncc1Cl,122,197:19700:4:Z2014733798;197:19700:5:Z2013434352;197:19701:6:Z2014250238;
O=c1ccc2c([nH]1)CCSC2,258,197:19700:4:Z3938201741;197:19702:3:Z3867585024;197:19702:4:Z3844482480;
Oc1nccc2cncn12,59,197:19700:4:Z4311149965;197:19701:8:Z4248532697;197:19702:1:Z4309422776;
C1CCc2nnnn2CC1,648,197:19700:4:Z2373783951;197:19700:9:Z2372019722;197:19701:0:Z2375006925;
Clc1ccnc2cnccc12,75,197:19700:4:Z4324928168;197:19701:0:Z4317746923;197:19703:7:Z4326308102;
OC1CNCCc2ccccc21,205,197:19700:4:Z3788015110;197:19700:6:Z4870081388;197:19700:8:Z3787824921;
Clc1cc[nH]n1,70,197:19700:4:Z3644267127;197:19701:5:Z2174467764;197:19701:5:Z2880459986;
C1C2CC3CC1CC(C2)C3,401,197:19700:4:Z3999579544;197:19701:2:Z1395680019;197:19701:6:Z1153173171;
OC1COc2ccccc2C1,368,197:19700:4:Z4113839711;197:19700:4:Z4176111111;197:19700:4:Z4176111103;
Clc1cccc2cn[nH]c12,127,197:19700:4:Z1474605089;197:19700:7:Z4484846203;197:19702:5:Z4487336145;
NC1CNCC12CCS(=O)(=O)CC2,109,197:19700:4:Z3346794667;197:19703:1:Z4055489726;197:19704:0:Z3385328192;
CC1NCCS1,127,197:19700:4:Z2714475887;197:19700:7:Z3489105931;197:19701:7:Z2714478759;
Oc1ccc2c(c1)CNCCC2,130,197:19700:4:Z4152405190;197:19700:6:Z3867717254;197:19701:9:Z4047950476;
CC1CC2CCCCN2C1,139,197:19700:4:Z3203122885;197:19700:4:Z3207289462;197:19701:5:Z3190424358;
Cc1ccc(C)c(F)c1,145,197:19700:4:Z1892935959;197:19701:7:Z1893664462;197:19702:2:Z1892937182;
CC1(C)CNCc2c(F)cccc21,83,197:19700:4:Z4305879702;197:19700:7:Z4414288109;197:19704:6:Z4153938713;
c1ncc2c(n1)C1CCC2C1,26,197:19700:4:Z4648756080;197:19700:5:Z4648751721;197:19702:7:Z4648756510;
Cn1ccncc1=O,392,197:19700:4:Z2862532136;197:19700:6:Z1383991249;197:19700:8:Z2874208201;
c1cc2c(cn1)CCO2,38,197:19700:4:Z3899248790;197:19701:9:Z3798466368;197:19705:7:Z4090031582;
O=S1(=O)CCC2(CCNCCO2)CC1,304,197:19700:4:Z4030929086;197:19700:7:Z3609179727;197:19700:9:Z3648039361;
FC1(F)CCCC2(CC1)OCCO2,351,197:19700:4:Z3613057447;197:19701:1:Z3508164310;197:19701:3:Z3695370010;
FC1CCC2CNCC12,213,197:19700:4:Z1471463943;197:19700:5:Z1492710787;197:19700:7:Z3137555674;
Cc1cncc2nccn12,291,197:19700:4:Z4603228564;197:19700:6:Z4540817654;197:19701:1:Z4995486815;
CC1CNCCc2ccc(Cl)cc21,142,197:19700:4:Z3695708145;197:19700:4:Z3695711937;197:19701:0:Z2484558789;
C1CCC2(CC1)COC2,605,197:19700:4:Z2961570530;197:19700:5:Z5034697203;197:19700:5:Z5035086085;
C1=NOC2CNCC12,480,197:19700:4:Z4194480981;197:19700:7:Z4201072804;197:19701:1:Z4503924828;
CC1(C)CCCNCC1,144,197:19700:4:Z3133807372;197:19703:2:Z3791387433;197:19703:2:Z2449917750;
CC1CC2(CNC2)CO1,162,197:19700:4:Z3898455353;197:19700:7:Z3898448317;197:19701:0:Z3898445549;
C1COCCC2(CCOCC2)N1,179,197:19700:4:Z3711251454;197:19701:0:Z3711242333;197:19702:0:Z3700288322;
OC12CCNCC1C2,169,197:19700:4:Z2645920623;197:19700:8:Z2623487578;197:19701:2:Z2645914296;
NC1CCCC2CC12,82,197:19700:4:Z3516903645;197:19701:1:Z3550755260;197:19701:4:Z3549108348;
Cc1ccc(C)c2c1CCCC2,17,197:19700:4:Z1715895858;197:19707:3:Z3313890591;197:19708:0:Z4387375943;
CN1CCC2(CCNC2)C1,417,197:19700:4:Z4614875905;197:19700:6:Z4448318444;197:19701:6:Z4447865554;
C1CCC2(CCOCC2)NC1,494,197:19700:4:Z4380093318;197:19700:7:Z3093458797;197:19700:7:Z4351130113;
CC1(C)COC=N1,12,197:19700:4:Z4923775405;197:19704:0:Z4510181354;197:19706:5:Z4261913912;
CC1CNCC2(CCC2)O1,266,197:19700:4:Z2454593931;197:19700:7:Z3097925570;197:19700:8:Z2439365995;
C1CC2NCC1C1CNCC21,51,197:19700:4:Z2812294111;197:19702:6:Z2722662899;197:19705:3:Z2916433220;
Oc1nc2cnccc2[nH]1,23,197:19700:4:Z4323842332;197:19701:9:Z4324576752;197:19705:0:Z4325488968;
Fc1ccc2cncnc2c1F,43,197:19700:4:Z3830528820;197:19701:8:Z3686320622;197:19707:8:Z4233415002;
CN1CCCCc2ccccc21,211,197:19700:4:Z2292697060;197:19700:9:Z2298425199;197:19701:4:Z2279582460;
Cc1nn(C)c2[nH]ncc12,143,197:19700:4:Z1205112006;197:19700:5:Z1365650615;197:19700:7:Z2269255954;
CC1CCS(=O)CCN1,226,197:19700:4:Z4418587532;197:19700:7:Z2171802612;197:19701:7:Z1870482469;
O=S1(=O)CCCCCN1,27,197:19700:4:Z4221964886;197:19704:5:Z4221956910;197:19704:7:Z4221959492;
OC1CCCCC12CCCNC2,196,197:19700:4:Z3520689294;197:19700:6:Z3598910723;197:19700:9:Z3640916706;
O=c1[nH]cnc2sc3c(c12)CCC3,322,197:19700:4:Z979895072;197:19700:6:Z2010280556;197:19700:9:Z2149975876;
Cc1sc2[nH]cnc(=O)c2c1C,300,197:19700:4:Z3206331678;197:19701:1:Z1768874835;197:19701:4:Z1507776433;
CC1NCCOC1C,154,197:19700:4:Z1444728294;197:19700:6:Z1444258379;197:19700:7:Z3844283549;
O=C1CCn2ncnc2N1,76,197:19700:4:Z3207998078;197:19701:5:Z3414353913;197:19701:7:Z3177333086;
Cc1ncnnc1C,477,197:19700:4:Z2308295453;197:19700:8:Z1771062433;197:19701:1:Z2958754609;
Clc1ccc2ncsc2c1,126,197:19700:4:Z1883460745;197:19700:8:Z1233130681;197:19701:2:Z1883464799;
OC1CC2CNCC2CC1O,181,197:19700:4:Z3842803810;197:19700:8:Z3839834578;197:19701:3:Z3867155463;
C1CCC2(C1)CNCCO2,572,197:19700:4:Z2648672483;197:19700:5:Z3190903927;197:19700:6:Z3097384834;
c1cc2sccc2s1,460,197:19700:4:Z2976117809;197:19700:7:Z3047153452;197:19700:8:Z762133412;
OC1CCNC2(CC2)C1,202,197:19700:4:Z3378781170;197:19700:5:Z3437968187;197:19700:8:Z3438410686;
CC1CNCC(C)N1C,196,197:19700:4:Z2293615280;197:19700:4:Z2960043858;197:19700:6:Z2371511635;
CC1(C)CNc2ccccc2C1,73,197:19700:4:Z2207711594;197:19704:7:Z3355141921;197:19704:9:Z2228890365;
Nc1ncc2c(n1)CC1CCC2N1,60,197:19700:4:Z4275776631;197:19702:7:Z4248198671;197:19706:2:Z4275776345;
c1cc2nncn2cn1,61,197:19700:4:Z3556532292;197:19700:7:Z3559549312;197:19701:9:Z1317606244;
O=c1cnc2c([nH]1)CCCC2,116,197:19700:4:Z4223474869;197:19701:1:Z4228916437;197:19701:2:Z4230715361;
Cc1oc2ccccc2c1C,108,197:19700:4:Z3175413700;197:19701:0:Z1732726025;197:19702:0:Z1730007951;
CC1(F)CCCCNC1,177,197:19700:4:Z2291688783;197:19700:7:Z2290893704;197:19700:8:Z3169704884;
Oc1ccc2c(c1)CNCC2,306,197:19700:4:Z1241326791;197:19700:5:Z448507242;197:19701:4:Z1454586105;
CC1CCC2OCCC2N1,138,197:19700:4:Z2016101413;197:19700:5:Z2012617543;197:19700:9:Z3084871569;
CC1NCCc2c(F)cc(F)cc21,171,197:19700:4:Z3102387180;197:19700:8:Z4668393911;197:19701:3:Z1942244162;
CC12CNCC1(C)CS(=O)(=O)C2,335,197:19700:4:Z3152844733;197:19700:7:Z2925441044;197:19700:8:Z2793006429;
NC1CNC1,148,197:19700:4:Z5060241101;197:19701:0:Z5057729284;197:19702:4:Z5060241087;
Cc1cccc2ncsc12,18,197:19700:4:Z1957797573;197:19704:5:Z1957595488;197:19713:7:Z1957744428;
Cc1n[nH]cc1O,128,197:19700:4:Z1999136948;197:19702:0:Z3721274917;197:19702:7:Z3724400044;
CC1CCC(F)(F)CN1,139,197:19700:4:Z3139529752;197:19700:5:Z3186620198;197:19703:8:Z3057059236;
Clc1ccc2nncn2c1,119,197:19700:4:Z4507795862;197:19702:3:Z2802366565;197:19703:3:Z4065148181;
Fc1ccc(F)c2c1CCNC2,289,197:19700:4:Z1368705902;197:19700:5:Z1615211573;197:19700:6:Z3094628224;
Cc1n[nH]c2[nH]c(=O)ccc12,218,197:19700:4:Z4466816148;197:19700:9:Z4502651925;197:19700:9:Z4503923948;
O=c1cc2c(n[nH]1)CCC2,125,197:19700:4:Z3085388995;197:19702:6:Z3086809346;197:19704:6:Z3085574352;
c1cnc2cncn2c1,223,197:19700:4:Z2696292635;197:19701:2:Z3136290060;197:19702:7:Z2696283392;
C1CN2CCOCC2CN1,637,197:19700:4:Z3374323394;197:19700:5:Z2955158626;197:19700:7:Z1670335955;
C1CCC2CCC2C1,344,197:19700:4:Z4429146440;197:19700:4:Z4577792580;197:19700:5:Z4278165642;
CN1CCCC12CCCC2,202,197:19700:4:Z3508589428;197:19700:6:Z3647040007;197:19700:9:Z3741316127;
O=C1CC2CCC(C1)N2,165,197:19700:4:Z2636539280;197:19700:5:Z2169178019;197:19700:6:Z2311843159;
Clc1ccc2c(c1)CC1CC21,149,197:19700:4:Z2712471592;197:19700:5:Z2711601266;197:19700:7:Z2697861790;
O=S1(=O)CCNC2COCCN21,148,197:19700:4:Z3563045897;197:19700:8:Z3603571088;197:19701:1:Z3603566176;
Cc1ccn(C)c1,222,197:19700:4:Z1787424625;197:19700:5:Z2457091707;197:19701:0:Z4760801580;
c1cc2c(nn1)CCN2,72,197:19700:4:Z3374354075;197:19706:6:Z4117846640;197:19710:3:Z3374345998;
Cc1ccc2c(c1)CNCC2(C)C,114,197:19700:4:Z1152161545;197:19701:4:Z2931441840;197:19702:6:Z1152032919;
O=C1CCC2(CC1)CC2,290,197:19700:4:Z3874925073;197:19700:5:Z3845328802;197:19700:6:Z4125205041;
CC1CCC2(CCNC2)CC1,127,197:19700:4:Z2007730291;197:19702:6:Z2954388039;197:19704:0:Z1206431972;
CC1(C)CCNCC1,1046,197:19700:4:Z5065841404;197:19700:5:Z4058044210;197:19700:6:Z5065839184;
O=C1CC2(CCC2)C1,228,197:19700:4:Z2716465352;197:19701:1:Z2206338388;197:19701:1:Z4478404767;
Cc1csc2cc(F)ccc12,116,197:19700:4:Z4935138815;197:19700:4:Z4935124445;197:19700:7:Z3999908835;
NC1CS(=O)(=O)C2CNCC12,56,197:19700:4:Z3385720793;197:19700:5:Z3385721538;197:19700:8:Z3385718458;
Cc1ccc(=O)[nH]c1C,195,197:19700:4:Z4961367441;197:19701:1:Z3579673225;197:19701:9:Z3545129700;
Cn1ncc2c1NCCC2,58,197:19700:4:Z4335232969;197:19701:5:Z4335234557;197:19701:7:Z4335230634;
C1CC2CCNC2N1,96,197:19700:4:Z3888624701;197:19703:1:Z4510652034;197:19705:8:Z3586349943;
C1COC2(CCNC2)CN1,466,197:19700:4:Z3364694850;197:19700:5:Z3516699416;197:19700:7:Z3702775884;
Cc1csc2ncncc12,603,197:19700:4:Z4133959002;197:19700:5:Z31233006;197:19700:5:Z2465912625;
C1=CSCC1,32,197:19700:4:Z4650501693;197:19705:6:Z3076065320;197:19705:9:Z3570976699;
O=C1C2CCCC1CNC2,271,197:19700:4:Z2640611538;197:19700:5:Z2438985989;197:19700:6:Z4030169879;
Cc1cccc(Cl)c1C,140,197:19700:4:Z1646764292;197:19700:5:Z1803107557;197:19700:9:Z2995539990;
Cc1cc2ncccn2n1,1259,197:19700:4:Z1815896804;197:19700:6:Z764884090;197:19700:8:Z770848284;
CC1=NOC2(CCC2)C1,209,197:19700:4:Z4691318772;197:19700:6:Z3666781099;197:19701:0:Z3665523759;
Cc1ccns1,279,197:19700:4:Z1887029018;197:19700:8:Z4051041904;197:19701:2:Z1887027739;
C1CC12CNOC2,50,197:19700:5:Z4486329034;197:19703:9:Z3819745384;197:19704:0:Z3587261658;
Cc1cc(C)c(C)c(C)c1,37,197:19700:5:Z3011336208;197:19702:0:Z2304164478;197:19702:1:Z1168930317;
c1cc2ncncc2cn1,182,197:19700:5:Z3011336208;197:19700:5:Z3870707630;197:19700:7:Z2947560733;
O=C1CCNC2CCC12,148,197:19700:5:Z4350213271;197:19701:1:Z4348902170;197:19701:8:Z4345090359;
OC1CC2NCCC12,146,197:19700:5:Z4408235923;197:19701:2:Z4601078739;197:19701:3:Z4601003232;
Cc1cc(=O)[nH][nH]1,155,197:19700:5:Z4311410969;197:19702:2:Z1334272411;197:19702:2:Z3842815997;
Cc1cccc2c1CCO2,216,197:19700:5:Z2285429465;197:19701:4:Z3057473315;197:19702:2:Z2304794092;
Cc1cc(C)c2c(Cl)csc2c1,45,197:19700:5:Z2477143337;197:19704:1:Z2459606257;197:19704:8:Z4574650277;
Cc1coc2c(C)cccc12,244,197:19700:5:Z2495352322;197:19700:7:Z2646898082;197:19700:8:Z2303895893;
Fc1cccc2c1OCCO2,81,197:19700:5:Z3800586829;197:19702:4:Z3806569046;197:19704:8:Z3802376999;
OC1CCC(O)CC1,124,197:19700:5:Z4097279008;197:19700:6:Z2645963745;197:19702:5:Z3646567504;
Cc1noc2ccccc12,246,197:19700:5:Z4328119263;197:19700:6:Z4399352163;197:19700:9:Z4210385937;
NC1CCC12CCC2,134,197:19700:5:Z4421628361;197:19701:7:Z4421620781;197:19703:1:Z4421618720;
C1NCC12COC2,230,197:19700:5:Z3060949985;197:19700:7:Z3184877671;197:19702:0:Z3848452657;
O=C1CCC2(CCCNC2)CN1,382,197:19700:5:Z3996971133;197:19700:6:Z4031100744;197:19700:8:Z4011130158;
c1ccc2c(c1)CCC1(CCNC1)O2,338,197:19700:5:Z2183238447;197:19700:7:Z3044044638;197:19700:8:Z2201569243;
OC1CCC2CNCC2C1,442,197:19700:5:Z2350324734;197:19700:5:Z2643570311;197:19700:6:Z2960773546;
O=C1NCC2(CCNCC2)C1O,252,197:19700:5:Z3395637460;197:19700:9:Z3395637806;197:19702:7:Z3438021843;
Clc1ccc2c(c1)OCC2,29,197:19700:5:Z2998338581;197:19705:3:Z1896420248;197:19705:8:Z2208952370;
CC1COC(C)(C)OC1,164,197:19700:5:Z4906775702;197:19700:9:Z4909659794;197:19701:0:Z4906778510;
Clc1noc2ccccc12,47,197:19700:5:Z4278424919;197:19709:0:Z2234058657;197:19711:9:Z3365991709;
CN1CNC(=O)C12CCNCC2,402,197:19700:5:Z3819857985;197:19700:8:Z3696970739;197:19700:9:Z3610204596;
O=C1CCC2(CC1)NCCNC2=O,142,197:19700:5:Z4238614364;197:19701:4:Z4278188331;197:19702:2:Z4238598957;
O=C1CC2(CNC2)C(O)CN1,131,197:19700:5:Z2989333087;197:19701:4:Z2979506605;197:19702:2:Z2989327058;
CC1(C)CNc2cccc(Cl)c21,74,197:19700:5:Z1271053572;197:19701:4:Z1192832484;197:19704:7:Z1373253652;
CC1(O)CCNC1,568,197:19700:5:Z2717970238;197:19700:5:Z1735014538;197:19700:5:Z2815435121;
C1CC2(COC2)N1,58,197:19700:5:Z2836118995;197:19702:4:Z4503628601;197:19703:3:Z2836608502;
Cn1nncc1N,23,197:19700:5:Z4280452344;197:19701:7:Z4279913178;197:19702:5:Z4281006263;
O=C1NCC2(CNC2)N1,147,197:19700:5:Z4045412890;197:19700:8:Z3782468440;197:19700:8:Z4230672903;
c1ccc2nscc2c1,178,197:19700:5:Z3552802739;197:19701:4:Z1021078172;197:19702:2:Z4075897925;
Clc1csc2ncccc12,73,197:19700:5:Z2715705465;197:19702:2:Z2714789441;197:19704:7:Z2709512786;
Cc1nc2cc[nH]c2s1,75,197:19700:5:Z3370811272;197:19702:0:Z3295762168;197:19703:3:Z3380040567;
CC1CNc2ccccc2N(C)C1=O,308,197:19700:5:Z1310418781;197:19700:5:Z4113243191;197:19700:8:Z1522279874;
CC1CCOC(C)CN1,155,197:19700:5:Z3174064855;197:19700:6:Z3099876736;197:19702:3:Z3174197694;
FC1(F)CC2CCCC(C1)N2,154,197:19700:5:Z4400790205;197:19700:9:Z2477218353;197:19702:7:Z2476788686;
c1cc2ncsc2s1,70,197:19700:5:Z1225419701;197:19702:6:Z1227035005;197:19705:1:Z1227526590;
c1ccc2c(c1)COC21CCNCC1,221,197:19700:5:Z3196335503;197:19701:6:Z1889191832;197:19701:6:Z2845614750;
CC1CC=NN1,39,197:19700:5:Z1659587699;197:19700:9:Z1625676856;197:19707:8:Z1659586056;
OC1CCC(O)C1,72,197:19700:5:Z4772086794;197:19701:8:Z3714921681;197:19703:8:Z3643034971;
FC1(F)CC2CNCC21,178,197:19700:5:Z3569900573;197:19700:5:Z3531518742;197:19700:7:Z3625077881;
Cc1csc2cccc(F)c12,194,197:19700:5:Z1195543696;197:19700:9:Z1396934143;197:19701:3:Z1496982402;
c1scc2c1CCC2,202,197:19700:5:Z3794532570;197:19700:7:Z4194943432;197:19701:2:Z3668514452;
CC1CC(C)n2cncc2N1,51,197:19700:5:Z4365337618;197:19700:8:Z4365334926;197:19701:6:Z4365338459;
N=S1(=O)CCC2(C1)OCCO2,91,197:19700:5:Z3652721332;197:19700:8:Z3652724900;197:19702:0:Z3652722050;
Fc1ccc2c(c1F)NCC2,104,197:19700:5:Z2669646439;197:19701:2:Z2515029427;197:19701:2:Z2302334493;
CC1CCOC2(CCC2)C1,289,197:19700:5:Z3541371461;197:19700:5:Z2976011676;197:19700:9:Z2876890691;
Cc1cnc(C)[nH]1,278,197:19700:5:Z3367767977;197:19700:9:Z2731087176;197:19701:2:Z3367790972;
c1cnc2[nH]ccc2n1,93,197:19700:5:Z4178407891;197:19701:1:Z4149397896;197:19701:4:Z3838884117;
O=C1CC2(CNC2)NCCN1,57,197:19700:5:Z2951597989;197:19701:9:Z2915784143;197:19702:1:Z2951598026;
C1CC2CCC(C2)N1,57,197:19700:5:Z4039774805;197:19703:6:Z3856364082;197:19708:3:Z3787453213;
O=S1(=O)CC2CCCN1C2,133,197:19700:5:Z3843916762;197:19701:9:Z3886784134;197:19702:0:Z3842038872;
FC1(F)CC2CC2C1,190,197:19700:5:Z3836708267;197:19700:6:Z4008168911;197:19700:7:Z3888158203;
O=S1(=O)CC2CCCC2C1,703,197:19700:5:Z3909026238;197:19700:7:Z3835814092;197:19700:9:Z4876836742;
CC1CNCC2(CCNC2)O1,207,197:19700:5:Z2851786080;197:19700:6:Z4022641481;197:19700:8:Z3383592461;
O=C1CCNC2CCCCN12,198,197:19700:5:Z3091981379;197:19700:5:Z3619569509;197:19702:5:Z3091981756;
OC1CCC2CNCC12,194,197:19700:5:Z4870387191;197:19700:5:Z2884139544;197:19700:7:Z2863295967;
CN1C2CCCC1CCC2,359,197:19700:5:Z3573147321;197:19701:4:Z3436254219;197:19701:5:Z3573138319;
CC1(C)CCNCCS1=O,282,197:19700:5:Z2960196269;197:19700:5:Z4022169489;197:19700:5:Z2960196503;
Cc1c[nH]c2c1C(=O)CC(C)(C)C2,249,197:19700:5:Z1121657979;197:19700:9:Z757131592;197:19701:0:Z1483151571;
O=C1CNC2(CNC2)C1,87,197:19700:5:Z4312627847;197:19701:0:Z3625259067;197:19705:7:Z4326048363;
OC1NCCCC1F,71,197:19700:5:Z4271748605;197:19701:9:Z4271739666;197:19704:6:Z4271687759;
CC1(C)CNCC(N)C1,75,197:19700:5:Z4777078745;197:19700:5:Z3140431077;197:19703:0:Z3365469863;
O=c1cc[nH]c2cc(F)c(F)cc12,179,197:19700:5:Z2788811218;197:19700:8:Z2958166661;197:19701:1:Z2983267960;
C1CCC23OCCC2CC3C1,76,197:19700:5:Z3613031717;197:19701:0:Z3621577982;197:19701:7:Z3575634120;
CC1CCC2CC2C1,50,197:19700:5:Z2960116407;197:19702:1:Z2958540634;197:19702:3:Z2949176081;
Cc1cncc(O)c1,133,197:19700:5:Z1747188361;197:19701:4:Z1746093725;197:19702:1:Z1688538856;
c1n[nH]c2c1CC1CC21,54,197:19700:5:Z4087800529;197:19704:5:Z5054822768;197:19704:6:Z3314410870;
O=C1COC2(CNC2)CN1,87,197:19700:5:Z4228465751;197:19701:1:Z4228481873;197:19702:2:Z4278523300;
c1ccc2cnncc2c1,706,197:19700:5:Z1250719864;197:19700:6:Z1315305842;197:19700:7:Z4231229241;
c1ccc2c(c1)CCC1(CCCC1)O2,150,197:19700:5:Z3440491584;197:19700:5:Z1440484735;197:19700:6:Z1828560072;
O=S1(=O)CCc2sccc2C1,337,197:19700:5:Z1552991069;197:19700:7:Z1426541002;197:19700:8:Z1425767939;
CN1CC2(CCNC2)C1,148,197:19700:5:Z4148579497;197:19701:0:Z4163738224;197:19704:6:Z2637417569;
FC1(F)C2(CCC2)C12CC2,202,197:19700:5:Z4155365833;197:19700:9:Z4154769259;197:19701:5:Z4143905262;
Cc1csc2cncn12,113,197:19700:5:Z3775755591;197:19701:1:Z4124033317;197:19701:9:Z4124928372;
c1nnc2n1CCOCC2,539,197:19700:5:Z3061918479;197:19700:6:Z3819123038;197:19700:8:Z3784144021;
Cc1nc2c(s1)CNCC2,119,197:19700:5:Z4271174331;197:19700:9:Z4224680185;197:19701:6:Z4224656053;
CC1CCc2ccccc2O1,272,197:19700:5:Z2286339088;197:19701:2:Z4062927749;197:19701:2:Z4062927975;
C1CC2CCC1CNC2,152,197:19700:5:Z3797379581;197:19701:9:Z3841483632;197:19702:3:Z4273073335;
NC1CC2COCC(C1)C2,99,197:19700:5:Z2606859172;197:19700:6:Z2386144466;197:19701:3:Z4144515033;
CC12CNCCC1C2(F)F,200,197:19700:5:Z4272739196;197:19700:8:Z4272712962;197:19701:9:Z4257942463;
