fragment_smiles,occurences,example_ligands
OC1CCCCC12CCC2,4,434:43416:9:PV-004844511401;434:43434:9:PV-002564813230;434:43438:5:PV-004850284938;
c1cnc2sccc2n1,6,434:43416:9:PV-004844514047;434:43420:4:PV-004845470268;434:43420:4:PV-004845470269;
Fc1cccc2ccsc12,3,434:43416:9:PV-004844520367;434:43454:8:PV-004854649750;434:43454:8:PV-004854649751;
c1cnc2c(c1)NCC21CCC1,2,434:43416:9:PV-004844520511;434:43454:8:PV-004854647403;
CN1CCC2NCCC2C1,10,434:43416:9:PV-004844521714;434:43418:8:PV-004845037845;434:43423:8:PV-004846370580;
c1cc2cnccn2c1,4,434:43417:0:PV-004844549146;434:43439:1:PV-004850443359;434:43440:7:PV-004850880948;
CN1CCc2cc(F)ccc2C1,2,434:43417:0:PV-004844557747;434:43478:4:PV-004860928640;
Clc1cccc2ccoc12,8,434:43417:0:PV-004844560954;434:43434:8:PV-004849313402;434:43437:6:PV-004850043595;
OC1CCC2NC1CCC2O,2,434:43417:0:PV-004844561462;434:43497:0:PV-004865919993;
CC12CCC1(C)CNC2,5,434:43417:1:PV-004844573594;434:43440:8:PV-004850894807;434:43467:6:PV-004858067357;
CC1CCC(N)C1,2,434:43417:1:PV-004844578439;434:43467:6:PV-004858067183;
CC1CCN(C)CCN1,11,434:43417:1:PV-004844588001;434:43419:1:PV-004845093672;434:43422:3:PV-004845969687;
O=S1(=O)NCCCN1,3,434:43417:1:PV-004844593239;434:43447:1:PV-004852586814;434:43460:4:PV-004856152861;
CC1COC(C)CN1,7,434:43417:2:PV-004844598581;434:43430:7:PV-002202541289;434:43448:5:PV-004852963251;
Clc1ccn2cncc2c1,4,434:43417:2:PV-004844610809;434:43417:2:PV-004844610810;434:43451:4:PV-004853719676;
c1cc2c3c(c1)CNCC3CCC2,7,434:43417:2:PV-002564717190;434:43425:7:PV-004846884845;434:43457:7:PV-002202686523;
Oc1ccc2cn[nH]c2c1,4,434:43417:3:PV-002254221727;434:43424:0:PV-004846410619;434:43440:8:PV-002357849522;
Fc1ccc2ccsc2c1,6,434:43417:3:PV-001472927674;434:43462:3:PV-004856645581;434:43462:3:PV-004856666149;
Cc1cccc2c1CC(C)(C)NC2,5,434:43417:3:PV-002512970875;434:43425:9:PV-004846927640;434:43463:7:PV-004857027567;
CC1(C)CC2(CCC2)CO1,7,434:43417:3:PV-002254223144;434:43428:4:PV-002150784982;434:43433:2:PV-004848856372;
C1CCCC2(CC1)OCCO2,4,434:43417:3:PV-004844631553;434:43431:3:PV-004848364634;434:43469:5:PV-002461502882;
C1CNC2CCC2N1,8,434:43417:3:PV-004844635079;434:43419:7:PV-004845274727;434:43421:6:PV-004845766056;
OC1CCC(O)C1,3,434:43417:4:PV-004844644983;434:43441:2:PV-004851004223;434:43470:8:PV-004858911680;
O=C1NCCC1O,1,434:43417:5:PV-004844688019;
C1Cc2nn[nH]c2CN1,2,434:43417:5:PV-004844689760;434:43446:0:PV-002409630496;
O=C1NCCCCCCNC2CCCC12,5,434:43417:5:PV-004844691752;434:43440:7:PV-002150850221;434:43462:5:PV-004856700790;
Cc1cn(C)nn1,1,434:43417:5:PV-004844693189;
O=C1CCC(=O)NC1,15,434:43417:7:PV-004844727343;434:43417:7:PV-004844727344;434:43428:2:PV-004847549258;
CN1CCNC(=O)C12CCNCC2,4,434:43417:7:PV-004844733097;434:43470:3:PV-004858773819;434:43483:0:PV-004862168116;
CC12CCCNC1COC2,6,434:43417:7:PV-004844736594;434:43442:2:PV-004851274506;434:43446:5:PV-004852446980;
Oc1ccc2c(n1)CCNC2,10,434:43417:7:PV-004844742529;434:43436:4:PV-004849734445;434:43447:9:PV-004852812587;
O=C1CCCc2oc(=O)ccc21,6,434:43417:7:PV-004844744895;434:43432:7:PV-004848742083;434:43443:6:PV-004851658418;
Nc1csc2cccnc12,2,434:43417:8:PV-004844759288;434:43452:4:PV-004854006999;
CC1(C)CCS1,2,434:43417:8:PV-004844760139;434:43417:8:PV-004844760140;
Cc1ccc2c(c1)ncn2C,8,434:43417:8:PV-002305973300;434:43419:1:PV-004845121273;434:43446:5:PV-004852438978;
C1CCc2nc3n(c2CC1)CCNC3,5,434:43417:9:PV-002305974713;434:43426:5:PV-004847088937;434:43457:2:PV-004855278797;
Cc1nc2c([nH]1)CNCC2,4,434:43417:9:PV-004844782648;434:43435:1:PV-004849373339;434:43437:1:PV-004849937250;
O=C1CCC12CCC2,12,434:43417:9:PV-004844788506;434:43417:9:PV-004844788507;434:43421:2:PV-004845678556;
C1CNC2(CCN1)CC2,3,434:43417:9:PV-004844800374;434:43434:3:PV-004849165114;434:43444:3:PV-004851848128;
Cc1ccc2cc(Cl)ccc2n1,9,434:43418:0:PV-004844811267;434:43434:7:PV-004849278231;434:43447:6:PV-004852736595;
Clc1ccc2[nH]cnc2c1,8,434:43418:0:PV-004844827578;434:43430:3:PV-004848104667;434:43441:5:PV-004851094185;
Fc1cc2nccnc2cc1F,2,434:43418:1:PV-004844830240;434:43468:9:PV-002202748457;
Cc1cc2n(n1)CCCN2,2,434:43418:1:PV-004844832779;434:43421:6:PV-004845779499;
Cn1c(=O)[nH]c(=O)c2[nH]cnc21,4,434:43418:1:PV-004844837100;434:43420:1:PV-004845382069;434:43426:1:PV-002513018815;
Cc1ccnc2[nH]ccc12,9,434:43418:1:PV-004844854995;434:43418:3:PV-004844894508;434:43433:1:PV-002357809511;
c1cc2c(cn1)CCN2,3,434:43418:2:PV-004844861843;434:43464:9:PV-004857347515;434:43479:4:PV-004861216009;
C1COCC2(CN1)COCCN2,4,434:43418:2:PV-004844870458;434:43429:9:PV-004848006147;434:43438:5:PV-004850272679;
Cc1nn(C)c2ccccc12,4,434:43418:2:PV-004844873985;434:43447:1:PV-004852588416;434:43447:1:PV-004852588417;
CC1(C)CNC(C)(C)C1,6,434:43418:2:PV-004844878702;434:43422:2:PV-004845935987;434:43428:2:PV-004847537988;
O=C1CCC2(CCNCC2)CC1,4,434:43418:3:PV-004844889780;434:43418:5:PV-004844960825;434:43427:9:PV-004847471166;
CC1NCCc2cc(F)ccc21,2,434:43418:3:PV-004844900510;434:43492:3:PV-004864657047;
Cn1c(=O)oc2ccc(F)cc21,7,434:43418:3:PV-004844908802;434:43457:1:PV-002099191096;434:43459:5:PV-002513198987;
OC1C2CCC(C2)C1O,21,434:43418:3:PV-004844910351;434:43420:3:PV-004845441068;434:43422:6:PV-004846037368;
NC1CC2(CCOCC2)C1,1,434:43418:3:PV-004844911007;
c1ccc2c(c1)Cc1cnccc1-2,22,434:43418:3:PV-004844911758;434:43420:3:PV-004845418455;434:43420:3:PV-004845418456;
CC12CNCC1(C)COC2,6,434:43418:4:PV-004844924718;434:43420:6:PV-004845504333;434:43470:1:PV-002565003033;
OC1CC2CC1CN2,4,434:43418:4:PV-004844935082;434:43448:9:PV-004853062062;434:43475:1:PV-004860055454;
C1CCC2CCCC2CC1,10,434:43418:4:PV-002202476326;434:43418:7:PV-004845009366;434:43439:6:PV-002357843785;
Fc1ccc(F)c2c1OC1CNCC1O2,4,434:43418:5:PV-001969745507;434:43425:9:PV-004846934525;434:43449:6:PV-004853242861;
c1ncncn1,12,434:43418:5:PV-002305978709;434:43420:8:PV-002461239748;434:43423:1:PV-002513003501;
O=C1CNCC2(CC2)N1,6,434:43418:5:PV-002409481301;434:43433:3:PV-004848890382;434:43438:4:PV-004850263546;
Cc1cc(=O)[nH]n1C,10,434:43418:5:PV-001857922038;434:43424:9:PV-002409514179;434:43430:8:PV-002150797756;
Cc1cc(F)cc2cccnc12,3,434:43418:5:PV-004844959262;434:43464:5:PV-004857242286;434:43472:7:PV-004859420412;
Fc1cnc2[nH]ccc2c1,5,434:43418:6:PV-004844967363;434:43426:8:PV-004847177612;434:43427:1:PV-004847262147;
Clc1ccn2nccc2c1,3,434:43418:6:PV-004844972457;434:43462:7:PV-004856755425;434:43497:6:PV-004866070514;
CC1CN=CN1,4,434:43418:6:PV-004844980346;434:43436:2:PV-004849684672;434:43481:6:PV-004861807092;
Clc1ccc2c(c1)CCO2,9,434:43418:6:PV-004844990591;434:43426:4:PV-004847073737;434:43443:1:PV-004851513784;
Oc1ccc2cc(O)ccc2c1,8,434:43418:7:PV-004845003511;434:43422:1:PV-004845915547;434:43432:6:PV-004848718837;
Fc1cc(F)c2c(c1)CCC2,12,434:43418:7:PV-004845019396;434:43423:5:PV-004846295137;434:43431:4:PV-002099053287;
Cc1ncc2ccc(F)cc2n1,7,434:43418:8:PV-004845022658;434:43436:0:PV-004849618387;434:43457:4:PV-004855331020;
O=c1cc2c(n[nH]1)CCNC2,7,434:43418:8:PV-004845024979;434:43419:0:PV-002564727158;434:43436:6:PV-002357827699;
NC1CCCOC1,8,434:43418:8:PV-004845027445;434:43422:4:PV-004845986402;434:43437:9:PV-004850119079;
Cc1ccc2c(c1)C(=O)NCCN2,10,434:43418:8:PV-004845030047;434:43422:1:PV-004845899990;434:43431:0:PV-004848290131;
Cn1ncc2c1CCSC2,4,434:43418:8:PV-004845036251;434:43433:6:PV-004848981799;434:43438:8:PV-004850368596;
CN1CCC2CNCCC21,5,434:43418:8:PV-004845040885;434:43430:5:PV-004848144715;434:43433:0:PV-004848817598;
Cn1ncc2c(c1=O)CCNC2,6,434:43418:8:PV-004845044082;434:43478:1:PV-004860864097;434:43478:1:PV-004860864098;
CC1CNC2(CCC2)CO1,7,434:43418:9:PV-004845058217;434:43432:6:PV-002254306229;434:43452:3:PV-004853984315;
C1CCCCCNCCCC1,8,434:43418:9:PV-004845060597;434:43419:1:PV-004845098967;434:43441:5:PV-004851094939;
C1=CSCCO1,5,434:43418:9:PV-004845070875;434:43419:0:PV-002409484903;434:43436:6:PV-002564821450;
CN1CCC2(CC1)CNC2,5,434:43418:9:PV-004845072550;434:43429:2:PV-004847819563;434:43465:4:PV-002254480798;
Cc1nc2cccnn2n1,1,434:43418:9:PV-004845072613;
c1cc2n(c1)CCNC21CCC1,6,434:43419:0:PV-004845079082;434:43424:6:PV-004846586126;434:43435:9:PV-004849615683;
Clc1ccnc2cnccc12,11,434:43419:0:PV-004845089044;434:43427:6:PV-004847386345;434:43443:3:PV-004851560225;
Nc1nccc2c1CNCC2,2,434:43419:0:PV-002512979381;434:43420:2:PV-002150740570;
Cc1ccc2c(c1)OCO2,5,434:43419:0:PV-002305980961;434:43425:2:PV-004846743139;434:43485:7:PV-004862910838;
O=C1CCOc2ccc(Cl)cc21,2,434:43419:0:PV-002202479534;434:43499:2:PV-004866498711;
CN1CCOCC2(COCCN2)C1,2,434:43419:1:PV-004845098514;434:43487:2:PV-004863301353;
Cn1cnc2sccc21,13,434:43419:1:PV-004845099210;434:43419:1:PV-004845099211;434:43432:3:PV-004848637194;
Cc1ncnc2ccc(F)cc12,3,434:43419:1:PV-004845108936;434:43457:6:PV-004855405965;434:43463:3:PV-004856919589;
O=C1CCC12CCC(F)(F)CC2,7,434:43419:1:PV-004845116493;434:43419:4:PV-004845205674;434:43429:8:PV-004847978102;
ClC1=CCC1,35,434:43419:2:PV-004845123010;434:43420:5:PV-004845479183;434:43421:3:PV-004845695915;
Cc1cc2cnccc2[nH]1,1,434:43419:2:PV-004845127597;
O=C1CCNCCCN1,12,434:43419:2:PV-004845133813;434:43421:6:PV-004845767875;434:43443:9:PV-004851726346;
Cc1ccnc2cc(O)ccc12,10,434:43419:2:PV-004845134720;434:43419:3:PV-004845174974;434:43425:2:PV-004846747346;
CN1CCC2NCCCC21,6,434:43419:2:PV-004845137143;434:43419:3:PV-004845173702;434:43422:2:PV-004845935639;
C1CCC2(CCCC2)CNC1,12,434:43419:2:PV-004845138694;434:43433:6:PV-004848996730;434:43445:4:PV-004852138989;
c1ncc2c(n1)COCC2,7,434:43419:3:PV-004845152032;434:43472:2:PV-004859287519;434:43472:5:PV-004859371814;
O=S1(=O)N=Cc2ccccc21,5,434:43419:3:PV-004845157817;434:43461:4:PV-004856395893;434:43469:5:PV-002409756911;
Cc1cn2nc(C)sc2n1,2,434:43419:3:PV-004845165668;434:43430:8:PV-004848228765;
C1CNCCC2(C1)CCO2,3,434:43419:3:PV-004845166502;434:43427:3:PV-004847304288;434:43445:3:PV-004852103440;
CN1CCNc2cncnc21,5,434:43419:4:PV-004845193597;434:43440:3:PV-004850765792;434:43443:4:PV-004851602842;
Cn1cnc2[nH]c(=O)[nH]c(=O)c21,4,434:43419:4:PV-004845198099;434:43457:5:PV-004855359499;434:43457:5:PV-004855359500;
CC1(O)CCCNC1,10,434:43419:4:PV-004845206718;434:43419:9:PV-004845322430;434:43419:9:PV-004845322431;
Cc1sc2nccn2c1C,9,434:43419:5:PV-004845210592;434:43436:5:PV-004849753795;434:43462:0:PV-004856575977;
Cn1ccc(Cl)c1,8,434:43419:5:PV-004845211179;434:43419:6:PV-000583910804;434:43452:0:PV-004853888468;
c1cc2n(n1)CC1(CC1)CO2,7,434:43419:5:PV-004845227824;434:43421:6:PV-004845777592;434:43433:8:PV-004849032056;
Cc1ccnc2[nH]cnc12,3,434:43419:5:PV-004845230615;434:43474:5:PV-004859917360;434:43475:7:PV-004860226371;
CN1CCN(C)c2ccccc2C1=O,5,434:43419:5:PV-004845237945;434:43445:0:PV-004852035172;434:43449:4:PV-004853203316;
Cc1ccc2c(c1)CCS2(=O)=O,5,434:43419:6:PV-004845239245;434:43421:0:PV-004845628099;434:43439:8:PV-004850629209;
CC1(C)CCCCC12OCCO2,2,434:43419:6:PV-004845244619;434:43489:7:PV-004863958128;
O=C1NCCCC12CCCNC2,6,434:43419:6:PV-002305983318;434:43434:2:PV-004849154640;434:43445:0:PV-004852037086;
C1CCC2(CC1)NCCO2,7,434:43419:6:PV-002512982518;434:43419:6:PV-002564730314;434:43419:6:PV-002098988094;
OC1CCC(O)CC1,5,434:43419:6:PV-002409487804;434:43449:8:PV-004853318942;434:43470:7:PV-002461507078;
Clc1cccc2[nH]ncc12,12,434:43419:7:PV-004845255509;434:43419:7:PV-004845255510;434:43425:2:PV-004846739773;
O=C1NC2CC(N1)c1ccccc1O2,2,434:43419:7:PV-004845255855;434:43436:4:PV-004849727372;
Cc1ncnc2c1CNCC2,2,434:43419:7:PV-004845267066;434:43481:3:PV-004861728644;
C1CC2(C1)CCNCCN2,7,434:43419:7:PV-004845274097;434:43432:5:PV-002513053049;434:43436:0:PV-002513072909;
Cc1nc2n(n1)CCC=N2,1,434:43419:8:PV-004845286929;
Oc1noc2c1CCNC2,9,434:43419:8:PV-004845310215;434:43419:8:PV-004845310216;434:43445:4:PV-004852141474;
Cc1cc(F)cc2c1NCCC2,4,434:43419:9:PV-004845312449;434:43458:4:PV-004855613687;434:43459:1:PV-004855803515;
FC1(F)CCC2(CC1)CNCCO2,4,434:43420:0:PV-004845347993;434:43438:6:PV-004850324462;434:43441:0:PV-004850964541;
Cc1ccc2ccsc2n1,2,434:43420:0:PV-004845349443;434:43482:6:PV-004862075702;
CC12CCC(C1)NC2=O,11,434:43420:0:PV-004845361599;434:43425:2:PV-004846735897;434:43426:0:PV-004846954166;
C1CCC2(CC1)COCCN2,6,434:43420:0:PV-004845365503;434:43428:0:PV-004847483093;434:43438:8:PV-004850367508;
Cc1ccc(C)c(C)c1C,1,434:43420:0:PV-004845367758;
CC12CC3CC(C)(C1)CC(O)(C3)C2,10,434:43420:1:PV-004845374227;434:43420:1:PV-004845374228;434:43420:1:PV-004845374229;
C1CCC2CNC2CC1,4,434:43420:1:PV-004845380199;434:43439:1:PV-004850458052;434:43449:1:PV-004853116973;
Cc1ccc2c(c1)NCCCO2,3,434:43420:1:PV-004845383526;434:43420:1:PV-004845383527;434:43468:7:PV-004858368276;
CN1CCC12CCC2,2,434:43420:1:PV-004845389107;434:43455:5:PV-004854835786;
CC1COC(C)(C)CO1,9,434:43420:1:PV-004845398240;434:43426:0:PV-004846962728;434:43426:9:PV-004847211348;
CC1(O)CC2CCC1C2,5,434:43420:2:PV-004845399735;434:43439:3:PV-004850492948;434:43448:3:PV-004852914732;
CC1(C)c2ccccc2-c2ccccc21,6,434:43420:2:PV-004845403187;434:43422:9:PV-004846142947;434:43459:5:PV-004855911161;
CC1CNCC2(CCC2)O1,11,434:43420:2:PV-004845404110;434:43426:8:PV-004847161939;434:43430:2:PV-004848080431;
OC1C2CCCC1CNC2,2,434:43420:2:PV-002631992081;434:43432:0:PV-004848543837;
Clc1cccnn1,1,434:43420:2:PV-002512986550;
c1ccc2c(c1)CNCC1(CCOC1)O2,4,434:43420:2:PV-002305988073;434:43485:8:PV-004862931283;434:43495:4:PV-004865473545;
OC1CNCCc2ccccc21,9,434:43420:2:PV-004845406449;434:43422:9:PV-004846126043;434:43425:9:PV-004846923713;
CN1CCCC12CCNC2,5,434:43420:2:PV-004845406496;434:43423:7:PV-004846337197;434:43454:8:PV-004854642289;
Cc1ccc2ocnc2c1,4,434:43420:2:PV-004845412240;434:43469:5:PV-002358003102;434:43471:2:PV-002202758960;
C1CCN2CC3CNCC(C3)C2C1,3,434:43420:3:PV-004845424589;434:43443:2:PV-004851543252;434:43494:3:PV-004865181190;
c1cnc2c(c1)NCCCC2,4,434:43420:3:PV-004845431139;434:43441:5:PV-004851093357;434:43472:3:PV-004859327730;
OC1CCC12CCNC2,2,434:43420:4:PV-004845449193;434:43463:0:PV-004856833599;
CC1(C)CNCC1O,10,434:43420:5:PV-004845484023;434:43427:2:PV-002357776576;434:43437:8:PV-004850102398;
Cc1ccc2c(c1F)CNCC2,12,434:43420:5:PV-004845485982;434:43422:8:PV-004846105287;434:43428:4:PV-002202529367;
FC1CCCCCC1,3,434:43420:5:PV-004845488311;434:43449:7:PV-004853294805;434:43497:5:PV-004866031978;
CC1COCc2ccccc21,4,434:43420:5:PV-004845496270;434:43472:6:PV-004859387990;434:43481:0:PV-004861643212;
C1CCC2CCNCC2CC1,4,434:43420:6:PV-004845509691;434:43433:2:PV-004848867619;434:43442:0:PV-004851221319;
NC12CCC1CNC2,1,434:43420:6:PV-004845518076;
O=C1CCNC2CCC12,9,434:43420:6:PV-004845528758;434:43445:6:PV-004852182515;434:43455:7:PV-004854887834;
NC12CCOCC1CNC2,2,434:43420:7:PV-004845539068;434:43462:5:PV-004856711580;
O=c1ccc2cc(Cl)ccc2[nH]1,2,434:43420:7:PV-004845540718;434:43483:2:PV-004862227555;
O=C1CCNCCCCCN1,6,434:43420:7:PV-004845548162;434:43430:2:PV-002099045924;434:43431:9:PV-002564797243;
O=C1CC2CCCC1C2,6,434:43420:7:PV-004845552599;434:43424:1:PV-004846441822;434:43444:4:PV-004851850482;
CC1(C)COc2ccnn2C1,16,434:43420:7:PV-004845554926;434:43422:1:PV-004845901427;434:43446:6:PV-004852459788;
OC12CC3CC(CC(C3)C1)C2,3,434:43420:7:PV-004845556768;434:43457:5:PV-004855383442;434:43484:1:PV-004862460251;
Fc1cccc2c1CNCCO2,12,434:43420:8:PV-002512988761;434:43420:8:PV-002564736440;434:43420:9:PV-004845596588;
Oc1ccc2ccsc2n1,19,434:43420:9:PV-004845576891;434:43421:2:PV-004845686466;434:43421:2:PV-004845686682;
CC1CCNC2(CC2)C1,4,434:43420:9:PV-004845580043;434:43422:1:PV-004845907185;434:43462:7:PV-004856758684;
CC1CNc2ccccc2NC1=O,7,434:43420:9:PV-004845587927;434:43430:3:PV-004848087626;434:43460:2:PV-004856088796;
c1nc2cc3c(cc2[nH]1)OCO3,3,434:43421:0:PV-004845607960;434:43431:4:PV-002409551336;434:43434:9:PV-002099072157;
CC1(C)CC(O)CCN1,5,434:43421:0:PV-004845608153;434:43430:6:PV-004848182665;434:43464:3:PV-004857189965;
Oc1cncnc1,1,434:43421:0:PV-004845608477;
c1ccc2c(c1)CCC21CCCC1,2,434:43421:0:PV-004845610399;434:43473:2:PV-004859554179;
C1CNC2(CCCC2)COC1,2,434:43421:0:PV-004845630904;434:43497:4:PV-004866024270;
CN1CC2CCCC2C1,1,434:43421:0:PV-004845630920;
O=c1[nH]c2ncncc2o1,2,434:43421:1:PV-004845660314;434:43447:2:PV-004852610553;
OC1CCSC1,3,434:43421:2:PV-004845666144;434:43450:1:PV-004853389090;434:43460:8:PV-004856242615;
CC1(C)CC(=O)c2cccnc2C1,2,434:43421:2:PV-004845669732;434:43490:3:PV-004864126426;
CC1(C)CCC(C)(C)C1,4,434:43421:2:PV-004845674600;434:43447:3:PV-004852630093;434:43455:2:PV-004854758748;
Cc1ccc2[nH]nnc2c1,10,434:43421:2:PV-004845682777;434:43422:1:PV-004845915852;434:43431:2:PV-004848350949;
Cn1nc[nH]c1=O,8,434:43421:2:PV-004845688857;434:43422:0:PV-004845890227;434:43441:9:PV-004851199026;
c1ccc2c(c1)CCCCNC2,9,434:43421:2:PV-004845690584;434:43426:7:PV-004847150660;434:43432:3:PV-004848637960;
C1CC2(C1)CNCC1(CCC1)O2,5,434:43421:3:PV-004845696494;434:43440:6:PV-004850856549;434:43465:4:PV-002306230759;
NC1CCCC12CNC2,1,434:43421:3:PV-004845703325;
c1ccc2c(c1)NCC21CC1,2,434:43421:4:PV-002254243768;434:43488:9:PV-004863753418;
CC1CSc2ccccc2CN1,4,434:43421:4:PV-002512991996;434:43430:4:PV-004848132514;434:43445:1:PV-004852042539;
Cn1ccc(Cl)n1,4,434:43421:4:PV-000233290145;434:43423:2:PV-004846213522;434:43466:0:PV-004857640608;
CN1C(=O)C(C)(C)Nc2ccccc21,4,434:43421:4:PV-002564740575;434:43430:7:PV-002409545299;434:43488:2:PV-002306352558;
c1ccc2c(c1)CCCCCN2,4,434:43421:4:PV-002254245677;434:43423:7:PV-002202503169;434:43452:7:PV-004854076263;
c1cc2c(cn1)CNCCO2,7,434:43421:4:PV-004845720906;434:43428:1:PV-004847514883;434:43447:8:PV-004852783967;
OC1CCCOC12CNC2,4,434:43421:4:PV-004845726104;434:43433:7:PV-004849013827;434:43445:1:PV-004852047011;
CN1CCCCC12CCNCC2,3,434:43421:4:PV-004845732912;434:43423:4:PV-004846256163;434:43438:0:PV-004850139890;
CC1NCCc2cccc(F)c21,6,434:43421:4:PV-004845734061;434:43428:5:PV-004847628522;434:43439:0:PV-002254339913;
CN1C(=O)CNC2CC21,6,434:43421:4:PV-004845734247;434:43433:6:PV-004848992267;434:43461:5:PV-004856451301;
Fc1ccc2scnc2c1,6,434:43421:4:PV-004845736072;434:43421:4:PV-004845736073;434:43421:4:PV-004845736074;
Fc1ccc2c(c1F)OCCN2,5,434:43421:5:PV-004845738267;434:43451:3:PV-002099160834;434:43468:6:PV-004858323565;
O=c1[nH]ncc2cn[nH]c12,2,434:43421:5:PV-004845752996;434:43449:1:PV-004853117134;
Cc1ccc(Cl)cc1F,1,434:43421:6:PV-004845766095;
CC1CCNc2ccccc2N1,2,434:43421:6:PV-004845781446;434:43425:6:PV-004846838900;
C1CC2(COC2)N1,2,434:43421:7:PV-004845804822;434:43438:8:PV-004850368735;
CC1CNC(C)(C)CO1,5,434:43421:8:PV-004845832595;434:43446:4:PV-004852409105;434:43453:8:PV-004854365885;
Oc1cccc2c1CCCNC2,5,434:43421:8:PV-004845842139;434:43453:6:PV-004854332135;434:43458:0:PV-004855503041;
C1CCCCNCCCC1,13,434:43421:9:PV-004845862087;434:43426:0:PV-004846969684;434:43439:3:PV-004850514384;
c1ccc2c(c1)NCC21CCCC1,3,434:43421:9:PV-004845869980;434:43454:7:PV-004854632494;434:43496:0:PV-004865634752;
CC1(C)CCC(N)CC1,2,434:43421:9:PV-004845870152;434:43468:7:PV-004858346942;
O=C1NCCCCNCC1(F)F,14,434:43421:9:PV-004845874725;434:43424:0:PV-004846423436;434:43424:7:PV-004846610632;
Cc1ncc2c(n1)CCNC2,5,434:43421:9:PV-002409498264;434:43454:9:PV-004854656463;434:43474:2:PV-002513278571;
C1CNCC2(C1)CCN2,4,434:43421:9:PV-002357748138;434:43461:2:PV-002150960968;434:43473:1:PV-004859536804;
Fc1cc(F)c2c(c1)CCN2,4,434:43422:0:PV-004845885760;434:43443:1:PV-004851516063;434:43482:3:PV-004862002433;
OC1CNCC2(CCCC2)CC1O,5,434:43422:0:PV-004845890421;434:43485:7:PV-004862886760;434:43485:7:PV-004862886761;
Cn1cnn(C)c1=O,6,434:43422:0:PV-004845896989;434:43423:7:PV-004846340266;434:43425:7:PV-004846864478;
CC1OC2(CCNCC2)NC1=O,5,434:43422:1:PV-004845898462;434:43477:9:PV-004860795764;434:43478:7:PV-004861032483;
OC1CCOCC1O,9,434:43422:1:PV-004845911005;434:43422:1:PV-004845911006;434:43451:7:PV-004853807360;
C1CNCCC2(C1)CCCO2,10,434:43422:1:PV-004845915851;434:43444:8:PV-004851970650;434:43455:8:PV-004854912960;
Cc1cc(=O)[nH]c2c1c(=O)[nH]n2C,5,434:43422:1:PV-004845916212;434:43451:8:PV-004853859608;434:43463:2:PV-004856893347;
Cc1ccc2[nH]ccc(=O)c2c1,9,434:43422:1:PV-004845918182;434:43422:1:PV-004845918183;434:43429:6:PV-002513037995;
CC1CC(O)CCN1,7,434:43422:1:PV-004845925361;434:43433:3:PV-004848914531;434:43440:3:PV-004850765665;
CC1(C)CNCCOC1,12,434:43422:2:PV-004845936462;434:43430:0:PV-004848020194;434:43431:0:PV-004848281584;
C1CC2CNC2C1,3,434:43422:2:PV-004845945772;434:43439:6:PV-004850583841;434:43496:9:PV-004865894813;
CN1CCCC2(CCNCC2)C1,6,434:43422:3:PV-004845964117;434:43428:4:PV-004847604845;434:43432:7:PV-004848749176;
CC1NCCc2cc(O)ccc21,10,434:43422:3:PV-004845976918;434:43423:3:PV-004846230090;434:43427:2:PV-004847277669;
CN1C2CCNCC1CC2,2,434:43422:3:PV-004845981750;434:43498:4:PV-004866271205;
c1ncc2c(n1)OCC2,3,434:43422:4:PV-004845988004;434:43435:1:PV-004849379343;434:43495:2:PV-004865433000;
c1cc2c(s1)CNC2,2,434:43422:4:PV-004846000642;434:43496:6:PV-004865812375;
Cc1csc2ncccc12,1,434:43422:5:PV-004846015611;
c1cnc2c(c1)N1CCC(C1)N2,4,434:43422:5:PV-004846021195;434:43479:0:PV-004861085918;434:43481:0:PV-004861633138;
Fc1ccc2c(c1F)CCCN2,6,434:43422:5:PV-004846025426;434:43443:8:PV-004851690915;434:43458:7:PV-004855690439;
Oc1ccc2ncncc2c1,3,434:43422:5:PV-004846027203;434:43460:4:PV-004856161246;434:43499:7:PV-004866645289;
CC1NCCCC1=O,10,434:43422:5:PV-004846028663;434:43425:0:PV-004846685019;434:43426:2:PV-004847008396;
CC1(C)CCNCCN1,5,434:43422:5:PV-002254249870;434:43423:9:PV-004846389429;434:43431:9:PV-002150802195;
C1CCC2(CCNCC2)NC1,5,434:43422:5:PV-002306000148;434:43437:8:PV-002150835363;434:43440:2:PV-002150846478;
O=C1CC2CCC(CN1)N2,4,434:43422:5:PV-002632021890;434:43456:4:PV-004855086894;434:43466:6:PV-002632503962;
CN1CCNC2(CCCCC2)C1,3,434:43422:6:PV-004846035881;434:43458:3:PV-004855578993;434:43474:0:PV-004859776952;
O=C1CCOCC1,6,434:43422:6:PV-004846045211;434:43442:8:PV-004851434507;434:43446:4:PV-004852406351;
O=C1CCC2(CCC2)CC1,2,434:43422:6:PV-004846047972;434:43431:2:PV-004848339640;
C1CN2CCOCC2CO1,2,434:43422:7:PV-004846065344;434:43457:1:PV-004855273502;
ClC1=CCCC1,11,434:43422:7:PV-004846076563;434:43440:7:PV-004850880516;434:43444:4:PV-004851866395;
C1COCC2(CC2)CN1,1,434:43422:8:PV-004846103435;
Cc1cccc2c1NCCC2C,4,434:43422:9:PV-004846118807;434:43424:4:PV-004846529540;434:43449:8:PV-004853322286;
c1ccc2c(c1)CC1(CC1)C2,3,434:43422:9:PV-004846123955;434:43450:8:PV-004853576932;434:43485:5:PV-004862834275;
