fragment_smiles,occurences,example_ligands
c1ccc2c(c1)COC21CCCCC1,21,0:00008:0:Z4170315789;0:00009:6:Z4169824983;0:00009:6:Z4313982737;
N=S1(=O)CCC2(CC2)CC1,8,0:00008:0:Z4477017826;0:00029:1:Z4477011738;0:00029:1:Z4477003670;
Cc1cn2cccc2c(C)n1,9,0:00008:0:Z3777162705;0:00014:5:Z3710792886;0:00030:9:Z3710792876;
CC12CC3CC(C1)CC(C)(C3)C2,12,0:00008:0:Z1697798299;0:00011:1:Z750549816;0:00020:7:Z352149424;
Cc1nc(C)c(C)[nH]1,50,0:00008:0:Z4187842250;0:00008:9:Z3304426352;0:00009:2:Z3304419290;
O=C1NCNc2ccc(Cl)cc21,23,0:00008:0:Z2529072314;0:00012:6:Z1223196011;0:00013:4:Z855767756;
Cc1ccc2cc(C)oc2c1,12,0:00008:1:Z4450191144;0:00018:6:Z4479086113;0:00029:4:Z4479086642;
Cc1cc(=O)n2[nH]cnc2n1,16,0:00008:1:Z3339598990;0:00013:0:Z2660800772;0:00015:7:Z2898281027;
CN1CCC(=O)NCC1=O,9,0:00008:1:Z4426442847;0:00051:7:Z4208575527;0:00056:5:Z4208578588;
Cc1ccc2nccc(O)c2c1,21,0:00008:1:Z2634006223;0:00010:3:Z2091424443;0:00010:8:Z4467612881;
c1ccc2c(c1)CCOC21CCNCC1,10,0:00008:2:Z4481858108;0:00012:3:Z3312401590;0:00023:1:Z2299371922;
O=C1Nc2ccccc2S(=O)(=O)N1,20,0:00008:2:Z1348311878;0:00011:9:Z1348310716;0:00020:5:Z2720660135;
Clc1ccc2c(c1)CCCCC2,12,0:00008:2:Z4152127625;0:00012:3:Z1437935512;0:00014:0:Z4391202111;
Cn1c(=O)c2c(ncn2C)n(C)c1=O,8,0:00008:3:Z2974267506;0:00061:2:Z2970343881;0:00064:9:Z3080099233;
Oc1ccc2c(c1)OCCN2,36,0:00008:3:Z5017765586;0:00011:3:Z5017764960;0:00012:0:Z5017764943;
OC1CCC2COC1O2,11,0:00008:3:Z4445348972;0:00023:6:Z4446506991;0:00029:9:Z4446484728;
CC1(C)CC(C)(C)c2ccccc21,7,0:00008:3:Z1530497386;0:00012:6:Z1531525366;0:00034:3:Z1527512817;
CC1(C)CC(=O)c2cccnc2C1,21,0:00008:3:Z3647646887;0:00010:5:Z4234403678;0:00016:2:Z3647968353;
Cc1ccnc(C)c1C,6,0:00008:4:Z1190910507;0:00019:0:Z270257592;0:00026:7:Z1440440484;
O=C1CC2CCCC2=NN1,25,0:00008:4:Z3827856003;0:00011:3:Z2982145516;0:00015:7:Z2790136058;
OC1CCNc2ncccc21,61,0:00008:4:Z4224881195;0:00009:2:Z4224853568;0:00012:6:Z4224883123;
Oc1ccc(O)nn1,6,0:00008:4:Z4224073768;0:00015:3:Z4342117083;0:00022:7:Z4313347476;
Cc1nnc(N)[nH]1,21,0:00008:4:Z3053085815;0:00009:7:Z3554575088;0:00032:7:Z2913397120;
CC1(C)CNc2ccccc2S1,30,0:00008:4:Z1458019228;0:00008:8:Z1883272364;0:00010:5:Z1814598854;
CN1CC(=O)Nc2cccnc21,32,0:00008:5:Z2713870216;0:00008:7:Z2927213317;0:00012:3:Z2708254564;
Cn1ccc2nc[nH]c(=O)c21,7,0:00008:5:Z3512098351;0:00008:5:Z3506016516;0:00053:9:Z3512079426;
Clc1cnc2[nH]ccc2c1,40,0:00008:5:Z3622772072;0:00016:8:Z3639649355;0:00018:0:Z3008754964;
Cc1ccc2[nH]c(=O)ccc2c1,4,0:00008:5:Z3484510323;0:00044:2:Z4223517334;0:00064:2:Z4556066371;
Clc1cccc2c1CCCN2,16,0:00008:5:Z1881705803;0:00013:2:Z1418353208;0:00016:2:Z1881706981;
O=C1CCC12CCC(F)(F)CC2,44,0:00008:6:Z5033372630;0:00010:2:Z5033368007;0:00018:3:Z5034085191;
c1ccc2c(c1)CCC1(CCNCC1)C2,2,0:00008:6:Z2483550320;0:00071:7:Z2473584805;
CC1C(=O)Nc2ccccc2N1C,22,0:00008:6:Z1669659454;0:00010:4:Z3857663178;0:00010:4:Z1348020171;
Cc1cc(=O)n2ccccc2n1,5,0:00008:6:Z3315846525;0:00015:1:Z2217475685;0:00026:6:Z4418933501;
CN1c2ccccc2NCC1(C)C,2,0:00008:6:Z2998093330;0:00021:4:Z2998202663;
C1CC2COCC3(CNCOC3)N2C1,20,0:00008:7:Z3621227502;0:00008:7:Z3620670070;0:00019:9:Z4285470070;
Cc1cc(Cl)cc(Cl)c1,34,0:00008:7:Z4642066580;0:00015:5:Z4641407379;0:00017:4:Z4642082478;
Cc1cccc2c1C1CC(NC(=O)N1)O2,2,0:00008:7:Z3547943594;0:00013:1:Z3548024295;
O=C1CCc2cccnc21,7,0:00008:7:Z4342002783;0:00012:0:Z4342022185;0:00036:7:Z4342063154;
O=c1[nH]c2c(s1)CCCCC2,10,0:00008:7:Z1565871636;0:00011:1:Z2993608999;0:00052:3:Z2613487243;
C1CNC2(C1)CCC1(CC2)OCCO1,13,0:00008:7:Z4645195433;0:00013:5:Z4876899826;0:00022:2:Z4644235841;
O=c1nc[nH]c2cc(Cl)ccc12,15,0:00008:7:Z3513106613;0:00009:9:Z1929852581;0:00011:6:Z1335769820;
NC1CCOc2ccccc21,28,0:00008:7:Z3347528649;0:00009:3:Z3347548175;0:00021:1:Z4922805573;
Cc1cc2n[nH]c(=O)n2c(C)n1,29,0:00008:7:Z4385649109;0:00018:1:Z4458839921;0:00029:8:Z4385653350;
CC1CNc2cc(F)c(F)cc2O1,8,0:00008:7:Z4127006230;0:00025:6:Z3000777623;0:00038:8:Z3000778833;
Cc1nc(C)c2c(N)csc2n1,14,0:00008:7:Z4302048125;0:00009:8:Z4467718236;0:00010:5:Z4302094712;
c1ccc2nc3c(cc2c1)CCC3,5,0:00008:8:Z1937188997;0:00040:2:Z3143408533;0:00040:2:Z3143395128;
Cc1cn2c(n1)CCC2,34,0:00008:8:Z3506415056;0:00009:7:Z3347003231;0:00013:8:Z3347417767;
Cc1n[nH]c(=O)c2cc(Cl)ccc12,4,0:00008:8:Z2863962593;0:00056:2:Z2789929744;0:00061:7:Z2790083555;
Cc1c2c(=O)[nH]ncc2c(Cl)n1C,9,0:00008:8:Z4216755645;0:00024:6:Z4526229878;0:00030:1:Z3492898182;
Cc1nc2ccccc2c(=O)n1C,21,0:00008:8:Z4453235552;0:00008:9:Z4520437104;0:00024:2:Z4224263541;
c1ccc2c(c1)CCc1ccsc1-2,9,0:00008:8:Z58971453;0:00017:6:Z30270882;0:00026:6:Z3831744599;
Cc1ccc2c(c1)C(=O)CO2,9,0:00008:8:Z4427008252;0:00041:6:Z3512084431;0:00042:0:Z4223603435;
O=c1ccoc2cc(F)ccc12,27,0:00008:9:Z2066847233;0:00012:5:Z2076814265;0:00015:8:Z2108724659;
Cn1c(=O)ccc2ccc(Cl)cc21,11,0:00008:9:Z4346306546;0:00015:8:Z4345821333;0:00022:7:Z4345781670;
O=c1[nH]c2cccc(F)c2s1,34,0:00008:9:Z2442390494;0:00010:3:Z2442390006;0:00011:4:Z2442390281;
Cc1c2cn[nH]c(=O)c2c(C)n1C,8,0:00008:9:Z361101718;0:00014:6:Z2789914559;0:00022:8:Z2790120034;
Cn1cnc2c(=O)[nH]cnc21,4,0:00008:9:Z3292798294;0:00061:6:Z2983060997;0:00062:9:Z3789954438;
CC1(C)CCCC2(C1)OCCO2,29,0:00008:9:Z4391194128;0:00009:1:Z4255747963;0:00009:4:Z4252818521;
O=C1NCCc2c(F)cccc21,38,0:00008:9:Z3861237716;0:00014:3:Z2044987231;0:00014:8:Z4376132533;
Clc1sc2ccccc2c1Cl,16,0:00009:0:Z4176999766;0:00009:0:Z4116384250;0:00009:0:Z4421875950;
Cn1cnc2sc3c(c2c1=O)CCCC3,3,0:00009:0:Z1389106689;0:00038:1:Z1431524730;0:00066:8:Z1462048767;
Nc1ccc2ccc(O)nc2n1,3,0:00009:0:Z4308094272;0:00015:7:Z4307176828;0:00046:3:Z4307325162;
CC1CCN2NC=NC2=N1,41,0:00009:0:Z3313600293;0:00010:8:Z3313594594;0:00010:9:Z3313594230;
Clc1c[nH]c(Cl)n1,82,0:00009:0:Z4209787699;0:00009:0:Z4208656346;0:00009:0:Z4209620374;
Clc1cc(Cl)c2c(c1)NCCC2,13,0:00009:0:Z2352021213;0:00022:4:Z4376752512;0:00023:1:Z2326383603;
O=c1nc2[nH]cnc2c[nH]1,4,0:00009:1:Z4774597106;0:00063:8:Z4774597028;0:00072:2:Z4774597094;
Clc1cccc2ncsc12,32,0:00009:1:Z1689172816;0:00009:3:Z637732894;0:00011:5:Z1883304273;
O=c1[nH]ccc2cnccc12,15,0:00009:1:Z2898310684;0:00021:9:Z4862868185;0:00032:0:Z3339624518;
Clc1n[nH]c2nccnc12,22,0:00009:1:Z4169145482;0:00014:5:Z4169144672;0:00021:6:Z4169143466;
Oc1noc2ccccc12,1,0:00009:2:Z4223663155;
Oc1nnc2ccccn12,15,0:00009:2:Z4252563023;0:00018:8:Z4252563984;0:00021:1:Z4252562226;
Cc1cc(C)c2c(Cl)csc2c1,21,0:00009:2:Z2020233136;0:00009:2:Z2020188569;0:00010:1:Z798890070;
CC1COCC(C)N1C,1,0:00009:2:Z1176653946;
c1nc2c([nH]1)C1(CCOCC1)NCC2,10,0:00009:2:Z4451253449;0:00017:6:Z2877207828;0:00030:9:Z2951212415;
Cc1ccc2c(c1)CCC2=O,7,0:00009:3:Z4342050414;0:00012:7:Z4342068709;0:00020:4:Z4453190863;
Cc1cc(Cl)c2ccccc2n1,2,0:00009:3:Z4080057717;0:00028:2:Z3818408819;
Cc1c(F)cccc1Cl,9,0:00009:3:Z4349613035;0:00009:7:Z4349395000;0:00015:0:Z4422573932;
Cc1cccc2c1OCC2=O,17,0:00009:3:Z2789427397;0:00016:7:Z2789427797;0:00018:8:Z2789427472;
Cc1cc(Cl)c2c(c1)CCCCO2,10,0:00009:3:Z1449724450;0:00014:4:Z2377968772;0:00024:1:Z1449722520;
OC1CC2CCCCC12,20,0:00009:3:Z4268390750;0:00011:5:Z4272237262;0:00011:6:Z4267442902;
Cn1c(=O)[nH]c(=O)c2nc(Cl)[nH]c21,11,0:00009:4:Z3814994712;0:00020:1:Z4458829912;0:00020:3:Z3814988718;
CN1CCC2(CCCCC2)CC1,31,0:00009:4:Z4164984501;0:00009:4:Z4164984621;0:00009:4:Z4164984569;
O=c1[nH]c2cc(F)ccc2s1,15,0:00009:4:Z2442401144;0:00012:5:Z2720790817;0:00021:9:Z2442401056;
Cc1oncc1Cl,10,0:00009:5:Z3339895771;0:00019:4:Z3339895207;0:00044:5:Z3339896060;
NC1CCS(=O)(=O)C2(CCC2)C1,7,0:00009:5:Z3520636128;0:00037:6:Z3019488896;0:00037:6:Z4449015404;
Cc1ccc2c(c1)CC(=O)N2,6,0:00009:5:Z4313348044;0:00012:6:Z3013888756;0:00018:2:Z4223788409;
Clc1ccc2c(c1Cl)OCCCC2,9,0:00009:5:Z1436993846;0:00014:1:Z4028683871;0:00037:6:Z4415848360;
Fc1cc2[nH]ccc2cc1Cl,19,0:00009:5:Z2722665409;0:00009:5:Z3360978729;0:00009:5:Z4000403205;
O=C1NCCc2ccsc21,9,0:00009:6:Z3815335468;0:00017:3:Z4169267868;0:00033:5:Z3346902776;
O=c1cc[nH]c2cc(Cl)c(Cl)cc12,8,0:00009:6:Z3297661741;0:00028:9:Z3380075530;0:00028:9:Z3383259435;
C1CC2CC3CCOC23C1,29,0:00009:6:Z3860316674;0:00012:5:Z4046342392;0:00013:4:Z4044376604;
Cc1cc(=O)n(C)c2ccccc12,5,0:00009:7:Z3633921789;0:00024:1:Z3633921172;0:00034:9:Z3633920853;
CC1(C)Cc2ccccc2C1N,19,0:00009:7:Z3860767679;0:00015:3:Z3512076038;0:00018:7:Z4313326877;
O=C1COc2cccnc21,5,0:00009:7:Z2998268966;0:00032:3:Z4223826163;0:00068:5:Z2687621013;
Cc1ncc2c(ncn2C)n1,16,0:00009:7:Z4342615136;0:00026:1:Z4342620816;0:00033:9:Z4342622776;
Clc1ccc2c(c1)NCCN2,4,0:00009:7:Z1737584391;0:00036:5:Z2948848763;0:00055:9:Z1726194256;
c1cc2nncn2cn1,25,0:00009:7:Z2346454006;0:00021:0:Z3799341543;0:00024:7:Z3513308734;
c1cnnnc1,7,0:00009:7:Z3347804077;0:00012:6:Z3347673059;0:00013:5:Z2905419771;
Cc1ccc2cn[nH]c(=O)c2c1,4,0:00009:8:Z3064939120;0:00046:4:Z3337558026;0:00058:3:Z3064940306;
Oc1ccc2cc(F)ccc2n1,14,0:00009:8:Z4176897830;0:00009:8:Z4421677535;0:00016:1:Z2840742360;
Cn1cnc2c1c(=O)[nH]c(=O)n2C,29,0:00009:8:Z805400594;0:00011:6:Z3395611557;0:00015:4:Z4234436824;
Cn1cc2c(=O)[nH]cnc2n1,30,0:00009:8:Z3513651725;0:00010:4:Z4427284853;0:00012:1:Z3513660737;
Clc1ccc(Cl)c2c1CCCC2,9,0:00009:8:Z4424452800;0:00020:9:Z4422037898;0:00022:6:Z4389792332;
Cc1nc2ccccc2cc1O,10,0:00009:8:Z4135321320;0:00010:5:Z4135756899;0:00018:5:Z4135003607;
CC1Cc2ccccc2NC1C,26,0:00009:8:Z3619814220;0:00018:5:Z3092948402;0:00019:6:Z3318855834;
O=C1Cc2ccccc2CCN1,15,0:00009:8:Z3340376988;0:00014:6:Z3774924383;0:00025:1:Z3340375095;
Cc1cccc2oc(=O)[nH]c12,2,0:00009:9:Z4000784413;0:00090:3:Z4223785098;
Cc1nc(O)cs1,8,0:00009:9:Z3095136305;0:00017:6:Z3095136169;0:00024:2:Z3095137029;
Cc1c(Cl)ccc2scnc12,6,0:00009:9:Z3092888578;0:00018:3:Z4720822649;0:00018:3:Z4653017759;
CC1(C)CCc2cc(F)ccc2O1,52,0:00009:9:Z3598148616;0:00009:9:Z3603634915;0:00009:9:Z3554447262;
O=C1CCC2CNc3cccc1c32,46,0:00009:9:Z2149276458;0:00011:0:Z2636280718;0:00014:9:Z2835261070;
CC1(C)CCc2ccccc2S1,9,0:00009:9:Z2790525535;0:00039:1:Z3640294277;0:00043:2:Z3781208493;
c1ccc2c(c1)[nH]c1ccccc12,9,0:00010:0:Z3364217501;0:00014:8:Z46191172;0:00035:0:Z3361211909;
Nc1nc(N)c2nccnc2n1,3,0:00010:0:Z4767559270;0:00010:0:Z4767482513;0:00010:0:Z4767559271;
O=c1cc[nH]nc1,6,0:00010:0:Z4779238036;0:00027:9:Z2045219848;0:00034:9:Z1167400990;
Clc1cc2ccccc2[nH]1,2,0:00010:0:Z2212090832;0:00048:7:Z1537084082;
Cc1cc(C)n2nc(C)cc2n1,28,0:00010:1:Z2710716775;0:00010:3:Z4422586590;0:00010:4:Z747929410;
CC1(C)CCc2nncn2C1,6,0:00010:1:Z2863954034;0:00047:9:Z2863953941;0:00062:6:Z2863953933;
c1ccc2c(c1)Cc1ccnnc1-2,26,0:00010:1:Z3830082408;0:00018:1:Z3828943237;0:00019:1:Z3829421248;
O=c1[nH]cnc2cc(Cl)c(Cl)cc12,7,0:00010:1:Z2358650383;0:00015:4:Z1966280906;0:00028:4:Z1966280617;
NC1CC=CC1,12,0:00010:1:Z2722834539;0:00015:8:Z2722853404;0:00023:2:Z2722858400;
C1=NOCCN1,9,0:00010:1:Z1450895082;0:00014:8:Z4962150162;0:00023:9:Z2874334997;
c1ccc2c(c1)CNCc1ccccc1-2,3,0:00010:1:Z2068837939;0:00026:1:Z2968309785;0:00055:7:Z3363688382;
Cc1cc(Cl)cc2ccoc12,12,0:00010:1:Z2997136563;0:00010:1:Z1891330000;0:00010:1:Z2997136565;
O=c1[nH]ncc2[nH]ncc12,8,0:00010:2:Z3494009082;0:00015:0:Z2589314215;0:00027:2:Z2790146544;
Cc1nnc2ccc(Cl)nn12,27,0:00010:2:Z4346306440;0:00010:8:Z4346300668;0:00016:6:Z4346300264;
FC=C1CNC1,4,0:00010:2:Z4875968002;0:00031:8:Z4876147249;0:00035:5:Z4875968026;
O=c1[nH]cnc2cc(F)c(F)cc12,32,0:00010:2:Z1356053300;0:00011:9:Z1521587217;0:00015:4:Z1207172998;
Cc1cc(=O)nc[nH]1,28,0:00010:2:Z2769217684;0:00013:3:Z4236485045;0:00013:7:Z2918714443;
N=c1cccc[nH]1,2,0:00010:2:Z755063728;0:00084:6:Z1545424318;
Fc1cc2cccnc2cc1F,19,0:00010:3:Z4644746301;0:00024:6:Z4401329424;0:00025:7:Z4401234448;
O=C1COc2ccccc2CN1,6,0:00010:3:Z2930628686;0:00037:5:Z2930626696;0:00037:5:Z2930625515;
CC1Nc2ncccc2NC1=O,16,0:00010:3:Z4125991267;0:00011:8:Z4125997143;0:00016:9:Z1361247109;
Cn1cnc2cc(Cl)c(Cl)cc21,10,0:00010:3:Z2335013113;0:00012:2:Z2335013472;0:00021:3:Z3998771880;
CN1CCC(O)C1=O,4,0:00010:3:Z2477877501;0:00038:9:Z3186058369;0:00061:2:Z2800241082;
Cc1nc2ccccn2c1C,6,0:00010:4:Z3777107698;0:00050:3:Z3777087336;0:00056:7:Z4033921441;
Cc1c(Cl)cnc2ccccc12,12,0:00010:4:Z2437947774;0:00018:1:Z1241438576;0:00022:5:Z4314962191;
C1COC2(CC3CCC2CC3)O1,2,0:00010:4:Z4256532134;0:00045:5:Z4255496848;
Cc1cc2ccc(Cl)cc2c(=O)[nH]1,3,0:00010:4:Z4630071159;0:00026:6:Z4630071762;0:00073:6:Z4630071751;
CN1CCNCC(O)C1,1,0:00010:4:Z3315072632;
c1nncnn1,6,0:00010:5:Z2481290570;0:00027:1:Z2472949148;0:00034:3:Z2481956405;
O=c1[nH]ncc2cccc(F)c12,4,0:00010:5:Z3292208981;0:00019:8:Z4168355995;0:00027:7:Z3292199450;
O=c1[nH]cnc2cc(F)c(Cl)cc12,15,0:00010:5:Z4341479995;0:00021:7:Z5057827189;0:00025:7:Z3337590365;
c1nc2cc3c(cc2s1)OCCO3,6,0:00010:5:Z1720934576;0:00015:6:Z67671283;0:00019:9:Z1917912968;
CC1CC=NNC1=O,12,0:00010:5:Z2790030077;0:00014:6:Z4443087928;0:00014:7:Z4208176963;
Cc1ccc2c(c1)CCCCO2,29,0:00010:6:Z4452225174;0:00010:6:Z2772394787;0:00021:5:Z1582552990;
c1cnc2nsnc2c1,13,0:00010:6:Z4154092821;0:00015:4:Z4224227373;0:00025:5:Z4082172789;
CC1(C)CCc2ccc(=O)[nH]c2C1,13,0:00010:6:Z4351665362;0:00010:6:Z4351745074;0:00010:6:Z3356809213;
Cc1cnc2cc(F)ccc2c1Cl,3,0:00010:7:Z3075963355;0:00019:9:Z4604986488;0:00065:6:Z2972390947;
Cc1ccc2c(c1)NCNS2(=O)=O,6,0:00010:7:Z4307772089;0:00011:2:Z4307692566;0:00011:2:Z4307680896;
Cc1ccc2nc[nH]c2n1,11,0:00010:7:Z1527387563;0:00015:1:Z1868580267;0:00023:6:Z3253714156;
C=c1sc(=C)n(C)c1=O,2,0:00010:7:Z45933835;0:00040:1:Z2010091540;
CC1(C)CC2CCCCC21,23,0:00010:7:Z2928107592;0:00012:8:Z2926280476;0:00014:6:Z2927240474;
Fc1cc(Cl)cc2c1CCCC2,23,0:00010:7:Z4579450115;0:00017:1:Z2699890033;0:00021:5:Z4284433863;
O=C1CCNC2CCC12,13,0:00010:7:Z4448853742;0:00037:7:Z4421497558;0:00039:8:Z4342599040;
O=S1(=O)CCCCC12CCOCC2,2,0:00010:8:Z4230744351;0:00068:4:Z4959881958;
c1ccc2c(c1)NCC21CCCC1,31,0:00010:8:Z3049464027;0:00021:6:Z2173712380;0:00025:5:Z1372977948;
Cn1c(=O)oc2ccc(F)cc21,19,0:00010:8:Z2641458769;0:00011:5:Z3795429981;0:00011:5:Z3795429627;
Clc1ccc2c(c1)C1(CCO2)CC1,14,0:00010:9:Z4732964426;0:00029:2:Z4732763950;0:00031:6:Z4767985828;
O=S1(=O)Nc2cccc3cccc1c23,11,0:00010:9:Z291824962;0:00021:3:Z1116485621;0:00028:2:Z1480933079;
c1ccc2c(c1)CNC1(CC1)C2,20,0:00010:9:Z3701479559;0:00010:9:Z3701479556;0:00010:9:Z3701479424;
CC1CNC(=O)c2cccn21,12,0:00011:0:Z3790546459;0:00028:3:Z4223625881;0:00039:6:Z3790582289;
Nc1ncc2ccsc2n1,30,0:00011:0:Z4188626250;0:00019:2:Z1257175296;0:00019:3:Z2136053753;
Nc1ccno1,8,0:00011:0:Z2733851476;0:00014:6:Z4387850690;0:00015:5:Z4387867664;
O=C1CC(O)c2cc(Cl)ccc2N1,4,0:00011:0:Z4320135916;0:00043:0:Z4323950626;0:00044:5:Z4315744763;
CC1CNCCN1C,10,0:00011:0:Z4225533126;0:00017:4:Z4228078430;0:00017:4:Z4228042433;
c1ccc2c(c1)COC21CCNCC1,33,0:00011:0:Z1569512899;0:00011:7:Z1416581744;0:00015:0:Z4508193788;
C1CCc2nc3n(c2CC1)CCNC3,23,0:00011:0:Z4401418230;0:00027:6:Z3604463940;0:00028:9:Z3321954841;
Cc1cnn2cnnc2c1C,8,0:00011:0:Z1576978853;0:00025:3:Z2977556989;0:00025:3:Z1576957167;
Cc1ccc2ocnc2n1,41,0:00011:0:Z1999703345;0:00012:5:Z1651263949;0:00024:7:Z2504008340;
Oc1ccc2cc(O)ccc2c1,16,0:00011:1:Z4312923649;0:00014:2:Z4310864841;0:00019:0:Z4311422467;
C1CC2(CCO1)OC1CC2C1,13,0:00011:1:Z3498813463;0:00020:2:Z3520283044;0:00031:5:Z3646436454;
Oc1ccnc2ccc(Cl)cc12,7,0:00011:1:Z4090863892;0:00028:4:Z4129589790;0:00042:9:Z4129648513;
OC12c3ccccc3CCC1C2(F)F,3,0:00011:1:Z4169268621;0:00059:2:Z3790595564;0:00071:6:Z4504722980;
O=C1NCNC12CNC2,22,0:00011:1:Z4575913367;0:00012:7:Z4026391464;0:00014:8:Z4230695084;
Cn1ccc2cc[nH]c2c1=O,5,0:00011:1:Z4999598521;0:00028:6:Z4999499918;0:00084:1:Z4999572257;
CC1=CCN(C)C(=O)N1C,3,0:00011:1:Z2991066874;0:00038:1:Z46767918;0:00079:7:Z46767932;
c1ccc2c(c1)CC1(CCCC1)C2,13,0:00011:2:Z4343726658;0:00021:6:Z4421762106;0:00032:8:Z4347013601;
OC1CSC=N1,17,0:00011:2:Z4269682990;0:00011:2:Z4263824786;0:00013:4:Z4262391718;
Fc1cnc(Cl)nc1,18,0:00011:2:Z4246941154;0:00012:0:Z4246970898;0:00013:0:Z4246965698;
Fc1c(Cl)ccc2cncnc12,7,0:00011:2:Z2969803182;0:00039:0:Z2968449942;0:00039:0:Z4027544278;
Cc1ccc2c(c1C)OCCCC2,13,0:00011:2:Z1582770145;0:00020:5:Z1438923699;0:00022:8:Z1441312907;
Cc1nc2c3ccccc3ncn2n1,14,0:00011:2:Z1189029230;0:00025:4:Z2179853519;0:00033:5:Z1626088907;
Cc1cc2ccccn2n1,11,0:00011:3:Z4224264066;0:00014:5:Z3790711125;0:00037:1:Z3505923923;
CC1(C)CCc2nncn2CC1,8,0:00011:3:Z3547459040;0:00018:6:Z3547459072;0:00054:1:Z3547459298;
c1nnc2n1CC1CCC(C2)N1,2,0:00011:3:Z3823232077;0:00042:7:Z3823232103;
O=C1CCNc2ncccc2N1,15,0:00011:3:Z4125685183;0:00014:4:Z1816316966;0:00023:3:Z4125686201;
O=c1ccoc2ccc(O)cc12,10,0:00011:4:Z4307883016;0:00022:4:Z4772209970;0:00027:7:Z4307685401;
Cc1coc2c1C(=O)CC(C)(C)C2,17,0:00011:4:Z1834960002;0:00022:3:Z419634172;0:00022:3:Z655149424;
Cc1ccc2c(c1)C(O)CO2,8,0:00011:4:Z3347839176;0:00040:8:Z3512076195;0:00048:8:Z3347742597;
O=C1CS(=O)(=O)c2ccccc2N1,10,0:00011:4:Z4000717979;0:00011:4:Z2805179973;0:00011:4:Z2805179951;
O=C1CC2CC(F)(F)CN2C(=O)CN1,3,0:00011:4:Z4629022982;0:00056:6:Z4629023105;0:00091:6:Z4629022822;
CC1(C)CC(=O)Nc2ncccc21,6,0:00011:4:Z4224168131;0:00029:3:Z3506729466;0:00030:1:Z3347312865;
O=C1COc2cccc(Cl)c2N1,4,0:00011:4:Z3506314531;0:00064:8:Z4082201085;0:00069:2:Z4082200968;
CC1(C)CNC(=O)c2ccoc2C1,9,0:00011:5:Z2762953805;0:00018:0:Z2781325382;0:00036:8:Z2764583931;
N=S1(=O)CCCc2cc(F)ccc21,7,0:00011:5:Z4264031694;0:00026:6:Z4232273361;0:00027:1:Z4278179455;
CC1(C)NC(=O)CNC1=O,8,0:00011:5:Z4208537183;0:00027:1:Z4208546082;0:00033:0:Z4208534509;
O=S1(=O)CCCNc2ccc(Cl)cc21,6,0:00011:5:Z4267933135;0:00021:2:Z4346839448;0:00054:7:Z4132379479;
C=c1[nH]c(=O)c(=C)s1,3,0:00011:6:Z2065921117;0:00019:0:Z46615664;0:00089:8:Z2350972235;
CN1CC2(CNC2)C(F)(F)C1=O,84,0:00011:6:Z4101192309;0:00011:7:Z3344266982;0:00015:2:Z3589602095;
CC1(C)CC(=O)c2scnc2C1,27,0:00011:6:Z1505888007;0:00011:6:Z1497724564;0:00018:2:Z1230180847;
O=C1COc2cc(F)ccc2N1,26,0:00011:7:Z4082403280;0:00022:7:Z3511104579;0:00022:7:Z3517515208;
CC1CNc2ccccc2NC1,4,0:00011:7:Z2369974585;0:00012:8:Z2369974627;0:00073:4:Z4204283910;
CC1(C)CNCC2(CC3CCC2C3)O1,12,0:00011:8:Z4187383192;0:00012:5:Z4200300779;0:00018:6:Z4200300809;
O=c1cnc2ccc(Cl)cc2[nH]1,11,0:00011:8:Z3019674744;0:00022:6:Z4427276653;0:00028:1:Z2720844333;
CC1CCC2OCCC2N1,10,0:00011:8:Z2016092600;0:00014:0:Z2207094671;0:00024:5:Z2018899510;
O=c1[nH]ncc2c1oc1ccccc12,3,0:00011:9:Z2982111785;0:00015:8:Z2982134479;0:00058:4:Z2982114761;
Cc1cc(=O)[nH]c2ccccc12,43,0:00011:9:Z2150263578;0:00013:0:Z4395150486;0:00018:4:Z2142367970;
Cn1ccc2ccc(F)cc21,16,0:00011:9:Z1753670133;0:00022:6:Z1719834701;0:00023:0:Z2277376520;
O=c1cc2ccccc2c[nH]1,10,0:00011:9:Z2852737924;0:00019:1:Z2852737187;0:00020:9:Z4216183478;
O=c1[nH]cnc2c(F)cc(Cl)cc12,7,0:00011:9:Z4028066020;0:00021:2:Z4028065657;0:00039:3:Z4385436108;
Cc1cc2ccc(F)cc2o1,8,0:00012:0:Z4457644203;0:00014:7:Z4457644003;0:00024:7:Z4457644044;
O=c1[nH]nnc2cc(F)ccc12,27,0:00012:0:Z2614233125;0:00016:8:Z2609901048;0:00019:0:Z3341547758;
c1c2c(cc3c1OCO3)CCCCC2,2,0:00012:0:Z4431404557;0:00012:0:Z4431386183;
Cc1nn2c(ncc3ccccc32)c1Cl,10,0:00012:0:Z1002295480;0:00024:3:Z2660678347;0:00054:5:Z165206810;
Clc1cccc2c1CCCCN2,21,0:00012:1:Z4114673963;0:00015:4:Z4346629504;0:00015:8:Z2997758264;
Oc1n[nH]c2ccccc12,11,0:00012:1:Z4239476562;0:00026:9:Z4239477753;0:00028:2:Z4239476756;
O=c1[nH]c2ccccc2n2cnnc12,4,0:00012:1:Z1481011668;0:00018:0:Z325095920;0:00055:1:Z1335691021;
Cc1cc(Cl)cc2c1OCCCC2,10,0:00012:1:Z1460291402;0:00018:2:Z4455357113;0:00038:9:Z1460299612;
