fragment_smiles,occurences,example_ligands
CC1CCCCN1,16240,24:02400:0:Z3522586121;24:02400:0:Z4511278699;24:02400:0:Z2351604098;
FC1CNCC12COC2,250,24:02400:3:Z3831470679;24:02400:6:Z3868586443;24:02401:3:Z2581033060;
Oc1cc2c(nn1)CNC2,105,24:02400:3:Z3719274293;24:02400:3:Z3719274001;24:02402:2:Z3719276077;
c1cn2c(n1)CNCC2,488,24:02400:3:Z4269456130;24:02400:4:Z3797157737;24:02400:4:Z991020242;
c1cnc2c(c1)CCCO2,357,24:02400:3:Z3550142933;24:02400:9:Z3544131827;24:02402:3:Z5004931642;
NC1CCSC2(CCC2)C1,95,24:02400:3:Z4207107731;24:02400:6:Z4211844744;24:02402:2:Z4207152493;
Cc1cccc2ncsc12,154,24:02400:3:Z3560799675;24:02400:6:Z1958222013;24:02401:3:Z1957867580;
C1COC2(CCCC2)OC1,241,24:02400:3:Z4909253240;24:02400:3:Z4906166545;24:02400:3:Z4906166544;
CC1CC2CCN1CC2,175,24:02400:3:Z4390391987;24:02401:2:Z4608945281;24:02401:9:Z4449457977;
O=S1(=O)CCCC2(CCN2)C1,185,24:02400:3:Z4229565864;24:02401:9:Z3628726891;24:02404:0:Z4229566895;
Cc1ccc2c(c1)OC(C)CN2,84,24:02400:3:Z3101663729;24:02400:4:Z2206690927;24:02400:9:Z2632429042;
Cn1cnc(=O)[nH]1,61,24:02400:3:Z3799311781;24:02402:7:Z1899704894;24:02404:7:Z2442298583;
Oc1cccc2c1CCCNC2,100,24:02400:3:Z4908325818;24:02402:4:Z4907386278;24:02403:5:Z4909300250;
CC1COc2ccccc2O1,238,24:02400:3:Z2707589640;24:02400:7:Z3708964270;24:02402:4:Z2708006512;
Fc1ccnnc1,252,24:02400:3:Z4313121851;24:02401:2:Z4312951033;24:02401:3:Z4313098279;
c1n[nH]c2c1CCCCC2,200,24:02400:3:Z2782768582;24:02400:4:Z3586821727;24:02400:5:Z2643582626;
c1n[nH]c2c1C1CCC(C2)N1,117,24:02400:3:Z3053568359;24:02400:7:Z2973753675;24:02401:6:Z4642305189;
Cc1cc(Cl)c2c(c1)CCCN2,19,24:02400:3:Z2453983924;24:02403:8:Z3085805036;24:02428:0:Z5012859386;
Cc1c[nH]c(=O)[nH]1,442,24:02400:3:Z2500243964;24:02400:4:Z2496712777;24:02400:5:Z2497871850;
c1ccc2cnncc2c1,386,24:02400:3:Z4229849293;24:02400:3:Z4226966124;24:02400:6:Z2320340503;
FC1(F)CCNCC12CCOC2,152,24:02400:3:Z4294421235;24:02400:7:Z3060576156;24:02400:8:Z3316872265;
CC1CNCCc2ccc(F)cc21,76,24:02400:3:Z3388632737;24:02401:9:Z2477183521;24:02402:4:Z2477185328;
CC1(C)CNCCC(O)C1,393,24:02400:3:Z2298291446;24:02400:6:Z2238831323;24:02400:8:Z2363861362;
Cc1ccc2ccc(F)cc2n1,89,24:02400:3:Z4026217504;24:02404:5:Z4026285099;24:02405:7:Z1961187804;
Cc1n[nH]c(=O)[nH]1,361,24:02400:3:Z2169082392;24:02401:3:Z3352045790;24:02402:2:Z4034221106;
O=C1CC2(CCNCC2)C(O)CN1,49,24:02400:3:Z3653797392;24:02403:4:Z3654470326;24:02403:8:Z3715695198;
O=C1Nc2ccccc2C1(F)F,56,24:02400:3:Z3608258080;24:02400:8:Z3608259986;24:02401:7:Z4217982933;
C1=Cc2ccccc2CCC1,58,24:02400:3:Z2594206173;24:02402:8:Z2626429687;24:02403:9:Z2626448520;
Clc1ccc2ccccc2c1,325,24:02400:3:Z4913431047;24:02401:3:Z3809432381;24:02402:1:Z3407503740;
FC1(F)C2CC1C2,80,24:02400:3:Z4246837810;24:02400:7:Z4245410466;24:02401:4:Z4297690363;
C1CC2CNOC2C1,183,24:02400:3:Z3102240410;24:02402:0:Z3035541387;24:02404:7:Z4005807364;
C1CCC2NCCNC2C1,162,24:02400:3:Z3522132770;24:02400:4:Z3499022324;24:02400:5:Z4028992620;
Cc1ccc2nsnc2c1,198,24:02400:3:Z3611340399;24:02401:8:Z3603721286;24:02402:3:Z3475037097;
FC1(F)CC2CCCC(C1)N2,188,24:02400:3:Z2476794154;24:02400:4:Z2752864246;24:02400:5:Z2481252793;
OC1CCCCC12CCCC2,158,24:02400:3:Z3836826174;24:02401:1:Z4231908056;24:02401:6:Z4608815383;
CN1CCC(=O)N1,238,24:02400:3:Z2197968131;24:02400:7:Z1614497433;24:02401:6:Z2014073829;
C1CNCC2CCCN2C1,344,24:02400:4:Z3801269179;24:02400:9:Z3064227697;24:02401:0:Z3602588118;
C1CNCC2(C1)CCOC2,389,24:02400:4:Z2960222690;24:02400:8:Z4022178603;24:02400:9:Z4292063634;
Clc1ccnc2ncccc12,97,24:02400:4:Z4343914958;24:02400:6:Z4997702994;24:02401:2:Z3077857775;
O=C1CCNC2CCCN12,277,24:02400:4:Z3671999749;24:02400:8:Z3388933800;24:02401:6:Z2964508881;
c1ccc2c(c1)COC21CCCNC1,29,24:02400:4:Z4282517105;24:02406:2:Z3519665565;24:02415:6:Z4204134187;
c1noc2c1CCCCC2,639,24:02400:4:Z1765557481;24:02400:4:Z3711937131;24:02400:5:Z3612692632;
Nc1ncncc1Cl,241,24:02400:4:Z1873956216;24:02401:0:Z2396061118;24:02401:9:Z1640906218;
Clc1ccc2scnc2c1,587,24:02400:4:Z2149961295;24:02400:4:Z4204971407;24:02400:5:Z3340049393;
NC1CC2(C1)CC(F)(F)C2,105,24:02400:4:Z3700175525;24:02400:7:Z3516578805;24:02400:7:Z4056644152;
C1CC2CCNC2CN1,651,24:02400:4:Z3700175525;24:02400:8:Z3342042639;24:02401:1:Z2923044399;
O=C1CCc2ncsc2C1,63,24:02400:4:Z4624366546;24:02404:0:Z4624365571;24:02404:5:Z4624366574;
c1cc2[nH]ccn2n1,307,24:02400:4:Z4376845679;24:02400:6:Z3209954065;24:02401:0:Z1677402873;
FC1(F)CCC2CC1CN2,279,24:02400:4:Z3173046306;24:02400:6:Z3878198399;24:02401:2:Z3315537556;
CC1CC(O)C(C)CN1,323,24:02400:4:Z3206085689;24:02400:5:Z3206084340;24:02400:6:Z3850502764;
CC1CCn2ncnc2N1,203,24:02400:4:Z4302416098;24:02400:7:Z4305454152;24:02403:8:Z4304532173;
CC1CCc2ncnn21,475,24:02400:4:Z2643527162;24:02400:6:Z2926668990;24:02400:8:Z3361009870;
Nc1nn[nH]n1,110,24:02400:4:Z3051526204;24:02401:8:Z4200338720;24:02403:1:Z3055884095;
C1CC2CNC1CN2,599,24:02400:4:Z4204312166;24:02400:5:Z2376774751;24:02400:7:Z3113926754;
Oc1cn[nH]c1,62,24:02400:4:Z1280763790;24:02401:9:Z3831268269;24:02401:9:Z3831719957;
Clc1cccn2nccc12,256,24:02400:4:Z3642459673;24:02401:2:Z3049991501;24:02401:3:Z3045380477;
C1CC2(CN1)OCCO2,968,24:02400:4:Z3695231585;24:02400:5:Z2229004969;24:02400:6:Z3713330098;
c1cc2c(o1)CNCC2,97,24:02400:4:Z4414909646;24:02400:8:Z4414907612;24:02400:8:Z4414918393;
Cc1csc(N)n1,349,24:02400:4:Z4061572369;24:02400:6:Z2827820891;24:02400:8:Z2392104970;
Clc1ccc2[nH]cnc2c1,291,24:02400:4:Z2279773931;24:02400:8:Z4886338216;24:02400:9:Z1733830470;
O=S1(=O)CCC2(CCCN2)CC1,87,24:02400:4:Z3878346157;24:02400:6:Z3319880250;24:02400:7:Z3190416856;
c1cnc2ncncc2n1,64,24:02400:4:Z1502755442;24:02400:7:Z2204676306;24:02400:9:Z3253747480;
Clc1ccc2c(c1Cl)CCC2,92,24:02400:4:Z1526885782;24:02400:4:Z4281259383;24:02400:6:Z4205708600;
C1=CCONC1,13,24:02400:4:Z4224115423;24:02407:9:Z4224117260;24:02440:0:Z4224116029;
Fc1cc(F)c2c(c1)CNCC2,140,24:02400:4:Z1440112773;24:02400:6:Z1727109907;24:02401:0:Z2272585056;
OC12CC3CC(CC(C3)C1)C2,92,24:02400:4:Z25060460;24:02400:5:Z4419360116;24:02402:9:Z4053849653;
NC12CCCC1(F)CNC2,187,24:02400:4:Z4449111052;24:02401:5:Z4454664909;24:02401:6:Z4449106639;
CC1(C)CCC12CCNC2,228,24:02400:4:Z4179260966;24:02400:7:Z4175195584;24:02400:7:Z4179251877;
O=C1CCC2(CC1)CC2,394,24:02400:4:Z3842777842;24:02400:7:Z4124194425;24:02401:0:Z3943925549;
Cn1ncc2c1CCC2,384,24:02400:4:Z4960111954;24:02400:4:Z4954208730;24:02400:6:Z4954205299;
Oc1cccc2occc12,208,24:02400:4:Z3645399772;24:02400:4:Z1892683028;24:02401:1:Z2884109728;
Cc1ccc2cncnc2c1,134,24:02400:4:Z3831640137;24:02400:9:Z3558312891;24:02401:3:Z3557393871;
C1COCC2(CN1)COCCN2,158,24:02400:4:Z3522869803;24:02400:9:Z3639480682;24:02402:3:Z3522865661;
Clc1cccc2[nH]ccc12,368,24:02400:4:Z4292029097;24:02400:9:Z4054598106;24:02401:1:Z4054726265;
C1CC2(COC2)N1,506,24:02400:4:Z4292029097;24:02400:7:Z4274097938;24:02400:9:Z3052418805;
OC1CCOc2ccccc21,459,24:02400:4:Z1702698476;24:02400:7:Z4394395637;24:02400:9:Z3506413774;
O=c1[nH]cns1,7,24:02400:4:Z4151845712;24:02406:9:Z4151844680;24:02419:2:Z4151842759;
Nc1nnco1,660,24:02400:4:Z4418370557;24:02400:4:Z2074199299;24:02400:5:Z4477934572;
c1ccc2c(c1)cc1n2CCNC1,60,24:02400:4:Z2188279918;24:02400:9:Z2184341477;24:02403:9:Z2188280316;
Oc1ccc2cccnc2n1,212,24:02400:4:Z4228267851;24:02401:0:Z3583871522;24:02401:3:Z4615134663;
C1COCC2(C1)CCOCC2,227,24:02400:4:Z2854822205;24:02401:0:Z2835590439;24:02401:2:Z2853410453;
C1COCC2(C1)CC2,836,24:02400:4:Z4216452265;24:02400:5:Z4449942050;24:02400:5:Z4541605972;
Cc1nnc2cccnn12,178,24:02400:4:Z1272281681;24:02401:1:Z728992610;24:02401:9:Z2466047368;
Fc1ccc2ccoc2c1,489,24:02400:4:Z1948836759;24:02400:6:Z4490605197;24:02400:7:Z4487096686;
CC1Cc2ncsc2C(C)O1,72,24:02400:4:Z3059227528;24:02401:9:Z3176647167;24:02402:2:Z3059222911;
C1CC2CCC(CN1)C2,421,24:02400:4:Z5050956579;24:02400:4:Z2975039328;24:02400:7:Z3582588496;
C1=CCCNCC1,24,24:02400:4:Z2601209079;24:02402:5:Z2998054609;24:02412:0:Z2997879480;
CC12CC1C2,865,24:02400:4:Z2782743223;24:02400:8:Z4307983304;24:02400:8:Z4229071237;
CC1(C)CCNCCS1=O,311,24:02400:4:Z2297935244;24:02400:4:Z2625252668;24:02401:2:Z3870214446;
O=C1NCCc2ncccc21,109,24:02400:4:Z4644759885;24:02402:2:Z4638087671;24:02402:3:Z4640305401;
C1CC2C3CC1CC23,10,24:02400:4:Z4935486825;24:02416:7:Z4931799241;24:02427:2:Z4928994407;
C=C1COC1,69,24:02400:4:Z4169268016;24:02400:6:Z4169268754;24:02402:2:Z4223578387;
Fc1cnc2c(c1)NCCC2,108,24:02400:4:Z4648984740;24:02400:9:Z4621399951;24:02402:0:Z4648985552;
Nc1cncs1,227,24:02400:4:Z4287346535;24:02400:4:Z4295428237;24:02400:7:Z4287174200;
C1COC2COCC2CN1,385,24:02400:4:Z3322638073;24:02400:5:Z3621223528;24:02401:2:Z3679350402;
C1CNCC2(C1)CCCN2,186,24:02400:4:Z3639237768;24:02400:5:Z3364151897;24:02400:9:Z4055168898;
Cn1c(=O)oc2ccccc21,704,24:02400:4:Z2768887542;24:02400:6:Z4390334738;24:02400:7:Z2271016487;
CC1NCCC1(F)F,618,24:02400:4:Z3625626812;24:02400:5:Z3440816282;24:02400:7:Z3561202056;
C1SC2CNC1C2,733,24:02400:4:Z2778911854;24:02400:4:Z5044329409;24:02400:5:Z2348072854;
CC1(C)COCCc2nncn21,7,24:02400:4:Z3859901782;24:02406:7:Z3859901579;24:02416:8:Z3859901167;
Cn1c(=O)c2ccccc2n(C)c1=O,8,24:02400:4:Z2897399668;24:02403:4:Z3633645031;24:02430:8:Z2932338051;
CN1CCNc2ccccc21,221,24:02400:4:Z3080961065;24:02400:8:Z1329290630;24:02400:8:Z4574947972;
C1CCNNC1,472,24:02400:4:Z2143516576;24:02400:7:Z2639166193;24:02401:2:Z2639177936;
C1CCN2CC3CNCC3C2C1,123,24:02400:4:Z2825591416;24:02401:4:Z1569227688;24:02401:4:Z2293134062;
CC1CCC2(CC2)NC1,276,24:02400:4:Z4094130280;24:02400:7:Z4094127414;24:02401:2:Z4094128404;
Nc1nc(Cl)nc2[nH]cnc12,24,24:02400:4:Z3500111883;24:02404:6:Z3513557394;24:02404:9:Z4187810475;
Cc1ccc2nccc(C)c2c1,28,24:02400:4:Z2032897906;24:02402:3:Z4055300530;24:02402:3:Z4055302648;
CC1CCn2ccnc2C1,407,24:02400:4:Z4140191421;24:02400:4:Z3798428847;24:02400:4:Z3798597977;
O=S1(=O)CCCCN1,837,24:02400:4:Z3051910279;24:02400:4:Z4230446714;24:02400:5:Z4323950572;
C1CSC2(CCOCC2)CN1,261,24:02400:4:Z4211139979;24:02400:6:Z3373401274;24:02401:3:Z2906887567;
O=S1(=O)C=CNC=C1,274,24:02400:4:Z4021961364;24:02400:4:Z4021525462;24:02400:4:Z4021954342;
Cc1cc(O)no1,294,24:02400:4:Z4285536677;24:02400:7:Z4279984239;24:02401:4:Z4281909776;
Clc1ccc2c(c1)CNCC2,280,24:02400:4:Z5058505865;24:02400:4:Z5058502981;24:02400:4:Z4062659523;
FC1(F)CCC2CNCC21,381,24:02400:4:Z2971336037;24:02400:6:Z2956891485;24:02400:7:Z2974643355;
Cn1cccc1Cl,234,24:02400:4:Z4213728081;24:02400:6:Z4214084361;24:02401:3:Z4216650514;
Cc1ncn(C)c1C,619,24:02400:4:Z3856850795;24:02400:4:Z4040248570;24:02400:6:Z3801800869;
C1COCC2(C1)CCCO2,263,24:02400:4:Z4621331899;24:02400:4:Z4621331903;24:02400:7:Z3592791285;
CC1(C)NCCCNC1=O,229,24:02400:4:Z3518708167;24:02400:9:Z3060537811;24:02401:2:Z3894899969;
Cc1cc(=O)[nH]c(=O)n1C,58,24:02400:4:Z3799619943;24:02400:6:Z3790007807;24:02400:6:Z3790007384;
Clc1nncs1,682,24:02400:4:Z3238162571;24:02400:4:Z4274753196;24:02400:7:Z2865443749;
O=S1(=O)C2CCCC1CC2,626,24:02400:4:Z2838800542;24:02400:5:Z3172243847;24:02400:5:Z2804499424;
OC1C2CC3CNC1C3C2,250,24:02400:4:Z2876889215;24:02400:4:Z1998316776;24:02400:4:Z2274624287;
CC1(C)OCc2cn[nH]c21,141,24:02400:4:Z3295314608;24:02400:7:Z3371064882;24:02400:7:Z3367779680;
C1=NCCCS1,146,24:02400:4:Z4249974305;24:02400:4:Z4260038459;24:02401:2:Z5001338286;
Fc1c(Cl)ccc2c1CNCC2,101,24:02400:4:Z4244270396;24:02402:2:Z3060344809;24:02406:0:Z3060346474;
CC1Cc2cccc(Cl)c2O1,28,24:02400:4:Z2443719896;24:02400:4:Z2442882920;24:02400:4:Z2899098215;
Cc1csc2cc[nH]c12,174,24:02400:4:Z4021071859;24:02401:0:Z4105986847;24:02401:1:Z4106536682;
NC1COC2CC1C2,125,24:02400:4:Z5017478806;24:02400:7:Z5017501933;24:02400:8:Z5017536490;
C1CC2OC1C1CNCC21,569,24:02400:4:Z3101861596;24:02400:4:Z1308983975;24:02400:4:Z4276437796;
CC1=CCCCO1,555,24:02400:4:Z3627780547;24:02400:6:Z4436502841;24:02400:7:Z2825871389;
O=C1CCC(F)CC1,342,24:02400:4:Z4293997818;24:02400:4:Z4295340446;24:02401:1:Z4293627126;
Cc1[nH]ncc1Cl,651,24:02400:4:Z4469758442;24:02400:5:Z3517643198;24:02401:1:Z3646396607;
CC1CNCC(C)(C)CO1,381,24:02400:4:Z3060652558;24:02400:9:Z3060654701;24:02400:9:Z3850220294;
Cc1cccc2c1OCCCC2,32,24:02400:4:Z3362319608;24:02400:6:Z3360911304;24:02401:4:Z1577429868;
CN1CCNc2ccc(F)cc21,126,24:02400:4:Z1361407972;24:02400:5:Z4130537156;24:02401:6:Z1301107250;
CC12CCC(CC1)N2,519,24:02400:4:Z3598552718;24:02400:4:Z3442368537;24:02400:5:Z3598560311;
Nc1ccnnc1,238,24:02400:4:Z3559919545;24:02400:7:Z3560496646;24:02400:7:Z3559774084;
Cn1cc(O)cn1,148,24:02400:4:Z4923667587;24:02400:6:Z3370303370;24:02400:7:Z3370301781;
Cc1cc(C)cc(O)c1,342,24:02400:4:Z4147779389;24:02400:8:Z4913290625;24:02401:0:Z4913296803;
C1CNCC2(C1)CNCCO2,306,24:02400:4:Z4079360531;24:02400:5:Z4003033915;24:02401:2:Z5004526101;
CN1CC2CCC(C2)C1,66,24:02400:4:Z3362639957;24:02401:1:Z2926282156;24:02403:3:Z3362822973;
Cc1nc2ncccn2n1,364,24:02400:4:Z3077442286;24:02400:6:Z3077245413;24:02401:3:Z3075744386;
CC1CC(=O)NN1,80,24:02400:4:Z3312431665;24:02401:4:Z4110420971;24:02403:3:Z3312425246;
OC12CCNCC1C2,712,24:02400:4:Z2603785061;24:02400:4:Z3053289501;24:02400:5:Z2619845113;
O=c1[nH]cnc2ccsc12,297,24:02400:4:Z429716562;24:02400:8:Z4236065915;24:02401:2:Z1367668818;
O=c1[nH]cnc2c1CNCC2,108,24:02400:4:Z2033446917;24:02401:0:Z1494797685;24:02401:7:Z1494797386;
O=C1CCc2ccccc2N1,1278,24:02400:4:Z1863717673;24:02400:5:Z3777275594;24:02400:7:Z1275479185;
c1ncc2c(n1)OCC2,283,24:02400:4:Z3648508019;24:02400:5:Z3647370421;24:02400:7:Z3648622446;
O=S1(=O)CCNCc2ccccc21,66,24:02400:4:Z2948861280;24:02400:4:Z2473234388;24:02400:9:Z2876713597;
Cc1cnc2ncccc2n1,123,24:02400:4:Z3392452207;24:02400:8:Z3391169965;24:02401:3:Z3392326568;
O=S1(=O)CCNNCC1,248,24:02400:4:Z3060269505;24:02401:0:Z3060276562;24:02401:7:Z4117039025;
O=C1CNC2(CCC2)CN1,117,24:02400:4:Z3883824587;24:02402:0:Z3883823881;24:02402:3:Z3883826234;
C1CCC2CCC2CC1,494,24:02400:4:Z3775473642;24:02400:8:Z3908484248;24:02401:0:Z4093645597;
CC1CNCCCN1,283,24:02400:4:Z4063814146;24:02400:6:Z2911537878;24:02400:9:Z2911512384;
CC1CC2NCCC2O1,314,24:02400:4:Z4063814146;24:02400:5:Z3522494416;24:02400:5:Z3888838811;
C1CNCC2(C1)CCNCC2,165,24:02400:4:Z3382409919;24:02400:7:Z2443701327;24:02400:7:Z2825828686;
Cc1csc2c(=O)[nH]cnc12,47,24:02400:4:Z2898050575;24:02401:7:Z1899813330;24:02403:2:Z1899655338;
CN1CCNc2cnccc21,144,24:02400:4:Z1374344362;24:02400:5:Z4147204704;24:02400:6:Z2702935202;
NC1CCCC12CNC2,196,24:02400:4:Z4210643628;24:02400:7:Z4210686634;24:02400:9:Z4210689701;
O=c1nccc(Cl)[nH]1,361,24:02400:4:Z4109412188;24:02401:1:Z2699653686;24:02401:1:Z4174741007;
CC1CSCCN1,2035,24:02400:4:Z3623112873;24:02400:4:Z3631255314;24:02400:4:Z1439669236;
NC1CCCC12CCNCC2,156,24:02400:4:Z3832403352;24:02401:3:Z3493571095;24:02401:4:Z3795036123;
Fc1cccc2ocnc12,353,24:02400:4:Z3312315018;24:02400:4:Z1900631826;24:02401:0:Z4007109641;
Fc1ccc2cnccc2c1,359,24:02400:4:Z4018285134;24:02401:0:Z4344663333;24:02401:1:Z4349793718;
CC1(C)CC2(CNC2)C1,320,24:02400:4:Z4505976754;24:02400:4:Z3612210198;24:02400:7:Z3679321295;
CN1C(=O)NC2CNCCC21,262,24:02400:4:Z3775571781;24:02400:9:Z3775571509;24:02401:3:Z4866869131;
C1CNC2(C1)CCCOC2,319,24:02400:4:Z2962667200;24:02400:6:Z2962666163;24:02400:8:Z4447886996;
CC1CNC2(CCC2)CO1,244,24:02400:4:Z2476678819;24:02400:8:Z2476674132;24:02401:4:Z2474177251;
C1CCC2(CC1)CCCCN2,287,24:02400:4:Z4062249118;24:02400:6:Z4003128930;24:02400:7:Z3649777304;
CN1CCC2(CCCNC2)CC1,118,24:02400:4:Z4451166601;24:02400:6:Z1987698628;24:02400:6:Z4214500804;
O=S1(=O)N=C2CCNCC2=CN1,41,24:02400:4:Z4066166510;24:02400:4:Z4066166473;24:02400:4:Z4066166524;
C1CCC2(C1)CNCCO2,433,24:02400:4:Z1498546727;24:02400:4:Z3793333643;24:02400:5:Z4099341347;
C=C1CCOCC1,130,24:02400:4:Z5058617578;24:02400:6:Z1891560977;24:02402:7:Z3506001350;
C1CC2(CCN1)COCCN2,148,24:02400:4:Z4212880658;24:02400:5:Z3639497880;24:02401:3:Z3639498715;
Cc1ccc2c(n1)OCCN2,118,24:02400:4:Z3083456818;24:02400:5:Z4147921598;24:02400:5:Z1590872979;
Fc1cccc2ccccc12,336,24:02400:4:Z3439484887;24:02401:0:Z4221296985;24:02401:2:Z3579191326;
C=C1CCNC1,111,24:02400:4:Z5058624622;24:02400:6:Z3790793985;24:02400:9:Z3582370852;
C1CC2CCC1C21CC1,197,24:02400:4:Z4636717278;24:02401:5:Z4509088994;24:02401:8:Z4516480876;
Cc1cc(Cl)cn2ccnc12,57,24:02400:4:Z3384889252;24:02407:3:Z3794640164;24:02409:0:Z3591223842;
Cc1ccc2nncn2n1,119,24:02400:4:Z2612765330;24:02402:6:Z1865629034;24:02403:7:Z2876823111;
c1cc2sccn2n1,266,24:02400:4:Z3608715951;24:02401:8:Z3358217989;24:02401:9:Z3144487868;
CC1CNCC2(CCCC2)O1,210,24:02400:4:Z3877584746;24:02400:5:Z4118148990;24:02401:1:Z2454637953;
Fc1cnc2c(c1)CCN2,160,24:02400:4:Z4335207376;24:02400:4:Z4335204939;24:02400:9:Z4218291003;
Oc1ccc2ncccc2c1,47,24:02400:4:Z4229329574;24:02404:4:Z4228532258;24:02405:2:Z4228656361;
Fc1ccc(F)c2c1CCN2,137,24:02400:4:Z4062476113;24:02400:5:Z4132403979;24:02403:2:Z2323038184;
CN1C(=O)CCOc2ccccc21,50,24:02400:4:Z3520575865;24:02400:4:Z3521975987;24:02401:4:Z3505269442;
Cn1ncc2c1CC(C)(C)CNC2,62,24:02400:4:Z3301725046;24:02401:5:Z2608624553;24:02402:2:Z3393050926;
CC1Oc2ccccc2NC1=O,174,24:02400:4:Z2377433690;24:02400:6:Z4614840230;24:02400:8:Z4614601610;
OC1CCC(F)(F)CC1,269,24:02400:4:Z3497419501;24:02400:5:Z4482023198;24:02400:7:Z4044719095;
CC12CCC(CNC1)C2(C)C,176,24:02400:4:Z3570076457;24:02400:4:Z4044707982;24:02401:9:Z3384781651;
Cc1ccc(O)c(C)c1,418,24:02400:4:Z4054602057;24:02401:6:Z2963896527;24:02402:8:Z3713779374;
Clc1cnc2[nH]ccc2c1,46,24:02400:4:Z4343912785;24:02402:3:Z3008619757;24:02404:5:Z3833118545;
Cc1cc(O)c2ccccc2n1,29,24:02400:4:Z1866813061;24:02402:9:Z4059904217;24:02406:9:Z1866813286;
Cc1ccnc2[nH]ccc12,121,24:02400:4:Z3602550333;24:02400:8:Z3602530013;24:02400:8:Z3602551264;
OC1CNOC1,594,24:02400:4:Z3848357094;24:02400:4:Z3848354861;24:02400:5:Z3679608408;
C1CC2CNC2C1,1084,24:02400:4:Z1698761267;24:02400:5:Z1746802886;24:02400:6:Z3586335152;
Cc1ccc2c(c1)OCCN2,161,24:02400:4:Z2631471920;24:02400:4:Z4210789896;24:02400:5:Z1981294628;
CC1CCNC2C(=O)NCC12,169,24:02400:4:Z3882213512;24:02401:1:Z3882203811;24:02401:9:Z4477200735;
Cn1ncc2cnncc21,42,24:02400:4:Z4378507686;24:02401:0:Z4378507689;24:02403:3:Z4338921805;
CC1CCC(=O)C1,543,24:02400:4:Z3084296147;24:02400:9:Z3193503726;24:02400:9:Z3092224953;
CC1CC(C)NC(C)C1,366,24:02400:4:Z3092748642;24:02400:4:Z3637897489;24:02400:4:Z3208560962;
c1ncc2c3c(sc2n1)CCCCC3,17,24:02400:4:Z1918542093;24:02404:6:Z2368463121;24:02404:6:Z2368197043;
Cc1cccc2c1CCNC2,238,24:02400:4:Z1521967715;24:02401:0:Z1665767062;24:02401:1:Z1284858969;
NC12CCC(CC1)OC2,129,24:02400:4:Z3829647273;24:02401:1:Z3829647296;24:02402:1:Z3496264656;
Oc1ccc2c(c1)NCC2,187,24:02400:4:Z4276401756;24:02402:1:Z4215647019;24:02402:3:Z4254360930;
O=S1(=O)CCC2CNCCN21,263,24:02400:4:Z4314897956;24:02400:8:Z4317660725;24:02401:0:Z4351143116;
Cc1[nH]nc2ncccc12,166,24:02400:4:Z2828510261;24:02401:1:Z2910408230;24:02402:0:Z4028886486;
Fc1ccc2c(c1F)NCC2,133,24:02400:4:Z3552597949;24:02400:7:Z2278773790;24:02401:5:Z2298041086;
CC1(C)CCC2(CCN2)CC1,90,24:02400:4:Z4272630319;24:02400:8:Z3645842711;24:02402:0:Z3645848003;
Nc1ncon1,177,24:02400:4:Z2771704214;24:02400:9:Z1333938878;24:02400:9:Z2505056578;
c1cnc2c(c1)OCC2,128,24:02400:4:Z4258347292;24:02403:4:Z4252698057;24:02404:4:Z4255358437;
NC1CCNCC12CCC2,211,24:02400:4:Z3519708494;24:02401:1:Z3519711950;24:02401:5:Z3519705547;
c1n[nH]c2c1CNC2,517,24:02400:4:Z2775034802;24:02400:4:Z2640142361;24:02400:6:Z3354928582;
O=C1CCSCC1,320,24:02400:4:Z4469458019;24:02400:8:Z4469452147;24:02400:9:Z4457637532;
O=c1[nH]cnc2c1CCCC2,89,24:02400:4:Z3310100564;24:02402:4:Z1533199743;24:02402:5:Z3311415341;
CC1CCC2CCC1N2,118,24:02400:4:Z2827802401;24:02400:4:Z3133438742;24:02400:7:Z2827806555;
c1cn2c(n1)CCOCC2,101,24:02400:4:Z3910458781;24:02402:3:Z3910472554;24:02403:7:Z3910447425;
O=C1CCC2SCCN12,244,24:02400:4:Z1155672788;24:02400:6:Z2094180367;24:02400:8:Z1478779215;
O=c1oc2ccccc2o1,148,24:02400:4:Z3843478006;24:02401:1:Z3840456700;24:02402:1:Z3833530814;
O=C1CCCCn2nccc21,102,24:02400:4:Z2957713381;24:02400:4:Z2954870626;24:02400:4:Z2959004591;
FC12CCC(CC1)CC2,352,24:02400:4:Z3670145038;24:02400:6:Z2829176549;24:02400:7:Z2783724063;
c1ccc2c(c1)CNOC2,241,24:02400:4:Z4934404173;24:02401:2:Z2147624813;24:02401:2:Z2141011336;
Cn1ccc2sccc21,226,24:02400:4:Z3503726717;24:02400:4:Z4009842201;24:02400:6:Z3586615908;
CN1CCC2(CCN2)CC1,261,24:02400:4:Z1350230980;24:02400:9:Z4405743763;24:02401:5:Z3931779729;
C1COC2(CN1)CC1CCC2C1,89,24:02400:4:Z2600624651;24:02400:8:Z4343023357;24:02402:7:Z2277509890;
Cc1ncc2c(C)c(C)sc2n1,123,24:02400:4:Z2974892198;24:02401:3:Z3342285327;24:02401:3:Z3342355270;
Cc1ncc(=O)[nH]c1C,226,24:02400:4:Z2827648479;24:02400:9:Z1752392914;24:02400:9:Z3584050497;
Cn1cnc2c1CCNC21CCOCC1,8,24:02400:4:Z3040670105;24:02409:8:Z3621852328;24:02430:4:Z4150219152;
