fragment_smiles,occurences,example_ligands
Cc1cnc(C)n1C,137,28:02804:0:Z4455292012;28:02804:8:Z4455350441;28:02806:2:Z4455345081;
Cc1cn2c(n1)CCC2,34,28:02804:0:Z3347512561;28:02806:6:Z4151851337;28:02807:5:Z3347839996;
CN1CCN(C)c2ccccc2C1,3,28:02804:0:Z2407383827;28:02804:0:Z2407383828;28:02804:0:Z2407383825;
Oc1n[nH]c2ncccc12,4,28:02804:0:Z4309575587;28:02808:5:Z4309389351;28:02811:5:Z4312056667;
OC1CC2CNCc3cccnc3N2C1,20,28:02804:0:Z3877810481;28:02804:0:Z3877810798;28:02820:5:Z3877810926;
Cn1cnc(=O)[nH]1,53,28:02804:0:Z1899700289;28:02810:1:Z2589207635;28:02810:4:Z2351249517;
CN1Cc2ccccc2CC1=O,34,28:02804:0:Z2691415044;28:02805:9:Z2691145920;28:02816:0:Z2691425779;
Cc1ccc2ccoc2c1C,25,28:02804:1:Z102051056;28:02810:4:Z1767514981;28:02816:1:Z2963743556;
CC12CC3CC(C1)CC(F)(C3)C2,3,28:02804:1:Z4028130466;28:02856:1:Z4020496688;28:02867:7:Z4027810697;
O=S1(=O)CCNc2ccccc2C1,37,28:02804:1:Z4402166698;28:02805:5:Z4876899224;28:02807:9:Z4402166818;
CC1(C)C(N)C2CCCOC21,38,28:02804:1:Z2607395860;28:02809:9:Z2434320406;28:02812:4:Z3674669459;
O=C1CCCCc2ncsc21,44,28:02804:1:Z3598359974;28:02804:8:Z3598368548;28:02809:4:Z3598353395;
CC1NCC(=O)Nc2ccccc21,28,28:02804:1:Z4930666865;28:02804:7:Z4925239035;28:02804:7:Z4925237148;
C=C1CCC(C)(C)CC1,8,28:02804:1:Z4611080404;28:02804:2:Z1661772591;28:02833:8:Z4611080223;
Cc1cnc2c(c(C)nn2C)c1Cl,24,28:02804:1:Z2851275249;28:02812:5:Z2851303269;28:02821:7:Z3561419374;
O=C1NCCc2cc(F)ccc21,39,28:02804:1:Z4985048861;28:02805:9:Z4066332543;28:02817:0:Z4387276008;
C1CC2(C1)OC1CC2C1,50,28:02804:1:Z3347885207;28:02813:6:Z3380192213;28:02813:7:Z3386177814;
Cc1nccc(Cl)c1C,63,28:02804:1:Z4094963210;28:02804:8:Z4094963035;28:02805:9:Z4094965715;
Clc1ccc2[nH]ccc2c1Cl,61,28:02804:1:Z3816904449;28:02804:1:Z794346832;28:02804:1:Z2477464145;
O=c1cccc2n1CCC2,21,28:02804:1:Z3104512354;28:02817:1:Z3521825449;28:02823:5:Z3795323210;
Cc1ccc(O)c2c1CCCN2,36,28:02804:1:Z3633735903;28:02805:6:Z3633740501;28:02812:4:Z3633742076;
O=c1[nH]ncc2c(F)cccc12,3,28:02804:1:Z2982147629;28:02840:2:Z2982134237;28:02860:0:Z2982115581;
c1ccc2c(c1)CCCCCNC2,40,28:02804:2:Z3637952697;28:02810:4:Z4210997768;28:02812:9:Z3520232952;
O=C1CCCC2C3CNCC(C3)CN12,23,28:02804:2:Z4404138316;28:02808:2:Z4387049496;28:02816:6:Z4401664052;
O=C1NCC2(CC2)C(=O)N1,52,28:02804:2:Z3210889192;28:02808:2:Z3211503005;28:02808:7:Z3211062792;
Cc1ncc2cccnc2n1,7,28:02804:2:Z2788753691;28:02828:8:Z2788746745;28:02834:0:Z3341622561;
O=S1(=O)CCC2(CCCCO2)CC1,16,28:02804:2:Z3509431289;28:02812:2:Z3505317660;28:02824:2:Z3533479989;
c1ccc2c(c1)ccc1occc12,4,28:02804:2:Z1597701180;28:02834:1:Z1720331615;28:02834:4:Z344841262;
Nc1nccn2nccc12,49,28:02804:2:Z4326146903;28:02808:3:Z4325048166;28:02809:3:Z4218727057;
Cn1c(=O)c2sccc2n2cnnc12,3,28:02804:2:Z2952406642;28:02894:5:Z791080346;28:02896:4:Z641492366;
O=c1[nH]ncc2c(F)ccc(F)c12,5,28:02804:2:Z2982123400;28:02820:6:Z2982130960;28:02856:9:Z2982134263;
C1CCC2(CC3CCC(C2)N3)NC1,25,28:02804:2:Z4055968438;28:02806:3:Z3700746318;28:02809:9:Z3807855052;
CC1Cc2ccccc2S1(=O)=O,28,28:02804:2:Z4257992511;28:02807:5:Z4258415497;28:02807:5:Z4251789280;
OC1CCCNc2ccccc21,26,28:02804:2:Z3650891686;28:02808:2:Z1832106754;28:02811:6:Z2626918971;
c1ccc2c(c1)CC1CCC(C2)C1,31,28:02804:2:Z4205846696;28:02805:1:Z2039668881;28:02818:1:Z4271258138;
CC1CSc2ccccc2N1,82,28:02804:2:Z1355214636;28:02805:4:Z1884570216;28:02805:8:Z4113446206;
O=C1NS(=O)(=O)C2CCCCC12,29,28:02804:3:Z3513666964;28:02805:4:Z3513681309;28:02806:6:Z3513679829;
OC1COC2(CCNCC2)CC1O,51,28:02804:3:Z4452931285;28:02809:2:Z4451529609;28:02815:7:Z4451528315;
Cc1nc[nH]c(=O)c1C,57,28:02804:3:Z2788504694;28:02805:2:Z1642406200;28:02807:3:Z1838427039;
Cc1ccc(C)c2c(C)coc12,35,28:02804:3:Z2433398830;28:02809:4:Z1188640220;28:02811:2:Z4181289249;
Cc1ccc2cc(F)ccc2n1,83,28:02804:3:Z4076385912;28:02804:3:Z4129955919;28:02804:3:Z4075908955;
Nc1ncc2nc[nH]c2n1,11,28:02804:3:Z4212018647;28:02804:3:Z4212018668;28:02807:5:Z4212122361;
Cc1ccc2cc(Cl)cc(C)c2n1,16,28:02804:3:Z1958629551;28:02804:3:Z1958625767;28:02812:4:Z1225461572;
O=C1CCNCC12CCOCC2,107,28:02804:3:Z3345564714;28:02804:9:Z3615310314;28:02805:1:Z3621775094;
Nc1nc(N)c2nc[nH]c2n1,7,28:02804:3:Z2993973118;28:02806:3:Z2991533492;28:02833:2:Z3339684259;
Fc1ccc2[nH]cnc2c1F,35,28:02804:3:Z3619774472;28:02807:0:Z4508229572;28:02807:0:Z3584785691;
O=C1CCNc2ncccc2N1,15,28:02804:3:Z4910253497;28:02805:3:Z4218106027;28:02819:9:Z4125687177;
CC1(C)CCC2(CCC2)CC1,13,28:02804:3:Z3409257995;28:02815:6:Z3409195314;28:02817:8:Z4391112404;
Cc1ccc2c(c1)CC(=O)N2,7,28:02804:3:Z4224246377;28:02810:4:Z4223348705;28:02819:5:Z4168869574;
Clc1ccc2cncnc2c1Cl,39,28:02804:3:Z2971600771;28:02806:6:Z3019923956;28:02807:1:Z2971527661;
Cc1n[nH]c2c1CCCN2,53,28:02804:3:Z4451295378;28:02807:7:Z3878138655;28:02810:1:Z2956785527;
Cc1cc(=O)c2ccccc2o1,10,28:02804:3:Z4556065574;28:02811:6:Z4453206995;28:02820:7:Z275254240;
OC1CCC2COC1O2,20,28:02804:3:Z4446532045;28:02806:2:Z4445354128;28:02808:6:Z4445348263;
CC1CC(=O)NC(=O)N1,186,28:02804:4:Z3210929089;28:02804:4:Z3210929088;28:02804:4:Z3210929098;
Fc1cc(F)c2occc2c1,51,28:02804:4:Z4875248593;28:02808:0:Z3358536505;28:02814:1:Z4562627128;
Cc1cc(Cl)c2c(c1)CCNC2,62,28:02804:4:Z3060367133;28:02804:8:Z4022826331;28:02805:4:Z3518697609;
O=c1[nH]ccc2ncncc12,18,28:02804:4:Z1899652738;28:02805:9:Z2613647086;28:02808:7:Z1899648075;
Cn1c(=O)c2ccsc2n(C)c1=O,21,28:02804:4:Z4351661702;28:02804:4:Z4351740365;28:02804:4:Z2372386125;
NC1CCNc2ccccc21,44,28:02804:4:Z3967561652;28:02806:2:Z3145181572;28:02807:7:Z3365743704;
O=c1[nH]nnc2cc(F)ccc12,17,28:02804:4:Z3341547743;28:02806:0:Z2609898636;28:02818:5:Z3789937580;
CC1(C)CCc2occc2C1=O,36,28:02804:4:Z3874005801;28:02814:3:Z4209133691;28:02827:9:Z3872333478;
O=c1[nH]cnc2sc3c(c12)CCSC3,9,28:02804:4:Z2111604017;28:02820:6:Z4208954154;28:02824:3:Z3337586422;
Cc1cc(=O)cc(C)[nH]1,48,28:02804:4:Z2175419775;28:02807:6:Z2171071689;28:02807:8:Z2173851202;
CC1CC(=O)c2cccnc2C1,35,28:02804:4:Z3814921044;28:02808:1:Z3868358500;28:02808:2:Z4077063761;
CC1C=CCC1,22,28:02804:4:Z3860653396;28:02805:1:Z3861950308;28:02806:2:Z3862000806;
Cc1[nH]c2ncncc2c1C,111,28:02804:4:Z2614301476;28:02804:4:Z2433930040;28:02804:4:Z2433245578;
CC1(C)CC(C)(C)C12OCCO2,32,28:02804:4:Z4431544621;28:02804:5:Z4256545945;28:02804:5:Z4255859074;
Cc1cc2c(cc1Cl)NCC2,72,28:02804:4:Z4448362714;28:02805:4:Z4112889010;28:02806:6:Z4112554620;
Clc1cc(Cl)c2c(c1)CCCN2,11,28:02804:4:Z4131998086;28:02806:8:Z4870828602;28:02806:8:Z4374878055;
c1ccc2c(c1)CC1(CCOCC1)C2,14,28:02804:5:Z2170041349;28:02814:0:Z2170041535;28:02817:5:Z2170176710;
Oc1cc2cncnc2cc1F,36,28:02804:5:Z4230677669;28:02805:1:Z4226812374;28:02806:0:Z4228245726;
CC1(C)OC2(CCCNC2)NC1=O,48,28:02804:5:Z3502040099;28:02809:8:Z3502039390;28:02810:3:Z3651339114;
FC1(F)C2CC3C(C2)C31,49,28:02804:5:Z4176582876;28:02805:4:Z4176859825;28:02805:4:Z4176859708;
O=c1[nH]cnn2cccc12,17,28:02804:5:Z2789197745;28:02807:2:Z2613948347;28:02817:4:Z2613950375;
Cc1cc(N)on1,50,28:02804:5:Z238151096;28:02806:5:Z1676804128;28:02806:8:Z2219608500;
C1CC2CC3CC1CC2C3,74,28:02804:5:Z2793814758;28:02805:3:Z2873487622;28:02805:3:Z2873677310;
C1CC2C3CC1CC23,13,28:02804:5:Z4930226510;28:02812:8:Z4935483711;28:02841:0:Z4935483758;
O=c1[nH]ccc2ccc(F)cc12,21,28:02804:5:Z4000262430;28:02815:7:Z2169453948;28:02816:3:Z2169451670;
Cc1cc(=O)n2nccc2[nH]1,50,28:02804:5:Z2832341190;28:02810:7:Z2364815376;28:02814:7:Z3701356859;
Fc1ccc(F)c2c1NCCO2,28,28:02804:5:Z2476743748;28:02808:7:Z4132570575;28:02810:8:Z2476738107;
O=S1(=O)CCNCCC12CCC2,113,28:02804:5:Z4063946455;28:02804:6:Z4063945214;28:02804:6:Z4436866464;
c1ccc2c(c1)CCC21CCCNC1,11,28:02804:5:Z3520082063;28:02805:4:Z3520081944;28:02823:0:Z3520082875;
Cc1c(Cl)ccc2cccnc12,54,28:02804:5:Z1594235441;28:02808:6:Z3496998338;28:02808:7:Z1594241071;
O=C1CNC(=O)c2ccccc2N1,20,28:02804:5:Z2710776744;28:02818:2:Z2782752310;28:02831:7:Z2212727216;
CC1=NNCC1,44,28:02804:5:Z1433447677;28:02807:0:Z1629040566;28:02807:0:Z4975313687;
c1nc2cc3c(cc2s1)OCCO3,10,28:02804:5:Z1536808229;28:02812:3:Z2496602001;28:02817:2:Z67672016;
O=C1NCCOc2cc(F)ccc21,3,28:02804:5:Z3347766116;28:02821:6:Z3347793511;28:02849:0:Z4387273829;
C1CCC2(C1)CCCC1(C2)OCCO1,10,28:02804:6:Z4254956376;28:02810:9:Z4251770868;28:02822:0:Z4256455362;
c1nc2c([nH]1)CCNC21CCCCC1,10,28:02804:6:Z3314010801;28:02806:0:Z4559757531;28:02829:7:Z3314010294;
CN1CCCNc2cc(F)ccc21,36,28:02804:6:Z4281391043;28:02806:3:Z2177113923;28:02810:4:Z1909318639;
FC=C(F)F,32,28:02804:6:Z2720692342;28:02805:9:Z2991986426;28:02805:9:Z3799719223;
c1ccc2c(c1)C1CCC2NC1,26,28:02804:6:Z2876049967;28:02804:7:Z3383633641;28:02807:5:Z4451275302;
Fc1ccc2cncn2c1,5,28:02804:6:Z3505662070;28:02853:1:Z3484611587;28:02856:5:Z3484503974;
O=c1[nH]cnc2cc(Cl)c(Cl)cc12,11,28:02804:6:Z1966279654;28:02809:8:Z1966280980;28:02809:9:Z1966280714;
Clc1ncncn1,34,28:02804:6:Z4270301237;28:02808:8:Z4259860786;28:02809:7:Z4259852309;
c1ccc2c(c1)sc1ncncc12,41,28:02804:6:Z2904730910;28:02810:9:Z3395281828;28:02810:9:Z1994096068;
Cc1nc2cccnc2c(=O)[nH]1,35,28:02804:6:Z4076644761;28:02808:2:Z4076083426;28:02810:0:Z4076897529;
O=c1ccc2c(o1)CCCC2,11,28:02804:6:Z4255475662;28:02807:9:Z4251830092;28:02817:6:Z4255703109;
Cn1cc(Cl)nc1F,39,28:02804:6:Z4255630497;28:02806:6:Z4255625460;28:02810:0:Z4255636906;
Cc1c(F)cccc1Cl,16,28:02804:6:Z4348351650;28:02805:9:Z4351085724;28:02810:3:Z4349636174;
Cc1ccc2c(c1F)NCCC2,33,28:02804:6:Z2312860580;28:02812:5:Z2326381652;28:02813:2:Z2905565494;
O=c1cnc2ccncc2[nH]1,19,28:02804:6:Z3999968923;28:02804:8:Z3344100650;28:02814:5:Z3344093751;
Clc1cccc2c1cc1n2CCNC1,17,28:02804:7:Z1895034625;28:02816:0:Z1892977630;28:02816:6:Z1888606522;
Clc1ccc2c(c1)CCCCN2,15,28:02804:7:Z4129739797;28:02828:8:Z2675629967;28:02836:3:Z4129740795;
CN1CCCC2CCCC21,68,28:02804:7:Z2071992148;28:02807:8:Z2072034003;28:02810:8:Z2928862598;
Cn1ccc2ncncc21,16,28:02804:7:Z4456362793;28:02810:5:Z4949566035;28:02815:5:Z4614917327;
CC1(C)CCc2nncn2C1,6,28:02804:7:Z2863953998;28:02855:1:Z2863953939;28:02855:9:Z2863954178;
CC1NCCc2c(Cl)cc(Cl)cc21,40,28:02804:7:Z1392713231;28:02805:4:Z2825346575;28:02807:3:Z2707539360;
Cc1nsc2nc[nH]c(=O)c12,33,28:02804:7:Z2788512341;28:02805:8:Z4386539871;28:02807:8:Z1983636767;
Oc1ncnc2c1CCC2,33,28:02804:7:Z2346373018;28:02805:6:Z2918500946;28:02805:7:Z2217498881;
Oc1ccc2[nH]ccc2c1,30,28:02804:7:Z3197403216;28:02811:8:Z3206991671;28:02820:0:Z3206995786;
Cc1cccc2c1NC(=O)C2,11,28:02804:7:Z4277717405;28:02818:1:Z4000625293;28:02821:2:Z4387292522;
Cc1nc2ccccc2n(C)c1=O,14,28:02804:7:Z4152459346;28:02810:3:Z4147405995;28:02815:3:Z4152810730;
CC1CNCC(C)N(C)C1,1,28:02804:7:Z3652652082;
O=S1CCCNc2ccccc21,19,28:02804:7:Z4147186282;28:02814:6:Z4147172930;28:02814:7:Z4147177897;
CC1(C)CNCc2c(F)cccc21,37,28:02804:7:Z4153393296;28:02805:5:Z4153940232;28:02808:4:Z4155934006;
Cc1ccc2c(Cl)cccc2n1,15,28:02804:8:Z4005522482;28:02815:7:Z2777613497;28:02820:3:Z2778953519;
Cc1ccc(Cl)c2[nH]ccc12,30,28:02804:8:Z5064047733;28:02806:0:Z5064346641;28:02814:7:Z5061067032;
OC1CCCn2ccnc21,25,28:02804:8:Z4387256140;28:02805:1:Z3777102013;28:02809:5:Z3776979303;
CC1(C)CNC(=O)c2c[nH]nc2C1,9,28:02804:8:Z3339614344;28:02818:3:Z2832810230;28:02820:0:Z2789397250;
CC1(C)Cc2cnc(Cl)nc2C1,27,28:02804:8:Z4876487112;28:02811:4:Z4491957899;28:02812:7:Z4876490184;
Cc1cncnc1N,13,28:02804:8:Z2967509782;28:02812:9:Z2970192229;28:02826:7:Z2974036863;
Cn1nc2ccccc2n1,56,28:02804:9:Z3864107274;28:02805:0:Z3471418431;28:02807:4:Z3470012903;
C1=CCC2(CC1)OCCO2,49,28:02804:9:Z3347542429;28:02812:1:Z3303190849;28:02813:2:Z4121986436;
Cn1c(=O)[nH]c2ncn(C)c2c1=O,11,28:02804:9:Z4341509265;28:02823:2:Z4216475641;28:02832:1:Z4216476501;
Cc1nc(O)c2ccccc2n1,15,28:02804:9:Z4238201995;28:02809:2:Z4271593653;28:02809:6:Z4922808949;
Cc1cc2cccnc2cc1Cl,17,28:02804:9:Z3392655911;28:02808:8:Z3559815877;28:02814:4:Z3392183179;
O=c1[nH]ccc2cc(Cl)ccc12,5,28:02804:9:Z4000408902;28:02811:0:Z4000408810;28:02816:7:Z4000409198;
c1cn2c(n1)CCC21CNC1,3,28:02804:9:Z3258102407;28:02861:5:Z3257622010;28:02885:1:Z3257598547;
O=c1nccc2[nH]ccn12,21,28:02804:9:Z2852666473;28:02815:9:Z4080654420;28:02817:4:Z2832776189;
CC1(C)CCC(C)(C)C1,90,28:02804:9:Z4227314765;28:02805:2:Z4614412127;28:02805:6:Z4227312455;
c1ccc2c(c1)CNC1(CC1)C2,15,28:02804:9:Z3645065076;28:02822:9:Z3654490400;28:02828:1:Z3715750193;
Clc1ccc2c(c1Cl)OCCCC2,5,28:02804:9:Z2047434459;28:02804:9:Z1671453376;28:02814:5:Z2378010976;
O=C1Nc2ccccc2C12CNC2,15,28:02805:0:Z4249985657;28:02807:2:Z4250025288;28:02815:8:Z4250026368;
Clc1ccc2c(c1)SCCCN2,20,28:02805:0:Z2821644979;28:02810:3:Z4128448976;28:02812:7:Z4267862180;
Cc1nnc2ccc(Cl)nn12,16,28:02805:0:Z4346305330;28:02806:0:Z4107031997;28:02807:0:Z4346302615;
Cc1ccc2c(c1)NCCCO2,63,28:02805:0:Z4841147140;28:02805:0:Z1623138871;28:02805:0:Z4841147144;
CC1=Nc2ccccc2C1(C)C,62,28:02805:0:Z4306728348;28:02806:1:Z4980232242;28:02806:1:Z4307139830;
O=C1NC2CC(N1)c1ccccc1O2,7,28:02805:0:Z3547952944;28:02846:3:Z4212838336;28:02851:8:Z4212757131;
O=S1(=O)CCNC2CCCCCN21,30,28:02805:0:Z3715398335;28:02810:0:Z3715396563;28:02812:7:Z3715397513;
O=C1CC2(CNC2)NCCN1,19,28:02805:0:Z2851964617;28:02806:1:Z2851965471;28:02808:1:Z3829971794;
Cc1ccnc2c1CCC2,12,28:02805:0:Z3340172371;28:02807:5:Z3340172805;28:02840:5:Z3340172176;
Cc1cc2c(=O)[nH]cnc2s1,65,28:02805:0:Z1817179158;28:02805:0:Z2358648538;28:02806:2:Z1517013632;
CC1NCCn2nccc21,28,28:02805:0:Z5014617645;28:02808:2:Z5017699089;28:02808:4:Z5014617637;
CC1CCN2CNC(=O)C2C1,29,28:02805:0:Z2830944356;28:02810:3:Z1744320943;28:02813:5:Z1744321136;
Cc1cc(=O)c2ccccc2[nH]1,9,28:02805:0:Z2898223917;28:02805:5:Z2898222687;28:02814:8:Z3499834440;
c1ccc2c(c1)CNCC21CCCC1,14,28:02805:0:Z2199674556;28:02805:6:Z4266161003;28:02816:7:Z2213121777;
Clc1cccc2c1CCCN2,12,28:02805:0:Z4111482503;28:02814:5:Z1090740426;28:02817:9:Z2671988742;
Cc1ccc2c(c1)ncn2C,56,28:02805:0:Z2372270394;28:02808:2:Z4483727878;28:02808:5:Z3048667119;
Oc1n[nH]c2ccccc12,7,28:02805:0:Z4239477303;28:02818:2:Z4239477321;28:02845:9:Z4415631553;
O=c1[nH]ccc2nccnc12,15,28:02805:0:Z2614153620;28:02806:8:Z2614151118;28:02816:6:Z2721906656;
CC1CCC2(CN1)OCc1ccccc12,4,28:02805:0:Z3624977584;28:02813:0:Z3518186640;28:02895:1:Z4170670237;
Oc1ncn[nH]1,32,28:02805:0:Z3882386566;28:02807:8:Z3817755360;28:02814:3:Z3882383080;
Cc1oc2ncnc(N)c2c1C,37,28:02805:0:Z1514701366;28:02807:8:Z2601985609;28:02810:2:Z1434156365;
CC1C=NNC(=O)C1,20,28:02805:0:Z2982139856;28:02810:7:Z4208178835;28:02811:4:Z2790041527;
Cc1ccc2c(c1)CCS2(=O)=O,19,28:02805:1:Z3351813189;28:02808:4:Z3352468315;28:02821:8:Z3344724015;
O=c1[nH]ncc2ccc(Cl)cc12,6,28:02805:1:Z2982149153;28:02807:4:Z2982138821;28:02842:8:Z2790126773;
Cc1nc2cc(F)c(F)cc2[nH]1,14,28:02805:1:Z1949205974;28:02807:0:Z3588934581;28:02829:3:Z2710777961;
c1ccc2c(c1)CCC21CNCCO1,27,28:02805:1:Z2037048888;28:02808:1:Z1506274170;28:02810:7:Z4263505018;
O=c1[nH]c(=O)c2cc(F)c(F)cc2[nH]1,7,28:02805:1:Z4080784566;28:02811:4:Z4080745920;28:02861:5:Z4906102620;
CC1(C)CCNC(=O)c2ccccc21,5,28:02805:1:Z5058623694;28:02828:1:Z5058628000;28:02833:5:Z5058618082;
FC1(F)CCc2ccccc2C1,24,28:02805:1:Z4391641119;28:02805:1:Z4257449083;28:02808:2:Z4258281802;
FC1(F)CNc2ccccc2O1,8,28:02805:1:Z4131995258;28:02816:2:Z4131994847;28:02837:8:Z4131995365;
O=c1cc[nH]c2cnccc12,11,28:02805:1:Z4216692168;28:02813:3:Z4216690181;28:02815:1:Z4216692422;
O=c1[nH]cns1,6,28:02805:1:Z4151842681;28:02805:3:Z4151843679;28:02845:8:Z4151845145;
Cc1ccc2c(n1)NCC(=O)N2,12,28:02805:1:Z4126317663;28:02812:6:Z4126318596;28:02814:8:Z4126311791;
O=c1cc2n(c(=O)[nH]1)CCOC2,8,28:02805:1:Z5058510076;28:02809:1:Z5061652269;28:02817:9:Z5058511373;
C=C1CCCCC1C,12,28:02805:1:Z4000775433;28:02811:5:Z4000775307;28:02818:9:Z4224047041;
Cc1ccc2c(c1)CCCO2,112,28:02805:1:Z1951777399;28:02805:2:Z1953282641;28:02805:2:Z1953348886;
CC12CC3CC(C1)CC(C)(C3)C2,10,28:02805:1:Z1548560616;28:02809:6:Z3138492183;28:02822:1:Z2989270603;
O=C1NCCN2CCCC12,44,28:02805:2:Z3384004486;28:02808:5:Z3383997163;28:02808:7:Z3383997859;
Oc1ccc2c(c1)OCO2,142,28:02805:2:Z4220050931;28:02805:3:Z3057055920;28:02807:7:Z2988943716;
CC1C=NOC1C,28,28:02805:2:Z4121823410;28:02805:9:Z4209589794;28:02814:1:Z4113800097;
Fc1ccc(Cl)c2c1NCCC2,38,28:02805:2:Z1457472670;28:02806:4:Z1882317206;28:02815:7:Z1962457368;
Cc1sc2nn[nH]c(=O)c2c1C,27,28:02805:2:Z1465171546;28:02805:9:Z2274471317;28:02809:5:Z2398560248;
c1ccc2c(c1)COC21CCNCC1,24,28:02805:2:Z4206041656;28:02808:3:Z1416857356;28:02811:8:Z2276976836;
Cc1c(F)ccc2c(=O)cc[nH]c12,9,28:02805:2:Z5001220985;28:02815:5:Z5001266754;28:02824:8:Z5000566894;
Fc1cc2cccnc2cc1F,32,28:02805:2:Z4406268111;28:02805:9:Z4398640939;28:02807:7:Z4405136125;
c1ccc2c3c(ccc2c1)CCCCO3,6,28:02805:2:Z2618380992;28:02811:6:Z3303021632;28:02823:7:Z4191671368;
OC1Cc2cc(Cl)cc(Cl)c2C1,11,28:02805:2:Z4485194400;28:02813:7:Z4059285302;28:02813:7:Z4059284979;
Clc1cccc2cnccc12,54,28:02805:2:Z3627861704;28:02815:6:Z3380006675;28:02815:6:Z3360745992;
Cc1nnc[nH]c1=O,2,28:02805:2:Z4024685823;28:02883:8:Z2789932188;
O=S1(=O)N=C2CCNCC2=CN1,33,28:02805:2:Z3583578497;28:02807:1:Z3583578444;28:02814:9:Z3583579199;
Oc1cc2ccccc2cn1,64,28:02805:2:Z2707417492;28:02809:2:Z2726044772;28:02809:4:Z3054464330;
c1nc2c([nH]1)C1(CCOCC1)NCC2,15,28:02805:2:Z3313293145;28:02809:4:Z2951215821;28:02809:4:Z2951215870;
Clc1cn2ccnc2cn1,46,28:02805:2:Z4266797948;28:02807:1:Z4362643260;28:02807:1:Z4362644283;
Nc1nc(Cl)cn2ccnc12,2,28:02805:2:Z4556066201;28:02829:4:Z4224189555;
c1nc2c(s1)CC1(CC2)CC1,12,28:02805:2:Z3827851220;28:02808:6:Z3827849107;28:02817:8:Z3827849076;
CC1CC=NNC1=O,14,28:02805:3:Z2790129232;28:02807:1:Z2789941498;28:02814:0:Z3337557457;
O=C1Nc2ccccc2C1(F)F,57,28:02805:3:Z3344519026;28:02805:7:Z4285464127;28:02806:2:Z3761076039;
Nc1nccnn1,3,28:02805:3:Z3820700263;28:02852:4:Z3843037430;28:02881:9:Z3832388284;
Clc1ccc2c(c1)OCCCC2,64,28:02805:3:Z1995404684;28:02806:4:Z2826142878;28:02806:5:Z2699956492;
O=C1NC(=O)C2CCCCC2N1,22,28:02805:3:Z3211520765;28:02812:0:Z3210859855;28:02821:1:Z3211283436;
Fc1ccc2[nH]cc(Cl)c2c1,88,28:02805:3:Z842847394;28:02805:4:Z1697843271;28:02805:6:Z4042202357;
Fc1c(Cl)ccc2c1NCCC2,17,28:02805:3:Z2326165966;28:02816:2:Z2326166005;28:02819:6:Z4668810076;
c1cc2c(s1)C1(CCNCC1)OCC2,28,28:02805:3:Z4251314258;28:02815:6:Z2226303913;28:02816:3:Z1620015745;
O=C1NCCCc2n[nH]cc21,25,28:02805:3:Z2789215881;28:02809:7:Z2789213543;28:02814:7:Z2832730674;
C1CC2(CO1)CC1(C2)OCCO1,39,28:02805:3:Z2991641623;28:02808:1:Z3881527017;28:02808:1:Z2948684629;
C1CNCC2(C1)CCCNC2,2,28:02805:3:Z4030510982;28:02839:8:Z2169855214;
c1cnc2nscc2c1,53,28:02805:3:Z2662049918;28:02805:4:Z2662047275;28:02807:2:Z1852379792;
CC1CCc2[nH]c(=O)ccc2C1,3,28:02805:4:Z3368663489;28:02806:5:Z2879713203;28:02870:5:Z2879714702;
c1ccc2c(c1)NCC1CCCCN21,23,28:02805:4:Z2219799947;28:02811:1:Z2232451706;28:02811:1:Z4062626699;
O=c1ccc2[nH]ccc2[nH]1,15,28:02805:4:Z4216183558;28:02812:6:Z2852746590;28:02820:7:Z4000300615;
CC1CNc2cc(F)c(F)cc2O1,14,28:02805:4:Z2919495222;28:02806:6:Z3000778229;28:02813:2:Z2919495587;
CC1CNC(=O)c2cccn21,7,28:02805:4:Z3790684193;28:02824:5:Z3790710745;28:02835:6:Z3790711294;
c1nc2cc3c(cc2[nH]1)OCO3,7,28:02805:4:Z2500065596;28:02809:2:Z2304864879;28:02836:8:Z2992583793;
O=S1(=O)CCCc2cc(F)ccc21,37,28:02805:4:Z2020824118;28:02805:4:Z2020817978;28:02807:5:Z2286419342;
CC1C(C)C12NC(=O)CNC2=O,3,28:02805:4:Z4208560520;28:02811:3:Z4208560217;28:02887:2:Z4208560158;
Cc1cc(=O)nc[nH]1,36,28:02805:4:Z2769219156;28:02806:6:Z2769218947;28:02808:3:Z4236484936;
C1=NCC2Cc3ccccc3CN12,13,28:02805:4:Z3774809168;28:02805:4:Z4025656440;28:02809:3:Z3301882413;
Cc1cc(Cl)c2ccccc2n1,4,28:02805:4:Z3807996784;28:02820:1:Z3818318896;28:02820:1:Z4034597010;
Cn1nncc1Cl,21,28:02805:4:Z3506494723;28:02807:1:Z4453232066;28:02807:5:Z4387199408;
Cc1nc2ccccc2[nH]c1=O,6,28:02805:4:Z136167828;28:02806:1:Z4084234896;28:02826:0:Z1747761597;
Cc1cc(Cl)c2c(c1)CCCN2,11,28:02805:4:Z4376774212;28:02810:5:Z4376774211;28:02826:6:Z4128440358;
c1ccc2c(c1)CCC1(CNC1)O2,45,28:02805:4:Z5059825124;28:02809:6:Z5059824251;28:02819:0:Z5052368631;
O=C1Cc2cccc3c2N1CCC3,8,28:02805:4:Z1693063593;28:02814:0:Z3255080506;28:02822:6:Z1693064218;
Cn1c(=O)oc2ccc(F)cc21,30,28:02805:4:Z2305325104;28:02808:1:Z2305329961;28:02809:2:Z3633633526;
