fragment_smiles,occurences,example_ligands
OC1CCC12CCNC2,258,140:14000:7:Z4011474474;140:14001:4:Z3996603616;140:14001:6:Z3997130746;
c1ccc2c(c1)C1CNC2C1,74,140:14000:7:Z3088944389;140:14002:7:Z3839021280;140:14005:2:Z3839037757;
C1CC2CSCC2CN1,199,140:14000:7:Z2840027122;140:14000:7:Z2802877477;140:14001:0:Z2802872225;
O=c1ccnc2sc3c(n12)CCCC3,137,140:14000:7:Z2383263049;140:14001:0:Z2103465633;140:14001:5:Z1160200185;
C1CC2CC2CCN1,390,140:14000:7:Z5048897990;140:14000:8:Z3643196320;140:14000:8:Z5047268791;
Cc1ccc2ccc(C)nc2c1,242,140:14000:7:Z3613822676;140:14001:1:Z3655071724;140:14001:4:Z4599139714;
Cc1cnc2c(c1)NCC2,187,140:14000:7:Z4876236573;140:14001:4:Z2964494075;140:14001:7:Z2235108680;
CN1CCC2(CCCCC2)CC1,142,140:14000:7:Z4123743824;140:14000:9:Z4062688596;140:14001:0:Z4291910589;
CC1(C)CC2(CCC2)CN1,148,140:14000:7:Z2619466978;140:14001:2:Z2644567093;140:14001:8:Z2620847526;
O=C1CCn2c(nc3ccccc32)N1,91,140:14000:7:Z4395850679;140:14002:0:Z4406736465;140:14002:5:Z4611486319;
CC1(C)COCC(=O)N1,64,140:14000:7:Z4399425494;140:14001:4:Z4399429039;140:14002:0:Z4399421314;
c1ccc2n[nH]nc2c1,155,140:14000:7:Z3892891130;140:14001:0:Z4141080267;140:14001:1:Z4423871682;
C1=CCONC1,29,140:14000:7:Z4224117194;140:14004:7:Z4224119449;140:14012:0:Z4224116608;
O=C1COCc2ccccc2N1,29,140:14000:7:Z4224117194;140:14004:7:Z4224119449;140:14004:7:Z3815301150;
CC1NCCc2sccc21,70,140:14000:7:Z4395184325;140:14003:9:Z1269849576;140:14004:1:Z1554358552;
CC1(C)CNCCOC1,291,140:14000:7:Z3094050615;140:14000:8:Z3097962854;140:14002:3:Z4216631597;
C1CC2CC3(CC3)CC(C1)N2,41,140:14000:7:Z4192206917;140:14001:3:Z4192566574;140:14003:0:Z4371008799;
Nc1ncc2c(n1)CNC2,56,140:14000:7:Z5035747165;140:14001:0:Z4230029934;140:14002:1:Z4230057454;
c1ccc2c(c1)cc1n2CCNC1,160,140:14000:7:Z2188464181;140:14001:4:Z2188278114;140:14001:8:Z2189739010;
Fc1cc(F)c2c(c1)NCCC2,118,140:14000:7:Z4109223660;140:14001:5:Z2767440502;140:14002:3:Z2946933316;
Oc1ccc2c(n1)CCNC2,169,140:14000:7:Z4058892091;140:14001:0:Z3698851443;140:14001:1:Z4060353440;
Cc1cc2c(s1)CCC2,12,140:14000:7:Z3507137093;140:14020:3:Z3506725693;140:14026:1:Z4392019742;
Clc1cccc2c1CCO2,198,140:14000:8:Z3104380093;140:14002:0:Z4070323068;140:14002:1:Z2307847279;
Clc1cc2c(s1)CCNC2,121,140:14000:8:Z4772703286;140:14000:8:Z4772703278;140:14000:8:Z3153551173;
CC1(C)CNCc2cccc(F)c21,90,140:14000:8:Z4314087296;140:14000:8:Z4329427102;140:14002:0:Z4318672669;
NC1CNCC12CC2,111,140:14000:8:Z4152456906;140:14001:3:Z2448491254;140:14002:2:Z4054429804;
CC1CC2(CCC2)CN1,504,140:14000:8:Z4456052587;140:14000:8:Z4455943856;140:14000:8:Z3807410281;
Cc1[nH]ncc1F,130,140:14000:8:Z2998728849;140:14000:8:Z4053243832;140:14001:2:Z4576974305;
O=S1CC2(CNC2)C1,175,140:14000:8:Z4466989566;140:14000:9:Z4466997062;140:14001:8:Z4523145320;
Clc1ccc2c(c1Cl)OCC2,141,140:14000:8:Z2163943725;140:14003:8:Z1308245396;140:14004:8:Z4579860816;
c1ccc2c3c(ccc2c1)CCCCO3,107,140:14000:8:Z1367147058;140:14001:4:Z2433969375;140:14001:7:Z2118376707;
Cc1n[nH]c(N)n1,287,140:14000:8:Z4252111769;140:14001:2:Z3411079631;140:14001:4:Z3411115908;
CC1(C)NCc2scnc21,116,140:14000:8:Z3386031863;140:14001:5:Z3386029720;140:14004:0:Z3386029143;
Fc1ccc2c(c1F)NCCC2,105,140:14000:8:Z1885477897;140:14002:1:Z1572747922;140:14002:6:Z1885472877;
C1CCC2(CC1)CNCCS2,197,140:14000:8:Z1873579792;140:14000:8:Z1356399076;140:14001:3:Z1354850667;
C1CNCC2CCCN2C1,323,140:14000:8:Z1140125313;140:14000:8:Z3440176116;140:14000:8:Z1657428874;
Cc1cc2cncnc2[nH]1,61,140:14000:8:Z4991639028;140:14002:7:Z4991642873;140:14005:1:Z4991701533;
CC1CNCC(=O)N1,190,140:14000:8:Z2278253311;140:14001:4:Z2297424422;140:14001:5:Z3201993877;
Clc1cc2c(s1)CCC2,116,140:14000:8:Z2181232584;140:14000:9:Z2186187343;140:14001:6:Z2186202203;
O=S1(=O)CC2CNCC(C2)C1,321,140:14000:8:Z4051835366;140:14001:5:Z4127358805;140:14001:5:Z4051842515;
c1cc2c3c(c1)CNCC3CCC2,80,140:14000:8:Z4879753165;140:14008:4:Z4913651050;140:14009:2:Z3659603568;
NC1CC12CCCCC2,345,140:14000:8:Z3047280859;140:14000:9:Z3047289386;140:14001:8:Z3140504918;
NC1CNCC1N,61,140:14000:8:Z2874410633;140:14004:7:Z2860467539;140:14004:9:Z2873245778;
O=C1C=CCCN1,28,140:14000:8:Z4224155047;140:14010:3:Z4223442265;140:14014:2:Z4223440205;
CC1NCCc2ccncc21,219,140:14000:8:Z3518736304;140:14001:0:Z3518734508;140:14001:5:Z3444229017;
CC1CCNCCC1(F)F,157,140:14000:8:Z3440164036;140:14000:8:Z3626713394;140:14001:4:Z3703117998;
OC1CCNC12CCCC2,220,140:14000:8:Z2231208122;140:14001:9:Z2960017235;140:14002:0:Z2215870893;
O=C1CNC2CCNCC2N1,250,140:14000:8:Z3140024919;140:14000:8:Z3140064732;140:14001:0:Z3140030233;
Cn1ncc2ncccc21,1015,140:14000:8:Z4685745620;140:14000:8:Z2972409981;140:14001:0:Z4670214470;
C1CC2(CCO1)OC1CC2C1,16,140:14000:8:Z3646422422;140:14010:3:Z3520284974;140:14034:5:Z3604372986;
Fc1cccc2cnccc12,168,140:14000:8:Z2849913623;140:14002:6:Z3708203886;140:14002:7:Z3707684311;
O=S1(=O)CC2(CCOCC2)CN1,94,140:14000:8:Z3796813456;140:14002:3:Z3796814335;140:14002:4:Z3796830928;
c1ccc2c(c1)CC1CCC2C1,60,140:14000:8:Z4157621280;140:14002:0:Z4211557471;140:14002:4:Z4155703903;
FC(F)=C1CCCCC1,319,140:14000:8:Z3715244559;140:14001:2:Z3694503014;140:14001:8:Z3643098710;
C1CC2CC(CN2)N1,169,140:14000:8:Z4113566332;140:14001:8:Z4113576836;140:14002:1:Z4213945341;
C1CC2CCOCC2CN1,295,140:14000:8:Z4200262867;140:14000:8:Z4200248256;140:14000:8:Z4200276028;
Cc1ccnc2c1NCCO2,147,140:14000:8:Z4218684420;140:14001:5:Z4218651697;140:14001:8:Z4217237142;
CC1NCCn2c(Cl)ccc21,79,140:14000:8:Z4486646352;140:14004:4:Z3354653575;140:14008:7:Z2206849180;
c1cnc2cncnc2c1,75,140:14000:8:Z4338539742;140:14003:2:Z3559290627;140:14004:3:Z3558851618;
O=C1COCc2ncsc21,68,140:14000:8:Z3494967919;140:14002:0:Z4350824113;140:14002:4:Z3627752597;
O=S1(=O)CCC(O)CC1,340,140:14000:8:Z1560817090;140:14000:8:Z4173819388;140:14001:1:Z2219459096;
NC1COC1,179,140:14000:8:Z4205638004;140:14000:8:Z4860832725;140:14001:3:Z4862521906;
Nc1ncccc1Cl,190,140:14000:8:Z1188895850;140:14001:9:Z1944190642;140:14002:1:Z1104518348;
Clc1ncco1,65,140:14000:8:Z4233905809;140:14001:8:Z4220854823;140:14006:2:Z5058347368;
CC1Cc2cc(Cl)ccc2N1,28,140:14000:8:Z4128117043;140:14000:8:Z3191674817;140:14011:5:Z4669109280;
C1COCC2(CC2)CN1,255,140:14000:8:Z1643545150;140:14001:4:Z1643563797;140:14001:6:Z1644367542;
C1CCN2CCSCC2C1,270,140:14000:8:Z2948987738;140:14001:5:Z3816409526;140:14001:6:Z2961694688;
Cc1cnc2n1CCNC2,121,140:14000:8:Z3587707987;140:14002:3:Z3587699076;140:14002:5:Z3587705546;
Clc1ccc2ccoc2c1Cl,45,140:14000:8:Z3615244779;140:14009:7:Z4094352077;140:14014:4:Z5051359347;
CC1(C)CNCCCN1,93,140:14000:8:Z4110247500;140:14001:3:Z3785122652;140:14002:6:Z3344367261;
N=S1(=O)CCNc2ccccc21,81,140:14000:8:Z3388861372;140:14001:9:Z3368766602;140:14002:2:Z3368766370;
Cc1cc2ccccc2nc1C,146,140:14000:8:Z4128486093;140:14000:8:Z4127083432;140:14001:9:Z1652100148;
O=C1CNc2ccncc2N1,121,140:14000:8:Z1269462874;140:14001:0:Z1528758279;140:14001:0:Z2767744540;
C1CNCCCNC1,330,140:14000:8:Z4214999449;140:14001:0:Z2705590145;140:14001:3:Z3665920054;
C1CCC2CC2CC1,516,140:14000:8:Z4993746704;140:14000:9:Z2965120952;140:14000:9:Z3054225168;
Oc1cc(Cl)cc(Cl)c1,80,140:14000:8:Z1331847242;140:14002:7:Z1617154797;140:14003:5:Z1681026309;
NC1CC2CNCCN2C1=O,264,140:14000:8:Z2584043085;140:14000:8:Z2583789609;140:14001:0:Z2583803452;
O=C1c2ccccc2NC2CCCN12,66,140:14000:8:Z4127803118;140:14001:5:Z4929288095;140:14002:2:Z4127809770;
Cn1ccc(=O)c2ccccc21,194,140:14000:8:Z4094352962;140:14002:2:Z2778757501;140:14003:4:Z2772113821;
CC1(C)CCC1N,389,140:14000:8:Z4174687612;140:14000:8:Z3701186648;140:14000:9:Z2433843258;
c1cnc2c(c1)C1(CCNCC1)CO2,112,140:14000:8:Z3654282264;140:14002:1:Z3654296646;140:14002:6:Z3654283377;
c1ncc2c(n1)NCCCC2,28,140:14000:8:Z3557116588;140:14001:4:Z3555784515;140:14002:0:Z3559881469;
O=S1(=O)CCC2(CC1)CNCCO2,319,140:14000:8:Z4191116734;140:14001:0:Z4128563213;140:14001:2:Z3099176040;
CC1(C)COC(C)(C)CN1,118,140:14000:8:Z1212834244;140:14001:3:Z1746739257;140:14002:0:Z3048965296;
O=c1[nH]ccc2cccnc12,110,140:14000:8:Z3350808326;140:14001:0:Z4250513221;140:14001:8:Z3352746339;
O=c1ccc2c([nH]1)CCCC2O,157,140:14000:8:Z2796279100;140:14000:8:Z2796437038;140:14001:3:Z2800613608;
Nc1cc2c(cn1)CCC2,136,140:14000:8:Z4123208272;140:14001:6:Z4121768136;140:14003:8:Z4123076124;
CN1C(=O)c2ccccc2S1(=O)=O,233,140:14000:8:Z642926292;140:14001:2:Z3564666773;140:14001:7:Z2911530827;
Cc1coc(=O)c2ccccc12,209,140:14000:8:Z4230797065;140:14000:8:Z4230640564;140:14000:8:Z2493777317;
CC1C(O)CC2CCC1N2,279,140:14000:8:Z2839241982;140:14000:9:Z2784647883;140:14002:3:Z3133494774;
NC1CNC2(CCOCC2)C1,135,140:14000:8:Z3385163704;140:14001:7:Z3365860687;140:14001:8:Z3385167646;
C1CC2(CCC3(CC2)OCCO3)CN1,197,140:14000:8:Z3952794268;140:14001:0:Z3892913053;140:14001:2:Z3892908807;
O=C1CCNc2ccc(O)cc21,52,140:14000:8:Z4324478174;140:14001:4:Z2914323073;140:14001:8:Z2914320372;
Cn1cnc2c3c(ccc21)NCCC3,165,140:14000:8:Z3378968580;140:14000:8:Z4132823113;140:14002:4:Z3378950707;
c1ccc2c(c1)CNCC1CCCN21,282,140:14000:8:Z2852190463;140:14000:8:Z2852188834;140:14000:8:Z3698669784;
CC1(O)CCCNC1,236,140:14000:8:Z4147830728;140:14002:0:Z2622681517;140:14002:3:Z1557634783;
Oc1cc2ncccc2[nH]1,3,140:14000:8:Z4254461231;140:14022:1:Z4254467710;140:14032:3:Z4254462839;
CC1(C)CNCC(O)C(O)C1,219,140:14000:8:Z3839029073;140:14000:8:Z3822890753;140:14000:9:Z3834105881;
Clc1ccc(Cl)c2ncccc12,23,140:14000:8:Z4639148711;140:14002:1:Z2746838162;140:14010:1:Z1851747059;
NC1CCC2(CC1)CC2,271,140:14000:8:Z3100763365;140:14000:8:Z4422210434;140:14001:7:Z3382089131;
Cc1c(F)ccc2c(=O)cc[nH]c12,155,140:14000:8:Z5001420964;140:14001:1:Z5001275388;140:14001:1:Z5001404316;
Nc1ccncc1Cl,150,140:14000:8:Z4286557478;140:14002:5:Z4475604189;140:14003:1:Z4104835504;
CC1CC(O)CN1C,217,140:14000:8:Z2906690255;140:14002:2:Z2891278214;140:14002:9:Z3094334291;
C1COC2(CCC2)OC1,93,140:14000:8:Z4876673711;140:14001:9:Z4887274923;140:14002:0:Z4887274703;
O=S1(=O)CCC2CCCN21,242,140:14000:8:Z3871845017;140:14000:8:Z3871827092;140:14001:3:Z4251486300;
Nc1cccnn1,76,140:14000:8:Z4100500645;140:14002:0:Z4101535549;140:14003:0:Z2997639119;
CC1CNC(C)(C)CO1,172,140:14000:8:Z3542873904;140:14001:6:Z3093829673;140:14001:9:Z3093830330;
c1cnc2cnsc2c1,31,140:14000:8:Z4232641558;140:14001:2:Z4223973579;140:14006:6:Z4224927110;
c1ccc2c(c1)[nH]c1nncn12,29,140:14000:8:Z16225895;140:14002:6:Z3006592840;140:14008:7:Z24950551;
Cn1cnc2nc(Cl)ncc21,56,140:14000:8:Z3718928781;140:14001:0:Z3718886244;140:14002:1:Z3718841420;
ClC1=CCCCC1,63,140:14000:8:Z240801444;140:14002:8:Z4575797515;140:14003:5:Z224341352;
Cc1cc(=O)[nH]c(=O)n1C,43,140:14000:8:Z3799617422;140:14000:8:Z3799611258;140:14007:0:Z3343386910;
Clc1ccc2c(c1)CCCC2,192,140:14000:8:Z2720401245;140:14000:8:Z2723305016;140:14000:9:Z1583173987;
C1CC2COCC12,503,140:14000:8:Z3300241676;140:14001:9:Z3899631046;140:14002:1:Z4087193913;
CC1CCC1(C)C,421,140:14000:8:Z1365938381;140:14001:5:Z1304975563;140:14002:0:Z3843243289;
OC1CC2CCC(C1)C2,158,140:14000:8:Z3652122099;140:14001:8:Z3595742318;140:14002:7:Z3652122739;
C1CCC23CNCC2(C1)COC3,167,140:14000:8:Z4423749401;140:14000:8:Z2648717590;140:14000:9:Z2624371156;
FC1(F)CC12CNCCOC2,394,140:14000:8:Z4601035494;140:14000:8:Z4590304929;140:14001:5:Z4579720090;
Cc1ccc2ccc(O)cc2n1,20,140:14000:8:Z4233311727;140:14003:7:Z4233577507;140:14011:7:Z4226216135;
Cc1n[nH]c2[nH]c(=O)ccc12,164,140:14000:8:Z4459117379;140:14001:2:Z4458923159;140:14001:8:Z4643434201;
C1CNC2CCC3(CC2C1)OCCO3,128,140:14000:8:Z3322905420;140:14001:5:Z5017547389;140:14001:5:Z3385755608;
O=C1NCCC12CCCNC2,362,140:14000:8:Z3871025327;140:14000:8:Z3834386095;140:14001:0:Z3868494116;
Cc1cc(C)n2cncc2n1,71,140:14000:8:Z4399104227;140:14000:8:Z3876472451;140:14001:3:Z1640814126;
c1cnc2c(c1)N1CCCC1CNC2,223,140:14000:8:Z2966044212;140:14001:0:Z2974549207;140:14001:1:Z3651143520;
O=C1CNC2(CNC2)C1,62,140:14000:8:Z3518323154;140:14001:8:Z3518321204;140:14004:4:Z3625259684;
Oc1ccncc1F,173,140:14000:8:Z1815609460;140:14001:8:Z1816757098;140:14001:9:Z3707142001;
C1CNCC2(C1)CCOC2,306,140:14000:8:Z3141246498;140:14001:1:Z2279680694;140:14001:4:Z2286946064;
Nc1csc2cccnc12,44,140:14000:8:Z4291940730;140:14004:3:Z4293656463;140:14007:7:Z4289009368;
CC1NCCCC1=O,179,140:14000:8:Z2962563118;140:14001:6:Z2962559444;140:14002:0:Z4406736465;
c1ccc2c(c1)CCC1(CNC1)O2,124,140:14000:8:Z5052392974;140:14002:6:Z5048898978;140:14003:3:Z5059825380;
O=c1[nH]ccn2nncc12,8,140:14000:8:Z3837277638;140:14014:4:Z4150132574;140:14027:4:Z4149140741;
Cc1cc(=O)n2[nH]c(C)nc2n1,17,140:14000:8:Z2898283793;140:14000:9:Z2898283000;140:14002:3:Z4663249678;
Cc1ccc(F)c2occc12,98,140:14000:8:Z2961374896;140:14001:8:Z4403142902;140:14003:2:Z2959081971;
c1n[nH]c2c1C1CCC(C2)N1,50,140:14000:8:Z2951591039;140:14004:1:Z2951591248;140:14004:8:Z3053568350;
O=C1NCC(O)CC12CNC2,118,140:14000:8:Z3580517486;140:14001:7:Z3204656134;140:14002:3:Z3204656546;
Cc1cc2sccc2s1,98,140:14000:8:Z3578161786;140:14002:4:Z3389416075;140:14006:0:Z3583631488;
Cc1ccncc1O,73,140:14000:8:Z3597726830;140:14002:7:Z4199185077;140:14003:2:Z2891758990;
c1ccc2c(c1)CNCC1(CNC1)O2,87,140:14000:8:Z4212141098;140:14001:5:Z4212133719;140:14001:6:Z4212140044;
CC1CN2CCCCC2CN1,279,140:14000:8:Z2949730071;140:14000:9:Z1252984464;140:14001:3:Z1874144918;
Fc1ccc2c(Cl)n[nH]c2c1,78,140:14000:8:Z4270374196;140:14001:4:Z4270339510;140:14002:1:Z4270346527;
CC12CCC(CC1)C2(C)C,151,140:14000:8:Z365721584;140:14001:0:Z2698268467;140:14003:0:Z1223956034;
C1CNC2(C1)CCC1(CC2)OCCO1,101,140:14000:8:Z4640341726;140:14001:7:Z4640342044;140:14002:0:Z4640340778;
O=S1(=O)CC2(CCC2)CN1,72,140:14000:8:Z3796844560;140:14000:9:Z3800307924;140:14004:3:Z3796836504;
Cc1ccc2c(=O)[nH]nnc2c1,10,140:14000:8:Z2504074853;140:14013:1:Z2504075794;140:14021:1:Z4014603682;
Cc1cn[nH]c1N,12,140:14000:8:Z3368932590;140:14029:7:Z3368932511;140:14065:9:Z3368932015;
Fc1cc(F)c2[nH]cnc2c1,53,140:14000:8:Z4084166660;140:14002:0:Z4079251010;140:14002:7:Z4194359385;
c1ccc2c(c1)NCC1(CC1)O2,183,140:14000:8:Z4132773419;140:14001:3:Z4132770564;140:14003:8:Z4244027051;
Cc1nccc2ccccc12,248,140:14000:8:Z4311941790;140:14000:8:Z4108940532;140:14001:6:Z3597884083;
OC1CC2(CNC2)n2ccnc21,79,140:14000:8:Z4277930151;140:14002:0:Z4262945912;140:14002:8:Z4491325714;
Cn1c(=O)[nH]c(=O)c2cccnc21,464,140:14000:8:Z1155957947;140:14001:6:Z1716856907;140:14002:3:Z1173468049;
CC12CCC(O)C(C1)NC2,152,140:14000:8:Z3620376018;140:14001:1:Z3591614930;140:14001:3:Z3591630300;
c1n[nH]c2c1CNC2,512,140:14000:8:Z2232848296;140:14000:9:Z4025725496;140:14001:1:Z2232847499;
Clc1ccc2cccnc2c1Cl,23,140:14000:8:Z3650660736;140:14000:8:Z1594276778;140:14032:2:Z1594264874;
C1CC2CNC3(CC3)C2C1,54,140:14000:8:Z3660892344;140:14003:4:Z3693611153;140:14003:7:Z3659024277;
FC1(F)CC2CCCCC2C1,143,140:14000:8:Z4006478339;140:14001:0:Z3357147291;140:14001:2:Z3357005895;
CC1(C)C(=O)NC2CCCCC21,211,140:14000:8:Z3551968770;140:14001:3:Z3555959963;140:14001:5:Z3580438724;
Fc1cnc2c(c1)OCCN2,159,140:14000:8:Z5043775721;140:14001:3:Z5035213967;140:14001:3:Z5043788118;
CC1CC2CCCCC2N1,123,140:14000:8:Z1231995237;140:14001:1:Z1703482694;140:14002:2:Z3842307462;
c1cnc2[nH]ccc2n1,91,140:14000:8:Z4001232813;140:14001:1:Z3886445349;140:14001:3:Z3888182922;
Clc1cccc2c1OCCC2,260,140:14000:8:Z2097653356;140:14000:8:Z2969078602;140:14001:3:Z1653307731;
Clc1cccc2scnc12,28,140:14000:8:Z1849046284;140:14004:1:Z1849044150;140:14006:6:Z1913919923;
Cc1cc(C)c2c(C)csc2n1,171,140:14000:8:Z4228402764;140:14001:7:Z1086104904;140:14001:7:Z1531678477;
C1NCC2CC1CO2,231,140:14000:8:Z1654266005;140:14001:0:Z1657930940;140:14001:0:Z1652303935;
Cc1csc2n[nH]c(=O)n12,5,140:14000:8:Z3633968969;140:14017:1:Z3633967163;140:14033:9:Z3638901011;
Oc1ccc2cccnc2c1,134,140:14000:8:Z4047302646;140:14001:0:Z3706884202;140:14002:3:Z3203405909;
Cc1c(N)nc[nH]c1=O,4,140:14000:8:Z2365251270;140:14051:5:Z2365250681;140:14053:6:Z2365251227;
CC1CCC2CC2C1,90,140:14000:8:Z3132357737;140:14004:5:Z2961029023;140:14004:5:Z2960324289;
c1ccc2c(c1)CCCCCN2,123,140:14000:8:Z1517711964;140:14001:3:Z2631679141;140:14001:9:Z1268382707;
Fc1cccc2scnc12,57,140:14000:8:Z3176990018;140:14001:2:Z3176989488;140:14003:5:Z3695566706;
C1COC2CC2O1,72,140:14000:8:Z3646695908;140:14000:9:Z3646693614;140:14004:4:Z3646684738;
Cc1cnoc1N,39,140:14000:8:Z4057401014;140:14003:1:Z4058128284;140:14004:3:Z3792226048;
Cn1c(=O)c2c(ncn2C)n(C)c1=O,92,140:14000:8:Z2972459473;140:14001:5:Z2970829704;140:14002:3:Z2972512837;
c1cc2ncoc2cn1,35,140:14000:8:Z3555779367;140:14004:6:Z3555900671;140:14008:2:Z4886759913;
c1ccc2c(c1)NCC1CCC2C1,53,140:14000:8:Z4147343408;140:14004:0:Z4187312342;140:14006:4:Z4147340526;
O=c1[nH]cnc2c1CCNC2,58,140:14000:8:Z4236385702;140:14002:6:Z4426739388;140:14005:5:Z1762942870;
OC1CNCC2(CCOCC2)C1,333,140:14000:8:Z2852487110;140:14001:0:Z2833870202;140:14001:5:Z2852472106;
C1CCC23CNCC2(C1)CNC3,105,140:14000:8:Z3342256475;140:14001:4:Z3139559092;140:14003:3:Z3045789146;
C1CC2CCC(CN1)S2,214,140:14000:8:Z2718437698;140:14001:4:Z2709711152;140:14002:0:Z2718443744;
CC1CCC(N)C1,128,140:14000:8:Z4056707987;140:14001:1:Z3518306541;140:14001:3:Z4064856588;
c1ccc2c(c1)OCc1cn[nH]c1-2,99,140:14000:8:Z4134802973;140:14001:1:Z4135223521;140:14001:1:Z4352376874;
C1CCC2(CC1)CCCNC2,214,140:14000:8:Z4315455565;140:14000:9:Z1176892053;140:14001:7:Z3522734955;
c1ccc2c(c1)CC1(CC1)C2,128,140:14000:8:Z4109658539;140:14001:9:Z4111778843;140:14002:6:Z4114231847;
O=c1ccc2ccc(Cl)c(Cl)c2[nH]1,108,140:14000:8:Z4353153332;140:14002:8:Z3857527740;140:14002:9:Z3049705467;
C1CNC2(CCC2)COC1,119,140:14000:8:Z4353153332;140:14001:3:Z4503936222;140:14001:6:Z4353149948;
CC1(C)CC(O)CCN1,181,140:14000:8:Z3653021923;140:14002:6:Z3653025818;140:14003:0:Z4003435359;
Fc1cc(Cl)cc2c1NCCC2,64,140:14000:8:Z4125886065;140:14001:8:Z2702393681;140:14001:8:Z2043369678;
CC1CCC2(CCN(C)CC2)O1,82,140:14000:8:Z2926308274;140:14003:2:Z2927770200;140:14003:3:Z2927266196;
c1ccc2c3c([nH]c2c1)CCCC3,105,140:14000:8:Z3844583709;140:14001:5:Z4148526133;140:14001:7:Z4145395080;
CN1CCC2(CC1)CNC2,313,140:14000:8:Z4269099137;140:14000:9:Z4642916176;140:14002:0:Z3589584977;
CC12CCCCC1CN2,97,140:14000:8:Z2709328128;140:14002:5:Z2814845478;140:14002:8:Z3788888168;
C1CNC2CCC2N1,132,140:14000:8:Z5017943678;140:14001:5:Z5020993312;140:14001:9:Z5023826970;
Cc1cncn1C,85,140:14000:8:Z2043515560;140:14001:2:Z3808789823;140:14001:2:Z3805001819;
CC1(C)CC(C)(C)C1,97,140:14000:8:Z4089782484;140:14001:6:Z3787201054;140:14001:9:Z4089784931;
O=C1NCC2CCCCN12,380,140:14000:8:Z2647263797;140:14001:1:Z2647260878;140:14001:5:Z2623896091;
Cc1n[nH]c2c1NCCC2,192,140:14000:8:Z5050802858;140:14001:5:Z3794350642;140:14001:7:Z4141577067;
Cc1ccc2c(c1)C(=O)NCCN2,113,140:14000:8:Z5058962578;140:14000:8:Z5058962461;140:14000:8:Z5058960065;
CC1(C)COC1,372,140:14000:8:Z3711739625;140:14000:8:Z3752051798;140:14001:4:Z3694729751;
Fc1cc(Cl)c2ncccc2c1,27,140:14000:8:Z5061589611;140:14001:5:Z2747131046;140:14009:3:Z3870109233;
CC1=NN=C(C)CC1,77,140:14000:8:Z3095708727;140:14001:3:Z3302376726;140:14005:2:Z3095709189;
O=C1CCC2(CCOCC2)CN1,79,140:14000:8:Z2595255049;140:14001:4:Z2595255550;140:14004:2:Z2709904799;
C1CCC2(CC1)CCCOC2,411,140:14000:8:Z3357085245;140:14001:8:Z3359362798;140:14002:3:Z3101657003;
CC1CC(F)CN1,108,140:14000:8:Z4205390985;140:14001:2:Z4207049398;140:14002:8:Z4204705689;
Cc1cc(O)nc2ccccc12,170,140:14000:8:Z3206646418;140:14000:9:Z2860474383;140:14003:6:Z3596623523;
FC1CCCC2(C1)OCCO2,80,140:14000:8:Z3351166324;140:14001:0:Z2970865469;140:14001:5:Z2972718533;
NC1CC2CNCC12,50,140:14000:8:Z3797504432;140:14004:3:Z3797511597;140:14006:1:Z3797522779;
Cc1cc2ccccc2s1,142,140:14000:8:Z4279491093;140:14000:8:Z4279495552;140:14002:6:Z2437717564;
Cc1cccnc1N,155,140:14000:8:Z2970165239;140:14001:1:Z3391585145;140:14001:1:Z3391617888;
C1COCC2(COC2)N1,102,140:14000:9:Z4594850942;140:14007:1:Z4559957083;140:14008:8:Z4594838467;
CC1=CC(C)n2nnnc2N1C,155,140:14000:9:Z3501759081;140:14001:8:Z3637187686;140:14003:7:Z4055821851;
C1CC2CNCC(C1)NC2,99,140:14000:9:Z4056019998;140:14001:8:Z4421366212;140:14002:8:Z4314338898;
Cc1ccc(=O)[nH]c1C,218,140:14000:9:Z3536217332;140:14001:2:Z3468213233;140:14001:9:Z4245770607;
Cc1cc2n(n1)CCN2,81,140:14000:9:Z4036104169;140:14001:2:Z4036140801;140:14003:5:Z3860581250;
O=c1[nH]ccc2nccn12,97,140:14000:9:Z4309543496;140:14001:6:Z4309392639;140:14002:0:Z4310761470;
CC1CNc2ccccc2S1,82,140:14000:9:Z1391711666;140:14002:4:Z1883196946;140:14002:8:Z1393259599;
Cc1nscc1N,62,140:14000:9:Z3346626586;140:14003:6:Z3294732752;140:14006:6:Z3102525482;
c1ccc2c(c1)oc1cncnc12,96,140:14000:9:Z510223022;140:14000:9:Z1193307281;140:14005:6:Z1404456173;
Clc1ccc2c(c1)CC1CC21,200,140:14000:9:Z2821157407;140:14000:9:Z2809017926;140:14001:0:Z2717607966;
Cc1cc2ccsc2s1,101,140:14000:9:Z2767434509;140:14003:5:Z2912943409;140:14003:6:Z2771268224;
Cc1ccc2sncc2c1,211,140:14000:9:Z3626543164;140:14000:9:Z2224266716;140:14002:7:Z3139893514;
Nc1cncc(Cl)c1,66,140:14000:9:Z4061077910;140:14001:5:Z3516512569;140:14002:0:Z3513408767;
C1CC2(CCN1)COC2,379,140:14000:9:Z3174119521;140:14001:2:Z3134788711;140:14001:5:Z3140563279;
Cn1cc(Cl)nc1Cl,82,140:14000:9:Z4252201758;140:14001:5:Z1562078000;140:14003:5:Z1567472468;
CC1CCc2c(F)cccc2C1,142,140:14000:9:Z4601812103;140:14003:6:Z2873130826;140:14004:0:Z1741151750;
C1COC2CC2C1,292,140:14000:9:Z4252058580;140:14000:9:Z3048172465;140:14002:1:Z3569059101;
