fragment_smiles,occurences,example_ligands
Clc1ccc2cnncc2c1,15,199:19905:3:Z4224336715;199:19914:5:Z4230445696;199:19940:5:Z4224083420;
O=c1cc2ccccc2n[nH]1,10,199:19905:3:Z4014605409;199:19912:5:Z4014605463;199:19913:9:Z2789333801;
CC1(C)C=CCN1,5,199:19905:3:Z4562272999;199:19957:3:Z4223891266;199:19975:2:Z4223895208;
Clc1cc(Cl)c2c(c1)CCO2,14,199:19905:3:Z4109827190;199:19910:8:Z4113799784;199:19910:9:Z4418352299;
Cc1cc[nH]c(=O)n1,3,199:19905:3:Z2613457113;199:19927:9:Z2613454069;199:19963:7:Z2613454476;
Clc1cc2c(cc1Cl)OCCN2,20,199:19905:3:Z1964146371;199:19905:6:Z2320723715;199:19916:4:Z1964144603;
Cc1cccc2c1NC(=O)C2,7,199:19905:3:Z4277717147;199:19926:5:Z4277717532;199:19935:5:Z4277717154;
O=C1CCCCc2ncsc21,42,199:19905:3:Z3598352197;199:19906:7:Z3598356320;199:19908:3:Z3598354670;
Fc1ccc(Cl)c2c1NCCC2,65,199:19905:3:Z1165550123;199:19905:4:Z1165472364;199:19906:5:Z1165472356;
Clc1ccc2c(c1)NCCN2,36,199:19905:3:Z1737585396;199:19905:7:Z4132175775;199:19913:6:Z2063153501;
c1nnc2n1CCCCCC2,56,199:19905:3:Z1994771764;199:19905:6:Z217641378;199:19905:9:Z1575462154;
O=c1cc(Cl)[nH]c(=O)[nH]1,17,199:19905:3:Z2205202906;199:19923:5:Z2205203148;199:19926:3:Z4216432080;
NC12CC3CC(CC(C3)C1)C2,4,199:19905:3:Z4216883098;199:19989:2:Z4064632325;199:19990:6:Z3522739542;
Oc1ccc2c(c1)CNCCN2,18,199:19905:3:Z4044133728;199:19911:9:Z2601812737;199:19921:5:Z2601812765;
CC1C(=O)NCCc2ccccc21,14,199:19905:3:Z4004601731;199:19923:7:Z4000470765;199:19938:6:Z4216921040;
Cc1cnc(C)c(N)c1,8,199:19905:3:Z3575957622;199:19933:8:Z3575955895;199:19935:8:Z3575960479;
CC1CCc2[nH]c(=O)ccc2C1,31,199:19905:3:Z3368663364;199:19908:0:Z3501165426;199:19923:0:Z4005592214;
Cc1ccc2c(c1)CCCCO2,41,199:19905:3:Z1438181833;199:19907:5:Z2772664037;199:19908:1:Z1572383092;
Cc1ccc(Cl)c2c1NCCC2,22,199:19905:3:Z4129842621;199:19908:6:Z3085776482;199:19912:1:Z2326377928;
Nc1cnc(Cl)c(O)n1,26,199:19905:3:Z4289272914;199:19908:3:Z4286817188;199:19908:6:Z1558454623;
CN1CCOCc2ccccc21,9,199:19905:3:Z3506594434;199:19907:0:Z5013849836;199:19941:7:Z4000716714;
Nc1onc2c1CNCC2,32,199:19905:3:Z3583153077;199:19910:6:Z4166383926;199:19910:8:Z3370123704;
C1CCC2(CC1)CCCCNC2,24,199:19905:3:Z3404965859;199:19909:7:Z4308629334;199:19914:4:Z3440056213;
O=C1CCC2NCCCN12,20,199:19905:4:Z3622549592;199:19909:8:Z3495092389;199:19917:7:Z4277914484;
Cn1cnc2cnc(N)nc21,17,199:19905:4:Z5023307385;199:19910:6:Z4227824773;199:19911:3:Z4224855886;
NC12CCCC1CNC2,57,199:19905:4:Z2656740883;199:19907:5:Z2657531284;199:19907:9:Z4169476472;
Clc1ccc(Cl)c2ccccc12,20,199:19905:4:Z1919198143;199:19907:7:Z1359619992;199:19915:1:Z2097774547;
OC1CC2COC(C2)C1O,56,199:19905:4:Z4271079776;199:19912:2:Z4271070080;199:19913:6:Z4271100730;
Fc1cc(Cl)cc2c1CNCC2,66,199:19905:4:Z3596430755;199:19907:4:Z3696618377;199:19908:3:Z4269976561;
Oc1cnccc1Cl,85,199:19905:4:Z3886464424;199:19907:7:Z1688517843;199:19911:2:Z4768878968;
Cc1cc(O)cc(=O)o1,6,199:19905:4:Z4351194369;199:19912:5:Z4351192953;199:19934:9:Z4351195153;
Nc1nc2nccnc2s1,22,199:19905:4:Z4229330943;199:19909:6:Z4991953247;199:19912:8:Z4991875447;
O=c1[nH]cnc2c(Cl)scc12,4,199:19905:4:Z3339549541;199:19979:4:Z2442559048;199:19987:0:Z2442560535;
Clc1ncc2c(n1)OCC2,22,199:19905:4:Z4641583180;199:19907:1:Z5061340007;199:19910:0:Z4641536616;
Oc1nc2cccnc2[nH]1,29,199:19905:4:Z2917814789;199:19905:6:Z2893073404;199:19908:3:Z2893106210;
Cc1nn(C)c(=O)[nH]1,8,199:19905:5:Z4134215225;199:19905:5:Z4137542086;199:19935:6:Z4134216987;
Nc1ncc2ccccc2n1,61,199:19905:5:Z4303299065;199:19905:9:Z4303342586;199:19907:5:Z4303091111;
Oc1ccnc2ncnn12,47,199:19905:5:Z4771046573;199:19908:2:Z4771103587;199:19911:6:Z4769016437;
O=C1Cc2ncccc2N1,4,199:19905:5:Z4224059331;199:19907:6:Z4999933958;199:19924:4:Z4224003813;
CN1C=CCN(C)C1=O,29,199:19905:5:Z2991067795;199:19905:7:Z46780457;199:19906:4:Z1260564721;
O=C1NNS(=O)(=O)c2ccccc21,15,199:19905:5:Z370731642;199:19923:3:Z26190957;199:19927:5:Z2832260212;
CC1(C)COC2(CC3CCCC3C2)OC1,37,199:19905:5:Z4230218142;199:19906:5:Z4214422147;199:19906:7:Z4930921208;
C1=C2c3ccccc3CCC2CCC1,12,199:19905:5:Z4253639423;199:19908:4:Z4257043742;199:19909:1:Z4257037169;
Nc1ccc2ccc(O)nc2n1,11,199:19905:5:Z4307548351;199:19909:1:Z4306508704;199:19915:9:Z4308087824;
Cc1ccnc2cccnc12,33,199:19905:6:Z3493569047;199:19909:2:Z4234336505;199:19909:2:Z4027366575;
Nc1nccnn1,48,199:19905:6:Z4161884594;199:19906:8:Z3838079272;199:19907:9:Z3833065236;
Oc1ccc2c(c1)CCCCN2,39,199:19905:6:Z3055533746;199:19915:0:Z3055531578;199:19917:8:Z3055532605;
Cc1cnc(C)n1C,30,199:19905:6:Z4455183073;199:19920:9:Z4455179997;199:19921:8:Z4455180195;
CC12CC(C1)C1(COC1)O2,10,199:19905:6:Z4158494236;199:19913:4:Z3641256845;199:19920:5:Z3641256714;
Cn1cc(F)c(=O)[nH]c1=O,5,199:19905:6:Z4216336704;199:19940:9:Z4216337529;199:19940:9:Z4216338665;
Fc1cc(Cl)cc2c1NCCC2,45,199:19905:6:Z1167297236;199:19906:0:Z1361979212;199:19908:1:Z1361908924;
Cc1c(N)nc[nH]c1=O,5,199:19905:6:Z2832672694;199:19948:9:Z2365250379;199:19961:7:Z2365251534;
C1CC2CC1C1CNC21,40,199:19905:6:Z1372218902;199:19911:8:Z1952233215;199:19917:9:Z1281883608;
CC1(C)CCN1,68,199:19905:6:Z1328108663;199:19905:7:Z4346872142;199:19906:7:Z1325349626;
C=C1CC2NCCC12,12,199:19905:6:Z4999803622;199:19907:5:Z4999800928;199:19915:7:Z4999801385;
CC1(C)CCNS1(=O)=O,29,199:19905:6:Z3358005862;199:19906:1:Z3832180947;199:19909:9:Z4906310212;
O=C1CCc2ncccc21,67,199:19905:6:Z2142856792;199:19905:8:Z3560998578;199:19906:5:Z2142331329;
O=C1CNCC2CNCCN12,20,199:19905:7:Z4255058131;199:19905:7:Z4255053421;199:19905:7:Z4255057300;
c1ccc2nc3c(cc2c1)OCCO3,13,199:19905:7:Z4370744260;199:19916:1:Z4370744596;199:19933:9:Z4370744278;
CN1CCc2c(sc3c2C(=O)NCN3)C1,5,199:19905:7:Z3795638846;199:19925:8:Z3795641504;199:19934:0:Z3795639029;
Fc1cc(F)c2scnc2c1,36,199:19905:7:Z4026160305;199:19906:7:Z4026237731;199:19906:7:Z4026056562;
c1ccc2c(c1)CCc1scnc1-2,10,199:19905:7:Z4190883778;199:19933:0:Z3516605662;199:19937:1:Z3516198521;
Cc1cc2[nH]ncc2c(=O)[nH]1,33,199:19905:7:Z3999166121;199:19907:6:Z4022294022;199:19911:4:Z4140693446;
O=C1CCCS(=O)(=O)N1,10,199:19905:7:Z3513609132;199:19914:6:Z3638751951;199:19928:2:Z3513608702;
Cc1ncns1,9,199:19905:7:Z4331768134;199:19910:3:Z4331758758;199:19922:0:Z4331766399;
c1cc2c(cn1)CNC2,73,199:19905:7:Z2226431498;199:19906:6:Z4018163146;199:19906:8:Z3354497592;
C1CCC2CCCC2CC1,11,199:19905:8:Z3609565058;199:19911:6:Z3593101439;199:19926:0:Z3571269221;
c1cc2c(cn1)CCCCC2,75,199:19905:8:Z4012461013;199:19906:3:Z2967018475;199:19906:9:Z3582924362;
CC1Nc2ccccc2C1(C)C,57,199:19905:8:Z3358792151;199:19906:8:Z2618255057;199:19907:7:Z2613953831;
Clc1ccc2ncoc2c1,47,199:19905:8:Z4295317890;199:19907:0:Z3638790898;199:19909:2:Z1447126403;
Cc1cc2cc[nH]c(=O)c2n1C,8,199:19905:8:Z3339316389;199:19916:0:Z3341116798;199:19932:0:Z3339316381;
CN1CCc2ccc(F)cc2C1,14,199:19905:8:Z3500541854;199:19932:7:Z3514301078;199:19936:4:Z3500542784;
O=c1cc2ccccc2c[nH]1,23,199:19905:9:Z2852724434;199:19906:5:Z2852724835;199:19912:4:Z2852724631;
O=c1[nH]ncc2cccnc12,13,199:19905:9:Z1429858454;199:19909:8:Z1241091216;199:19913:4:Z1241091038;
O=c1cc(O)[nH]cn1,27,199:19905:9:Z1882879596;199:19906:1:Z2168910411;199:19907:6:Z3799064528;
Oc1cc2c(nn1)CNC2,49,199:19905:9:Z4960940240;199:19907:5:Z4960936092;199:19908:3:Z4960937307;
C1CC2(C1)OC1CC2C1,26,199:19905:9:Z3354085954;199:19907:4:Z3760684146;199:19908:1:Z3355864100;
Fc1cnc2ccccc2n1,42,199:19905:9:Z3077953913;199:19906:0:Z2852186412;199:19915:1:Z2769459114;
CC1N=CNC1=O,12,199:19905:9:Z2796484941;199:19917:9:Z3856231852;199:19931:6:Z2795683158;
CC1CCN2CNC(=O)C2C1,5,199:19905:9:Z1744324031;199:19910:6:Z1744324266;199:19915:3:Z1744319422;
C1CNCCC2(C1)CCO2,27,199:19905:9:Z4270388118;199:19907:9:Z4270375991;199:19910:0:Z4270388784;
Cn1ncc2c1NCCC2,49,199:19905:9:Z4335228952;199:19908:4:Z3294673960;199:19908:8:Z4335234224;
Clc1cnc2[nH]cnc2c1,10,199:19905:9:Z282525840;199:19908:9:Z113132076;199:19915:1:Z1527370505;
FC1=CCNC1,49,199:19905:9:Z4419008882;199:19907:5:Z4419050877;199:19908:1:Z4418931536;
c1noc2c1CCC2,17,199:19905:9:Z3805000713;199:19916:2:Z4560050019;199:19924:9:Z3505703446;
NC1CCCC(O)C1,12,199:19906:0:Z4169006991;199:19910:1:Z3343120996;199:19913:5:Z3343336055;
O=C1NCOc2ccccc21,8,199:19906:0:Z2830824261;199:19906:9:Z48992567;199:19926:0:Z2830824183;
O=c1[nH]cnc2sc3c(c12)CCCCC3,12,199:19906:0:Z87736895;199:19910:4:Z46529653;199:19914:1:Z732595394;
O=c1cnnc2scnn12,17,199:19906:0:Z1465135491;199:19916:2:Z4426713545;199:19919:3:Z24595075;
Clc1ccc2c(c1)CCCCC2,7,199:19906:0:Z3350626539;199:19913:7:Z2995913929;199:19920:0:Z3361279697;
Nc1nc(O)c2c(n1)CNC2,9,199:19906:0:Z5058791377;199:19915:9:Z4230988817;199:19919:7:Z4230984684;
CC1CCCC(C)N1C,8,199:19906:0:Z4170492375;199:19934:8:Z3806099739;199:19939:8:Z3802276319;
Cn1[nH]cc2c(=N)ccnc1-2,7,199:19906:0:Z2184418100;199:19911:4:Z2038284423;199:19912:4:Z2038284187;
CC1CNCC(C)C1N,56,199:19906:0:Z3522697065;199:19906:1:Z3522702844;199:19915:8:Z3511222011;
Cc1ccnc(F)n1,11,199:19906:0:Z2861080573;199:19921:0:Z2861194554;199:19925:2:Z2861259734;
Cc1cnc2cc(C)c(C)cc2n1,9,199:19906:0:Z2974195023;199:19908:0:Z2973285324;199:19921:4:Z2974016336;
Cn1cnc2ncnc(O)c21,31,199:19906:1:Z3718941005;199:19910:5:Z4615104672;199:19916:7:Z3718832402;
Clc1ccc[nH]1,18,199:19906:1:Z4138121009;199:19906:4:Z3571818270;199:19912:5:Z3188601889;
Clc1cc(Cl)c2c(c1)CCCN2,12,199:19906:1:Z1505166374;199:19906:8:Z4131998004;199:19913:2:Z2812434234;
Cn1cncc1N,4,199:19906:1:Z4254700792;199:19938:2:Z4254697574;199:19946:2:Z4254700025;
CC1CCCC(=O)NC1,21,199:19906:1:Z3639938843;199:19907:9:Z3639981876;199:19910:9:Z3639854434;
Cc1ccc2c(C)cc(=O)[nH]c2c1,10,199:19906:2:Z361142280;199:19929:5:Z361145130;199:19937:6:Z391530180;
Clc1cccc2nsnc12,17,199:19906:2:Z4269015609;199:19909:1:Z4269033560;199:19910:5:Z4269034436;
CC1(C)NCc2c1[nH][nH]c2=O,24,199:19906:2:Z4275674794;199:19907:5:Z4267257888;199:19908:4:Z4264744213;
NC12CCCC(C1)C2,3,199:19906:2:Z3520257792;199:19919:9:Z4061093988;199:19929:1:Z3520259144;
O=c1[nH][nH]c(=O)c2[nH]nnc12,18,199:19906:2:Z853515986;199:19910:7:Z1724856896;199:19912:0:Z1239956040;
OC1CNCC(O)C1O,30,199:19906:2:Z2914269876;199:19908:6:Z2914267062;199:19909:8:Z2914266882;
FC1CCC2CCC1N2,23,199:19906:2:Z4398929531;199:19916:4:Z4398931427;199:19916:5:Z4391026672;
C=C1CCC(C)C1,4,199:19906:2:Z1684512271;199:19919:1:Z3368673561;199:19958:2:Z1891551480;
CC1(C)CS(=O)(=O)CCN1,27,199:19906:2:Z2063149355;199:19915:6:Z4451130900;199:19934:1:Z2063147331;
c1nc2c3c(ccc2[nH]1)NCCC3,39,199:19906:3:Z3584470465;199:19906:5:Z3584470580;199:19910:2:Z3584475066;
Oc1ncccn1,14,199:19906:3:Z3576406138;199:19909:0:Z2982732841;199:19909:9:Z2982729567;
O=S1(=O)N=C2CCCN2CN1,6,199:19906:3:Z4216792863;199:19921:0:Z4216791163;199:19925:4:Z4216793243;
Clc1ccsc1Cl,3,199:19906:3:Z1872112964;199:19915:6:Z1872032056;199:19916:0:Z1872029634;
OC1COCC1O,20,199:19906:3:Z2089147916;199:19912:5:Z2092438348;199:19922:9:Z2089078102;
Fc1cc(Cl)c2c(c1)CCC2,6,199:19906:3:Z4635970103;199:19911:6:Z4635982515;199:19915:5:Z4635994406;
Cc1ccc(C)c(O)c1,35,199:19906:3:Z3993041823;199:19906:8:Z3993441795;199:19908:0:Z3995061073;
Cc1ccc(Cl)c(C)c1,35,199:19906:3:Z4013727552;199:19907:0:Z4013736794;199:19908:3:Z4027634486;
Cc1cc(O)no1,28,199:19906:3:Z4285043052;199:19907:1:Z4280262658;199:19915:0:Z4281356390;
O=C1NCCNC12CC2,63,199:19906:3:Z4041903035;199:19908:6:Z4041907448;199:19910:6:Z3883182626;
CC1(C)CC(C)(C)C1N,18,199:19906:3:Z3830938188;199:19908:5:Z3830939833;199:19908:8:Z3830945721;
Clc1cccc2ncsc12,59,199:19906:4:Z1883305629;199:19910:7:Z3695764562;199:19915:6:Z1883308508;
CC1(C)CC(O)C1,47,199:19906:4:Z3474252341;199:19906:4:Z3539920577;199:19907:8:Z3469638593;
OC1CC2CC1CC21OCCO1,31,199:19906:4:Z4259815013;199:19908:6:Z4272860333;199:19910:2:Z4275742220;
Clc1cccc2sccc12,46,199:19906:4:Z1682768172;199:19906:5:Z1173483802;199:19907:1:Z2903484245;
Cc1ccc2c(c1)C(=O)N(C)CN2,5,199:19906:5:Z1517049668;199:19956:7:Z1763427664;199:19975:6:Z2016915697;
NC1CNC2(CCC2)C1,46,199:19906:5:Z3520164203;199:19909:8:Z3520172204;199:19909:9:Z3498704324;
Oc1cc(O)ncn1,22,199:19906:5:Z2914048889;199:19906:7:Z4246127858;199:19912:8:Z2891631937;
CC1CN(C)C1,18,199:19906:5:Z3539364893;199:19911:1:Z3539363187;199:19912:2:Z3539361807;
O=C1NS(=O)(=O)c2cccc(F)c21,41,199:19906:5:Z1994022710;199:19907:7:Z1994026791;199:19907:9:Z1994021506;
O=c1[nH]cnc2sc3c(c12)CCCS3,4,199:19906:6:Z1801513080;199:19912:1:Z1956674806;199:19942:5:Z1186767633;
Cc1cc(F)cc2c1S(=O)(=O)NC2=O,32,199:19906:6:Z2095648086;199:19907:3:Z2095645836;199:19911:2:Z2095638781;
C=C1CNC1,6,199:19906:6:Z3506013728;199:19910:5:Z3506014767;199:19933:1:Z3506013724;
Cc1ccc2ocnc2n1,12,199:19906:6:Z273914810;199:19911:5:Z1651267770;199:19912:8:Z273915256;
O=c1cc2c(c[nH]1)COCC2,20,199:19906:6:Z4238183552;199:19914:6:Z4217070876;199:19918:3:Z4238184628;
O=C1NS(=O)(=O)N2CCCC12,35,199:19906:6:Z3341962009;199:19906:6:Z3343632267;199:19913:5:Z3343633267;
CC1(C)CS(=O)CCN1,19,199:19906:6:Z2329796323;199:19910:0:Z2063213167;199:19912:7:Z4508766254;
c1nc2cc3c(cc2[nH]1)OCO3,16,199:19906:7:Z2304864198;199:19910:7:Z2304866242;199:19915:6:Z2304862374;
C1CC2C3CC1CC23,6,199:19906:7:Z4931820664;199:19952:8:Z4594885093;199:19953:4:Z4467198013;
O=c1cc[nH]c2cc(F)ccc12,9,199:19906:7:Z4427268537;199:19913:8:Z2274779892;199:19934:5:Z1981562485;
Clc1cccc2c1NCC21CCCC1,25,199:19906:7:Z1840877178;199:19906:9:Z4393740437;199:19909:3:Z1886511637;
O=C1NCC2(CC2)C(=O)N1,14,199:19906:7:Z3211024433;199:19914:0:Z3211126696;199:19915:0:Z3211001377;
C=C1CCn2c1nc1ccccc1c2=O,11,199:19906:8:Z898514176;199:19916:7:Z1507393625;199:19918:2:Z2350973072;
Cc1nc2ncnn2c(C)c1C,36,199:19906:8:Z666043876;199:19910:0:Z666045522;199:19910:5:Z432160844;
C1CCCOCCC1,10,199:19906:8:Z4155356197;199:19916:7:Z4152006419;199:19916:9:Z4152000861;
CC1(C)CCC2CNCc3cccc1c32,24,199:19906:8:Z4004882007;199:19907:7:Z3996228988;199:19910:1:Z4423956788;
Fc1cc2c(cc1F)SCCC2,11,199:19906:8:Z1440553502;199:19910:8:Z3807286785;199:19911:0:Z2995728733;
Cc1cc2cccnc2cc1C,3,199:19906:8:Z1102212588;199:19950:4:Z1101793021;199:19995:8:Z4422584175;
O=c1[nH]cnc2csnc12,24,199:19906:8:Z2478295970;199:19907:6:Z2478290753;199:19910:6:Z2478294574;
Nc1cnn2c1NCCC2,25,199:19906:8:Z4447873382;199:19913:9:Z4421233138;199:19915:2:Z4421238741;
CN1CC2CC(C1)N2,30,199:19906:8:Z4221143245;199:19907:2:Z4221147849;199:19908:5:Z4221138924;
NC1CC2CCC1CC2,34,199:19906:8:Z4910683633;199:19907:3:Z4908116523;199:19907:6:Z4446365833;
c1c2c(nc3c1CCC3)CCCC2,15,199:19906:8:Z3885797315;199:19910:5:Z3885797891;199:19937:2:Z825981832;
C=C1CCOCC1,7,199:19906:8:Z2992437821;199:19920:5:Z1682787444;199:19940:2:Z1682762042;
O=c1[nH]cnc2ccnn12,32,199:19906:8:Z2898389953;199:19908:0:Z2918955446;199:19916:3:Z2898389704;
Oc1ncnc2nccnc12,23,199:19906:8:Z4227850382;199:19920:4:Z4226608544;199:19922:9:Z4223627406;
CC1Cc2ccsc2C(C)O1,5,199:19906:9:Z3254446313;199:19926:7:Z3254446456;199:19947:0:Z3254445510;
c1ncc2ccoc2n1,12,199:19906:9:Z2351381489;199:19920:4:Z2351374218;199:19926:0:Z1817028964;
c1cc2cc3c(cc2[nH]1)OCCO3,15,199:19906:9:Z2014225279;199:19907:2:Z2014225245;199:19907:6:Z2075982502;
N=S1(=O)CC2(CCNCC2)C1,26,199:19906:9:Z4922317859;199:19907:7:Z4922317557;199:19912:1:Z4922316581;
NC1CC2CCCC2C1,48,199:19906:9:Z4422380802;199:19907:4:Z4422383433;199:19908:7:Z4422382688;
c1ccc2c(c1)[nH]c1ncncc12,12,199:19907:0:Z2271636175;199:19932:5:Z2977659449;199:19944:2:Z2271372873;
Oc1c(Cl)cccc1Cl,16,199:19907:0:Z3263871268;199:19910:3:Z3181517150;199:19924:0:Z3094274352;
Cc1nn2c(O)ccnc2c1C,7,199:19907:1:Z4458389438;199:19919:9:Z4458767203;199:19942:6:Z4458696528;
O=S1(=O)N=C2N=CNN2c2ccccc21,5,199:19907:1:Z1456378235;199:19924:1:Z1699910292;199:19964:3:Z2010342981;
Oc1cncc(Cl)c1,4,199:19907:1:Z3582355947;199:19930:6:Z3368828918;199:19943:6:Z3368833968;
CN1NC2(CCNCC2)NC1=O,12,199:19907:1:Z4232674555;199:19910:8:Z4232673203;199:19916:9:Z4232674461;
Cc1sc(C)c2sccc12,20,199:19907:1:Z3542123537;199:19912:9:Z3577604231;199:19914:7:Z3575500785;
Cc1cnnc(Cl)c1,19,199:19907:1:Z4332932774;199:19910:4:Z4332935798;199:19912:8:Z4332934103;
Oc1nc2ncccc2o1,10,199:19907:2:Z4226731207;199:19914:6:Z4224923997;199:19952:3:Z4229029209;
C1OCC2CC1N2,37,199:19907:2:Z3570265230;199:19909:1:Z2499120520;199:19910:7:Z2410096970;
CC1(C)Cc2ccsc2CN1,38,199:19907:2:Z2714364817;199:19908:6:Z2299675646;199:19915:2:Z2313107129;
CS1(=O)=NC2(CCC2)Nc2ccccc21,2,199:19907:2:Z4369617808;199:19997:1:Z4369617583;
O=C1Nc2cccc3cccc1c23,11,199:19907:2:Z1273067800;199:19931:4:Z317187180;199:19933:6:Z26333379;
Clc1ccc2c(c1Cl)OCCCC2,9,199:19907:3:Z1441706821;199:19921:7:Z2482677656;199:19926:7:Z1438497085;
Clc1ccc2nn[nH]c2c1,7,199:19907:3:Z26062958;199:19907:8:Z134410164;199:19915:9:Z1429602536;
CN1CCCC2CCCC21,15,199:19907:3:Z2071720923;199:19907:8:Z2071952566;199:19926:9:Z2071848535;
CC1CCCNC1=O,17,199:19907:3:Z2155883892;199:19916:3:Z2156383027;199:19917:4:Z2617279210;
Fc1cc(Cl)cc2cncnc12,30,199:19907:3:Z4071721460;199:19911:1:Z4074396207;199:19914:9:Z4074469921;
NC12CCC(CC1)OC2,19,199:19907:4:Z4205289759;199:19913:7:Z3521914417;199:19917:9:Z4055766783;
Cc1cccc(Cl)c1F,18,199:19907:5:Z3843779133;199:19910:1:Z3774439663;199:19913:3:Z3856131082;
Clc1cnc[nH]1,25,199:19907:5:Z2023854502;199:19909:5:Z2023862457;199:19921:4:Z3347640306;
Cc1coc2c1CCCC2,40,199:19907:5:Z1895734402;199:19907:9:Z2504852863;199:19914:3:Z1895838252;
Cn1[nH]ccc1=N,7,199:19907:5:Z5058158474;199:19935:1:Z2923032438;199:19941:0:Z2466084343;
O=c1[nH]cnc2[nH]cnc12,13,199:19907:5:Z2234592804;199:19912:2:Z3341440369;199:19947:3:Z2589242498;
C1NCC12CSC2,42,199:19907:5:Z3057934941;199:19911:8:Z3189693984;199:19913:5:Z2199610521;
Cc1csc(Cl)c1,66,199:19907:5:Z1765855810;199:19908:1:Z1764614295;199:19910:0:Z2625571521;
Clc1ncc[nH]1,46,199:19907:5:Z3533320297;199:19910:0:Z3582031136;199:19915:2:Z3535311226;
Nc1nn[nH]n1,10,199:19907:6:Z3050475209;199:19927:4:Z3053362765;199:19929:2:Z3045891674;
O=S1(=O)Cc2ccc(Cl)cc2N1,6,199:19907:6:Z1552011157;199:19914:5:Z1896896821;199:19921:9:Z1552011376;
Clc1nc[nH]c1Cl,8,199:19907:6:Z2168972296;199:19915:3:Z1654707225;199:19933:2:Z1654705696;
Cc1cc2[nH]c(=O)[nH]c(=O)c2cc1F,2,199:19907:6:Z4080679595;199:19995:7:Z4080772537;
O=C1CC2(CCCC2)NC(=O)N1,11,199:19907:6:Z2613835962;199:19915:8:Z2789182694;199:19917:4:Z2613839046;
O=C1NC2CC(N1)c1cc(F)ccc1O2,6,199:19907:6:Z4212857781;199:19942:9:Z3547954837;199:19970:9:Z4212873967;
Cc1cn(C)[nH]c1=O,2,199:19907:6:Z2830963968;199:19940:2:Z730803814;
O=c1nc2cccccc-2[nH]1,5,199:19907:6:Z3339813852;199:19924:5:Z4385351254;199:19928:0:Z3339813541;
Clc1cnc2ccsc2c1,47,199:19907:7:Z2453375746;199:19909:3:Z4581999069;199:19916:3:Z2453931004;
c1nc2c(ccc3ncsc32)s1,19,199:19907:7:Z2956386286;199:19920:5:Z2964600274;199:19925:2:Z4041845866;
Cc1nn(C)c2c1CCCN2,59,199:19907:7:Z4252812111;199:19907:8:Z4258075524;199:19908:6:Z4253356801;
Cc1cnn2ccncc12,45,199:19907:7:Z3829942511;199:19908:7:Z4027104463;199:19911:2:Z3828827247;
CC12CCCC1CC1(CC2)OCCO1,8,199:19907:7:Z4256891438;199:19919:3:Z4391863312;199:19920:1:Z4256809832;
Fc1cc2cccnc2cc1Cl,7,199:19907:7:Z4191737689;199:19939:6:Z4191953049;199:19950:3:Z4191918872;
O=c1cc2c(n[nH]1)-c1ccccc1CC2,9,199:19907:8:Z4445945084;199:19932:3:Z2442677054;199:19933:0:Z2442675761;
O=C1CCCCCc2ccccc2N1,22,199:19907:8:Z4251330407;199:19914:1:Z4256359835;199:19915:2:Z4996690023;
Cc1ccn2ncc(C)c2n1,58,199:19907:8:Z3390496918;199:19908:3:Z3392306331;199:19908:6:Z3390776226;
CC1(C)CCc2ccnnc21,19,199:19907:8:Z3869953767;199:19921:0:Z3869594124;199:19922:1:Z3869451612;
C1CCCCNCCCC1,22,199:19907:9:Z3471222055;199:19910:5:Z3641771577;199:19911:3:Z3581125440;
CC1NC(C)C2CCCCC12,32,199:19907:9:Z4478950465;199:19912:3:Z4478949772;199:19913:2:Z4478947409;
O=C1C2CC3CC(C2)CC1C3,9,199:19907:9:Z4369702653;199:19922:2:Z3320856634;199:19933:7:Z3943134279;
Cc1noc2nc[nH]c(=O)c12,7,199:19908:0:Z2769203531;199:19932:0:Z2769203185;199:19957:9:Z5057828258;
Cn1ncc2c(=O)[nH]nnc21,12,199:19908:0:Z1376350947;199:19924:3:Z1376355836;199:19932:7:Z1376353976;
Clc1ccc2c(Cl)csc2c1,20,199:19908:0:Z1376312151;199:19909:7:Z1231923614;199:19913:7:Z1224776067;
Oc1nscc1Cl,29,199:19908:0:Z2195369083;199:19912:4:Z2920366646;199:19921:0:Z3592279444;
CN1CNC2(CCCC2)C1=O,6,199:19908:0:Z1436727683;199:19923:8:Z1555911439;199:19968:7:Z1272847145;
C1CCC2=C(C1)CCCO2,9,199:19908:1:Z4257911681;199:19922:0:Z4257974581;199:19925:2:Z4258516912;
O=c1ccn2c(n1)OCC2,20,199:19908:1:Z3809326263;199:19910:4:Z3809325810;199:19911:2:Z3809319580;
c1nc2nc3c(cn2n1)CCC3,18,199:19908:1:Z3080154030;199:19926:5:Z2769330985;199:19935:1:Z2769324787;
CC12CC3CC(C1)CC(C)(C3)C2,6,199:19908:1:Z3519212821;199:19931:1:Z1891531039;199:19940:4:Z1695744196;
Cc1cc2c(s1)CCC2,3,199:19908:1:Z3506340021;199:19940:7:Z3506338086;199:19947:1:Z3686107313;
Clc1ccnc(Cl)n1,3,199:19908:1:Z4230927711;199:19955:1:Z4229767074;199:19955:4:Z4228075075;
c1ncc2c(n1)CCC1(C2)OCCO1,7,199:19908:1:Z1673419906;199:19919:0:Z1673420746;199:19927:3:Z1673421476;
CC12OCC(CO1)CO2,17,199:19908:1:Z4264722580;199:19909:7:Z4264694770;199:19910:5:Z4264696494;
