fragment_smiles,occurences,example_ligands
C1CCOC1,141020,52:05200:0:Z2923516810;52:05200:0:Z3338442557;52:05200:0:Z2969692027;
CC1Nc2ccccc2NC1=O,292,52:05200:1:Z4136113050;52:05200:1:Z4135764256;52:05200:2:Z4135307616;
O=c1[nH]c2cccc(Cl)c2[nH]1,133,52:05200:1:Z4109439129;52:05202:5:Z4305109845;52:05202:9:Z4110103248;
O=C1CNc2ccncc2N1,104,52:05200:1:Z1315673503;52:05200:3:Z3807143950;52:05201:2:Z2955854593;
CN1CCNc2cncnc21,97,52:05200:1:Z4132917548;52:05200:4:Z4132916764;52:05200:9:Z4132918034;
Clc1cccc2c1OCC2,296,52:05200:1:Z2971845243;52:05200:3:Z1680651847;52:05201:0:Z3045268480;
CC1NCN(C)C1=O,399,52:05200:1:Z2790274381;52:05200:1:Z2433885746;52:05200:2:Z3357543169;
Cc1nnc2ccccn12,677,52:05200:1:Z2159827723;52:05200:2:Z2203428580;52:05200:4:Z1872598519;
CC1(C)CNCC2CCOC2C1,266,52:05200:1:Z3439505896;52:05200:6:Z4643173674;52:05200:7:Z3613159155;
Cc1cccc2c1NCCC2,327,52:05200:1:Z4652945972;52:05200:4:Z1460592631;52:05200:4:Z4416979712;
CC1=CCCS1(=O)=O,292,52:05200:1:Z4771447074;52:05200:8:Z4770755209;52:05201:2:Z4770541101;
Cn1ccc(N)n1,463,52:05200:1:Z4282336991;52:05200:1:Z3102502175;52:05200:3:Z4270585833;
Fc1cccc2c1OCCCC2,272,52:05200:1:Z3105639364;52:05200:4:Z1618918122;52:05201:5:Z4346344524;
O=c1ccnc2ccccn12,775,52:05200:1:Z2604101155;52:05200:1:Z2000113344;52:05200:2:Z2482679833;
Cn1ccnc1Cl,1145,52:05200:1:Z1530119809;52:05200:2:Z4611899806;52:05200:4:Z4000441467;
O=C1NCCc2occc21,254,52:05200:1:Z3613802734;52:05200:3:Z3649216081;52:05200:9:Z3628727163;
CN1CCCN(C)CC1,916,52:05200:1:Z3788698775;52:05200:1:Z3788699420;52:05200:1:Z3788711727;
O=C1CCOc2ccccc21,1263,52:05200:1:Z3590740690;52:05200:1:Z4048191613;52:05200:2:Z1628049003;
C1CC2(C1)CC21CC1,334,52:05200:1:Z4298473564;52:05200:5:Z4487355006;52:05201:4:Z4281127579;
Cc1cc(Cl)ccc1F,180,52:05200:1:Z1952483153;52:05200:3:Z1961028488;52:05200:7:Z2913179986;
O=c1ccnc2sccn12,651,52:05200:1:Z4468982408;52:05200:4:Z1160159934;52:05200:5:Z1819632182;
Cc1cccc2c1CCN2,515,52:05200:1:Z4110953377;52:05200:3:Z3522786385;52:05200:8:Z3793820262;
c1nnn2c1COC1CNCC12,214,52:05200:1:Z4476813696;52:05200:6:Z4476572169;52:05201:3:Z4599301488;
Cc1nc2[nH]ccc2s1,179,52:05200:1:Z5000284791;52:05200:4:Z5001293331;52:05200:5:Z5007376426;
Cn1ncc2cnc(N)nc21,96,52:05200:1:Z2975888555;52:05200:1:Z2975894551;52:05201:3:Z3650279751;
FC1CCCC2(C1)OCCO2,116,52:05200:1:Z3806686130;52:05201:1:Z2970438498;52:05201:8:Z2975074713;
O=C1CCNCCCN1,416,52:05200:1:Z4129653335;52:05200:4:Z4325271960;52:05200:5:Z3173723069;
FC1(F)C2CCNCC21,791,52:05200:1:Z4612466350;52:05200:1:Z2234733681;52:05200:2:Z2700119466;
OC1CC2CCC(C1)C2,212,52:05200:1:Z3502063567;52:05200:1:Z3622894107;52:05201:3:Z3652098022;
CC1(C)OCc2cn[nH]c21,253,52:05200:1:Z3381689528;52:05201:4:Z3370845535;52:05201:7:Z3369754760;
Cc1cn2cc(C)sc2n1,603,52:05200:1:Z1270890073;52:05200:3:Z2445410213;52:05200:4:Z3840196366;
CC1(C)CCc2ccsc2C1,106,52:05200:1:Z2976809999;52:05203:6:Z2981876420;52:05204:1:Z2976539981;
Fc1cc(F)c2cccnc2c1,261,52:05200:1:Z4579380657;52:05200:6:Z4829633078;52:05200:8:Z4859533252;
C1=NCCO1,181,52:05200:1:Z4268435822;52:05200:6:Z4267616859;52:05200:9:Z4249663448;
O=c1[nH]nn[nH]1,584,52:05200:1:Z1533723136;52:05201:2:Z2646419659;52:05201:3:Z226758648;
OC1CCC12CCNCC2,1243,52:05200:1:Z4215443810;52:05200:3:Z4254298003;52:05200:3:Z4256143955;
Fc1cccc2[nH]cnc12,963,52:05200:1:Z2878458201;52:05200:1:Z2234733681;52:05200:5:Z4026959068;
OC1CC2CCC2C1O,293,52:05200:1:Z3713346957;52:05200:6:Z3713342538;52:05201:5:Z3660677266;
CC1(C)CCOCCN1,174,52:05200:1:Z4137760513;52:05200:5:Z4181307640;52:05200:9:Z4140438973;
Cc1cn2cccc(C)c2n1,244,52:05200:1:Z4467113919;52:05201:4:Z3644961934;52:05201:8:Z3646106373;
Cc1cc(C)n(C)c(=O)c1,374,52:05200:1:Z4178541291;52:05200:4:Z4183908480;52:05200:5:Z4178538692;
C1CNC2(C1)CCOCC2,2102,52:05200:1:Z4876470819;52:05200:1:Z3652487485;52:05200:1:Z3532926392;
CC1(C)CCCC(O)C1,710,52:05200:1:Z1784525311;52:05200:2:Z4242066974;52:05200:2:Z1784527539;
O=S1(=O)CCC2(CC2)C1,352,52:05200:1:Z4406269014;52:05200:1:Z4406286884;52:05200:2:Z4508442835;
O=S1(=O)CCn2cccc2C1,234,52:05200:1:Z4022298199;52:05200:3:Z4021497064;52:05200:9:Z4020411601;
Clc1cc2c(s1)CCNC2,235,52:05200:1:Z4022298199;52:05200:7:Z4022298172;52:05200:9:Z2457147548;
Oc1cccc2c1CCN2,129,52:05200:1:Z4430051906;52:05201:3:Z3133948377;52:05202:2:Z3522202615;
C1CCC2(CCOC2)OC1,1188,52:05200:1:Z3311387018;52:05200:1:Z3093563970;52:05200:2:Z4251397973;
C1NC2CC12,201,52:05200:1:Z4046030570;52:05200:2:Z4204851779;52:05200:2:Z4166663704;
OC1CCNCC12CCOCC2,296,52:05200:1:Z3680094675;52:05200:3:Z3522465277;52:05200:8:Z3646942792;
Fc1ccc2ncccc2c1,1248,52:05200:1:Z1869531972;52:05200:1:Z4476686622;52:05200:1:Z4350719772;
OC1CC2(CCNC2)C1,427,52:05200:1:Z4327029384;52:05200:6:Z4081757430;52:05200:9:Z4081314939;
O=C1CS(=O)(=O)c2ccccc2N1,33,52:05200:1:Z2844977545;52:05209:4:Z4215728817;52:05211:4:Z2844981963;
CC1CCCCC1=O,407,52:05200:1:Z3867223147;52:05200:6:Z1548031619;52:05200:9:Z1728159868;
CC1CNCc2nncn21,417,52:05200:1:Z5051418343;52:05200:5:Z5047392507;52:05200:5:Z5061089864;
NC12CCC1CNC2,221,52:05200:1:Z4055217415;52:05200:3:Z3046122449;52:05200:9:Z3141431364;
CC1CSCCO1,456,52:05200:1:Z4935342230;52:05200:4:Z4947654623;52:05200:6:Z4947655434;
N=S1(=O)CCCC1,1275,52:05200:1:Z3698577806;52:05200:2:Z3388678468;52:05200:2:Z3138713271;
Oc1nccc2cccnc12,179,52:05200:1:Z4327060344;52:05200:2:Z4317619572;52:05200:4:Z4325271960;
Clc1ccc2c(c1)CCCN2,381,52:05200:1:Z4041221254;52:05200:3:Z4254860558;52:05200:3:Z1196251758;
C1CC2CCC(CN1)N2,1185,52:05200:1:Z3046564373;52:05200:4:Z1361033755;52:05200:6:Z2825699518;
Cc1cccc(C)n1,3220,52:05200:1:Z3391142858;52:05200:1:Z1845502959;52:05200:1:Z2297810197;
Oc1ccc(F)c2c1CCNC2,218,52:05200:1:Z4353383804;52:05200:1:Z4422879788;52:05200:8:Z4421836435;
c1ncc2c(n1)CNC2,591,52:05200:1:Z3583747036;52:05200:2:Z4471447449;52:05200:3:Z4471478741;
CC1(C)CC1(C)C,792,52:05200:1:Z1743431285;52:05200:1:Z3510289517;52:05200:2:Z2705605755;
Cc1cc(Cl)[nH]n1,2021,52:05200:1:Z4366071039;52:05200:1:Z3612096669;52:05200:1:Z2922594047;
O=S1(=O)C=CNC=C1,270,52:05200:1:Z4156386476;52:05200:2:Z4013485414;52:05200:6:Z4020482043;
NC1CC2CCC1C2,1106,52:05200:1:Z3511839650;52:05200:1:Z3099587905;52:05200:3:Z4005682276;
CC1CNc2ccccc2O1,444,52:05200:1:Z4508976837;52:05200:3:Z1173530957;52:05200:4:Z1180048203;
CC1CCCn2ccnc21,1010,52:05200:1:Z3356814881;52:05200:3:Z4396205537;52:05200:3:Z3808864249;
Clc1cc(Cl)c2nccn2c1,575,52:05200:1:Z4217415081;52:05200:7:Z2297915810;52:05201:6:Z4055417705;
Cc1ncn2ccccc12,238,52:05200:1:Z2636577736;52:05200:5:Z2627626884;52:05200:5:Z2641309693;
O=C1NCCCNC12CC2,247,52:05200:1:Z2966938680;52:05200:3:Z3369746382;52:05200:8:Z2966939666;
Fc1ccc2ccccc2c1,339,52:05200:1:Z2862153540;52:05200:2:Z5055286222;52:05201:3:Z3358974987;
O=C1NCC2CNCCC12,385,52:05200:1:Z3007250586;52:05200:2:Z3782763021;52:05200:4:Z3006643435;
Cc1coc(C)n1,1061,52:05200:1:Z3581441371;52:05200:1:Z3873673883;52:05200:2:Z1581683351;
O=C1CC2(CCCCC2)C1,369,52:05200:1:Z3581441371;52:05200:5:Z3499897584;52:05200:5:Z3581444868;
Cc1ccc2c(ccn2C)c1,107,52:05200:1:Z3915164786;52:05201:5:Z4071767354;52:05201:5:Z3872648460;
FC1(F)CCC2CC21,1394,52:05200:1:Z5045383514;52:05200:1:Z4506817207;52:05200:2:Z3818932291;
O=S1(=O)CC2(CCCCC2)C1,383,52:05200:1:Z3360173392;52:05200:5:Z3055535848;52:05200:5:Z3360477581;
O=c1[nH]nnc2ccccc12,340,52:05200:1:Z1179651031;52:05200:8:Z872728574;52:05201:4:Z2105031511;
Cc1n[nH]c2c1CCCC2,837,52:05200:1:Z3542743802;52:05200:2:Z3582720227;52:05200:3:Z3874377392;
OC1CC2CCCC(C1)C2,328,52:05200:1:Z4398841873;52:05200:2:Z4406004661;52:05200:2:Z4404491685;
O=C1NCCN2CCCC12,73,52:05200:1:Z3384007228;52:05200:8:Z3383996134;52:05201:3:Z3383995891;
CC1CC(F)(F)C1,1257,52:05200:1:Z2923988711;52:05200:1:Z2923988717;52:05200:1:Z4453499073;
Clc1ccsn1,312,52:05200:1:Z3056338683;52:05200:1:Z3548260635;52:05200:4:Z1827857324;
CC1CNCCSC1,325,52:05200:1:Z1852036825;52:05201:6:Z1850953769;52:05201:7:Z3609251715;
FC1CC1(F)F,245,52:05200:1:Z4825904434;52:05200:2:Z4870435926;52:05200:8:Z4824882070;
Cn1ncccc1=O,783,52:05200:1:Z3598157007;52:05200:2:Z436944496;52:05200:6:Z2841195608;
CN1C(=O)c2ccccc2S1(=O)=O,96,52:05200:1:Z2288956089;52:05200:3:Z1391193807;52:05201:1:Z1535518908;
Nc1ccncc1F,165,52:05200:1:Z4312291612;52:05200:2:Z4312273293;52:05202:1:Z4310602450;
C1CCC2(CC1)CCNCC2,1352,52:05200:1:Z4076214944;52:05200:2:Z3798793800;52:05200:3:Z3101140992;
Cc1ccc2c(c1)CC(C)C2,200,52:05200:1:Z1631797979;52:05201:5:Z4825530096;52:05202:6:Z3996778342;
CC1Cc2cnccc2N1,216,52:05200:1:Z4126777922;52:05200:5:Z2691328613;52:05200:6:Z4126781654;
Cc1ccc2c(c1)CCCC2,567,52:05200:1:Z2141826853;52:05200:1:Z2229735133;52:05201:8:Z2224414601;
CC1CC2CCN1CC2,90,52:05200:1:Z4600820619;52:05200:7:Z4390826680;52:05201:2:Z4600825842;
CN1CCC2(CCNCC2)CC1,382,52:05200:1:Z4870001894;52:05200:4:Z4295202575;52:05200:6:Z2771525243;
C1CNC2COCC2C1,690,52:05200:1:Z2305625247;52:05200:2:Z3839601800;52:05200:7:Z3788829243;
CN1CC(=O)Nc2cccnc21,167,52:05200:1:Z2714540349;52:05201:0:Z2708532622;52:05201:8:Z2708010233;
Cc1cc(C)n2cccc2n1,257,52:05200:1:Z3054633080;52:05200:2:Z3047268980;52:05201:3:Z3050939983;
C1COCC2(C1)CNC2,386,52:05200:1:Z4963565844;52:05200:6:Z4591723453;52:05200:8:Z4964106707;
CC1CC(F)C1,415,52:05200:1:Z3408321595;52:05200:1:Z3354609907;52:05200:2:Z3437796376;
Cc1nc2c([nH]1)C1CCCNC1CC2,102,52:05200:1:Z3595951352;52:05200:3:Z3595931855;52:05202:0:Z3394933460;
CN1C=NCC1,260,52:05200:1:Z4284672770;52:05200:2:Z4283997607;52:05201:2:Z4280222645;
OC1C2COC1CN2,584,52:05200:1:Z4152418472;52:05200:1:Z4152408024;52:05200:2:Z5035043764;
Cc1cc(F)cc(F)c1,643,52:05200:1:Z2637109101;52:05200:1:Z2383635606;52:05200:2:Z2620294632;
CC1(C)CCCCS1(=O)=O,197,52:05200:1:Z2964640676;52:05200:3:Z5045099510;52:05200:5:Z2964637952;
c1cc2[nH]ccc2cn1,707,52:05200:1:Z3635049512;52:05200:3:Z2785227345;52:05200:4:Z3360303081;
NC1C2CCCC1CC2,210,52:05200:1:Z4060024643;52:05200:4:Z4004783655;52:05200:4:Z4002050324;
FC12CCCC1CNC2,972,52:05200:1:Z3828749313;52:05200:2:Z4134104350;52:05200:3:Z4461992127;
C1CC2CC2CCN1,307,52:05200:1:Z3386250773;52:05200:1:Z3381768393;52:05200:1:Z5035367623;
C1CNCC2(C1)COCCO2,376,52:05200:1:Z2955758167;52:05200:3:Z2976512340;52:05200:8:Z2951186952;
Cc1sc2ncn(C)c(=O)c2c1C,35,52:05200:1:Z2917904306;52:05209:9:Z224164106;52:05210:6:Z3254579222;
O=C1CCC=NN1,185,52:05200:1:Z4388059299;52:05200:4:Z2790128510;52:05201:5:Z3064944233;
CC1(C)CNCC(O)C1,315,52:05200:1:Z2802980487;52:05200:4:Z2802982234;52:05201:1:Z2834674993;
CC1CNCCC(O)C1,384,52:05200:1:Z4467466541;52:05200:3:Z4070651996;52:05200:3:Z4031919322;
C1COCC2(C1)CCCO2,452,52:05200:1:Z3620416712;52:05200:3:Z4611461830;52:05200:4:Z4621319591;
c1cnc2c(c1)CNCCC2,299,52:05200:1:Z2691192552;52:05200:2:Z2691276499;52:05200:5:Z3575846321;
Cc1cn2c(n1)CCCC2,1845,52:05200:1:Z3112188303;52:05200:2:Z4910400929;52:05200:3:Z2346956313;
Fc1ccn[nH]1,411,52:05200:1:Z4506172514;52:05200:3:Z2714184955;52:05200:3:Z2897064244;
Cn1nc(Cl)cc1Cl,255,52:05200:1:Z2707844711;52:05200:4:Z2712848844;52:05201:0:Z3624756644;
c1cc2c3c(cccc3c1)CC2,157,52:05200:1:Z240534796;52:05200:2:Z1371834911;52:05202:1:Z1040259416;
Cc1cccc2c1CCCN2,434,52:05200:1:Z4126829506;52:05200:1:Z3297492038;52:05200:2:Z4128786743;
C1COC2(CCOCC2)N1,210,52:05200:1:Z3583409827;52:05200:9:Z4124495783;52:05201:4:Z4254673357;
CC12CCCC(CO1)C2,870,52:05200:1:Z3906991522;52:05200:1:Z3795521026;52:05200:4:Z3504086313;
C=C1CCNCC1,815,52:05200:1:Z3058518161;52:05200:4:Z3667924726;52:05200:4:Z3095725277;
CC1CNc2ccccc2C1,292,52:05200:1:Z3322542959;52:05200:2:Z3338881855;52:05200:3:Z3349398173;
O=C1NCC2CNCCN12,583,52:05200:1:Z3843612804;52:05200:3:Z1368904955;52:05200:5:Z1365440668;
Cc1ccc(Cl)cc1F,617,52:05200:1:Z3861231565;52:05200:1:Z2920418677;52:05200:4:Z4248536092;
C1CCC2(CC1)CNCCO2,595,52:05200:1:Z3699996081;52:05200:3:Z1272548097;52:05200:6:Z4442608403;
FC1(F)CCNCC12CCC2,320,52:05200:1:Z4471044002;52:05200:7:Z4471051595;52:05200:7:Z4393789795;
Clc1cccc2ncccc12,776,52:05200:1:Z4465870921;52:05200:1:Z1535551984;52:05200:6:Z2719032251;
Fc1cccc2c1CNC2,203,52:05200:1:Z2305126417;52:05200:4:Z4770320376;52:05200:5:Z3052558129;
CC1COCC(C)C1,44,52:05200:1:Z3362698050;52:05201:5:Z2925600483;52:05201:6:Z3861173797;
CC1Nc2ccccc2C1C,185,52:05200:1:Z3339603418;52:05200:4:Z4126087774;52:05200:4:Z4325975688;
Nc1ccnc2ncnn12,108,52:05200:1:Z3561164158;52:05200:4:Z3559413856;52:05201:0:Z3556148279;
C1CC2(CCN1)CCNC2,793,52:05200:1:Z2215652523;52:05200:2:Z3870779206;52:05200:3:Z2362521183;
CC1CCN(C)C1=O,118,52:05200:1:Z3369441906;52:05200:2:Z4571874598;52:05200:3:Z3537820383;
Cc1cc(F)ccc1Cl,141,52:05200:1:Z4403251445;52:05200:3:Z1781083161;52:05200:6:Z2415829097;
CC1(C)CCC1O,2264,52:05200:1:Z4403251445;52:05200:1:Z4303527202;52:05200:2:Z1750561959;
Cc1cc(O)cc(=O)[nH]1,659,52:05200:1:Z2861149710;52:05200:1:Z3715884701;52:05200:4:Z2964866374;
O=C1NCCNC12CCNCC2,125,52:05200:1:Z4422707538;52:05200:8:Z4414818079;52:05202:8:Z4454613009;
CC1(C)CN=CS1,116,52:05200:1:Z2955060541;52:05200:9:Z3667625074;52:05201:1:Z4319487831;
c1ccc2c(c1)CCCCN2,1083,52:05200:1:Z3539612051;52:05200:2:Z2504919050;52:05200:3:Z4303886353;
Cc1cnnn1C,1003,52:05200:1:Z5044338045;52:05200:1:Z5044338043;52:05200:2:Z3524375557;
Cc1cc(C)cc(F)c1,736,52:05200:1:Z1966499648;52:05200:3:Z3832955508;52:05200:4:Z3799666188;
Cc1ccc2ccc(F)cc2n1,358,52:05200:1:Z1545701650;52:05201:1:Z4026437135;52:05201:3:Z370188038;
CN1CCOc2ccccc21,1210,52:05200:1:Z3842732004;52:05200:2:Z3715238202;52:05200:2:Z2457507262;
Cc1cccc2nccc(=O)n12,154,52:05200:1:Z3569156899;52:05200:1:Z4194365642;52:05201:3:Z1243581454;
Cc1c[nH]c2c1C(=O)CCC2,259,52:05200:1:Z2073504189;52:05200:2:Z2919427380;52:05200:4:Z3383161016;
Fc1ccco1,150,52:05200:1:Z2960589519;52:05200:7:Z3523488367;52:05200:9:Z2948972765;
C1CCC2(CC1)CCCC2,1033,52:05200:1:Z2187992038;52:05200:2:Z4350338845;52:05200:3:Z4443230220;
C1CNC2(C1)COC2,378,52:05200:1:Z3640456903;52:05200:8:Z3640454773;52:05200:8:Z3520586026;
NC1C2CNC1C(O)C2,160,52:05200:1:Z3799708144;52:05200:4:Z4056181858;52:05202:3:Z3799716263;
C1CCc2nnnn2CC1,616,52:05200:1:Z2595242597;52:05200:1:Z3471790108;52:05200:1:Z2375348345;
CC1CCOC(C)CN1,355,52:05200:1:Z3060674506;52:05200:6:Z3175785262;52:05200:9:Z4435925146;
c1cc2n(c1)CCSC2,656,52:05200:1:Z4010070717;52:05200:6:Z4023136902;52:05200:7:Z4022004450;
Cc1ccc2c(C)noc2n1,342,52:05200:1:Z3393002218;52:05200:4:Z2373348365;52:05200:7:Z2964164696;
FC1(F)CNC1,235,52:05200:1:Z5058895708;52:05200:7:Z1634364698;52:05201:1:Z3299695671;
CC12CCC(CC1)OC2,447,52:05200:1:Z4267951964;52:05200:6:Z4263859666;52:05200:6:Z4393946923;
CC1=CS(=O)(=O)CCO1,412,52:05200:1:Z4413035477;52:05200:5:Z4413360626;52:05200:8:Z4351644139;
CC1C(O)CC2CCC1N2,370,52:05200:1:Z2771627636;52:05200:3:Z3603344355;52:05200:5:Z4486032595;
FC1=CCNC1,207,52:05200:1:Z4418935064;52:05200:6:Z4477947644;52:05201:4:Z4477949968;
OC1CC2CNC1C2,806,52:05200:1:Z3621583564;52:05200:2:Z3613086667;52:05200:2:Z4248763843;
C1CC2CNCC(CN1)C2,183,52:05200:1:Z5043301581;52:05200:6:Z5038040106;52:05201:1:Z5043301319;
O=C1COC2(CCNC2)C1,207,52:05200:1:Z4049319821;52:05200:3:Z4049325200;52:05200:4:Z4049328040;
Cc1ncc(F)c(C)n1,158,52:05200:1:Z1465227517;52:05200:6:Z3077891800;52:05201:5:Z2694104608;
Fc1ccc2ncsc2c1,431,52:05200:1:Z1395555359;52:05200:1:Z1872127625;52:05200:4:Z1872152010;
O=C1CC2CCNCC2N1,451,52:05200:1:Z3530116030;52:05200:5:Z4110189065;52:05200:5:Z4477066859;
Cc1ccc2occc2c1,884,52:05200:1:Z2707169129;52:05200:5:Z3369430173;52:05200:6:Z3868235759;
Cc1c(F)ccc2scnc12,96,52:05200:1:Z4025628225;52:05200:7:Z4391284986;52:05202:1:Z2453645773;
OC12CCCCC1(O)CNCC2,264,52:05200:1:Z4600882108;52:05200:3:Z4478374577;52:05200:7:Z4601010479;
CC1Cc2ccc(F)cc2O1,274,52:05200:1:Z2312971147;52:05201:1:Z2617109690;52:05202:0:Z2140887340;
c1cnc2scnc2c1,1280,52:05200:1:Z2312971147;52:05200:2:Z4006731135;52:05200:2:Z1894282372;
O=C1CC2CCCC2N1,383,52:05200:1:Z4314000258;52:05200:8:Z4993753886;52:05200:9:Z4194872038;
Oc1ccc(Cl)cc1,700,52:05200:1:Z4769286556;52:05200:3:Z4256215938;52:05200:7:Z4770109635;
CC1(C)COCCCN1,218,52:05200:1:Z3652800706;52:05200:9:Z3711368245;52:05200:9:Z3643800414;
Cc1cc(C)cc(O)c1,306,52:05200:1:Z4150241518;52:05200:1:Z4913127167;52:05200:3:Z4913306573;
Cc1ncc2cnn(C)c2n1,246,52:05200:1:Z1272623476;52:05200:3:Z785202004;52:05202:5:Z3079209341;
FC12CCC(CNC1)C2,515,52:05200:1:Z5059885819;52:05200:1:Z5059892991;52:05200:2:Z3796788541;
Clc1cnc2ccsc2c1,158,52:05200:1:Z3627819160;52:05200:3:Z2454945825;52:05200:5:Z3205151189;
Cc1cccc2cnccc12,310,52:05200:1:Z4641941889;52:05200:4:Z3202612694;52:05200:6:Z3868000768;
Cc1csc(C)c1,869,52:05200:1:Z3385328402;52:05200:1:Z5052118351;52:05200:1:Z3711659440;
NC1CNCC12CCS(=O)(=O)CC2,79,52:05200:1:Z3385328402;52:05201:1:Z4205048648;52:05201:7:Z3364784082;
C1CC2CNC(C1)C2,2578,52:05200:1:Z4907418308;52:05200:1:Z3590167188;52:05200:3:Z3046845342;
Fc1cc2c(s1)CCOC2,351,52:05200:1:Z3045713654;52:05200:2:Z2829132889;52:05200:3:Z3354942231;
CC12CC(CCO1)C2,684,52:05200:1:Z5017916526;52:05200:3:Z3882827388;52:05200:4:Z4557271341;
Oc1cn[nH]c1,701,52:05200:1:Z2074149626;52:05200:4:Z2965203282;52:05200:5:Z119376886;
Fc1cc(F)cc(F)c1,1592,52:05200:1:Z4100507384;52:05200:1:Z1652231975;52:05200:2:Z1768835133;
FC1CNCC12COC2,525,52:05200:1:Z4049972586;52:05200:1:Z3868594728;52:05200:3:Z4329108556;
O=C1Nc2ccccc2C12CC2,151,52:05200:1:Z3626697504;52:05200:3:Z3641744333;52:05200:8:Z3384579478;
Cn1ncc2c(O)cccc21,192,52:05200:1:Z1936623609;52:05200:6:Z3649084418;52:05201:9:Z2173657531;
C1CC2(CCOC2)CN1,1121,52:05200:1:Z1936623609;52:05200:1:Z3796781083;52:05200:2:Z2996381717;
NC1CCC2(CCC2)NC1,137,52:05200:1:Z4422368419;52:05200:3:Z4422368464;52:05200:6:Z4422374263;
O=C1CCCCc2ncsc21,85,52:05200:1:Z3598364117;52:05200:2:Z3598352718;52:05201:1:Z3598363821;
c1cc2n(n1)CCCO2,1422,52:05200:1:Z3598364117;52:05200:1:Z4323801462;52:05200:1:Z2861275703;
Cc1c(Cl)cnn1C,581,52:05200:1:Z3703513388;52:05200:6:Z3615272160;52:05200:6:Z2646223684;
Cc1ncnc2c1CNCC2,223,52:05200:1:Z4227839268;52:05200:3:Z4227864916;52:05200:3:Z4227844290;
NC1Cc2ccccc2C1,482,52:05200:1:Z3521152014;52:05200:3:Z4914878837;52:05200:5:Z3505458679;
C1CCC2(CCCC2)CNC1,126,52:05200:1:Z3703057570;52:05200:5:Z3615856522;52:05202:6:Z3440424383;
CC1(C)CNCCNC1,207,52:05200:1:Z4056312435;52:05200:2:Z4004390664;52:05200:6:Z4004950937;
Cc1ncc2c(n1)CNC2,112,52:05200:1:Z3808054484;52:05200:6:Z3382951916;52:05201:3:Z4064849923;
C1CC2CC3CCOC23C1,18,52:05200:1:Z4046188483;52:05203:2:Z4045271291;52:05224:6:Z3505102922;
C1=NOC2(C1)CNC2,545,52:05200:1:Z4614526440;52:05200:6:Z4264947521;52:05200:8:Z4273081953;
c1cnc2[nH]ncc2n1,17,52:05200:1:Z4337455986;52:05222:7:Z4337455206;52:05222:9:Z4337454600;
FC1(F)CCOC1,1034,52:05200:1:Z4350719772;52:05200:2:Z3597327088;52:05200:4:Z3600435860;
Fc1cc(F)c2[nH]ccc2c1,163,52:05200:1:Z3935800553;52:05200:6:Z4129941763;52:05200:8:Z3856993660;
NC1CCSC2(CCC2)C1,170,52:05200:1:Z4207329140;52:05200:7:Z4214920443;52:05201:1:Z5005006905;
c1ccc2c(c1)CC1(CCNCC1)C2,115,52:05200:1:Z4878905290;52:05200:5:Z4878899548;52:05200:5:Z4878899930;
c1cnc2ncncc2c1,281,52:05200:1:Z3830431342;52:05200:1:Z3830042639;52:05200:6:Z2861376570;
OC1CCCCC12CCCNC2,219,52:05200:1:Z3622593477;52:05201:1:Z3520695061;52:05201:3:Z4326216344;
Clc1csc2ncccc12,186,52:05200:1:Z4577058386;52:05201:4:Z2713017583;52:05202:8:Z4571791850;
Cc1cc2cnccn2n1,397,52:05200:1:Z4468358889;52:05200:5:Z4935272322;52:05200:6:Z4188145458;
Cc1cc(C)c2c(c1)NCCC2,119,52:05200:1:Z1881650415;52:05201:3:Z1255512281;52:05204:4:Z1067512590;
C1CCC2CCC2CC1,425,52:05200:1:Z3908491678;52:05200:7:Z3562415104;52:05200:8:Z4906870146;
Cc1cccc2ncoc12,126,52:05200:1:Z2272275445;52:05200:4:Z4876539628;52:05200:5:Z4109204512;
Cn1ccc2[nH]ccc21,202,52:05200:1:Z3357739649;52:05201:1:Z4907447113;52:05201:5:Z3350947889;
Cn1nnc2c1CCNC2,455,52:05200:1:Z4229684919;52:05200:6:Z2921827699;52:05200:6:Z2975746745;
CC1CCNCCN1,501,52:05200:1:Z4028834010;52:05200:4:Z3385181709;52:05200:8:Z1713532757;
CC1(C)CC2CCOC21,779,52:05200:1:Z3190846239;52:05200:2:Z1569316661;52:05200:3:Z1256796805;
Nc1ncn[nH]1,377,52:05200:1:Z5034141425;52:05200:2:Z5034639449;52:05200:4:Z3587410550;
Cn1cnc2c(F)cccc21,269,52:05200:1:Z3406135501;52:05200:2:Z2270389920;52:05200:2:Z1875086765;
Cc1coc2c1C(=O)CCC2,320,52:05200:1:Z1421749897;52:05200:1:Z1644973658;52:05200:5:Z2506356638;
Cn1cccc(Cl)c1=O,97,52:05200:1:Z1421749897;52:05201:0:Z1422128477;52:05201:7:Z1892536330;
C1CCC2CCCC2CC1,103,52:05200:1:Z3574226031;52:05200:5:Z3609570060;52:05201:1:Z3609568418;
CN1CCCc2ccccc2C1,175,52:05200:1:Z4157663936;52:05200:1:Z4157663976;52:05202:0:Z4156284557;
OC1C2CCC(C2)C1O,969,52:05200:1:Z4095173294;52:05200:3:Z4271445634;52:05200:4:Z4326253540;
CC1(C)COCCN1,2634,52:05200:1:Z4211420778;52:05200:2:Z3517111824;52:05200:2:Z3800009508;
C1CC2CNCC2CCN1,459,52:05200:1:Z2909134946;52:05200:2:Z2362215068;52:05200:3:Z4054042680;
