fragment_smiles,occurences,example_ligands
O=C1CNCCN1,16478,93:09300:0:Z4115787563;93:09300:0:Z4239726013;93:09300:0:Z4223865888;
Cc1cc(C)n2[nH]c(=O)cc2n1,283,93:09300:3:Z2439139223;93:09300:3:Z3565213187;93:09300:8:Z3653115163;
c1ncn2nccc2n1,188,93:09300:3:Z3828959685;93:09300:6:Z3830581538;93:09301:0:Z3829573602;
CC1CNCC(=O)N1C,431,93:09300:3:Z3139992139;93:09300:8:Z3010273021;93:09301:0:Z3372737079;
FC1CCC2CNCC12,299,93:09300:3:Z2011186618;93:09300:7:Z1473356273;93:09300:7:Z3152518604;
Clc1cccc2c1NCC2,84,93:09300:3:Z510150422;93:09301:7:Z1533423082;93:09303:1:Z4125143964;
Cc1cc2n(n1)CCCN2,361,93:09300:3:Z3055365279;93:09300:7:Z3095511115;93:09301:0:Z4308203424;
FC1(F)CCC2CCCC2C1,177,93:09300:3:Z4166220200;93:09302:2:Z3837432816;93:09302:5:Z4914856950;
CC1COC(C)C1,245,93:09300:3:Z2001659779;93:09300:9:Z2002706022;93:09301:1:Z2002821488;
C1CC2OCCOC2CN1,419,93:09300:3:Z4712608850;93:09301:2:Z4394591590;93:09301:4:Z3061016394;
O=C1CCc2ccc(Cl)cc21,170,93:09300:3:Z4642136655;93:09301:0:Z4642378698;93:09301:2:Z4639423466;
O=C1NCC2CNCCN12,600,93:09300:3:Z3538981774;93:09300:5:Z1902246121;93:09300:9:Z3525274933;
Fc1ccc2c(c1)COCO2,1141,93:09300:3:Z1542416419;93:09300:3:Z2298572697;93:09300:4:Z1615058594;
C1CCC2(C1)COCCN2,155,93:09300:3:Z1542416419;93:09301:4:Z1542418899;93:09301:5:Z1542783358;
CN1C(=O)NC2CNCCC21,400,93:09300:3:Z4835195197;93:09300:5:Z4835174511;93:09301:0:Z4835146562;
C1C2CC3CC1CC(C2)C3,425,93:09300:3:Z3830652180;93:09300:3:Z3831744191;93:09300:3:Z2450821539;
O=C1CC2CCC(C1)N2,270,93:09300:3:Z2616201238;93:09300:3:Z4416242449;93:09300:7:Z2198354592;
Fc1ccc2ccncc2c1,768,93:09300:3:Z4018270384;93:09301:2:Z4437258680;93:09301:3:Z3843635780;
Fc1cc2c(cc1F)OCCN2,179,93:09300:3:Z2477313105;93:09300:6:Z3303717620;93:09300:7:Z2779906509;
CC1CNCCN(C)C1,141,93:09300:3:Z1604380242;93:09300:3:Z3842200483;93:09301:2:Z1209541747;
O=C1NCC2CCCC1N2,151,93:09300:3:Z3712710060;93:09300:6:Z4137130162;93:09300:8:Z3653442716;
Clc1cnoc1,222,93:09300:3:Z4393267856;93:09300:3:Z2773457455;93:09300:6:Z2792145441;
O=S1(=O)NCCN1,564,93:09300:3:Z4526018818;93:09300:3:Z4274735546;93:09300:7:Z3718921844;
C1CC2(CCS1)CNC2,383,93:09300:3:Z3057079166;93:09300:3:Z3057075392;93:09300:4:Z3441067518;
O=c1[nH]cnc2ccsc12,1030,93:09300:3:Z2605129703;93:09300:3:Z4116462845;93:09300:6:Z3151123577;
Cc1ccc(F)cc1C,240,93:09300:3:Z5043685615;93:09300:8:Z3584008469;93:09301:1:Z5045425706;
O=C1NCCOc2ccccc21,710,93:09300:3:Z2960668153;93:09300:3:Z4041902714;93:09300:3:Z4570939600;
CC1CCC(C)C1,270,93:09300:3:Z3369119087;93:09301:2:Z4523393671;93:09301:5:Z4523365382;
CC1=CCCC(C)(C)C1,118,93:09300:3:Z2270934396;93:09301:5:Z3647375009;93:09302:1:Z2304571213;
OC12CNCCC1C2,241,93:09300:3:Z3175258495;93:09301:1:Z3209780235;93:09301:4:Z4158160990;
Fc1cccc2c1CCC2,993,93:09300:3:Z4111921494;93:09300:3:Z4111921499;93:09300:3:Z1882415739;
C1=NNCC1,468,93:09300:3:Z2769242407;93:09300:4:Z4279251395;93:09300:6:Z3168362649;
CN1C2CCCC1CNC2,317,93:09300:3:Z4232030427;93:09301:4:Z4232055695;93:09301:4:Z4232017091;
Cc1sc2ncnc(N)c2c1C,214,93:09300:3:Z3879620150;93:09300:7:Z1961136998;93:09300:8:Z193880704;
O=C1CCC2(CCCNC2)CN1,368,93:09300:3:Z4275185979;93:09300:3:Z3997016863;93:09300:6:Z4031098363;
CC12CNCC1C2,872,93:09300:3:Z3839547879;93:09300:3:Z4093095810;93:09300:4:Z3697146673;
Fc1ccc2nc[nH]c2c1,537,93:09300:3:Z1658707918;93:09300:5:Z756854946;93:09300:5:Z2044204526;
O=S1(=O)C=CNC=C1,232,93:09300:3:Z4022226819;93:09300:5:Z4021685388;93:09300:8:Z4216776926;
Nc1ccn2nccc2n1,62,93:09300:3:Z4228670609;93:09301:7:Z4229994813;93:09303:9:Z4230109753;
Cc1csc2ncn(C)c(=O)c12,360,93:09300:3:Z3086587119;93:09300:8:Z2783315812;93:09301:3:Z3855443615;
CC1CNc2ncnn2C1,72,93:09300:3:Z3086587119;93:09301:1:Z3294650833;93:09303:9:Z3086589173;
O=C1NCCCNC12CCC2,187,93:09300:3:Z3207342316;93:09301:5:Z4304683402;93:09301:9:Z3207342147;
CC1CCNCCS1,192,93:09300:3:Z1931558424;93:09300:6:Z1856388173;93:09301:7:Z1856382962;
NC1CC2(CCC2)C1,449,93:09300:3:Z2503792891;93:09300:3:Z4029438953;93:09300:8:Z2827250826;
NC1C2CCCC1CCC2,156,93:09300:3:Z2860770977;93:09300:3:Z2438411821;93:09301:6:Z2436103702;
Cc1cnoc1N,63,93:09300:3:Z3791059335;93:09301:4:Z3797594078;93:09302:5:Z3791115725;
Cc1ncnc2c1CCCC2,514,93:09300:3:Z3555447212;93:09300:3:Z2314980151;93:09300:3:Z3470975809;
Oc1cncnc1,82,93:09300:3:Z4134426631;93:09300:5:Z4187987999;93:09301:0:Z4187954576;
OC1CNCC2(CC2)CC1O,281,93:09300:3:Z4231038159;93:09300:7:Z3880001581;93:09300:9:Z4269740280;
O=S1(=O)CCC12CCOCC2,324,93:09300:3:Z3741259883;93:09300:7:Z3613043223;93:09300:8:Z3613039950;
C1CC2(C1)CC1CCOC12,218,93:09300:3:Z2800710710;93:09300:3:Z1601965727;93:09300:9:Z1850138432;
Oc1cccc2c1CCN2,144,93:09300:3:Z4269356216;93:09300:3:Z3831645867;93:09300:8:Z3101892482;
C1CC2(CO1)OCCO2,233,93:09300:3:Z2304955510;93:09300:6:Z2351311520;93:09301:1:Z3553083078;
C1CNCC2CC2C1,216,93:09300:3:Z3045077939;93:09300:7:Z3365498674;93:09300:9:Z3045225014;
c1ccc2c(c1)CCC21OCCO1,123,93:09300:3:Z4256335572;93:09301:0:Z3805821682;93:09301:6:Z3806034165;
Cc1cn2c(=O)ccnc2s1,428,93:09300:3:Z4388047005;93:09300:5:Z2962795583;93:09300:6:Z2781745756;
Fc1cc(F)c2c(c1)CCCC2,397,93:09300:3:Z2282533526;93:09300:3:Z2283619783;93:09300:3:Z2282530296;
CC1(C)CNCC2(CC3CCC2C3)O1,67,93:09300:3:Z4200302221;93:09300:5:Z4192353773;93:09302:2:Z4194772266;
FC1(F)CCC2(CCCO2)CC1,106,93:09300:3:Z4451264880;93:09303:7:Z4451297374;93:09304:5:Z4451307759;
c1nc2c(s1)CSCC2,113,93:09300:3:Z2279181860;93:09300:4:Z2089550261;93:09305:2:Z2151671395;
CC1NCCNC1C,214,93:09300:3:Z2451671872;93:09301:3:Z2451674101;93:09302:7:Z2905541570;
Cc1coc(=O)o1,63,93:09300:3:Z3516049761;93:09300:5:Z3514055343;93:09301:6:Z1332348020;
CC1CNc2ccccc2C1,347,93:09300:3:Z1882004273;93:09300:6:Z1129474825;93:09301:1:Z4093244900;
C1CN2CCC(C2)N1,249,93:09300:3:Z3175449481;93:09300:6:Z2640786483;93:09301:8:Z2640784243;
Cc1cc(O)no1,75,93:09300:3:Z4282421620;93:09300:9:Z4280050357;93:09301:3:Z4279966526;
c1cc2c(s1)CNCC2,1039,93:09300:3:Z3197673982;93:09300:3:Z3587199866;93:09300:6:Z4057587336;
Cc1ccc2cnn(C)c2n1,419,93:09300:3:Z1333482395;93:09300:8:Z2783858376;93:09300:8:Z2781609121;
CC1CC(N)CN1,102,93:09300:3:Z4914742501;93:09303:2:Z4054734626;93:09304:3:Z2872866260;
CN1CCNC(C)(C)C1=O,260,93:09300:3:Z4217946414;93:09300:3:Z4393799302;93:09300:4:Z1391613130;
O=S1(=O)CCC2(CC2)C1,337,93:09300:3:Z4508538561;93:09300:9:Z4508386686;93:09300:9:Z4508365336;
Cc1ccc2c(c1)N(C)CCN2,153,93:09300:3:Z4212566435;93:09301:6:Z4128590449;93:09302:6:Z4431703714;
Clc1cccc2c1CCNC2,606,93:09300:3:Z1986523200;93:09300:6:Z4643513699;93:09300:8:Z4638172379;
Cc1n[nH]c(O)n1,198,93:09300:3:Z3519227550;93:09300:3:Z4150648416;93:09301:0:Z3835431116;
Clc1ccc2c(c1)COCO2,168,93:09300:3:Z1493004183;93:09300:7:Z3337737387;93:09301:3:Z4401756762;
CN1CNC(=O)C12CCNCC2,358,93:09300:3:Z3395766664;93:09300:5:Z3436078527;93:09300:8:Z3322776449;
O=c1[nH]nn[nH]1,547,93:09300:3:Z4210270685;93:09300:3:Z229269602;93:09300:4:Z3179825682;
CC1CCc2n[nH]cc2C1,406,93:09300:3:Z3656487189;93:09300:8:Z4995479922;93:09301:0:Z5008919263;
CC1(C)CC1N,118,93:09300:3:Z3791482043;93:09301:0:Z3791926550;93:09301:7:Z3548768213;
C1CC2(CCN1)CNC1COCC12,328,93:09300:3:Z3798306820;93:09300:3:Z3610100199;93:09301:2:Z3364881405;
CC1CCCC1C,270,93:09300:3:Z2254538130;93:09301:3:Z3998065143;93:09301:5:Z3628922941;
C1CCCC2(CC1)OCCO2,405,93:09300:3:Z3202395475;93:09300:5:Z3589071337;93:09300:6:Z3589061218;
C1COC2(CN1)CNC2,406,93:09300:3:Z3829133838;93:09300:5:Z3698156695;93:09301:2:Z3383251711;
C1CC2NCC2O1,178,93:09300:3:Z2974375256;93:09301:3:Z4883204327;93:09301:3:Z2965234115;
c1cc2n(c1)CCCC2,1075,93:09300:3:Z2453854011;93:09300:5:Z2635066485;93:09300:6:Z2453470695;
Fc1cc2[nH]ccc2cc1Cl,100,93:09300:3:Z2722666424;93:09300:3:Z2794463613;93:09300:5:Z2802495587;
Cn1c(=O)c2ccsc2n(C)c1=O,211,93:09300:3:Z4477698721;93:09300:8:Z3540948325;93:09301:1:Z4215147767;
Clc1cc[nH]c1Cl,170,93:09300:3:Z920688754;93:09300:6:Z4285056397;93:09300:7:Z3519744069;
Cc1ccc2c(n1)CCCC2=O,198,93:09300:3:Z3541806148;93:09301:2:Z3552352443;93:09301:6:Z3648266711;
OC1CCNc2ccccc2C1O,137,93:09300:3:Z5053322530;93:09300:6:Z5056119853;93:09302:4:Z5054460182;
CC1(O)CCCNC1,268,93:09300:3:Z1557639568;93:09301:1:Z1554891532;93:09302:2:Z4269784734;
C1=Cc2ccccc2CC1,545,93:09300:3:Z4581901289;93:09300:3:Z2723344575;93:09300:4:Z1852308078;
c1ncc2occc2n1,41,93:09300:3:Z4225304226;93:09302:0:Z4229499966;93:09302:2:Z4227339794;
Cn1nc[nH]c1=O,323,93:09300:3:Z1693863236;93:09300:4:Z1693810504;93:09300:4:Z3321565569;
C1CC2CNCC1C2,1735,93:09300:3:Z4004096117;93:09300:3:Z2873002896;93:09300:5:Z4004090461;
Cc1cc(C)c2c(c1)NCC2,181,93:09300:3:Z3380623826;93:09300:3:Z3380623822;93:09300:3:Z4109367910;
Nc1cc2ccccn2n1,80,93:09300:3:Z3638950541;93:09303:8:Z3295919467;93:09304:0:Z5054312017;
c1ccc2c(c1)NCC1CCCCN21,111,93:09300:3:Z4115724298;93:09300:4:Z4127063495;93:09301:5:Z4376554045;
C1=Cc2ccccc2OC1,274,93:09300:3:Z2878054333;93:09300:3:Z1832199450;93:09300:3:Z4483647635;
CC12CCC(CC1)C2(C)C,164,93:09300:3:Z3660157093;93:09300:3:Z2611924867;93:09301:2:Z3507447495;
Cc1c(F)ccc2c1NCCC2,79,93:09300:3:Z4129830776;93:09300:3:Z4129824301;93:09303:2:Z5012856412;
CN1CCC2NCCCC2C1,259,93:09300:3:Z4393887850;93:09300:6:Z3352222031;93:09300:9:Z2402258346;
OC1CCC(F)(F)CC1,380,93:09300:3:Z2624195097;93:09300:5:Z2647724915;93:09300:7:Z3493545259;
CN1CC2(CCCNC2)CC1=O,388,93:09300:3:Z3628531040;93:09300:4:Z4508341469;93:09300:7:Z3628534117;
CC1COC2(CCC2)CN1,336,93:09300:3:Z2715497584;93:09300:8:Z3986182421;93:09301:4:Z2604690657;
CC1COCc2ccccc21,226,93:09300:3:Z5007310203;93:09300:3:Z5006289160;93:09300:4:Z5006006921;
Cc1coc2c(F)cccc12,205,93:09300:3:Z2230045532;93:09300:3:Z66413339;93:09300:5:Z3715982176;
N=S1(=O)CCc2ccccc21,69,93:09300:3:Z2927312493;93:09300:3:Z2927308705;93:09302:5:Z3580261669;
Cc1sc2nccc(=O)n2c1C,298,93:09300:3:Z1716505526;93:09300:3:Z1592889712;93:09300:5:Z4096880588;
O=c1cc[nH]c2ccnn12,240,93:09300:3:Z1492911627;93:09300:7:Z4317646100;93:09300:8:Z1127176268;
CC1NCCS(=O)C1C,161,93:09300:3:Z1247620312;93:09300:7:Z1234075594;93:09301:3:Z2331120381;
Fc1cccc2c1C1(CCCC1)CN2,83,93:09300:3:Z1419880304;93:09300:6:Z1881423260;93:09301:4:Z1881426176;
CC1(C)CCCC1=O,73,93:09300:3:Z2347955278;93:09302:6:Z2343126617;93:09303:2:Z2345710523;
FC1(F)CCNCC12CCC2,248,93:09300:3:Z4471053416;93:09301:2:Z4471056003;93:09301:9:Z4404763991;
Cn1c(=O)c2cccnc2n(C)c1=O,402,93:09300:3:Z2407888399;93:09300:8:Z1438193831;93:09301:3:Z1334897764;
O=S1(=O)CCc2cc(Cl)ccc21,185,93:09300:3:Z1493657732;93:09300:5:Z3700833586;93:09300:5:Z2302933444;
OC1C2COC1CN2,296,93:09300:3:Z3840744574;93:09300:3:Z4141161202;93:09301:8:Z3842101179;
N=S1(=O)CCC(N)C1,37,93:09300:3:Z3521826124;93:09303:1:Z3521828667;93:09305:1:Z3521832649;
CC1CNc2ccc(F)cc2O1,185,93:09300:3:Z4265823690;93:09300:5:Z4113268856;93:09300:9:Z1263211093;
CC1(C)CNCCS1(=O)=O,563,93:09300:3:Z4570113160;93:09300:3:Z1569473591;93:09300:4:Z4872162834;
CN1C2CNCC1C2,117,93:09300:3:Z4570113160;93:09301:1:Z4403567533;93:09302:0:Z4404590298;
CC1Cc2ccccc2S1(=O)=O,41,93:09300:3:Z4252515507;93:09308:2:Z4563305436;93:09308:6:Z4257467892;
c1ccc2c(c1)C1CCC2N1,283,93:09300:3:Z1353086119;93:09300:5:Z4422509356;93:09300:6:Z1249261444;
Cn1cc[nH]c1=O,331,93:09300:3:Z2721144517;93:09300:3:Z2641103775;93:09300:5:Z2776451843;
CN1CCCC2CNCCC21,393,93:09300:3:Z1556583570;93:09300:6:Z4909235543;93:09301:0:Z2021393791;
O=C1CC2(CCN1)CCOC2,282,93:09300:3:Z4667923134;93:09300:7:Z4668385881;93:09300:9:Z3539756295;
Nc1cnon1,14,93:09300:3:Z4768712936;93:09303:3:Z4771144993;93:09306:4:Z4771323655;
Oc1cccc2c1CCNC2,302,93:09300:3:Z4178017697;93:09300:3:Z2720637628;93:09300:4:Z2707375703;
Cc1ccnc2c(Cl)cccc12,118,93:09300:3:Z2763696924;93:09301:2:Z3598792187;93:09305:6:Z2777765072;
OC1CNCC1O,330,93:09300:3:Z2717907992;93:09300:7:Z4215165035;93:09301:2:Z2700434530;
O=c1ccc2cccc(F)c2[nH]1,149,93:09300:3:Z3833390835;93:09300:3:Z3985068921;93:09300:4:Z4135473767;
Cn1ncc2c1NCCC2,83,93:09300:3:Z4335229094;93:09302:0:Z4335234014;93:09302:6:Z3294672640;
O=C1C2CCCC1CNC2,231,93:09300:3:Z2439434244;93:09300:4:Z3135176247;93:09302:1:Z2438673500;
Cc1cc(F)cc2[nH]ccc12,186,93:09300:3:Z1220352021;93:09300:8:Z3388804311;93:09301:5:Z4478438472;
Cc1ncc2c(n1)CCNC2,389,93:09300:3:Z4824745849;93:09300:3:Z1725028309;93:09300:3:Z1437584970;
CC1(C)CCCCC1=O,84,93:09300:3:Z2350747036;93:09300:5:Z2348577096;93:09300:7:Z2707248970;
Fc1ccc(F)c2ncccc12,213,93:09300:3:Z2350747036;93:09300:4:Z3357562498;93:09300:7:Z2217776336;
c1nc2c([nH]1)CNCC2,436,93:09300:3:Z5014253957;93:09300:5:Z4971484911;93:09300:7:Z2912431003;
Cc1ccc2c(c1)CNCC2,404,93:09300:3:Z3585657095;93:09300:3:Z2600008380;93:09300:9:Z4304174931;
FC12CNCC(C1)C2,283,93:09300:3:Z3693920892;93:09300:3:Z3644760551;93:09300:4:Z4014759630;
C1CC2(CCN1)NCCO2,7,93:09300:3:Z3055835934;93:09332:8:Z3055836210;93:09367:0:Z3583406675;
Cc1coc2c(Cl)cccc12,119,93:09300:3:Z2963060517;93:09300:4:Z3790261402;93:09301:2:Z3702238184;
CC1CCc2ncccc2C1,222,93:09300:3:Z4398891179;93:09301:6:Z4505321000;93:09302:0:Z4504183658;
Cc1cccc2c1CCO2,242,93:09300:3:Z2314980151;93:09300:3:Z4094486527;93:09302:4:Z2965549379;
O=S1(=O)CC2(CCN2)C1,281,93:09300:3:Z3591818585;93:09300:6:Z3440267786;93:09300:6:Z3434900891;
O=C1NC2(CNC2)Nc2ccccc21,110,93:09300:3:Z3651977503;93:09301:2:Z3703031408;93:09302:2:Z4114954324;
CC1CC(O)C1,207,93:09300:3:Z4232246404;93:09300:7:Z4140335747;93:09302:2:Z4181298605;
C1CC2CCCN(C1)C2,409,93:09300:3:Z3203577602;93:09300:6:Z3203578929;93:09300:7:Z2801462771;
CC1(C)CC(=O)c2ccc(=O)[nH]c2C1,139,93:09300:3:Z4886464670;93:09300:8:Z1174336471;93:09301:0:Z3060018584;
CC1Nc2ccccc2NC1=O,395,93:09300:3:Z2322504963;93:09300:4:Z1852308078;93:09300:7:Z1663358668;
CC1CNCC(O)C1,479,93:09300:3:Z4503913585;93:09300:3:Z4503641443;93:09300:7:Z4073000647;
Cc1cn2ncsc2n1,111,93:09300:3:Z1173752279;93:09300:4:Z644128124;93:09300:4:Z1607213373;
CC1OCCC1O,386,93:09300:3:Z1920352051;93:09300:9:Z4772578698;93:09301:2:Z1929561823;
CC1(C)CCCC(=O)N1,531,93:09300:3:Z2706867480;93:09300:3:Z2166804357;93:09300:3:Z2871743268;
FC1(F)CCNCC12CCOC2,387,93:09300:3:Z3060573445;93:09300:5:Z3175394721;93:09300:8:Z4312183674;
CC1CC2CCC(C1)S2,355,93:09300:3:Z3591489721;93:09300:3:Z4574574386;93:09300:9:Z3591489202;
Clc1cccc2cnccc12,107,93:09300:3:Z4231652800;93:09300:4:Z3615713695;93:09300:4:Z3295438754;
c1[nH]nc2c1CNC2,302,93:09300:3:Z3382131927;93:09301:1:Z4091806844;93:09301:6:Z3583702141;
Oc1nccc2cncn12,84,93:09300:3:Z4309774059;93:09301:0:Z5008613679;93:09301:4:Z4312355818;
CC12CNCC1C1CCC2C1,68,93:09300:3:Z4275186210;93:09302:3:Z2964282192;93:09302:8:Z2964284767;
Cn1cnc2cc(F)ccc21,454,93:09300:3:Z1276056251;93:09300:6:Z1601759342;93:09301:2:Z1390436839;
c1ccn2nncc2c1,615,93:09300:3:Z4479238284;93:09300:6:Z5065827879;93:09300:6:Z5065831140;
Cn1nc2c(cc1=O)CNCC2,374,93:09300:3:Z2906303715;93:09300:8:Z1569503400;93:09301:2:Z1378000946;
C1CC12CC2,526,93:09300:3:Z3315179459;93:09300:3:Z2407879850;93:09300:6:Z3408023820;
CN1CCC12CCC2,197,93:09300:3:Z4096219224;93:09300:9:Z4096215790;93:09301:2:Z4096211888;
c1nc2n(n1)CCCN2,685,93:09300:3:Z3837707757;93:09300:3:Z3186877257;93:09300:4:Z2816841099;
O=C1COc2ccncc2N1,139,93:09300:3:Z5018232866;93:09300:3:Z5018382935;93:09301:2:Z5019790081;
c1cnc2c(c1)OCCN2,281,93:09300:3:Z4600900425;93:09300:3:Z4125841265;93:09301:2:Z4303941822;
Cc1cc2c(cc1C)NCC2,215,93:09300:3:Z2088424938;93:09301:7:Z2088429189;93:09301:9:Z2109066984;
Clc1cccc2[nH]ncc12,211,93:09300:3:Z3600922385;93:09300:7:Z4320425276;93:09301:2:Z3590603160;
Cn1ccc2cncnc21,439,93:09300:3:Z4093095810;93:09300:3:Z3393380792;93:09300:8:Z4026204672;
C1CNC2(C1)CCCSC2,145,93:09300:3:Z3378842028;93:09301:9:Z3320523286;93:09302:5:Z3682683065;
FC1(F)C2(CCC2)C12CCNCC2,165,93:09300:3:Z3209751730;93:09300:8:Z4107094919;93:09301:3:Z3174160016;
Cc1ccc(C)nn1,869,93:09300:3:Z4322102304;93:09300:3:Z3343778668;93:09300:3:Z1739900910;
Fc1ccc(F)c2c1CCC2,130,93:09300:3:Z1498613035;93:09301:4:Z1498496799;93:09302:5:Z4445075241;
CN1CCNc2ncccc2C1,216,93:09300:3:Z4126858473;93:09300:8:Z4126839228;93:09301:6:Z2691588140;
CC1(C)CC(C)(C)C1,125,93:09300:3:Z3787204117;93:09300:4:Z4621233209;93:09301:8:Z4257216769;
c1ccc2c(c1)CC1CCC2C1,81,93:09300:3:Z4154687055;93:09301:9:Z4153258805;93:09303:4:Z4154685200;
Cn1ccn2nccc2c1=O,220,93:09300:3:Z3781328731;93:09301:1:Z3796485436;93:09301:2:Z3907189323;
C1OC2(CNC2)C2CC12,244,93:09300:3:Z4118723107;93:09300:6:Z4294807960;93:09300:6:Z2803510269;
Cc1ccc2c(ccn2C)c1,143,93:09300:3:Z3869339205;93:09300:5:Z3872642776;93:09304:3:Z3887341700;
C1CC2CC(C1)N2,128,93:09300:3:Z4931560946;93:09300:7:Z4917399855;93:09302:6:Z4922104579;
Fc1ccc2c(c1)CNC2,170,93:09300:3:Z2804749773;93:09301:0:Z3095865991;93:09302:1:Z4386533369;
CC1CNCc2c[nH]nc21,163,93:09300:3:Z3475442974;93:09300:8:Z3475442882;93:09301:4:Z2916187690;
CC1(C)CCCC(C)(C)N1,491,93:09300:3:Z4415173469;93:09300:3:Z2852751626;93:09300:5:Z1317309070;
Cc1ccc2[nH]nnc2c1,82,93:09300:3:Z4266620019;93:09301:9:Z4338817696;93:09302:8:Z4266625839;
Fc1ccc2c(c1)NCCCS2,90,93:09300:3:Z4132275319;93:09301:8:Z1820898497;93:09302:1:Z1820900723;
Cc1cc2c(Cl)cccc2[nH]1,76,93:09300:3:Z4113092217;93:09300:6:Z4111889980;93:09301:1:Z4110002213;
Cc1cc(C)n2nc(O)cc2n1,86,93:09300:3:Z2140532699;93:09304:2:Z954336608;93:09305:9:Z2014811757;
Cc1cc(C)[nH]c(=O)n1,613,93:09300:3:Z1989434668;93:09300:4:Z3541450441;93:09301:3:Z3646499100;
Oc1n[nH]c2c1CNCC2(F)F,182,93:09300:3:Z5019078329;93:09301:0:Z5045532539;93:09301:2:Z5018277107;
CC1CCC2(CCNC2)CC1,171,93:09300:3:Z1205433519;93:09300:9:Z1205403536;93:09301:4:Z1692221029;
Cc1ncc2c(C)c(C)sc2n1,204,93:09300:3:Z2500363392;93:09301:1:Z17141953;93:09301:5:Z1315987862;
C1CNCC2(C1)CCCO2,364,93:09300:3:Z3092792539;93:09300:5:Z3530460989;93:09300:5:Z4428387653;
Cc1cncc(C)n1,276,93:09300:3:Z4315064030;93:09300:5:Z2705940316;93:09300:8:Z2413771104;
Nc1ccnc2ccnn12,79,93:09300:3:Z4482756240;93:09301:1:Z4491717618;93:09301:2:Z4487034834;
CC1(C)CNCC2(CCOC2)O1,358,93:09300:3:Z3660257815;93:09300:8:Z1958988963;93:09301:1:Z1961856115;
CC1(C)NCCO1,272,93:09300:3:Z3653408638;93:09300:3:Z4230039903;93:09300:4:Z3824404257;
c1ccc2c(c1)OCc1cncn1-2,124,93:09300:3:Z4136174365;93:09301:2:Z3873790292;93:09302:0:Z3842351390;
c1ccc2c(c1)ccc1[nH]ccc12,98,93:09300:3:Z1748968113;93:09304:5:Z3626690805;93:09305:1:Z1191673497;
CN1CCCCC12CCNCC2,261,93:09300:3:Z4241440396;93:09300:5:Z4241430031;93:09300:8:Z4241439883;
Fc1ccc2c(c1)OCCO2,243,93:09300:3:Z5045140227;93:09301:0:Z5043077780;93:09301:4:Z5044821189;
CC1Cc2cc(Cl)ccc2N1,51,93:09300:3:Z4066199881;93:09303:3:Z3188788300;93:09304:5:Z4128120229;
O=C1CCNc2ncccc2N1,87,93:09300:3:Z1816315282;93:09303:9:Z4125679444;93:09305:8:Z4125691941;
C1CC2(CCSC2)CN1,259,93:09300:3:Z3601953582;93:09300:8:Z4112740580;93:09300:9:Z3438854973;
Cc1ccc2c(c1)CC2,192,93:09300:3:Z2779776492;93:09300:6:Z4574129742;93:09300:8:Z4574384447;
C1CCC2(CC1)CCCCNC2,46,93:09300:3:Z3626704287;93:09302:5:Z4153610996;93:09303:3:Z4771268505;
NC1CCCC2CC12,173,93:09300:3:Z3550228749;93:09301:3:Z3548975278;93:09301:5:Z3549053128;
C1CC2CCNCC(C1)C2,116,93:09300:3:Z3628746451;93:09300:8:Z3628743050;93:09301:6:Z4028969924;
c1cc2c(cn1)CCN2,259,93:09300:3:Z4126894590;93:09301:1:Z4126898255;93:09301:4:Z4126879205;
Cc1cc(C)n2nc(N)nc2n1,175,93:09300:3:Z1748740903;93:09300:5:Z2849265032;93:09301:8:Z2662259528;
CC1(C)Oc2ccccc2NC1=O,199,93:09300:3:Z3580255443;93:09300:3:Z3437874165;93:09300:5:Z3627889330;
O=S1(=O)CC2(CNC2)C1,243,93:09300:3:Z3176732575;93:09301:7:Z2911911535;93:09301:7:Z4906497871;
CC1CCOc2ccccc21,392,93:09300:3:Z4025231321;93:09300:4:Z3168674650;93:09300:7:Z4994609613;
FC1(F)CC2CC2C1,324,93:09300:3:Z5054634437;93:09300:4:Z4666573637;93:09300:7:Z4006162908;
CC1(C)CNCc2ccccc2O1,309,93:09300:3:Z2373753232;93:09300:5:Z3052695983;93:09300:5:Z2950296584;
C1CC2CCCC(C1)C2,581,93:09300:3:Z4487446856;93:09301:8:Z3590047361;93:09301:9:Z5035204269;
OC1CC2COCC(C1)N2,335,93:09300:3:Z5019022668;93:09300:3:Z5018676253;93:09301:3:Z5019001520;
Fc1cccc2c(Cl)ccnc12,47,93:09300:3:Z2874277045;93:09301:3:Z1172683157;93:09302:5:Z2874279768;
Cc1ccc(O)cc1Cl,108,93:09300:3:Z2914826736;93:09300:8:Z2646834023;93:09300:8:Z2615534466;
c1cnc2c(c1)N1CCCC1CNC2,189,93:09300:3:Z3205260139;93:09300:8:Z4022742282;93:09301:6:Z2957081667;
Cc1cc(F)cc2c(=O)cc[nH]c12,126,93:09300:3:Z3206751884;93:09300:9:Z2719853837;93:09301:5:Z1451354975;
C1CCC2(C1)CCCOC2,665,93:09300:3:Z3101789582;93:09300:3:Z3207113654;93:09300:6:Z3117649587;
O=c1ccnc2sccn12,749,93:09300:3:Z1798535213;93:09300:6:Z2876560332;93:09300:6:Z942897294;
Cc1ccc2cccc(F)c2n1,288,93:09300:3:Z4571424057;93:09300:3:Z2482248062;93:09301:2:Z2646284363;
O=c1[nH]cnc2[nH]cnc12,10,93:09300:3:Z2589242446;93:09303:9:Z2589242491;93:09305:2:Z2589242701;
