fragment_smiles,occurences,example_ligands
C1CCOCC1,188658,195:19500:0:Z3616815101;195:19500:0:Z3983470965;195:19500:0:Z3983469131;
CN1CCn2cnnc2C1=O,370,195:19500:0:Z3204487880;195:19500:1:Z3204302002;195:19500:1:Z4268271696;
c1ccc2c(c1)COCCN2,759,195:19500:0:Z4126560501;195:19500:0:Z4132086080;195:19500:6:Z1940735411;
FC1(F)CCC2CC21,624,195:19500:0:Z4349710423;195:19500:2:Z4351867711;195:19500:4:Z4351886255;
Clc1ncccn1,843,195:19500:0:Z3078202133;195:19500:1:Z3819257951;195:19500:1:Z4478944977;
c1ccc2c(c1)CC2,1360,195:19500:0:Z5053118114;195:19500:0:Z2605437735;195:19500:1:Z3723224073;
c1ccc2sccc2c1,6632,195:19500:0:Z2073695334;195:19500:0:Z3384003232;195:19500:0:Z4574900206;
Cc1ccc(F)c2c1NCCC2,93,195:19500:0:Z4668188381;195:19500:9:Z1882325714;195:19505:7:Z1882323516;
OC1COC2(CCNC2)CC1O,239,195:19500:0:Z4158067018;195:19500:1:Z4156065465;195:19501:0:Z4187064219;
Cn1c2c(ccc1=O)CCCC2,545,195:19500:0:Z2477181872;195:19500:2:Z3679668895;195:19500:2:Z2479860704;
CC1(C)OC2C3CCC(C3)C2O1,170,195:19500:0:Z4232365548;195:19503:1:Z3780517846;195:19504:0:Z4113062004;
Cc1ccoc1,5790,195:19500:0:Z2177452066;195:19500:0:Z2201677462;195:19500:0:Z2711491035;
CC1CNc2ccccc2N(C)C1,183,195:19500:0:Z2273024231;195:19500:1:Z1604443872;195:19501:3:Z1994329470;
C1CCC2(CCOCC2)OC1,1958,195:19500:0:Z3659888242;195:19500:2:Z2174261920;195:19500:4:Z1450506443;
Clc1ccncc1,1653,195:19500:0:Z4421220928;195:19500:1:Z4574630458;195:19500:2:Z1600412964;
O=S1(=O)CCC2(CCNCCO2)CC1,290,195:19500:0:Z3648046348;195:19500:0:Z3522486925;195:19500:1:Z3648033459;
OC1CCC2CNCCC2C1,303,195:19500:0:Z2278471820;195:19500:6:Z2297708905;195:19500:8:Z2373329985;
c1ccc2c(c1)OCCC21CC1,752,195:19500:0:Z4505707922;195:19500:0:Z3056602559;195:19500:2:Z3911920630;
CC12CCC(CC1)C2(C)C,105,195:19500:0:Z392586338;195:19500:4:Z826678696;195:19500:5:Z1638652895;
FC1(F)C2CCCCC21,1616,195:19500:0:Z4277470682;195:19500:0:Z2619398464;195:19500:0:Z3367264395;
C1CC2CCC1CN2,2015,195:19500:0:Z2407806410;195:19500:0:Z2784866465;195:19500:1:Z5035669968;
Fc1cc(Cl)cc(Cl)c1,169,195:19500:0:Z2001215015;195:19500:3:Z2199374314;195:19500:4:Z2477890161;
Clc1ncc2sccc2n1,6,195:19500:0:Z4991953127;195:19523:3:Z4641593240;195:19553:8:Z4641320096;
c1ccc2nocc2c1,170,195:19500:0:Z1302809337;195:19500:4:Z1191565286;195:19500:7:Z1209949312;
C=C1Cn2cnnc2S1,160,195:19500:0:Z3837697320;195:19501:5:Z4707310943;195:19501:6:Z4167001334;
CC1CNc2ccccc21,726,195:19500:0:Z3599190104;195:19500:0:Z3471518695;195:19500:2:Z3059788749;
O=S1(=O)CCC2CCC1C2,309,195:19500:0:Z3556342548;195:19500:1:Z3552357879;195:19500:3:Z3557783087;
C1CCC2(CCOC2)NC1,92,195:19500:0:Z3091928971;195:19500:5:Z3206878828;195:19502:5:Z3317904200;
C1COCCOC1,730,195:19500:0:Z4344161425;195:19500:0:Z2207523592;195:19500:1:Z4346337411;
NC1CCCC1,919,195:19500:0:Z2361454328;195:19500:0:Z3046343867;195:19500:0:Z3346712826;
C1CNCC2(C1)CCC2,1432,195:19500:0:Z3168666774;195:19500:1:Z4959818406;195:19500:1:Z3512475096;
c1nc2c(s1)CCCCC2,646,195:19500:0:Z3685091368;195:19500:2:Z3685091687;195:19500:3:Z3685092826;
Cn1cn[nH]c1=O,2759,195:19500:0:Z3660949212;195:19500:0:Z3661274342;195:19500:0:Z3657601746;
c1cnc2cncnc2c1,77,195:19500:0:Z4066902960;195:19500:1:Z4338539586;195:19500:2:Z3560077970;
Cc1nnc2cnccn12,308,195:19500:0:Z4297771347;195:19500:1:Z1771746453;195:19500:2:Z2854809934;
OC1CCCC2CNCC12,165,195:19500:0:Z4041152704;195:19501:1:Z4041340404;195:19503:7:Z4041834205;
Cc1ccnc(C)n1,3052,195:19500:0:Z932261432;195:19500:0:Z1994160274;195:19500:0:Z2638866310;
Cc1ccc(O)cc1,931,195:19500:0:Z1260601381;195:19500:1:Z4294379595;195:19500:2:Z2176281677;
Cn1cc(F)cn1,540,195:19500:0:Z5035185975;195:19500:3:Z5038807968;195:19500:4:Z4089134009;
C1CCC2(C1)CCCO2,1147,195:19500:0:Z2495945570;195:19500:1:Z3105615582;195:19500:3:Z1899058969;
Cc1cc(=O)cn[nH]1,1211,195:19500:0:Z340699296;195:19500:2:Z3627093062;195:19500:3:Z1984968129;
NC1CCn2nccc2C1,172,195:19500:0:Z4061789599;195:19501:3:Z3144798163;195:19503:1:Z4215523452;
CC12CNCCC1C2(F)F,228,195:19500:0:Z4272700441;195:19500:5:Z4272769212;195:19500:8:Z4773715495;
CC1COc2ccccc21,1115,195:19500:0:Z4733416038;195:19500:1:Z2221474440;195:19500:1:Z3469273238;
CC1=CCn2nnnc2N1C,126,195:19500:0:Z2643558016;195:19500:6:Z2646025996;195:19500:8:Z2483867354;
CC1Cc2ccccc2N1,2600,195:19500:0:Z4384006858;195:19500:0:Z1127170758;195:19500:0:Z2011645695;
C1NCC2C1C1COCC21,74,195:19500:0:Z2717811740;195:19500:5:Z2697593971;195:19500:7:Z2709407273;
Cc1nc2cc(F)c(F)cc2[nH]1,344,195:19500:0:Z3644045745;195:19500:1:Z4590744500;195:19500:4:Z4479041478;
Cc1ncncc1F,149,195:19500:0:Z989265240;195:19500:5:Z3395257876;195:19500:5:Z2199786987;
CN1CCCC2(CCNC2)C1=O,450,195:19500:0:Z1767440413;195:19500:0:Z3091918286;195:19500:3:Z1886055993;
C1CC2(CCSCC2)CN1,928,195:19500:0:Z3797287309;195:19500:1:Z4034619973;195:19500:1:Z3597268847;
NC1C2CCCCNC12,36,195:19500:0:Z3045387228;195:19507:7:Z3044518333;195:19509:6:Z3047391101;
c1cnsn1,863,195:19500:0:Z4349955383;195:19500:1:Z1211526234;195:19500:4:Z3010839601;
O=C1CSCN1,171,195:19500:0:Z3625217450;195:19501:2:Z1385705001;195:19501:2:Z1600442091;
Cn1cnc2cccnc21,1080,195:19500:0:Z2145973395;195:19500:0:Z1623328806;195:19500:0:Z2110274396;
O=C1CC2(CCNCC2)C(O)CN1,311,195:19500:0:Z3657784234;195:19500:1:Z3693408534;195:19500:1:Z3715696499;
Cn1ncc2c1CNCCC2,171,195:19500:0:Z4263800820;195:19500:7:Z4263820372;195:19502:9:Z4263810062;
c1cnc2ccoc2c1,425,195:19500:0:Z4430246918;195:19500:2:Z2952687760;195:19500:5:Z4350689065;
O=C1CNc2ccncc2N1,98,195:19500:0:Z1303050005;195:19500:7:Z1303046133;195:19502:4:Z1303047047;
O=C1NCCC12CCNCC2,374,195:19500:0:Z2841372611;195:19500:4:Z3992662925;195:19501:0:Z2834432653;
c1cc2n(n1)CCO2,437,195:19500:0:Z2172777040;195:19500:0:Z4098077812;195:19500:2:Z4107746972;
C1CC2CC2CO1,1261,195:19500:0:Z4137292249;195:19500:1:Z4041352317;195:19500:2:Z3076344759;
O=C1NCCCC12CCCNC2,422,195:19500:0:Z4227081909;195:19500:2:Z2927737764;195:19500:3:Z1767819805;
Cc1cccc(C)c1F,816,195:19500:0:Z1545888949;195:19500:1:Z4393158165;195:19500:1:Z1901550112;
Cc1cccc2c1NCC2,352,195:19500:0:Z819941192;195:19500:2:Z3550207380;195:19500:3:Z3550815186;
c1cc2ccncc2cn1,582,195:19500:0:Z4350086316;195:19500:2:Z4348700955;195:19500:2:Z4348765307;
CC1CC=NO1,794,195:19500:0:Z2661521434;195:19500:4:Z2656159571;195:19500:5:Z4492533929;
c1cnn2nccc2c1,509,195:19500:0:Z3407223953;195:19500:1:Z4044836995;195:19500:6:Z4289226241;
C1=NCCS1,726,195:19500:0:Z4325565034;195:19500:2:Z3600745445;195:19500:3:Z4317417690;
Oc1cccnc1,1821,195:19500:0:Z4325565034;195:19500:1:Z1938105937;195:19500:1:Z1505515215;
Cn1ccnc1Cl,447,195:19500:0:Z1437895128;195:19500:1:Z1901491893;195:19500:8:Z1454572372;
C1COC2CNCC2N1,864,195:19500:0:Z2844139870;195:19500:0:Z3604363773;195:19500:1:Z2365943310;
Fc1ccc2ocnc2c1,355,195:19500:0:Z2411046204;195:19500:3:Z1588239230;195:19500:4:Z1205159396;
Cn1ccc(=O)[nH]1,421,195:19500:0:Z3656107340;195:19500:0:Z3607825693;195:19500:0:Z3607825724;
Cc1cc(F)n(C)n1,253,195:19500:0:Z3656107340;195:19500:4:Z4581207324;195:19500:5:Z4154645501;
C1COCC2(CCOCC2)CN1,454,195:19500:0:Z1653293196;195:19500:1:Z4157897643;195:19500:4:Z4620854851;
c1n[nH]c2c1NCCC2,331,195:19500:0:Z5024967682;195:19500:2:Z4247707808;195:19500:2:Z5018081288;
Oc1ccc2c(c1)CCC2,293,195:19500:0:Z2613867334;195:19500:3:Z4525215280;195:19500:6:Z2646206070;
c1cc2c(o1)CNC2,404,195:19500:0:Z5004983991;195:19500:1:Z3549079363;195:19500:6:Z3606701708;
C1COCC2(C1)CCNCC2,500,195:19500:0:Z4609213000;195:19500:7:Z4620749291;195:19500:7:Z3363648704;
Clc1ccc2c(c1)OCCCO2,629,195:19500:0:Z1691860730;195:19500:0:Z3880353049;195:19500:2:Z380611286;
NC1CCOC2(CCC2)C1,177,195:19500:0:Z3522426435;195:19502:0:Z3099941622;195:19502:0:Z3132712586;
Cc1ccc2cn[nH]c2n1,1804,195:19500:0:Z4076887171;195:19500:0:Z4129696425;195:19500:1:Z4232020199;
NC1CC2CCCC12,419,195:19500:0:Z4079196094;195:19500:2:Z4878980984;195:19501:6:Z4079195827;
Fc1ccc2c(c1)CCCO2,1491,195:19500:0:Z4642722856;195:19500:1:Z3605556387;195:19500:1:Z2150467600;
Cc1nnc2n1CCC2,571,195:19500:0:Z3523124046;195:19500:2:Z3552221417;195:19500:2:Z3875136905;
Cc1cc(=O)[nH]n1C,652,195:19500:0:Z3523124046;195:19500:2:Z4487871424;195:19500:3:Z1395116403;
c1ccn2ncnc2c1,1819,195:19500:0:Z4634379726;195:19500:0:Z3570567458;195:19500:2:Z3173288151;
C1CC2(C1)CCNCC2,3656,195:19500:0:Z3145341134;195:19500:0:Z4985280873;195:19500:1:Z3778779559;
CC1(C)CCNCC1,1076,195:19500:0:Z3193442440;195:19500:2:Z4013080711;195:19500:2:Z3143469265;
c1nnc2n1CCOCC2,511,195:19500:0:Z2615491647;195:19500:2:Z3537693670;195:19500:3:Z3061529681;
c1ccc2c(c1)CCCCN2,1590,195:19500:0:Z1533872215;195:19500:0:Z2962189439;195:19500:1:Z444122072;
CC1CN(C)CCN1C,456,195:19500:0:Z4213985820;195:19501:6:Z4008336819;195:19501:8:Z4298410314;
CN1CCN(C)C2(CCNCC2)C1,372,195:19500:0:Z5048794268;195:19500:3:Z5059750913;195:19500:4:Z5052034040;
Cc1ccc[nH]c1=O,793,195:19500:0:Z3694359932;195:19500:2:Z1591310029;195:19500:3:Z1869817280;
Cc1ccc(N)nc1,141,195:19500:0:Z1556158924;195:19502:1:Z1583402177;195:19502:5:Z1729452756;
O=S1C=CCCC1,93,195:19500:0:Z4980880797;195:19500:2:Z3368062689;195:19500:3:Z3650760741;
O=C1NCC2(CCNCC2)C1O,278,195:19500:0:Z3623167831;195:19500:0:Z4503815294;195:19500:1:Z3345724684;
Cn1c(=O)c2cc[nH]c2n(C)c1=O,333,195:19500:0:Z1302676043;195:19500:2:Z3613051491;195:19500:3:Z2850886457;
Cn1nnc2cccnc21,724,195:19500:0:Z2015037677;195:19500:1:Z1634640481;195:19500:2:Z1682398284;
c1ccc2c(c1)CCC21CNCCO1,226,195:19500:0:Z1505720274;195:19500:2:Z1506284782;195:19501:1:Z2708503227;
Oc1ccc2c(c1)CCCO2,384,195:19500:0:Z3437487785;195:19500:0:Z3437487805;195:19500:3:Z3699450911;
C1CC2(CCN1)CCNC2,1454,195:19500:0:Z2194122132;195:19500:2:Z3870776687;195:19500:3:Z3046828373;
O=C1CCc2cccc3c2N1CCC3,354,195:19500:0:Z3177762221;195:19500:2:Z3619679884;195:19500:7:Z3277838036;
Cn1cnc2cc(F)ccc21,535,195:19500:0:Z1174691167;195:19500:1:Z1171534461;195:19500:2:Z1556725563;
Cc1nn(C)c2sccc12,586,195:19500:0:Z1266266342;195:19500:0:Z1344664018;195:19500:1:Z1251550433;
O=c1[nH]nccc1Cl,1270,195:19500:0:Z2966467759;195:19500:4:Z1439621606;195:19500:4:Z4387835669;
c1ccc2c(c1)[nH]c1ccccc12,347,195:19500:0:Z808475284;195:19500:1:Z4476523277;195:19500:4:Z1676602758;
C1CNCC2(C1)CCNCC2,309,195:19500:0:Z2439171673;195:19500:2:Z2443702071;195:19500:6:Z3382410266;
C1CN2CCOCC2CN1,639,195:19500:0:Z3205021979;195:19500:3:Z3343991342;195:19500:3:Z3205020415;
Clc1cccs1,6431,195:19500:0:Z757594268;195:19500:0:Z2071677846;195:19500:0:Z4557690808;
Cc1ccc2c(c1F)CNCC2,103,195:19500:0:Z3177291647;195:19503:7:Z3096024928;195:19503:7:Z3094540058;
Cc1cccc(=O)[nH]1,1122,195:19500:0:Z1728543418;195:19500:1:Z2912245408;195:19500:1:Z4934308068;
c1cnc2nccnc2c1,779,195:19500:0:Z2223837853;195:19500:2:Z3484593078;195:19500:2:Z1675414796;
C1CN2CCC1CC2,332,195:19500:0:Z1175801212;195:19500:4:Z4252235991;195:19500:9:Z2911975048;
C1CC2CCC1CC2,2422,195:19500:0:Z3605700364;195:19500:1:Z4304718576;195:19500:1:Z4907624205;
O=c1cc[nH]cc1,549,195:19500:0:Z3191704477;195:19500:1:Z4473826671;195:19500:3:Z3598649894;
CC1CNCCOC1,702,195:19500:0:Z4643337858;195:19500:3:Z4194398596;195:19500:4:Z4770072292;
Cc1cc(C)n2[nH]c(=O)cc2n1,443,195:19500:0:Z1127656135;195:19500:1:Z3093313178;195:19500:4:Z4229344498;
Cc1nc2c(o1)CCNC2,263,195:19500:0:Z4644173935;195:19500:4:Z4634191432;195:19500:9:Z4637496809;
CN1CCOCC12CNCCOC2,457,195:19500:0:Z3615472458;195:19501:1:Z3615470102;195:19502:1:Z4305035241;
Cn1nnc2ccccc21,2388,195:19500:0:Z1668524209;195:19500:0:Z4147832946;195:19500:1:Z1955075900;
Fc1cccn2ccnc12,1000,195:19500:0:Z4395369021;195:19500:0:Z3780695403;195:19500:1:Z3535094632;
c1[nH]nc2c1CNCC2,455,195:19500:0:Z3189341021;195:19500:1:Z3414188691;195:19500:1:Z2607042568;
Cn1cccc(Cl)c1=O,83,195:19500:0:Z4506772202;195:19500:6:Z1421736976;195:19502:4:Z2772825069;
C1CCC2COCCC2C1,804,195:19500:0:Z3625349622;195:19500:3:Z4205720699;195:19500:4:Z3539837579;
c1ccc2c(c1)ccc1occc12,226,195:19500:0:Z1893750162;195:19500:6:Z1188629183;195:19501:3:Z2714554684;
C1CC2CNCC2CCN1,587,195:19500:0:Z2213987569;195:19500:4:Z2227874431;195:19500:5:Z2215949869;
c1cnc2c(c1)COCC2,1650,195:19500:0:Z4478830228;195:19500:1:Z3668666071;195:19500:2:Z3555930085;
Cc1ccc2nccc(C)c2c1,198,195:19500:0:Z2033098513;195:19501:0:Z2044435289;195:19501:8:Z2640432280;
C1=NOC2(C1)CNC2,457,195:19500:0:Z3647573443;195:19500:3:Z4468070960;195:19500:4:Z4478113866;
Oc1cccc2c1CCCC2,412,195:19500:0:Z1833279360;195:19500:1:Z2719740101;195:19500:7:Z2961792120;
Oc1cccc(F)c1,1124,195:19500:0:Z4642680100;195:19500:1:Z2974379186;195:19500:1:Z5038699252;
c1cc2snnc2s1,67,195:19500:0:Z4286150450;195:19502:7:Z4294287595;195:19502:7:Z4295142936;
O=C1CCCn2nccc21,297,195:19500:0:Z4025778251;195:19500:0:Z3650693120;195:19500:0:Z3704581595;
c1ccc2c(c1)NCC1CCCCN21,132,195:19500:0:Z2232447275;195:19501:4:Z2960051015;195:19502:1:Z4393927613;
Cc1cncnc1C,1595,195:19500:0:Z4312654182;195:19500:2:Z1193287872;195:19500:2:Z3439840128;
O=C1NC2CCCC1CNC2,309,195:19500:0:Z4935481447;195:19500:7:Z4930854964;195:19501:2:Z4935474579;
FC1(F)CCC2CCCC2C1,126,195:19500:0:Z4085509496;195:19501:4:Z3844284645;195:19502:1:Z3841471076;
O=c1[nH]nco1,1264,195:19500:0:Z4307559826;195:19500:1:Z2769170679;195:19500:1:Z3199372974;
Cc1cn2cccc(C)c2n1,176,195:19500:0:Z3907125161;195:19500:6:Z4083076207;195:19502:4:Z3667455617;
FC1(F)CC2(CCC2)C1,2160,195:19500:0:Z3907125161;195:19500:2:Z3907173661;195:19500:3:Z4277210761;
OC1CNCC2(CC2)CC1O,296,195:19500:0:Z4269752061;195:19500:1:Z4269733051;195:19500:5:Z3840463051;
Clc1ccc2c(c1)OCCC2,438,195:19500:0:Z5048396470;195:19500:8:Z3053728136;195:19501:2:Z5052145138;
Cc1cc2n(n1)CCCC2,318,195:19500:0:Z4140325966;195:19500:0:Z4471771446;195:19500:3:Z4138573335;
C1CCC2(CNC2)OC1,1512,195:19500:0:Z4258205659;195:19500:0:Z4258203686;195:19500:0:Z3851542647;
Cc1cc(C)n2nc(C)cc2n1,605,195:19500:0:Z4049712350;195:19500:2:Z1117792409;195:19500:2:Z1530372469;
CC1(C)CC2CCCOC21,483,195:19500:0:Z2773406105;195:19500:0:Z1291461793;195:19500:0:Z1644010521;
O=C1COC2(CCNCC2)N1,803,195:19500:0:Z3041196037;195:19500:6:Z3041214609;195:19501:0:Z3206253544;
CC12CNC(C1)C2,198,195:19500:0:Z3624024735;195:19500:1:Z3818075154;195:19501:7:Z5018035660;
Cc1nnc2ccccc2c1C,204,195:19500:0:Z3899391689;195:19500:0:Z3050993001;195:19501:1:Z3918606714;
Cc1coc2ccc(F)cc12,696,195:19500:0:Z1966713437;195:19500:1:Z3381028991;195:19500:4:Z841354214;
Fc1cccn2cnnc12,105,195:19500:0:Z4291236848;195:19501:8:Z4289081568;195:19503:8:Z4291706079;
CN1C(=O)CSC12CCNCC2,408,195:19500:0:Z2948603069;195:19500:1:Z2329491215;195:19500:2:Z1642285689;
CC1CCN(C)CCN1,228,195:19500:0:Z4954062732;195:19500:1:Z2114048367;195:19500:2:Z1191987574;
CC1(C)CCC(C)(C)O1,818,195:19500:0:Z1770577580;195:19500:1:Z1622954032;195:19500:3:Z3534332556;
C1CCC2CNCCC2C1,2088,195:19500:0:Z3808096549;195:19500:0:Z3808190357;195:19500:1:Z3841545224;
CC1(C)C2CCC1C(=O)C2,367,195:19500:0:Z4276129240;195:19500:0:Z3009847907;195:19501:3:Z1378523330;
C1CC2CCNC2CN1,507,195:19500:0:Z3581358075;195:19500:1:Z2962383852;195:19500:2:Z2962385464;
OC1CCOC1,3654,195:19500:0:Z2433451097;195:19500:1:Z1516014006;195:19500:1:Z2884735705;
Fc1ccc2occc2c1,950,195:19500:0:Z4269603301;195:19500:0:Z2704292133;195:19500:1:Z3723224034;
Cn1ncc2c1CCCNC2,339,195:19500:0:Z3052584991;195:19500:2:Z2334880172;195:19501:3:Z2821806170;
O=c1ccc2ccc(Cl)c(Cl)c2[nH]1,107,195:19500:0:Z3052584991;195:19500:4:Z3139812646;195:19501:5:Z4256386472;
O=C1CC2(CCC2)CN1,458,195:19500:0:Z3179707733;195:19500:6:Z3179706213;195:19500:9:Z4046158651;
c1[nH]nc2c1CCC2,582,195:19500:0:Z3196328335;195:19500:1:Z2352255403;195:19500:1:Z2439280290;
O=c1ccc2ccc(F)cc2[nH]1,837,195:19500:0:Z3196328335;195:19500:1:Z3552357879;195:19500:6:Z3202332524;
C1CC2COCC1N2,165,195:19500:0:Z2305257393;195:19500:0:Z2311011398;195:19500:3:Z2302487411;
C1CNC2(CN1)COC2,267,195:19500:0:Z4457381518;195:19502:9:Z4474696032;195:19503:8:Z4429944823;
C1CNC2(C1)CCNCC2,468,195:19500:0:Z3055180522;195:19500:0:Z3045144742;195:19500:2:Z3385516350;
CN1CCc2ccsc2C1,234,195:19500:0:Z4123502874;195:19500:1:Z4124882363;195:19500:2:Z4124398047;
O=C1NCCCc2ccccc21,489,195:19500:0:Z3365641596;195:19500:2:Z3518469719;195:19500:5:Z2579281210;
c1cc2c(cn1)CCCN2,562,195:19500:0:Z4230919087;195:19501:1:Z3583985955;195:19501:1:Z4341565111;
Cc1n[nH]c(C)n1,3338,195:19500:0:Z3442344860;195:19500:0:Z4153151011;195:19500:1:Z2335481620;
c1ccc2c(c1)CCC1(CCNCC1)O2,250,195:19500:0:Z2647484093;195:19500:9:Z4292930180;195:19501:1:Z3134470120;
O=C1Nc2ccccc2C1(F)F,338,195:19500:0:Z3603165732;195:19500:1:Z3406432511;195:19500:5:Z2285810374;
Cc1coc2c1C(=O)CC(C)(C)C2,271,195:19500:0:Z3093418266;195:19501:1:Z1716474658;195:19501:7:Z3603338313;
O=C1CCNC2COCCN12,261,195:19500:0:Z3093418266;195:19500:4:Z3694236495;195:19500:5:Z3620015578;
CC1CNCC(C)O1,10100,195:19500:0:Z2767399395;195:19500:1:Z4572743295;195:19500:1:Z2602591305;
CC1(C)CCCO1,2509,195:19500:0:Z4609112454;195:19500:1:Z2715745801;195:19500:1:Z2624308110;
O=S1(=O)CC2CCNC2C1,227,195:19500:0:Z3591858586;195:19500:1:Z3440693952;195:19500:1:Z3262061403;
CN1CCCCC12CCNCC2,247,195:19500:0:Z4241406586;195:19500:2:Z4241417760;195:19500:4:Z4241418129;
OC1CNC2(CCCC2)CC1O,239,195:19500:0:Z4094825226;195:19500:3:Z3841726815;195:19501:2:Z4309005039;
CC1OCCc2ccccc21,385,195:19500:0:Z2922537879;195:19500:4:Z2834614381;195:19500:8:Z2852082474;
CC1CNCC(C)C1,2622,195:19500:0:Z2017701374;195:19500:0:Z2017701385;195:19500:0:Z3562186468;
C1=CCCC1,270,195:19500:0:Z2273453380;195:19500:0:Z2288464592;195:19500:3:Z3628054684;
Cc1ccc2ccoc2c1C,161,195:19500:0:Z1081975478;195:19500:8:Z1441613907;195:19505:2:Z383683638;
C1CC2CC2C1,4404,195:19500:0:Z2988941270;195:19500:0:Z4020570098;195:19500:0:Z3167182109;
Clc1ccc2ccoc2c1,147,195:19500:0:Z2698055674;195:19500:9:Z3300127595;195:19502:1:Z2708226455;
O=C1CC2CCCC(C1)C2,297,195:19500:0:Z4006960530;195:19500:5:Z4387292202;195:19500:8:Z4579159020;
CC1(C)CNc2ccccc21,142,195:19500:0:Z3509900630;195:19503:2:Z4132924858;195:19503:4:Z3509901262;
O=c1nc[nH]c2sc3c(c12)CCC3,99,195:19500:0:Z2088192973;195:19503:1:Z1681215948;195:19503:9:Z279233268;
Cn1cnccc1=O,558,195:19500:0:Z3080279601;195:19500:3:Z4278471858;195:19500:3:Z3726670812;
C1CNCC2(C1)CNCCO2,476,195:19500:0:Z3080279601;195:19501:0:Z3145035310;195:19501:0:Z3319519703;
Cn1c(=O)oc2ccccc21,2649,195:19500:0:Z2923040565;195:19500:0:Z3407590921;195:19500:1:Z1521607687;
CC1(C)CCc2ncsc2C1,286,195:19500:0:Z4771143142;195:19500:0:Z4381234110;195:19500:2:Z5014531431;
CC1(C)CC2(CCCCC2)CO1,201,195:19500:0:Z3135782270;195:19500:9:Z3009915776;195:19501:3:Z3657958252;
CC1CNCC2(CCCC2)O1,225,195:19500:0:Z2436658367;195:19501:2:Z2444286937;195:19501:5:Z2438415532;
O=c1[nH]c(=O)c2cccnc2[nH]1,905,195:19500:0:Z2436658367;195:19500:4:Z650140656;195:19500:4:Z2285123386;
CC1CNCC(C)S1,183,195:19500:0:Z4394356140;195:19500:8:Z3180946404;195:19504:3:Z3171059085;
CN1c2ccccc2CCS1(=O)=O,204,195:19500:0:Z3598160059;195:19500:1:Z3783104719;195:19500:1:Z3783104948;
c1cn2c(n1)CNCC2,1572,195:19500:0:Z4117255593;195:19500:1:Z4087055225;195:19500:1:Z3185522864;
N=S1(=O)CCC2(CC2)CC1,104,195:19500:0:Z4477006575;195:19500:6:Z4477006393;195:19501:4:Z4477004973;
C1CC2CC12,1242,195:19500:0:Z3639981484;195:19500:0:Z3639981977;195:19500:0:Z4165127811;
Clc1ccnn2ccnc12,30,195:19500:0:Z4231975595;195:19502:3:Z4229078982;195:19510:1:Z4227368425;
CC1NCCc2sccc21,70,195:19500:0:Z4768705190;195:19500:8:Z106810316;195:19501:3:Z226485594;
O=C1NCCNC12CCC2,94,195:19500:0:Z4694584227;195:19501:5:Z3057102590;195:19501:5:Z3057103715;
Cc1cc(N)no1,135,195:19500:0:Z2174939580;195:19500:3:Z2166610951;195:19500:6:Z2166331829;
Cc1cnn2cnnc2c1C,169,195:19500:0:Z3828597855;195:19500:0:Z1874343724;195:19501:0:Z1576896343;
Cc1cccn2nccc12,133,195:19500:0:Z3353606874;195:19500:2:Z3324564814;195:19500:6:Z3353139097;
NC1CCC2(CC1)CNCCO2,304,195:19500:0:Z3364655074;195:19500:0:Z3364642040;195:19500:3:Z3384948082;
Fc1ccc2ncccc2c1,1459,195:19500:0:Z3144829446;195:19500:1:Z4233346196;195:19500:1:Z2912245408;
CC1CCn2nccc2N1,874,195:19500:0:Z3196367370;195:19500:1:Z3633350583;195:19500:3:Z4517172623;
c1ccc2c(c1)ccc1ncsc12,12,195:19500:0:Z2671199335;195:19502:0:Z4922388673;195:19504:9:Z241368222;
C1CCC2(CCNC2)OC1,198,195:19500:0:Z3707549130;195:19500:2:Z3695567067;195:19500:4:Z3643467794;
Cn1cc2c(n1)CCC2,696,195:19500:0:Z2922827294;195:19500:6:Z3294583321;195:19500:6:Z3470112019;
CN1CCCNc2cc(F)ccc21,233,195:19500:0:Z4147070502;195:19500:2:Z1909321729;195:19500:2:Z1252095209;
CN1CCC2CCNC2C1,193,195:19500:0:Z2970839578;195:19501:2:Z2931805390;195:19501:5:Z2953010553;
FC1CCCNC1,3031,195:19500:0:Z3834297920;195:19500:0:Z4985283481;195:19500:0:Z4045836370;
O=S1(=O)CC2CCN1C2,129,195:19500:0:Z4022870197;195:19500:0:Z4022870109;195:19500:9:Z4022688909;
c1cn2c(n1)CCCCC2,762,195:19500:0:Z4327062692;195:19500:0:Z4318900011;195:19500:4:Z4317145399;
Cn1c(=O)[nH]c2ccccc21,1838,195:19500:0:Z1998566269;195:19500:0:Z2802917846;195:19500:1:Z1996221059;
Clc1cnc2ncccc2c1,36,195:19500:0:Z2983630161;195:19505:0:Z2983635606;195:19506:6:Z2971722942;
NC1CNCC12CCS(=O)(=O)CC2,116,195:19500:0:Z3364783004;195:19501:3:Z3385328891;195:19502:3:Z3385328563;
C1CC2(CC2)CO1,1095,195:19500:0:Z3834281323;195:19500:2:Z3594648596;195:19500:3:Z3693825711;
O=C1CC2CCC2N1,51,195:19500:0:Z3384796913;195:19500:6:Z3384804754;195:19505:3:Z3384804250;
CC1(C)CNCCCO1,234,195:19500:0:Z1537285528;195:19500:3:Z4508986171;195:19500:3:Z1222597144;
C1COCC2(CC2)CN1,249,195:19500:0:Z2121440070;195:19500:1:Z3098318087;195:19500:3:Z1643852995;
CC12CCC(C)(CC1)O2,143,195:19500:0:Z4490143674;195:19500:6:Z4404921284;195:19500:9:Z4775613443;
