fragment_smiles,occurences,example_ligands
Cc1cnccn1,6003,91:09100:0:Z2960875577;91:09100:0:Z4026348975;91:09100:0:Z1782338997;
CC1CCOCCN1,275,91:09100:0:Z2954016707;91:09100:3:Z2142821704;91:09100:5:Z1590932758;
O=C1NCCN1,8395,91:09100:0:Z2954016707;91:09100:0:Z3579250603;91:09100:0:Z2921704323;
FC1(F)CCCCC1,9213,91:09100:0:Z3522457806;91:09100:0:Z3701750569;91:09100:0:Z2255246168;
C1CC2(CC2)CN1,4617,91:09100:0:Z3522457806;91:09100:0:Z2448904131;91:09100:0:Z3381266417;
Cc1ccc(C)cc1,7981,91:09100:0:Z4163770376;91:09100:0:Z3408217549;91:09100:0:Z1176486631;
O=C1COc2ccccc2N1,5315,91:09100:0:Z2966422487;91:09100:0:Z1493669649;91:09100:0:Z2357574329;
CC1(C)CNCC2CCOC2C1,273,91:09100:0:Z3443321823;91:09100:3:Z3678854801;91:09101:0:Z4209724610;
O=c1[nH]nc2ccccn12,1731,91:09100:0:Z1542356194;91:09100:0:Z2500921538;91:09100:2:Z1543220986;
C1OC2CC1C2,4124,91:09100:0:Z4257191558;91:09100:0:Z4406731904;91:09100:0:Z3898587438;
c1ccc2[nH]cnc2c1,19036,91:09100:0:Z2483311445;91:09100:0:Z3149869031;91:09100:0:Z1197705550;
c1ccc2nccnc2c1,2994,91:09100:0:Z3635325570;91:09100:0:Z2897563838;91:09100:0:Z3588484126;
C1CC12CNC2,719,91:09100:0:Z4136622830;91:09100:0:Z4773632809;91:09100:0:Z4773632905;
Cc1cc(Cl)on1,533,91:09100:0:Z2916594875;91:09100:1:Z2884835581;91:09100:4:Z910635770;
Cc1cnco1,9628,91:09100:0:Z4262916980;91:09100:0:Z4591193405;91:09100:0:Z3053920928;
CC1(C)CNCC2(CCOC2)O1,366,91:09100:0:Z1954683850;91:09100:2:Z2862901360;91:09100:6:Z2774182047;
c1ccc2c(c1)OCO2,15010,91:09100:0:Z1954683850;91:09100:0:Z2141122201;91:09100:0:Z3667177953;
CC1CCNCCN1,624,91:09100:0:Z3309580223;91:09100:1:Z4055468862;91:09100:2:Z3887704344;
c1ccc2cnccc2c1,10980,91:09100:0:Z4076399453;91:09100:0:Z4377108280;91:09100:0:Z4101593237;
C1CCC2(CCC2)OC1,3620,91:09100:0:Z4076399453;91:09100:0:Z3587294604;91:09100:0:Z5026164592;
c1nnc2n1CCC2,3050,91:09100:0:Z1154447018;91:09100:0:Z4021974917;91:09100:0:Z4350103781;
FC1CCCC1,4095,91:09100:0:Z4385152818;91:09100:0:Z3908602996;91:09100:0:Z3908572250;
c1ccc2c(c1)CCCCO2,1379,91:09100:0:Z1441144209;91:09100:0:Z2021214606;91:09100:0:Z2010724081;
OC1CCCNC1,10085,91:09100:0:Z2349013969;91:09100:0:Z2312496541;91:09100:0:Z2837065936;
CC1CNCCO1,15643,91:09100:0:Z4590425962;91:09100:0:Z4029949789;91:09100:0:Z1725893945;
O=c1cccc[nH]1,25416,91:09100:0:Z4590425962;91:09100:0:Z2964915290;91:09100:0:Z3592873271;
Cc1ccco1,22974,91:09100:0:Z1885347467;91:09100:0:Z3532825420;91:09100:0:Z2016110249;
Cc1ccccc1Cl,6303,91:09100:0:Z3789205203;91:09100:0:Z1627102562;91:09100:0:Z2444108285;
c1ccc2c(c1)CCC2,22219,91:09100:0:Z1653293503;91:09100:0:Z4027463554;91:09100:0:Z4909269850;
C1COCC2(CCOCC2)CN1,397,91:09100:0:Z1653293503;91:09100:3:Z2272301791;91:09100:4:Z3544049054;
Cc1cc(C)ncn1,4567,91:09100:0:Z1832758206;91:09100:0:Z1449957222;91:09100:0:Z3855626829;
O=C1CCCCC1,3772,91:09100:0:Z1832758206;91:09100:0:Z4906873037;91:09100:0:Z24240892;
Cc1nnc[nH]1,3964,91:09100:0:Z4511072959;91:09100:0:Z3602267484;91:09100:0:Z1887682260;
CC1CCNCC12CCCCC2,114,91:09100:0:Z4591193405;91:09101:9:Z1694614667;91:09102:2:Z4303479738;
O=c1[nH]c2ccccc2[nH]1,4592,91:09100:0:Z2494724296;91:09100:0:Z2875924709;91:09100:0:Z2480336730;
c1nnn2c1CNCC2,612,91:09100:0:Z2494724296;91:09100:0:Z2502190803;91:09100:0:Z2495820753;
c1cn2c(n1)CCCCC2,893,91:09100:0:Z3603568345;91:09100:0:Z4338566674;91:09100:2:Z3363044995;
O=S1(=O)CCNC2COCCN21,180,91:09100:0:Z3603568345;91:09100:3:Z3592869458;91:09100:5:Z3603567467;
c1cn2c(n1)NCCCC2,95,91:09100:0:Z4335757886;91:09105:3:Z4335760505;91:09105:5:Z4335753616;
CC1(C)CCNCCS1(=O)=O,397,91:09100:0:Z1893276216;91:09100:0:Z3604486764;91:09100:0:Z2821177855;
O=C1CCc2ccccc2N1,6527,91:09100:0:Z1893276216;91:09100:0:Z1424504920;91:09100:0:Z2698398150;
Cc1ccc[nH]c1=O,892,91:09100:0:Z1524084878;91:09100:0:Z4352769233;91:09100:4:Z1842942791;
C1CNCCNC1,25554,91:09100:0:Z4110901848;91:09100:0:Z1203873599;91:09100:0:Z1266122433;
O=c1ccnc[nH]1,4878,91:09100:0:Z4104888071;91:09100:0:Z2208970351;91:09100:0:Z4935343681;
CC1(C)CCCCS1(=O)=O,189,91:09100:0:Z2964643017;91:09100:0:Z3137195142;91:09101:0:Z2945841886;
c1ccc2scnc2c1,12899,91:09100:0:Z4611223717;91:09100:0:Z4203562182;91:09100:0:Z2177595672;
NC1CCOCC1,1340,91:09100:0:Z4115001296;91:09100:1:Z3829073231;91:09100:2:Z3512154644;
c1n[nH]c2c1CNCC2,1199,91:09100:0:Z2704490177;91:09100:0:Z3295498945;91:09100:1:Z908360612;
C1CCC2CC2C1,2969,91:09100:0:Z4000687304;91:09100:0:Z2633610707;91:09100:0:Z4106112441;
Oc1ccc2ccccc2n1,1018,91:09100:0:Z2145015383;91:09100:0:Z1209489891;91:09100:0:Z4195072577;
OC1C2CCC(CC2)C1O,94,91:09100:0:Z4934209497;91:09100:3:Z4934497348;91:09102:4:Z4934560635;
c1ccc2c(c1)[nH]c1ccccc12,192,91:09100:0:Z4022088025;91:09100:2:Z4690110301;91:09100:6:Z1241268505;
C1COCCOC1,963,91:09100:0:Z4022088025;91:09100:2:Z4351755906;91:09100:3:Z2199792839;
C1CC2CCC2N1,2487,91:09100:0:Z2964915290;91:09100:0:Z4343149531;91:09100:1:Z3883701258;
NC1CCNC1,3800,91:09100:0:Z3365901219;91:09100:0:Z4448439597;91:09100:0:Z2378759923;
Oc1cccc2ccccc12,925,91:09100:0:Z3351909824;91:09100:0:Z3345330635;91:09100:0:Z3623244058;
Clc1ccccc1Cl,12837,91:09100:0:Z4935286010;91:09100:0:Z1340524381;91:09100:0:Z3294786497;
Cc1cc2n(n1)CCCC2,398,91:09100:0:Z4704343429;91:09100:7:Z4139106641;91:09101:0:Z4140213111;
c1cnsc1,9573,91:09100:0:Z4704343429;91:09100:0:Z3665463086;91:09100:0:Z3589160603;
Cc1cnc[nH]1,2167,91:09100:0:Z3611487888;91:09100:0:Z4220346989;91:09100:1:Z3609195254;
Cn1cnnn1,4139,91:09100:0:Z2370331073;91:09100:0:Z2870132441;91:09100:0:Z3653420977;
C1CC2CCC1CN2,2224,91:09100:0:Z2505091720;91:09100:0:Z3741343631;91:09100:1:Z2144477028;
N=S1(=O)CCC2(CC2)CC1,78,91:09100:0:Z4477014545;91:09101:2:Z4477004063;91:09101:5:Z4477006768;
CC1(C)CC2(CCNCC2)CO1,291,91:09100:0:Z3820298257;91:09100:4:Z3808156202;91:09100:5:Z3782750554;
CC1(C)C(F)C1(C)C,90,91:09100:0:Z3668103399;91:09102:6:Z3699898268;91:09102:7:Z4154704933;
CC1(N)CCCCC1,330,91:09100:0:Z2437650792;91:09100:4:Z2438155722;91:09100:6:Z4060683792;
c1cnc2nccn2c1,1963,91:09100:0:Z1631851267;91:09100:0:Z4245329248;91:09100:1:Z4733673182;
Cc1cc(F)c2ncccc2c1,207,91:09100:0:Z4595393373;91:09100:5:Z4194038544;91:09100:5:Z3517860915;
O=C1CCNCC12CCOCC2,323,91:09100:0:Z3344725583;91:09100:5:Z3621775946;91:09101:2:Z3615307595;
O=C1NCC2(CCNCC2)C1O,243,91:09100:0:Z4590351250;91:09100:1:Z4277638254;91:09100:2:Z3905414871;
c1ccn2cncc2c1,2603,91:09100:0:Z828413074;91:09100:1:Z3723014810;91:09100:1:Z1495840913;
C1CC2(CN1)CNC2,645,91:09100:0:Z4078757385;91:09100:1:Z3009516864;91:09100:1:Z4091635173;
NC1CCCCC1,4536,91:09100:0:Z3889271980;91:09100:0:Z3139177202;91:09100:0:Z2860416426;
CN=[SH](C)=O,700,91:09100:0:Z4309664147;91:09100:2:Z4310437694;91:09100:3:Z2500026332;
Cc1nc2ccccc2[nH]1,2914,91:09100:0:Z2877140745;91:09100:1:Z2924053825;91:09100:2:Z2230083407;
C1C2CC1C2,2794,91:09100:0:Z3596710722;91:09100:0:Z3345401692;91:09100:0:Z3389128077;
CN1CCOCC1,4112,91:09100:0:Z1466325319;91:09100:0:Z3405260193;91:09100:0:Z1696218554;
O=C1CCC2CCCC2C1,256,91:09100:0:Z3575306630;91:09100:0:Z3340393213;91:09100:8:Z4047303895;
C1COC2(C1)CCNCC2,2153,91:09100:0:Z3796838202;91:09100:0:Z3517266514;91:09100:0:Z3651847993;
Clc1cncs1,946,91:09100:0:Z2793579102;91:09100:1:Z2188534557;91:09100:1:Z1942120616;
OC1CC2CCC2C1O,234,91:09100:0:Z3713350249;91:09101:1:Z3649914014;91:09101:3:Z3644441394;
Cc1ccn(C)c(=O)c1,619,91:09100:0:Z1523912404;91:09100:7:Z1411492459;91:09101:1:Z3590525148;
Cc1cncnc1,1991,91:09100:0:Z4265812202;91:09100:0:Z3550591448;91:09100:0:Z3554654728;
Cc1n[nH]c2ncccc12,1097,91:09100:0:Z2947677284;91:09100:1:Z2958267308;91:09100:2:Z4194312891;
C1CC2CCCC(C1)C2,614,91:09100:0:Z4429134218;91:09100:1:Z3856336242;91:09100:2:Z3841380635;
C1CCC2(C1)CCOCC2,2070,91:09100:0:Z3508864973;91:09100:0:Z2000459277;91:09100:0:Z3117109077;
C1CCC2(CCSCC2)OC1,454,91:09100:0:Z2893281414;91:09100:0:Z4226249797;91:09100:2:Z3639663731;
OC1CCC1,14689,91:09100:0:Z2893281414;91:09100:0:Z2125925995;91:09100:0:Z4465771436;
Fc1ccc(F)cc1,11965,91:09100:0:Z4429636883;91:09100:0:Z4392204021;91:09100:0:Z3192118692;
Cc1cccnc1,21786,91:09100:0:Z2187231675;91:09100:0:Z3618376760;91:09100:0:Z3618278345;
CC1CC2CCCCC2N1,147,91:09100:0:Z1362940818;91:09100:4:Z2221615691;91:09101:0:Z2328730648;
CC1(C)CC2(CC2)C1,286,91:09100:0:Z3567581242;91:09100:1:Z4907916831;91:09100:1:Z3647096553;
c1ccc2c(c1)CCC21CCNC1,135,91:09100:0:Z2815429486;91:09100:1:Z4505462179;91:09100:4:Z3086604248;
c1ccc2c(c1)Cc1ccccc1-2,483,91:09100:0:Z1492003082;91:09100:0:Z4159838033;91:09100:1:Z401363180;
OC1CCCOC1,1733,91:09100:0:Z3204529911;91:09100:0:Z2809551892;91:09100:0:Z2809551384;
OC1CCOCC1,6099,91:09100:0:Z3549844487;91:09100:0:Z1772484099;91:09100:0:Z3440257148;
Cn1cc(Cl)cn1,4104,91:09100:0:Z3597276024;91:09100:0:Z2634626289;91:09100:0:Z2961666133;
CC1CCc2ccccc2N1,1124,91:09100:0:Z1957422147;91:09100:0:Z1902441349;91:09100:0:Z2805064998;
c1ccc2c(c1)CCO2,13726,91:09100:0:Z1957422147;91:09100:0:Z1324212202;91:09100:0:Z2975977018;
c1ccn2cnnc2c1,6416,91:09100:0:Z3247686954;91:09100:0:Z3487268811;91:09100:0:Z2191777067;
Cc1cnoc1,4126,91:09100:0:Z3597691226;91:09100:0:Z4153936271;91:09100:0:Z3760467350;
FC1(F)CCNC1,3506,91:09100:0:Z3539440448;91:09100:0:Z3339585255;91:09100:0:Z3339586419;
Cc1cncnc1C,1633,91:09100:0:Z4458982801;91:09100:0:Z4517889699;91:09100:1:Z3494872358;
O=C1C2CCCC1CNC2,243,91:09100:0:Z2437329970;91:09100:4:Z2504054951;91:09101:8:Z2828146365;
Cc1cn2cccc(C)c2n1,236,91:09100:0:Z3667026560;91:09100:2:Z3667179472;91:09102:0:Z3670969304;
Cc1ccoc1,5833,91:09100:0:Z3868555686;91:09100:0:Z2014765690;91:09100:0:Z2884056819;
OC1CNCC12CCC2,245,91:09100:0:Z4047020793;91:09100:0:Z3841587481;91:09100:4:Z3777842108;
FC1(F)CC12CCC2,4307,91:09100:0:Z4963499295;91:09100:1:Z4960930412;91:09100:1:Z4961161840;
CC1CCCC(=O)N1,1957,91:09100:0:Z4023212030;91:09100:0:Z3844335940;91:09100:1:Z2793885744;
C1CC2(CCN1)COC2,485,91:09100:0:Z3181119796;91:09100:3:Z3054840875;91:09100:5:Z3094645879;
C1COCO1,9223,91:09100:0:Z4507953948;91:09100:0:Z4279108838;91:09100:0:Z3620688109;
FC1(F)CC2(C1)CC1(CCC1)C2,454,91:09100:0:Z4507953948;91:09100:2:Z4638903214;91:09100:5:Z4630267179;
Cc1ncccn1,7201,91:09100:0:Z2076975161;91:09100:0:Z3380522139;91:09100:0:Z1919114686;
O=C1NCCCNC12CC2,158,91:09100:0:Z3618277636;91:09101:4:Z4308173028;91:09101:4:Z3088408233;
FC1CCCCC1,5513,91:09100:0:Z3829459212;91:09100:0:Z4003023089;91:09100:0:Z3625468036;
Cc1cn2ccsc2n1,1085,91:09100:0:Z1489611809;91:09100:0:Z4419625066;91:09100:2:Z1425984028;
Cc1cccc2ccccc12,636,91:09100:0:Z3365886388;91:09100:0:Z4025641479;91:09100:1:Z4027160516;
Nc1cccnc1,1692,91:09100:0:Z3817967095;91:09100:0:Z2827124051;91:09100:0:Z3700181197;
c1cc2sccc2[nH]1,909,91:09100:0:Z3503569195;91:09100:0:Z1948968760;91:09100:1:Z4352968850;
c1[nH]nc2c1CCCC2,2834,91:09100:0:Z2347867086;91:09100:1:Z4962164647;91:09100:1:Z4965129724;
C1COC2(C1)CCOCC2,1875,91:09100:0:Z2965847470;91:09100:0:Z2972202076;91:09100:1:Z2710505044;
c1cnc2ccnn2c1,3817,91:09100:0:Z4575484255;91:09100:0:Z4166446343;91:09100:0:Z3047826844;
c1cc2c(s1)CCNC2,3701,91:09100:0:Z3512925474;91:09100:0:Z2436941431;91:09100:0:Z4573191136;
CC1CNCC(C)O1,6804,91:09100:0:Z4974264887;91:09100:0:Z4084676889;91:09100:0:Z2773458673;
Cc1ccc2c(c1)NCCC2,181,91:09100:0:Z2397966341;91:09100:4:Z4111953041;91:09100:7:Z4569456483;
Cn1cnc2cc(Cl)ccc21,741,91:09100:0:Z3841728135;91:09100:0:Z1175458981;91:09100:0:Z2845904527;
Cc1cncc(C)c1,2936,91:09100:0:Z960034238;91:09100:0:Z2699976426;91:09100:0:Z4462857849;
c1cnc2ncccc2c1,1124,91:09100:0:Z3898740500;91:09100:0:Z2624344876;91:09100:2:Z3561531935;
FC1(F)CCC2(CCNCC2)C1,236,91:09100:0:Z3898740500;91:09100:2:Z3795686666;91:09101:3:Z4089453464;
C1CC2(C1)COCCN2,1716,91:09100:0:Z3510185903;91:09100:1:Z3697378721;91:09100:2:Z3713257459;
c1ccc2c(c1)NCCCO2,211,91:09100:0:Z4146650094;91:09100:3:Z1881340821;91:09100:4:Z1538054310;
O=C1NCCC12CCNC2,379,91:09100:0:Z4279108838;91:09100:2:Z4026770133;91:09100:2:Z4004779431;
Cn1ncc2ccsc21,994,91:09100:0:Z3607844535;91:09100:1:Z4025188811;91:09100:2:Z2299224830;
c1cnc2cn[nH]c2c1,439,91:09100:0:Z3364526973;91:09100:4:Z3358289044;91:09100:4:Z4612417748;
CC1=NNCC1,276,91:09100:0:Z3059557572;91:09100:1:Z3874874110;91:09100:3:Z1246230290;
O=C1NCCNCC1(F)F,308,91:09100:0:Z3059557572;91:09100:0:Z4403929662;91:09100:7:Z3134828853;
C1CC2CNCC1O2,1351,91:09100:0:Z2437594044;91:09100:0:Z4126753819;91:09100:0:Z3642031715;
C1COCC2(CC2)N1,1404,91:09100:0:Z4402187871;91:09100:0:Z4173102932;91:09100:1:Z4172202569;
O=S1(=O)CCNCC1,5560,91:09100:0:Z1725893945;91:09100:0:Z2387430282;91:09100:0:Z3047648376;
Cc1nc2cccnn2n1,68,91:09100:0:Z2091659064;91:09102:1:Z2093008576;91:09103:1:Z2090523384;
O=C1C2CCCC1CCC2,369,91:09100:0:Z1401751245;91:09100:0:Z4876725383;91:09100:3:Z846278872;
Cc1nnc2n1CCCC2,1516,91:09100:0:Z1355006195;91:09100:1:Z3369120121;91:09100:1:Z1221791179;
c1ccc2c(c1)CCCN2,14598,91:09100:0:Z3818595414;91:09100:0:Z2672122400;91:09100:0:Z1103096226;
FC1(F)CCOCC1,1677,91:09100:0:Z3818595414;91:09100:0:Z3783418722;91:09100:0:Z3820491468;
C1CCCOCC1,1329,91:09100:0:Z4096513510;91:09100:0:Z4432361070;91:09100:0:Z4398895041;
Cc1nc[nH]n1,2371,91:09100:0:Z1771139105;91:09100:0:Z2796709242;91:09100:0:Z3595999739;
CN1CCNCC1=O,3145,91:09100:0:Z1771139105;91:09100:0:Z3893217297;91:09100:0:Z3055136294;
C1CC2COCC2C1,1097,91:09100:0:Z3708748884;91:09100:0:Z3608166265;91:09100:0:Z4165752861;
C1CC2(CCS1)CC2,580,91:09100:0:Z3624598470;91:09100:5:Z3603362121;91:09100:8:Z2282372328;
C1CC2(C1)CCOCC2,3766,91:09100:0:Z3618376760;91:09100:0:Z5060257871;91:09100:0:Z3994423434;
CC1CC(F)(F)CN1,880,91:09100:0:Z3865229584;91:09100:3:Z4384061997;91:09100:8:Z3627054288;
Clc1nncs1,64,91:09100:0:Z4228641450;91:09101:5:Z3600583997;91:09103:3:Z4227401971;
CC12CNC(C1)C2,322,91:09100:0:Z3552251660;91:09100:0:Z4931824314;91:09100:6:Z5013377155;
Cc1ccc2ccccc2n1,2805,91:09100:0:Z3521201311;91:09100:0:Z3700491527;91:09100:1:Z2167642067;
NC1CNC2(CCCOC2)C1,131,91:09100:0:Z3521201311;91:09101:0:Z3498938283;91:09101:7:Z3521203259;
c1cc2sccn2n1,132,91:09100:0:Z3588304586;91:09100:0:Z4378243734;91:09101:6:Z3370791571;
Cc1cc2n(n1)CCNC2,592,91:09100:0:Z5005287136;91:09100:2:Z3056036746;91:09100:2:Z3151488696;
CC1(C)CCNCC1,1594,91:09100:0:Z5005287136;91:09100:0:Z4599801258;91:09100:0:Z3105031922;
CC1CCCCC1,15940,91:09100:0:Z3612417200;91:09100:0:Z413084724;91:09100:0:Z2789680171;
c1nc2c(s1)COCC2,1743,91:09100:0:Z3382573253;91:09100:0:Z5050093513;91:09100:1:Z3369120121;
CN1CCCC1,10078,91:09100:0:Z2436450183;91:09100:0:Z3353283354;91:09100:0:Z2640418503;
Cc1ccnc(C)c1,3222,91:09100:0:Z4885431174;91:09100:0:Z1607099427;91:09100:0:Z1481856405;
OC1CNC1,8091,91:09100:0:Z2619614357;91:09100:0:Z2023307194;91:09100:0:Z4466984355;
CC1CCCC(C)O1,2447,91:09100:0:Z1882247581;91:09100:0:Z3104042069;91:09100:0:Z2017543169;
Fc1cccs1,223,91:09100:0:Z2634965505;91:09100:0:Z2634909178;91:09100:6:Z3836215649;
c1ccc2c(c1)CC1CC21,489,91:09100:0:Z1446947285;91:09100:0:Z2919675499;91:09100:1:Z2434074731;
Oc1ccnc2ccnn12,120,91:09100:0:Z3660065350;91:09100:6:Z3834727114;91:09100:9:Z4071642778;
C1CC2(C1)CCC2,13935,91:09100:0:Z3660065350;91:09100:0:Z4389158887;91:09100:0:Z4096592597;
Cc1cn[nH]n1,2835,91:09100:0:Z4166210112;91:09100:0:Z4023098622;91:09100:0:Z4601110064;
C1CC2CC1CN2,5434,91:09100:0:Z4947566940;91:09100:0:Z3828280211;91:09100:0:Z4194962575;
CC1CC2CCC1C2,739,91:09100:0:Z4883428761;91:09100:1:Z3833949464;91:09100:2:Z2706255934;
Cc1ncn[nH]1,5420,91:09100:0:Z2877078988;91:09100:0:Z3298161329;91:09100:0:Z1232060836;
c1ccn2nccc2c1,4447,91:09100:0:Z3534673395;91:09100:0:Z3551189812;91:09100:0:Z4909135535;
OC1CCCc2ccccc21,414,91:09100:0:Z2482664785;91:09100:0:Z1564273926;91:09100:1:Z2181279941;
Cc1ccncn1,17175,91:09100:0:Z2229944203;91:09100:0:Z2713348639;91:09100:0:Z2043724686;
O=c1[nH]cn[nH]1,2013,91:09100:0:Z2229944203;91:09100:0:Z2184162336;91:09100:1:Z4267389079;
Cc1cnc(C)c(C)n1,980,91:09100:0:Z3656731553;91:09100:1:Z4172806284;91:09100:1:Z4429690702;
Cn1cc2c(n1)CCOC2,1046,91:09100:0:Z3626629516;91:09100:0:Z3402664437;91:09100:0:Z3470154883;
C1CC2CCNC2C1,3171,91:09100:0:Z3588349753;91:09100:0:Z3588359916;91:09100:1:Z4061829258;
Cc1cnn[nH]1,7834,91:09100:0:Z3699934257;91:09100:0:Z3699946494;91:09100:0:Z3579250603;
Cc1ncn2ccccc12,202,91:09100:0:Z2672122400;91:09100:1:Z2624125701;91:09100:7:Z3093824156;
C1CNC2(C1)CCOCC2,2713,91:09100:0:Z3630191981;91:09100:0:Z3800101486;91:09100:0:Z4057819569;
Cc1cc(C)on1,9677,91:09100:0:Z1733689231;91:09100:0:Z1411117632;91:09100:0:Z1968707170;
Cc1csc(=O)[nH]1,1035,91:09100:0:Z1411821536;91:09100:2:Z98603254;91:09100:4:Z1832021258;
c1cc2c(s1)CCOC2,1686,91:09100:0:Z2477895960;91:09100:0:Z3510889337;91:09100:1:Z2842795009;
C1CCN2CCNCC2C1,436,91:09100:0:Z1132229971;91:09100:0:Z1646366403;91:09100:1:Z4080853768;
Fc1cc2c(cc1F)NCCC2,181,91:09100:0:Z1132229971;91:09100:2:Z3173970403;91:09100:5:Z2168915857;
CC1CCC1,5649,91:09100:0:Z4431912186;91:09100:0:Z4879761385;91:09100:0:Z4076919117;
C1CC2(C1)CC2,5934,91:09100:0:Z3380522139;91:09100:0:Z3438114413;91:09100:0:Z4402932272;
CC1CN(C)C(C)CN1,145,91:09100:0:Z4772553915;91:09100:3:Z4668099752;91:09100:7:Z4655889468;
Fc1cccc2c1NCC2,318,91:09100:0:Z4114118867;91:09100:0:Z3018688304;91:09100:2:Z4060393016;
Cn1ccc2ccccc21,5674,91:09100:0:Z1467683918;91:09100:0:Z3837572534;91:09100:0:Z3837572532;
Nc1cc[nH]n1,661,91:09100:0:Z4098811914;91:09100:3:Z4101215194;91:09100:4:Z4135334102;
FC1(F)CC12CC1CCC(C2)N1,205,91:09100:0:Z2775126427;91:09100:0:Z2717445304;91:09100:5:Z2717439062;
FC1CCCCNC1,263,91:09100:0:Z3045979171;91:09101:3:Z3364700869;91:09102:2:Z3047028088;
Cc1cc2[nH]ccc2o1,105,91:09100:0:Z3474098668;91:09101:3:Z3438167491;91:09102:3:Z4995548457;
CC1(C)COCCN1,2545,91:09100:0:Z3653477031;91:09100:0:Z815160512;91:09100:0:Z3867459156;
O=C1NCCc2ccncc21,365,91:09100:0:Z4224059856;91:09100:5:Z3542551950;91:09100:8:Z3435979855;
FC1(F)CC12CNCCOC2,372,91:09100:0:Z4579844373;91:09100:6:Z4580001468;91:09100:7:Z4579720045;
C1CCC2(CC1)CCCN2,714,91:09100:0:Z3790819613;91:09100:0:Z3804250206;91:09100:2:Z1527400808;
Clc1ccc2c(c1Cl)CCNC2,109,91:09100:0:Z3790819613;91:09100:0:Z1068840726;91:09100:7:Z2096388627;
Clc1ccc2[nH]ccc2c1,1362,91:09100:0:Z3806717335;91:09100:0:Z2229505144;91:09100:0:Z3502557604;
O=C1CC2CCC2N1,72,91:09100:0:Z3873893422;91:09100:4:Z3384808365;91:09103:8:Z3384802990;
C1CNOC1,1742,91:09100:0:Z3379049121;91:09100:2:Z3337916502;91:09100:2:Z3337916491;
Clc1ccncn1,1381,91:09100:0:Z3557020910;91:09100:0:Z2837614751;91:09100:1:Z2974871926;
Cc1ccc(C)[nH]1,7399,91:09100:0:Z2890256868;91:09100:0:Z3601460503;91:09100:0:Z1784449813;
c1n[nH]c2c1CCC2,2621,91:09100:0:Z4245329248;91:09100:0:Z3586337676;91:09100:1:Z3173340514;
O=S1(=O)CCCC1,15472,91:09100:0:Z2644359502;91:09100:0:Z1527462853;91:09100:0:Z4094141209;
CC1(C)OCCCO1,1897,91:09100:0:Z3625902742;91:09100:0:Z3093308161;91:09100:0:Z3625904481;
O=c1[nH]nc2n1CCNC2,652,91:09100:0:Z1919114686;91:09100:0:Z1780639176;91:09100:3:Z3353657933;
Cn1cccc1,12974,91:09100:0:Z1735793010;91:09100:0:Z4152784523;91:09100:0:Z1353386206;
Fc1cc(Cl)cc2cc[nH]c12,85,91:09100:0:Z3517804157;91:09101:4:Z4022592372;91:09101:7:Z3203983384;
c1ccc2ccccc2c1,16126,91:09100:0:Z3611976720;91:09100:0:Z2443393453;91:09100:0:Z3588359916;
O=S1(=O)CCC1,3002,91:09100:0:Z1931809285;91:09100:0:Z3018783462;91:09100:0:Z2661958827;
C1COC2(CCN1)CCOCC2,370,91:09100:0:Z5036611249;91:09100:1:Z4290499106;91:09100:1:Z2823543997;
Cc1c[nH]c(=O)[nH]1,923,91:09100:0:Z2497227926;91:09100:1:Z1261589929;91:09100:1:Z4060512887;
Cc1csc2ncncc12,447,91:09100:0:Z3558123976;91:09100:4:Z2851901940;91:09100:7:Z1587352246;
Clc1cn2ccccc2n1,692,91:09100:0:Z1890969357;91:09100:4:Z1831480203;91:09100:4:Z2684490270;
Cc1ncc[nH]1,9373,91:09100:0:Z3637954865;91:09100:0:Z1607099427;91:09100:0:Z3910204327;
c1ccc2c(c1)CCCCCNC2,94,91:09100:0:Z3637954865;91:09100:6:Z3637952246;91:09102:5:Z3521592340;
Cc1ccc(F)cc1F,1299,91:09100:0:Z1340524381;91:09100:0:Z4000753351;91:09100:2:Z3176748157;
OC1CC2CCC1C2,1819,91:09100:0:Z4316478975;91:09100:0:Z4107630909;91:09100:0:Z3104443764;
C1=CCNC1,1417,91:09100:0:Z1669731582;91:09100:0:Z1626783978;91:09100:0:Z1626786583;
C1CC2CCCN(C1)C2,459,91:09100:0:Z3364052583;91:09100:5:Z2801718369;91:09100:7:Z3873516859;
CC1CCCC(C)N1,2547,91:09100:0:Z4218097761;91:09100:0:Z4295081335;91:09100:2:Z2950779889;
c1ccc2[nH]nnc2c1,3616,91:09100:0:Z4870398018;91:09100:0:Z1185466476;91:09100:0:Z393245878;
CC1CCC(O)CC1,1381,91:09100:0:Z1981822247;91:09100:1:Z4240576741;91:09100:2:Z1700571998;
Cc1cnon1,929,91:09100:0:Z4087585662;91:09100:4:Z1204063820;91:09100:5:Z3508911457;
Cn1c(=O)[nH]c2ccccc21,1437,91:09100:0:Z295763038;91:09100:3:Z1687837273;91:09100:3:Z848650240;
OC1CNC2(CCC2)CC1O,254,91:09100:0:Z3768112786;91:09100:7:Z4094436119;91:09100:8:Z4094444912;
CN1CCNc2ncccc2C1,189,91:09100:0:Z3086355862;91:09100:3:Z4126860271;91:09100:8:Z4126856880;
FC1(F)C2CCCCCC21,784,91:09100:0:Z3086355862;91:09100:3:Z3520474887;91:09100:7:Z3622574243;
O=S1(=O)CCCNc2ccccc21,97,91:09100:0:Z4269785624;91:09101:6:Z4132279637;91:09102:7:Z4132280585;
