fragment_smiles,occurences,example_ligands
CN1CCN(C)c2ccccc2C1,4,49:04909:7:Z2790930215;49:04926:6:Z3294283996;49:04958:9:Z3496975372;
O=C1NCNc2cc(Cl)cc(F)c21,5,49:04909:7:Z2982183703;49:04925:8:Z2982183563;49:04931:9:Z3254048791;
CC1(C)CCCNc2ccccc21,35,49:04909:7:Z1981667271;49:04911:3:Z1883896514;49:04916:8:Z2272360701;
O=c1[nH]c2ccccc2cc1Cl,4,49:04909:8:Z3339530501;49:04912:4:Z2832639356;49:04954:5:Z2613891328;
Cc1cc(C)c2cn[nH]c2n1,16,49:04909:8:Z3527780826;49:04920:3:Z3576745678;49:04930:1:Z3576282440;
O=C1NCC(O)C(=O)N1,33,49:04909:8:Z3211186038;49:04911:6:Z3211369823;49:04913:2:Z3211577772;
Oc1ccc2c(c1)CCO2,5,49:04909:8:Z3815302569;49:04920:5:Z3815302447;49:04939:3:Z4984206809;
Cc1ccc2c(c1)NCNC2=O,15,49:04909:8:Z2830966049;49:04914:0:Z3254046968;49:04916:9:Z3254047021;
FC=C1CCC1,12,49:04909:9:Z2389083347;49:04935:9:Z2529409372;49:04944:7:Z2386198642;
c1nnc2n1CCCC21CCOCC1,6,49:04909:9:Z2981774358;49:04912:8:Z2981774740;49:04926:4:Z2981774531;
C1COC2(CC3CCC2CC3)O1,2,49:04909:9:Z4256484195;49:04931:3:Z4255015823;
CC1CC=CCC1,4,49:04909:9:Z2286029553;49:04948:3:Z2286018914;49:04988:7:Z4252916245;
Cc1cc(F)ncn1,2,49:04910:0:Z4185315902;49:04955:0:Z4185316125;
c1cc2n(n1)CC1(CCNCC1)OC2,31,49:04910:0:Z3831774114;49:04910:0:Z3830665279;49:04910:0:Z3042585720;
O=c1cc[nH]nc1,106,49:04910:0:Z3875744883;49:04910:1:Z3385971591;49:04910:1:Z1172933190;
Cc1ccc2nccnc2n1,3,49:04910:0:Z4223848954;49:04912:6:Z3347488535;49:04939:9:Z4223422656;
Fc1cc2c(cc1Cl)CCC2,21,49:04910:0:Z2698884184;49:04910:3:Z2898795747;49:04913:0:Z2699114813;
Cc1ncc2c3c(sc2n1)CC(C)CC3,14,49:04910:1:Z3078418043;49:04912:4:Z2506393447;49:04914:1:Z1828951225;
CC1(C)NC(=O)CNC1=O,1,49:04910:1:Z4208551319;
c1ncc2ccoc2n1,7,49:04910:1:Z2010095599;49:04940:6:Z1502715337;49:04944:1:Z2111617576;
CN1CC(=O)NC12CCNCC2,4,49:04910:1:Z3996176235;49:04910:7:Z2351408548;49:04959:9:Z2351409806;
Cc1c(F)cc(Cl)c2c1CCCN2,17,49:04910:1:Z4132424316;49:04910:1:Z4132424439;49:04914:8:Z4376937075;
O=C1Cc2ccccc2CCN1,12,49:04910:1:Z3340378489;49:04917:8:Z3340377338;49:04919:1:Z3340375840;
Cc1ccc2c(=O)[nH]ccc2c1,10,49:04910:2:Z3500412641;49:04917:4:Z3500411073;49:04920:6:Z3500412092;
CC1=CC=CCC1,12,49:04910:2:Z4254210008;49:04920:1:Z4255450104;49:04920:1:Z4255450647;
Cc1cccc2c1NCNC2=O,18,49:04910:2:Z2529066242;49:04923:1:Z1551983410;49:04929:5:Z1898894116;
Cc1cc(Cl)c2c(c1)CCCCO2,14,49:04910:4:Z2722400689;49:04914:7:Z1580656718;49:04926:5:Z3362871008;
O=C1Cc2ccccc2S(=O)(=O)N1,10,49:04910:4:Z4238065600;49:04935:1:Z4238065931;49:04935:3:Z4238065421;
Cc1nc2c(=O)[nH]cnc2o1,7,49:04910:4:Z4996573718;49:04921:0:Z4996572476;49:04946:5:Z4996572435;
O=C1CCCOc2ccccc21,9,49:04910:5:Z3777300364;49:04912:8:Z4224018415;49:04945:5:Z2492974475;
Nc1ccc2ccc(=O)[nH]c2n1,5,49:04910:5:Z1029526650;49:04947:3:Z293171474;49:04948:5:Z26387351;
Oc1ncnc2scnc12,10,49:04910:5:Z4263419912;49:04914:1:Z4263408207;49:04930:6:Z4263417690;
O=S1(=O)NCc2cc(Cl)ccc21,23,49:04910:5:Z4222054086;49:04914:2:Z4222067055;49:04917:2:Z4222055819;
Cc1cc2nncn2c(C)n1,32,49:04910:5:Z2442217374;49:04911:1:Z1263972974;49:04914:3:Z1203040450;
CC1CCn2cccc2C(=O)N1,16,49:04910:6:Z4387256725;49:04914:8:Z3831661371;49:04920:1:Z3831631309;
O=c1[nH]nc2n1CCOC2,19,49:04910:6:Z3339794490;49:04917:1:Z4426775437;49:04921:8:Z3339793358;
Cc1cc(Cl)cc2ncoc12,8,49:04910:6:Z1272990002;49:04930:8:Z4236250253;49:04936:1:Z1675716731;
Nc1ncc(N)c(Cl)n1,18,49:04910:6:Z3019219766;49:04913:4:Z3019044476;49:04917:9:Z3018981572;
CC1(C)Cn2cccc2C(=O)N1,15,49:04910:6:Z4623186238;49:04919:6:Z4000705701;49:04949:1:Z4000686744;
CC1(C)CCC(C)(C)c2ccccc21,18,49:04910:6:Z2668831598;49:04913:3:Z3625202236;49:04920:0:Z1182374115;
O=c1[nH]cc(F)c2ccccc12,6,49:04910:8:Z3500684471;49:04911:9:Z3500684290;49:04928:9:Z3500685331;
Cn1nn[nH]c1=O,3,49:04910:8:Z2851170318;49:04941:6:Z2851174923;49:04981:7:Z2851167840;
O=c1cc2c(n[nH]1)-c1ccccc1CC2,8,49:04910:8:Z2790295115;49:04923:5:Z2442675856;49:04931:1:Z4385283838;
CN1CNC2(CCCCC2)C1=O,20,49:04910:8:Z1160828102;49:04913:4:Z2351335996;49:04914:4:Z1537046839;
OC1CCC2CCC1N2,6,49:04910:9:Z4251831634;49:04912:6:Z4256455663;49:04914:7:Z4252753978;
c1ccc2c(c1)OCCCS2,2,49:04910:9:Z3828190282;49:04952:0:Z3828190291;
C1CCc2n[nH]nc2C1,3,49:04910:9:Z3828190282;49:04943:6:Z3828190572;49:04995:8:Z3828186445;
Fc1cc(Cl)c2c(c1)CCC2,21,49:04910:9:Z4636001538;49:04925:9:Z4635933185;49:04929:3:Z4635962641;
O=c1[nH]cnn2c(Cl)ccc12,14,49:04911:0:Z4959476763;49:04915:9:Z4385457223;49:04916:3:Z4386795455;
O=C1CCNC(=O)C2(CC2)N1,4,49:04911:0:Z5011202692;49:04911:0:Z5011202690;49:04911:0:Z5011202691;
O=c1[nH]cnc2cscc12,10,49:04911:0:Z4458874870;49:04926:5:Z4445992991;49:04949:2:Z4445991986;
Clc1cnc2[nH]cnc2c1,31,49:04911:1:Z1954972809;49:04914:4:Z17100072;49:04918:2:Z17101283;
Cc1ccc2ccc(C)c(Cl)c2n1,4,49:04911:2:Z3561407242;49:04920:2:Z3346941363;49:04953:1:Z3078819004;
O=C1CC2CCCCC2=NN1,3,49:04911:2:Z3788965004;49:04952:2:Z4122245796;49:04974:5:Z3337559327;
O=c1[nH]nc(Cl)s1,16,49:04911:2:Z1862093017;49:04917:0:Z1892310475;49:04917:1:Z1892315270;
O=C1NC2CC(N1)c1cc(O)ccc1O2,3,49:04911:2:Z3548026097;49:04933:7:Z3547953407;49:04978:1:Z3548028755;
c1c2c(cc3c1CCCCO3)CCCC2,13,49:04911:2:Z2047445848;49:04911:3:Z1449721468;49:04922:7:Z1663514881;
Cc1cccc2c1NC(=O)CC2,13,49:04911:3:Z3340270085;49:04913:4:Z3340269636;49:04920:5:Z3340268443;
CC1(C)Cc2ccccc2C1=O,4,49:04911:3:Z4224081273;49:04913:8:Z3777257040;49:04941:2:Z3347721202;
CN1CNc2cc(Cl)ccc2C1=O,10,49:04911:4:Z2830880188;49:04924:0:Z729950688;49:04942:7:Z729952304;
c1ccc2c3c(ccc2c1)CCCCO3,33,49:04911:4:Z1367169303;49:04911:4:Z2146550204;49:04915:8:Z1368719431;
c1ccc2nc3c(cc2c1)COCC3,10,49:04911:4:Z4362312275;49:04927:1:Z4362313350;49:04931:4:Z4362309505;
NC1CCCCc2ccccc21,4,49:04911:5:Z3484515689;49:04936:8:Z3498176541;49:04943:5:Z2723072810;
FC=C(F)F,7,49:04911:5:Z4386664127;49:04934:4:Z2720527386;49:04943:6:Z2720640589;
Nc1n[nH]c(=O)s1,3,49:04911:5:Z4236382075;49:04912:8:Z1836190642;49:04973:0:Z4236379593;
Cc1ccc2ocnc2n1,17,49:04911:5:Z1651268486;49:04922:5:Z273914230;49:04922:6:Z1651269755;
CN1CCc2scnc2C1,4,49:04911:5:Z4526179189;49:04967:8:Z4223200930;49:04968:4:Z4453183418;
c1nnc2n1CCS2,2,49:04911:6:Z1614776445;49:04984:4:Z1614836304;
c1cc2cc3c(cc2[nH]1)OCCO3,2,49:04911:6:Z1579284636;49:04923:2:Z1740133737;
Fc1cccc2c1CCCCO2,25,49:04911:6:Z4113139847;49:04914:7:Z4113269301;49:04916:3:Z4113258753;
Cc1cc2c(s1)S(=O)(=O)NC2=O,19,49:04911:6:Z4427294991;49:04912:4:Z4190893294;49:04913:9:Z4190891649;
Cn1nc2c(c1N)CNC2,44,49:04911:6:Z3558805907;49:04915:8:Z3175254650;49:04921:8:Z3175294337;
O=c1[nH]cnc2sc3c(c12)CCSC3,7,49:04911:6:Z241548494;49:04958:7:Z2981776326;49:04968:1:Z241548824;
C=C1CCCNC1,21,49:04911:6:Z4223428518;49:04911:6:Z4504710839;49:04916:5:Z4504711395;
CC1C=CCC(C)O1,12,49:04911:6:Z5039991928;49:04919:0:Z4922621189;49:04926:6:Z4922805606;
Clc1cnc[nH]1,5,49:04911:7:Z3999867356;49:04911:7:Z3351505762;49:04911:7:Z2353780811;
Cc1cn(C)c(=O)[nH]c1=O,5,49:04911:7:Z2613856002;49:04927:5:Z2613860050;49:04990:2:Z2613859905;
C1NC2CC3CC1CC(C3)C2,10,49:04911:7:Z4875595065;49:04939:5:Z1822852546;49:04943:2:Z909248246;
O=c1[nH]cncc1F,7,49:04911:8:Z4458717150;49:04913:7:Z4035651811;49:04923:7:Z2275131447;
O=C1CNC(=O)C2(CC(O)C23CCC3)N1,2,49:04911:8:Z4443109345;49:04956:5:Z4443109729;
O=C1NCC(O)n2nccc21,7,49:04912:0:Z4526173053;49:04940:4:Z4223181931;49:04958:8:Z4224152731;
O=c1[nH]ncc2[nH]ncc12,7,49:04912:0:Z2569349216;49:04913:7:Z2790102811;49:04927:3:Z2589314123;
Cn1c(=O)c2c[nH]nc2n(C)c1=O,2,49:04912:0:Z2993325659;49:04912:4:Z2993325624;
C1=COCCO1,13,49:04912:0:Z1685500769;49:04917:4:Z1684566312;49:04918:2:Z3218032179;
c1ccc2nocc2c1,4,49:04912:1:Z1728172681;49:04925:8:Z383823806;49:04941:2:Z100752474;
Cn1ncc2[nH]c(=O)[nH]c(=O)c21,8,49:04912:1:Z4216247372;49:04941:4:Z4216248937;49:04948:5:Z4216251112;
O=C1CS(=O)(=O)c2ccccc2N1,28,49:04912:1:Z2975242329;49:04925:4:Z2789647805;49:04928:7:Z2830452838;
C=c1[nH]c(=O)c(=C)s1,20,49:04912:1:Z2285406054;49:04915:5:Z449722288;49:04917:0:Z1881915506;
Cc1cc2[nH]ccc(=O)n2n1,10,49:04912:1:Z4250898370;49:04945:3:Z3861462176;49:04950:8:Z3861418249;
Clc1nc[nH]c1Cl,14,49:04912:2:Z2168972037;49:04912:5:Z1654706721;49:04913:5:Z2168975510;
CC1(O)CNC(=O)NC1=O,20,49:04912:3:Z3211234853;49:04922:9:Z3210871933;49:04924:5:Z3210901055;
Cc1nc[nH]c(=O)c1F,16,49:04912:3:Z3343656752;49:04917:4:Z3292820830;49:04917:9:Z3292820425;
O=c1[nH]c(=O)c2cc3c(cc2[nH]1)OCO3,11,49:04912:4:Z4080734782;49:04925:6:Z4080752435;49:04945:1:Z4208221017;
c1nnc2n1C1(CCCCC1)CC2,2,49:04912:4:Z2981772748;49:04980:9:Z2981773321;
Cc1nn2c(O)ccnc2c1C,8,49:04912:4:Z4458604178;49:04915:1:Z4458756682;49:04917:9:Z4458643249;
O=c1[nH]ncn2cccc12,14,49:04912:5:Z1828315372;49:04920:4:Z1828318950;49:04922:8:Z1749298413;
O=c1cc2c(n[nH]1)-c1ccccc1OC2,9,49:04912:5:Z2769199165;49:04916:2:Z3339535633;49:04923:7:Z2442711361;
c1c2c(cc3c1OCO3)CCCCC2,15,49:04912:6:Z4431364829;49:04913:7:Z4431287713;49:04918:3:Z4431275667;
Cc1ccc2c(c1)C(=O)CC2,3,49:04912:6:Z4169212343;49:04915:3:Z4169235119;49:04920:3:Z4169241637;
CC=C1CCCC1,9,49:04912:7:Z3499437250;49:04916:7:Z3500395643;49:04924:0:Z4255047088;
Cn1cnc(=O)c2[nH]cnc21,9,49:04912:7:Z3815056483;49:04914:5:Z3815058235;49:04916:0:Z3815056210;
Cc1cccc2c1C1CC(NC(=O)N1)O2,5,49:04912:8:Z3547974254;49:04955:6:Z3547980432;49:04980:9:Z3547993136;
O=C1Nc2cccc3cccc1c23,6,49:04912:8:Z431371058;49:04918:2:Z228746682;49:04941:2:Z2993440520;
CC1(C)NCCCC1O,15,49:04912:8:Z4451689783;49:04917:0:Z4451690597;49:04942:1:Z4451686028;
C1CNC2CNCC2N1,6,49:04912:8:Z4421471459;49:04955:4:Z4421470990;49:04955:4:Z4421470898;
O=c1[nH]cnc2cnsc12,12,49:04912:9:Z3482741124;49:04923:7:Z1729235884;49:04934:2:Z2832436294;
O=c1[nH]cnc2c(F)cccc12,9,49:04913:0:Z2918922034;49:04932:5:Z2918920669;49:04935:0:Z3339674089;
NC1CCCc2c[nH]nc21,15,49:04913:0:Z3492984613;49:04919:2:Z2395985843;49:04928:9:Z3790842411;
O=c1[nH]ncc2cccnc12,19,49:04913:0:Z1241090817;49:04918:8:Z1271605345;49:04927:7:Z1250404662;
O=c1[nH]cnc2cc(F)cc(F)c12,12,49:04913:1:Z4216962971;49:04924:2:Z4151850386;49:04932:1:Z4151418586;
CN1CCc2sccc2C1=O,11,49:04913:1:Z4000733912;49:04916:3:Z4000716721;49:04930:0:Z4000776230;
c1cn2nccc2nn1,4,49:04913:2:Z3500101645;49:04918:4:Z3800227808;49:04951:1:Z3500102438;
Nc1ccc(F)cn1,8,49:04913:2:Z4999856197;49:04919:7:Z4999856426;49:04928:6:Z4999856478;
Cc1cc(C)c2c(O)ncnc2n1,15,49:04913:2:Z26150771;49:04919:0:Z2205173336;49:04936:6:Z3339023966;
Clc1ccc2nccc(Cl)c2c1,9,49:04913:3:Z2820933031;49:04924:9:Z2320707345;49:04925:0:Z2318949324;
C1CNC2CCCC2OC1,7,49:04913:3:Z5061679412;49:04938:8:Z5061678062;49:04947:4:Z5061678243;
Cn1ccc2ncccc21,3,49:04913:3:Z4188632919;49:04937:3:Z4223634337;49:04985:4:Z3831623829;
CC12CCCCC1CCC21OCCO1,10,49:04913:4:Z4253643761;49:04917:3:Z4258516456;49:04930:8:Z4255390417;
O=c1[nH]ncc2sncc12,1,49:04913:4:Z2863958112;
CC12CC3CC(CC(C3)C1)C2,17,49:04913:5:Z2180727615;49:04914:0:Z1653084449;49:04922:3:Z4180227200;
Cc1ccc2c(c1)NC(=O)NS2(=O)=O,14,49:04913:5:Z2832969603;49:04914:4:Z2769251454;49:04915:8:Z3799406736;
O=C1NS(=O)(=O)c2ncccc21,16,49:04913:6:Z2442284293;49:04916:1:Z3341255135;49:04918:6:Z1955025010;
c1cc2c(cn1)COCC2,2,49:04913:6:Z4342051923;49:04932:0:Z4342048159;
c1ccc2c(c1)CC1CCCCC1N2,18,49:04913:7:Z2149469797;49:04918:6:Z1832923717;49:04918:7:Z2871254575;
Cn1ccc2c(=O)n3ccccc3nc21,11,49:04913:7:Z1875140299;49:04915:7:Z79602038;49:04934:6:Z3206603586;
C1C2CC1C1(CNC1)O2,10,49:04913:7:Z3494084476;49:04921:9:Z3789984588;49:04921:9:Z3795728228;
Cc1cc(Cl)cc2ccoc12,11,49:04913:8:Z1891330256;49:04933:0:Z1891330357;49:04942:3:Z1891330160;
Cc1cn[nH]c1N,5,49:04913:8:Z4453408697;49:04927:1:Z3368931567;49:04974:7:Z3368933217;
Nc1cccs1,3,49:04913:9:Z4519436553;49:04966:0:Z4519463839;49:04988:0:Z2353514524;
CC12CCOC1CC2,11,49:04913:9:Z4611845523;49:04920:3:Z4455470423;49:04925:0:Z3509437895;
O=c1cc(Cl)cc[nH]1,3,49:04914:0:Z2898347560;49:04921:1:Z2898345963;49:04967:0:Z2898348559;
c1nc2cc3c(cc2s1)OCCCO3,16,49:04914:0:Z67699528;49:04922:4:Z1118620805;49:04938:2:Z203409934;
Cc1n[nH]c(Cl)n1,14,49:04914:1:Z2919002908;49:04921:0:Z2919002735;49:04934:2:Z2919006904;
O=c1[nH]ncc2ccc(F)cc12,2,49:04914:1:Z4122248641;49:04914:6:Z3773599436;
Cc1ccc2c(c1)CCCC2(C)C,7,49:04914:2:Z3776830157;49:04916:6:Z3780844169;49:04925:0:Z3780824275;
O=c1cnc2c(F)cccc2[nH]1,7,49:04914:2:Z4386799645;49:04956:7:Z4386805734;49:04959:0:Z4386798666;
CC1(C)CCc2ccoc2C1,26,49:04914:3:Z4455493605;49:04916:1:Z1582918426;49:04918:4:Z1439784653;
O=c1cc[nH]c2cnccc12,6,49:04914:3:Z4216690162;49:04920:9:Z4216689387;49:04959:8:Z4216692033;
C1CN2CC3CC2(CO1)C3,25,49:04914:3:Z3788012977;49:04914:3:Z3571773922;49:04914:3:Z3099286713;
O=C1NCS(=O)(=O)c2ccccc21,4,49:04914:4:Z4224189583;49:04925:3:Z3347482256;49:04938:7:Z4223347130;
O=C1Nc2cc(F)ccc2NC12CCC2,10,49:04914:5:Z3649766830;49:04923:2:Z2873973805;49:04935:6:Z3494611104;
O=c1[nH]ccc2nccnc12,8,49:04914:6:Z2614151139;49:04930:6:Z2789234247;49:04937:6:Z2614151835;
O=c1[nH]cnc2scnc12,10,49:04914:6:Z4537132678;49:04919:8:Z3514376643;49:04927:6:Z3514381006;
CC1(C)CCCNS1(=O)=O,12,49:04914:6:Z3339849120;49:04928:0:Z3339851105;49:04939:2:Z3339850954;
OC1COc2ccccc21,19,49:04914:6:Z4999804675;49:04915:7:Z3790619367;49:04924:2:Z2466238477;
O=C1Cc2ccncc2N1,6,49:04914:7:Z4999739722;49:04917:4:Z3777235964;49:04939:7:Z3631413400;
Cc1cn2cccc(Cl)c2n1,7,49:04914:8:Z3710790768;49:04915:7:Z4445341727;49:04940:3:Z4134364044;
O=c1[nH]ncc2c1CCCC2,28,49:04914:8:Z3629959215;49:04916:0:Z4426786076;49:04916:9:Z3634037560;
O=c1[nH]cnc2sc3c(c12)CCCO3,5,49:04914:8:Z3253743564;49:04941:4:Z3253743750;49:04963:7:Z3253742531;
C=C1CC2NCCC12,12,49:04914:9:Z4999802221;49:04919:8:Z5021985030;49:04929:8:Z4999800987;
O=c1[nH]ccc2[nH]cnc12,2,49:04914:9:Z3777237607;49:04957:4:Z3505814223;
O=S1(=O)Cc2cc(Cl)ccc2N1,8,49:04914:9:Z2993797594;49:04917:6:Z2442773383;49:04927:8:Z3339563941;
Clc1ccc2c(c1)CCCCS2,10,49:04914:9:Z4391681297;49:04917:7:Z3361423077;49:04921:7:Z2221793843;
O=c1[nH]c(=O)c2cc(F)c(F)cc2[nH]1,11,49:04914:9:Z4080773993;49:04922:1:Z4080784029;49:04933:8:Z4080768794;
FC1(F)C2CCC3C(C2)C31,4,49:04915:0:Z4459243541;49:04938:7:Z4459243730;49:04973:2:Z4138987975;
Cc1[nH]c2nc[nH]c(=O)c2c1C,18,49:04915:0:Z3500631547;49:04916:4:Z3500632148;49:04920:9:Z2589348526;
CC1(C)CC(=O)c2ncoc2C1,13,49:04915:0:Z4458665504;49:04916:6:Z4458652403;49:04917:8:Z4458651911;
O=c1[nH]cnn2cccc12,5,49:04915:0:Z2613948613;49:04955:4:Z2613950170;49:04959:3:Z2613949658;
O=c1[nH]ncc2c3n(cc12)CCCC3,9,49:04915:1:Z3253670135;49:04926:3:Z3253660826;49:04926:9:Z3253665663;
CN1CNC2(CCOCC2)C1=O,19,49:04915:1:Z3254048422;49:04915:2:Z3254048433;49:04915:4:Z2863990304;
Oc1ccnc2c(F)c(F)ccc12,42,49:04915:2:Z3711421967;49:04916:6:Z2454764083;49:04920:1:Z2454951578;
Cc1cc(O)n2ncnc2n1,10,49:04915:3:Z1903630072;49:04915:5:Z1724690996;49:04935:7:Z1901350924;
CC1CC(C)(C)c2c(F)cccc21,4,49:04915:3:Z4087807726;49:04921:9:Z4416579611;49:04942:6:Z4087807942;
O=C1CCNc2ccc(F)cc21,8,49:04915:3:Z1898012190;49:04929:1:Z1898012821;49:04942:7:Z4981877973;
O=C1NCC(=O)N2Cc3[nH]ncc3CC12,3,49:04915:4:Z4379909826;49:04987:6:Z4379918461;49:04987:6:Z4379912389;
CC1(C)COCCc2nncn21,2,49:04915:5:Z3859901622;49:04975:8:Z3859901471;
CC1=NNC(=O)C(C)C1,2,49:04915:5:Z3692562001;49:04983:3:Z4122238726;
Cc1csc2n[nH]c(=O)n12,15,49:04915:5:Z3633966518;49:04915:8:Z3629950721;49:04925:8:Z3633970155;
Fc1ccc2c(c1)C=CCO2,10,49:04915:6:Z1683439582;49:04919:3:Z4536712115;49:04920:3:Z1891536839;
c1nc2c([nH]1)CCNC21CCCCC1,22,49:04915:7:Z3314007592;49:04918:9:Z3314009319;49:04924:0:Z3314010643;
FC1(F)CC=CCC1,2,49:04915:7:Z4223515068;49:04950:4:Z4223518359;
CN1CCc2c(F)cccc2C1,10,49:04915:7:Z4134195234;49:04936:9:Z4134195201;49:04941:2:Z4134197620;
c1nnc2n1C1(CCCC1)CC2,2,49:04915:8:Z2981777182;49:04979:6:Z2981777518;
FC1CCC2CCC1N2,3,49:04915:8:Z4336300582;49:04933:8:Z4398931403;49:04956:2:Z4336306052;
O=C1CNc2ccc(Cl)cc2N1,15,49:04915:8:Z4362614574;49:04931:3:Z4269895672;49:04931:5:Z4269894705;
Oc1ccc2ncsc2n1,30,49:04916:0:Z5020232612;49:04916:4:Z4224362829;49:04923:3:Z4224369586;
O=c1nc[nH]c2ccsc12,1,49:04916:0:Z3292547389;
c1ccc2nc3c(cc2c1)CCCCC3,3,49:04916:0:Z2017160660;49:04925:8:Z2324461334;49:04979:8:Z4149205701;
CC1CCc2[nH]c(=O)sc2C1,14,49:04916:1:Z2789026658;49:04918:4:Z1171235024;49:04919:6:Z1192214105;
O=c1[nH]c2ccccc2n2cnnc12,18,49:04916:1:Z274876826;49:04920:2:Z103168460;49:04929:2:Z19985846;
Cc1cnc2c(n1)CCCC2,3,49:04916:2:Z4456159213;49:04950:9:Z5023261597;49:04972:5:Z4641936556;
Cc1csc2cccc(Cl)c12,42,49:04916:2:Z1754474089;49:04922:8:Z1959156961;49:04924:2:Z1901395823;
CC1CCc2ccc(F)cc2C1,8,49:04916:3:Z3360750438;49:04920:0:Z4196100421;49:04925:4:Z2772104382;
O=c1ncc2ccccc2[nH]1,11,49:04916:3:Z4414781001;49:04937:9:Z4630064331;49:04944:0:Z4122215475;
c1cnc2[nH]cnc2n1,9,49:04916:3:Z2721950217;49:04918:9:Z2790307798;49:04943:5:Z2918710316;
CC1CCc2ccccc2C(=O)C1,2,49:04916:3:Z3347695111;49:04991:4:Z4999873603;
CC1C(=O)NCC(=O)N2CCCC12,2,49:04916:3:Z4208573863;49:04952:0:Z4208574162;
Cc1cn2c(n1)CCC2,8,49:04916:3:Z4999900794;49:04947:1:Z3512087890;49:04951:0:Z3347644756;
Clc1ccc2c(c1)CCC1(CCCC1)O2,28,49:04916:4:Z4312413072;49:04916:4:Z4312413083;49:04929:6:Z3385621879;
Cc1cc(Cl)cc2[nH]c(=O)oc12,5,49:04916:4:Z3339610613;49:04944:3:Z2789285920;49:04964:7:Z2993856817;
OC1CNCCC12CCC2,19,49:04916:4:Z4241703650;49:04917:6:Z3861772649;49:04920:0:Z3861765908;
O=C1Nc2ccccc2C12CCC2,5,49:04916:5:Z4033783536;49:04925:6:Z4033485133;49:04926:1:Z4033815148;
Cc1ccc2c(Cl)cc(Cl)cc2n1,6,49:04916:6:Z372499624;49:04926:0:Z96179401;49:04957:1:Z651368924;
CC12CC(C1)C1(CCC1)O2,15,49:04916:6:Z3622630208;49:04924:4:Z3520859471;49:04925:0:Z3296618550;
Cc1cc(=O)nc(C)[nH]1,2,49:04916:7:Z167306860;49:04984:2:Z166895750;
O=c1[nH]c(=O)c2cc3c(cc2[nH]1)COC3,9,49:04916:7:Z4080754609;49:04932:7:Z4080790467;49:04940:7:Z4080780657;
C1C2CC3C1C3C2,17,49:04916:8:Z4488529540;49:04918:4:Z4328319320;49:04924:1:Z4198979147;
CC12CC(C1)C1(CNC1)O2,15,49:04916:9:Z3602784825;49:04920:5:Z3622431166;49:04920:9:Z3602790121;
O=c1[nH]cnc2cc(Cl)cc(Cl)c12,12,49:04916:9:Z2442349551;49:04919:8:Z3254847133;49:04947:3:Z2991646224;
CC1(C)OCOC1(C)C,27,49:04917:2:Z4209150523;49:04919:2:Z4233031868;49:04922:3:Z3652703120;
O=C1CNc2cc(Cl)ccc2N1,4,49:04917:3:Z4132184379;49:04917:3:Z4132184171;49:04917:3:Z4132184636;
Fc1cc(F)c2c(c1)C1(CCC2)CC1,11,49:04917:3:Z3508641447;49:04931:4:Z3508106546;49:04933:6:Z3508646025;
Cc1ccc2c(c1)C(=O)N(C)CN2,15,49:04917:3:Z4024602343;49:04919:8:Z2762843531;49:04933:7:Z2830927451;
Oc1nnc2n1CCNC2,5,49:04917:4:Z4212677944;49:04919:1:Z4212677315;49:04945:8:Z4212677415;
CC1C=CC1,5,49:04917:4:Z4250755325;49:04941:7:Z4255659335;49:04976:3:Z4250702836;
Nc1cc2ccccc2[nH]1,1,49:04917:5:Z3776944005;
O=C1NCN2CCc3ccccc3C12,11,49:04917:6:Z2351374630;49:04948:4:Z2830949067;49:04950:2:Z2351372013;
CC1(C)CCCC1(C)C,7,49:04917:6:Z4964114767;49:04922:5:Z3639964572;49:04922:9:Z3639902473;
c1ccc2c(c1)ccc1scnc12,2,49:04917:7:Z2670983041;49:04986:2:Z450177540;
O=c1cc2c(n[nH]1)-c1ccc(F)cc1C2,8,49:04917:7:Z3634019942;49:04946:9:Z3799483442;49:04951:0:Z3634019869;
CC1(C)CCc2ncccc2C1=O,7,49:04917:7:Z4223265099;49:04918:4:Z4223950352;49:04926:2:Z4223186445;
O=C1NNCc2ccccc21,5,49:04917:7:Z3345189017;49:04947:8:Z3345191447;49:04948:4:Z3878491733;
O=C1CNN1,3,49:04917:7:Z4278043965;49:04948:2:Z4278044657;49:04950:1:Z4278044661;
Nc1cnn2cccnc12,1,49:04917:8:Z4387875900;
O=c1[nH]ncc2[nH]cnc12,9,49:04917:8:Z4236536749;49:04918:6:Z4236536969;49:04929:7:Z4236537796;
CN1CNc2ccc(Cl)cc2C1=O,14,49:04917:8:Z3253997424;49:04942:0:Z3253997357;49:04946:3:Z730858760;
Cc1cc2nc[nH]c(=O)c2cc1F,3,49:04917:8:Z4208969579;49:04927:8:Z3292271107;49:04994:3:Z3292271274;
Cc1oncc1Cl,10,49:04917:9:Z3339895446;49:04927:0:Z3339895852;49:04933:7:Z3339895776;
CC1CSc2ccccc2C1,25,49:04917:9:Z1589763942;49:04919:2:Z1589763777;49:04930:2:Z1731444375;
C1CC2(C1)CC1CCC(C2)N1,6,49:04918:0:Z4593119899;49:04920:9:Z4182852252;49:04946:1:Z4592861845;
CC12CCC(C)(C1)C2,3,49:04918:0:Z4455142770;49:04934:9:Z4455252947;49:04980:3:Z4455215373;
O=c1nccc2[nH]ccn12,4,49:04918:2:Z2824434148;49:04920:3:Z3800210216;49:04995:8:Z2852667189;
