fragment_smiles,occurences,example_ligands
c1ccc2c(c1)NCCO2,13690,506:50600:0:Z1881508639;506:50600:0:Z1203224604;506:50600:0:Z746693118;
c1ccc2c(c1)CCCN2,35022,506:50600:0:Z1881508639;506:50600:0:Z4522328848;506:50600:0:Z1879146340;
Cc1nccs1,9894,506:50600:0:Z344014524;506:50600:0:Z1489186261;506:50600:0:Z2066270863;
c1cnc2oncc2c1,6194,506:50600:0:Z2719609700;506:50600:0:Z1257782631;506:50600:0:Z2010288815;
C1CC2(CCNC2)CN1,1184,506:50600:0:Z3201224677;506:50600:1:Z2121988663;506:50600:3:Z2104697129;
c1ccc2c(c1)CNCCO2,3915,506:50600:0:Z3289812065;506:50600:0:Z1188607348;506:50600:0:Z2190714563;
Oc1ccc2cccc(O)c2c1,34,506:50600:0:Z3289812065;506:50600:1:Z3289644122;506:50612:0:Z2878758129;
c1ccc2c(c1)CCCNC2,1247,506:50600:0:Z4178944193;506:50600:0:Z1117348492;506:50600:0:Z1143615183;
CN1C(=O)CCc2ccccc21,3314,506:50600:0:Z1522627403;506:50600:0:Z397452056;506:50600:0:Z1903564299;
O=C1CSc2ccccc2N1,3099,506:50600:0:Z1842570616;506:50600:0:Z1927701754;506:50600:1:Z2652310436;
Cc1n[nH]c(C)n1,5420,506:50600:0:Z2782210081;506:50600:0:Z1352432864;506:50600:0:Z1352784369;
O=S1(=O)CCCCC1,2875,506:50600:0:Z2105662362;506:50600:0:Z1271238001;506:50600:1:Z2036954170;
CC1(C)CCCCO1,1337,506:50600:0:Z2192831321;506:50600:2:Z1884619090;506:50600:3:Z1510546485;
Clc1ccncc1,488,506:50600:0:Z2134986093;506:50600:1:Z901190386;506:50600:2:Z1204474477;
Cc1cncs1,4576,506:50600:0:Z1940291013;506:50600:0:Z1118794085;506:50600:0:Z1873067155;
c1ccc2[nH]ncc2c1,12849,506:50600:0:Z3898884029;506:50600:0:Z1309479415;506:50600:0:Z1580038035;
O=S1(=O)CCCN1,15802,506:50600:0:Z1750813872;506:50600:0:Z412699860;506:50600:0:Z1728268902;
Cc1nccn1C,3192,506:50600:0:Z2095448069;506:50600:0:Z1688423170;506:50600:0:Z1016323300;
Cc1ccoc1C,238,506:50600:0:Z3726390942;506:50600:1:Z1764591007;506:50600:2:Z3723356829;
Oc1ccnc2ccccc12,1350,506:50600:0:Z1890328796;506:50600:0:Z4139870435;506:50600:0:Z4139736337;
Cc1ccc(O)cc1,1593,506:50600:0:Z1625814538;506:50600:1:Z1067975882;506:50600:1:Z1345022402;
Cn1cccc1,21678,506:50600:0:Z1265712902;506:50600:0:Z1069602868;506:50600:0:Z3607021447;
C1CC2(CCN1)CCNCC2,566,506:50600:0:Z1841612963;506:50600:0:Z1841615403;506:50600:1:Z1841616381;
CC1(C)CNC1,2842,506:50600:0:Z2283207934;506:50600:1:Z2608270186;506:50600:2:Z4906480257;
N=c1cc[nH][nH]1,1281,506:50600:0:Z2834577587;506:50600:1:Z1990064888;506:50600:1:Z2215079923;
Cn1c(=O)[nH]c(=O)c2[nH]cnc21,733,506:50600:0:Z1988027956;506:50600:0:Z1953799280;506:50600:0:Z1953789613;
CC1CCNC(=O)C1,257,506:50600:0:Z4108573917;506:50600:0:Z4301849252;506:50600:5:Z1995147108;
Cc1cn[nH]n1,2539,506:50600:0:Z240792428;506:50600:0:Z941435240;506:50600:0:Z3608100539;
Cn1ncc2c1CCNC2,772,506:50600:0:Z3416726750;506:50600:3:Z3416727629;506:50600:3:Z3467852267;
c1ncc2ccsc2n1,1390,506:50600:0:Z1068220446;506:50600:1:Z1101782132;506:50600:2:Z2191908327;
Cc1n[nH]c2sccc12,1300,506:50600:0:Z1136393525;506:50600:0:Z188875790;506:50600:1:Z1126997829;
OC1CCNC1,19541,506:50600:0:Z3612468216;506:50600:0:Z1766520786;506:50600:0:Z2207151820;
CN1CCCNCC1,3380,506:50600:0:Z1244337280;506:50600:0:Z1244116058;506:50600:0:Z1177975038;
Clc1cncnc1,3102,506:50600:0:Z961034062;506:50600:0:Z648172320;506:50600:0:Z1713564882;
OC1CCC12CCNCC2,750,506:50600:0:Z1866058947;506:50600:6:Z1866473802;506:50600:7:Z1734920806;
Cc1ccsc1,5122,506:50600:0:Z1162817969;506:50600:0:Z1518902616;506:50600:0:Z52683997;
CC1CN(C)CCN1,64,506:50600:0:Z1162817969;506:50600:6:Z1166180871;506:50601:7:Z1166177417;
Clc1ccc2c(c1)CCN2,531,506:50600:0:Z2010952096;506:50600:0:Z1306365391;506:50600:7:Z1481516298;
Cc1cc(=O)nc[nH]1,1149,506:50600:0:Z1749152459;506:50600:0:Z1585164915;506:50600:1:Z1510986481;
Cn1cncn1,8759,506:50600:0:Z1959824040;506:50600:0:Z5051894434;506:50600:0:Z1564030177;
Cc1ncoc1C,3051,506:50600:0:Z1142981866;506:50600:1:Z2025912430;506:50600:1:Z1694084028;
Cc1ccc2c(c1)ncn2C,976,506:50600:0:Z2196326269;506:50600:0:Z2020930345;506:50600:0:Z2020923441;
c1ncc2c(n1)CCCC2,747,506:50600:0:Z3295632124;506:50600:0:Z1671495123;506:50600:2:Z1481197011;
O=S1(=O)CCc2cc(Cl)ccc21,272,506:50600:0:Z1879146340;506:50600:2:Z1734451586;506:50600:4:Z1493799225;
Cc1cccc2cncn12,598,506:50600:0:Z1680322870;506:50600:3:Z1641655913;506:50600:7:Z1651390630;
Fc1ccc(F)cc1,14079,506:50600:0:Z342972320;506:50600:0:Z1961583065;506:50600:0:Z1505947289;
Cc1nnn[nH]1,8810,506:50600:0:Z1268274096;506:50600:0:Z1165547762;506:50600:0:Z1888864002;
O=c1ccc2ccccc2[nH]1,3756,506:50600:0:Z1268274096;506:50600:0:Z1276454732;506:50600:0:Z1333667519;
c1nncs1,20534,506:50600:0:Z2090624328;506:50600:0:Z1802727816;506:50600:0:Z1731351000;
Fc1ccc(F)c2ncccc12,297,506:50600:0:Z2226232398;506:50600:0:Z2219926708;506:50600:0:Z2218697728;
O=S1(=O)CCOc2ccccc21,104,506:50600:0:Z3289978668;506:50601:2:Z3289667529;506:50601:9:Z3291099310;
c1ccc2c(c1)COC2,2643,506:50600:0:Z1416794034;506:50600:0:Z1441916858;506:50600:0:Z955237578;
Cc1cc2n(n1)CCCN2,245,506:50600:0:Z3098578039;506:50600:0:Z3098578040;506:50600:4:Z3318605888;
Cc1ccoc1,2030,506:50600:0:Z972406762;506:50600:0:Z2869540400;506:50600:0:Z1783990679;
O=C1NS(=O)(=O)c2ccccc21,5778,506:50600:0:Z1639018010;506:50600:0:Z1385714530;506:50600:0:Z1255167119;
CC1CCCC(C)N1,2342,506:50600:0:Z1940244330;506:50600:1:Z19526491;506:50600:2:Z1827653206;
Cc1ccc(C)c(C)c1,1104,506:50600:0:Z2099561593;506:50600:0:Z2099572815;506:50600:1:Z1494159756;
Fc1ccc(F)c2c1CCCO2,1021,506:50600:0:Z2189926775;506:50600:0:Z2189865823;506:50600:1:Z2189872360;
c1ncc2c(n1)CCNC2,2895,506:50600:0:Z2072466145;506:50600:0:Z3614597228;506:50600:0:Z1974145934;
Cc1cc2nccc(C)n2n1,2040,506:50600:0:Z1273505805;506:50600:1:Z1890367079;506:50600:1:Z4599087061;
O=C1CNc2ccccc2N1,6115,506:50600:0:Z809595900;506:50600:0:Z411937472;506:50600:0:Z1024677488;
c1n[nH]c2c1CCCC2,7588,506:50600:0:Z226800324;506:50600:0:Z2200830205;506:50600:0:Z3842641552;
c1cn[nH]n1,8026,506:50600:0:Z1535308325;506:50600:0:Z1671752875;506:50600:0:Z978422316;
FC1CCCNC1,288,506:50600:0:Z4771900420;506:50600:6:Z4353324204;506:50601:0:Z3019820241;
Clc1cccc2[nH]ccc12,215,506:50600:0:Z2214970654;506:50600:0:Z2222048221;506:50600:1:Z2221924764;
Fc1ccccc1Cl,13059,506:50600:0:Z1886586193;506:50600:0:Z1548452233;506:50600:0:Z1728308106;
Oc1ccccc1Cl,380,506:50600:0:Z2027057412;506:50600:4:Z1890639731;506:50600:6:Z1451780299;
CC1NCCc2ccc(F)cc21,159,506:50600:0:Z1259952347;506:50601:0:Z1213266724;506:50603:4:Z1215156116;
C1CC2CCC(CN1)N2,2287,506:50600:0:Z1348822469;506:50600:0:Z1643401291;506:50600:1:Z1305723553;
O=S1(=O)CCNCC12CCCCC2,466,506:50600:0:Z1482144375;506:50600:1:Z1534379664;506:50600:1:Z1376695807;
C1=NOCC1,9798,506:50600:0:Z2014665773;506:50600:0:Z4128043414;506:50600:0:Z1401741154;
Cc1cc(C)n(C)n1,12115,506:50600:0:Z1580505896;506:50600:0:Z92295884;506:50600:0:Z1342175368;
Cc1ncsc1C,979,506:50600:0:Z1888600086;506:50600:1:Z1236657934;506:50600:2:Z1305092368;
Cc1nnc[nH]1,6781,506:50600:0:Z1766520786;506:50600:0:Z340601320;506:50600:0:Z1604714678;
Fc1cc2nc[nH]c2cc1F,1098,506:50600:0:Z290034576;506:50600:0:Z952170986;506:50600:4:Z1067267592;
Cc1csc(=O)[nH]1,600,506:50600:0:Z207030814;506:50600:0:Z1550449145;506:50600:4:Z1907659239;
Cn1c(=O)cnc2ccccc21,239,506:50600:0:Z2640887411;506:50600:5:Z2228717907;506:50601:0:Z2228256049;
C1CCc2[nH]nnc2C1,1123,506:50600:0:Z994190228;506:50600:0:Z2189085002;506:50600:1:Z2072326982;
Cn1ccc2ccccc21,4553,506:50600:0:Z848732780;506:50600:0:Z1724697160;506:50600:0:Z1315899564;
Cc1cccn2c(=O)ccnc12,1324,506:50600:0:Z1891658852;506:50600:0:Z1584302948;506:50600:0:Z1586306080;
c1cnc2[nH]ccc2c1,4763,506:50600:0:Z4388492002;506:50600:0:Z3725843482;506:50600:0:Z785463344;
Cc1cn2ccccc2n1,880,506:50600:0:Z3839779998;506:50600:1:Z4538334646;506:50600:2:Z2627431921;
Cn1ncc2c1CNC2,70,506:50600:0:Z3839779998;506:50600:5:Z4914459382;506:50607:5:Z3836527559;
C1CC2(CCO1)OCCO2,534,506:50600:0:Z1608373405;506:50600:2:Z1613726369;506:50600:3:Z1613475511;
Cc1nc2ccccc2n1C,915,506:50600:0:Z969022778;506:50600:1:Z968982202;506:50600:5:Z1960533401;
Clc1cccc2cccnc12,300,506:50600:0:Z288669090;506:50600:1:Z1677587718;506:50600:9:Z2010195359;
Cc1nnc2n1CCCC2,1374,506:50600:0:Z2003898615;506:50600:0:Z1284685734;506:50600:0:Z1495020142;
c1ccc2c(c1)CNC2,9928,506:50600:0:Z2003898615;506:50600:0:Z4656089433;506:50600:0:Z1652562122;
c1ccc2c(c1)OCCCO2,14469,506:50600:0:Z162602954;506:50600:0:Z1071376200;506:50600:0:Z2170761244;
c1ccc2[nH]nnc2c1,4635,506:50600:0:Z1409320878;506:50600:0:Z3720972143;506:50600:0:Z737648902;
c1cc2n(n1)CCCO2,535,506:50600:0:Z2224675185;506:50600:2:Z3650871979;506:50600:6:Z2208525804;
O=c1cn[nH]c2ccccc12,2660,506:50600:0:Z1985861913;506:50600:1:Z1239564317;506:50600:1:Z3633804886;
CC1CCC(=O)N1,3280,506:50600:0:Z1985861913;506:50600:0:Z3638734077;506:50600:0:Z2116466080;
Cc1cccc(=O)[nH]1,2487,506:50600:0:Z1941979388;506:50600:0:Z1347904451;506:50600:0:Z1658047165;
O=C1CCc2ccc(F)cc2N1,2755,506:50600:0:Z736485640;506:50600:0:Z2046539424;506:50600:0:Z314467862;
CC1CCCC1,1414,506:50600:0:Z3615059771;506:50600:1:Z1933300512;506:50600:2:Z1824029435;
Cc1ccc2nccn2c1,2241,506:50600:0:Z1537802346;506:50600:1:Z1818354099;506:50600:1:Z3391686428;
Cc1cc(Cl)[nH]n1,3590,506:50600:0:Z1568814174;506:50600:0:Z2044979737;506:50600:0:Z1803856873;
Cc1cc(C)c2ccccc2n1,573,506:50600:0:Z4961220755;506:50600:0:Z1508729276;506:50600:2:Z1222678266;
CC1CCc2ccccc21,404,506:50600:0:Z4174385455;506:50600:1:Z2621375711;506:50600:2:Z1089011352;
Cn1cnnn1,3461,506:50600:0:Z1839492970;506:50600:0:Z1377865424;506:50600:0:Z2113727713;
c1ccc2c(c1)CCCS2,291,506:50600:0:Z1360726521;506:50600:1:Z838649746;506:50600:3:Z1265052765;
CC1OCCC1O,991,506:50600:0:Z4214469281;506:50600:1:Z1932042112;506:50600:1:Z1930387443;
c1cnc2c(c1)CCCN2,633,506:50600:0:Z4214469281;506:50600:0:Z4211863265;506:50600:0:Z4060677163;
C1CNC2(C1)CCOC2,86,506:50600:0:Z4115964513;506:50600:0:Z4115963089;506:50602:0:Z4195579982;
O=S1(=O)N=Cc2ccccc21,8088,506:50600:0:Z417439040;506:50600:0:Z1530004503;506:50600:0:Z1264121508;
O=C1CCc2ccccc2N1,18276,506:50600:0:Z1585442546;506:50600:0:Z1453953836;506:50600:0:Z1381711490;
Cc1noc2ncccc12,5002,506:50600:0:Z1744944520;506:50600:0:Z1901888678;506:50600:0:Z1998425172;
CC1NCCN(C)C1=O,242,506:50600:0:Z1744944520;506:50600:0:Z1881292851;506:50600:0:Z1750909463;
Cc1ncc[nH]1,14495,506:50600:0:Z4486202870;506:50600:0:Z1249058877;506:50600:0:Z1352752309;
C1CC2(CC2)CN1,1177,506:50600:0:Z1764727383;506:50600:1:Z1766003878;506:50600:1:Z2271984410;
Cc1cc2ccccc2n1C,398,506:50600:0:Z2042339064;506:50600:1:Z2453352315;506:50600:1:Z3795500365;
c1ccc2occc2c1,12626,506:50600:0:Z2233811341;506:50600:0:Z506042208;506:50600:0:Z1261158872;
O=C1NCCCN1,6352,506:50600:0:Z2114942164;506:50600:0:Z2501091517;506:50600:0:Z1022072054;
Clc1cn[nH]c1,1741,506:50600:0:Z2114942164;506:50600:0:Z1815962563;506:50600:1:Z1675122251;
C1CNC2(C1)CCOCC2,714,506:50600:0:Z3638734077;506:50600:0:Z4577019080;506:50600:1:Z3789181274;
Fc1ccc2[nH]cnc2c1,1146,506:50600:0:Z1311055808;506:50600:0:Z1074345394;506:50600:1:Z1032185780;
Cn1c2ccccc2c2ccccc21,142,506:50600:0:Z751225756;506:50600:2:Z1626471215;506:50600:5:Z854324734;
Cn1c(=O)[nH]c2ncccc2c1=O,1149,506:50600:0:Z1151988536;506:50600:1:Z1173589650;506:50600:2:Z838857496;
CC1(C)COC2(CCNCC2)OC1,510,506:50600:0:Z1548452233;506:50600:6:Z1032454902;506:50600:9:Z1030776996;
Clc1ccc2[nH]ccc2c1,906,506:50600:0:Z1527117086;506:50600:1:Z2094926300;506:50600:6:Z300908486;
Cn1c(=O)cc[nH]c1=O,939,506:50600:0:Z3818950551;506:50600:0:Z3818950549;506:50600:0:Z2608766103;
O=c1ccc2c([nH]1)CCC2,869,506:50600:0:Z1395676495;506:50600:2:Z1196757331;506:50600:4:Z2006476542;
CN1CCCC1,5196,506:50600:0:Z1441916858;506:50600:0:Z2163519149;506:50600:0:Z2096781924;
c1n[nH]c2c1CCC2,5676,506:50600:0:Z3723516965;506:50600:0:Z1564030177;506:50600:0:Z1146463936;
C1CCC2CNCCC2C1,846,506:50600:0:Z1487472391;506:50600:0:Z4423866328;506:50600:0:Z1367081769;
c1cc2c(cn1)CCNC2,405,506:50600:0:Z3475631734;506:50600:0:Z4352448906;506:50600:2:Z3302621345;
c1cnsc1,457,506:50600:0:Z3723294477;506:50600:1:Z1327803463;506:50600:6:Z1395389240;
Cc1cc(O)cc(=O)[nH]1,938,506:50600:0:Z1373597016;506:50600:1:Z1842785221;506:50600:2:Z1416850192;
c1ccc2c(c1)CCCC21CC1,110,506:50600:0:Z2001276936;506:50600:4:Z4526661662;506:50600:4:Z4526661669;
Cc1cccnn1,4565,506:50600:0:Z2017225817;506:50600:0:Z1554999735;506:50600:0:Z1952274817;
C1CCSCC1,1533,506:50600:0:Z2017225817;506:50600:0:Z2017780998;506:50600:0:Z1531015098;
Oc1cccc2ccccc12,975,506:50600:0:Z1558122129;506:50600:1:Z2773863105;506:50600:2:Z92314115;
Cc1ccccc1Cl,6703,506:50600:0:Z281025920;506:50600:0:Z1743422412;506:50600:0:Z1325008698;
c1ccc2nccnc2c1,6224,506:50600:0:Z1954229390;506:50600:0:Z1439746896;506:50600:0:Z2486683192;
OC1CCCNC1,6325,506:50600:0:Z2653869724;506:50600:0:Z1823569457;506:50600:1:Z1823665945;
c1ccc2c(c1)CCO2,13163,506:50600:0:Z1319777115;506:50600:0:Z1011274860;506:50600:0:Z997354196;
c1ccc2c(c1)NCCCS2,81,506:50600:0:Z52683997;506:50601:2:Z1801610367;506:50604:5:Z235976518;
Cc1cnc[nH]1,3484,506:50600:0:Z2225106670;506:50600:0:Z3721421858;506:50600:1:Z1521903197;
O=c1[nH]nco1,962,506:50600:0:Z289487770;506:50600:0:Z1129152929;506:50600:0:Z1032588994;
O=c1ccc2c([nH]1)CCCC2,1685,506:50600:0:Z1167156239;506:50600:0:Z3868428687;506:50600:1:Z411084174;
CN1CCNC(=O)C1,939,506:50600:0:Z3098032548;506:50600:0:Z1631292349;506:50600:1:Z1631290323;
O=c1ccnc2ccc(Cl)cn12,389,506:50600:0:Z1304172116;506:50600:1:Z2001768982;506:50600:9:Z168184604;
Clc1cccc(Cl)c1,10250,506:50600:0:Z1531892437;506:50600:0:Z1818748974;506:50600:0:Z1146463936;
Cc1cc(C)c2[nH]ccc2c1,11,506:50600:0:Z4772308164;506:50603:3:Z3935706964;506:50603:7:Z3584734712;
Cn1ccnn1,3161,506:50600:0:Z3027239689;506:50600:0:Z3726695424;506:50600:1:Z3370998234;
Cc1cc(=O)cc(C)[nH]1,719,506:50600:0:Z2189090981;506:50600:1:Z2172742295;506:50600:2:Z2195881509;
c1[nH]nc2c1CCC2,593,506:50600:0:Z2189090981;506:50600:4:Z1716136909;506:50600:9:Z1716140252;
CC1Cc2ccccc2C(C)N1,155,506:50600:0:Z1639758923;506:50601:4:Z1639761566;506:50601:6:Z1639755944;
OC1CCCNCC1,762,506:50600:0:Z2070933163;506:50600:3:Z2070931656;506:50600:4:Z2091770050;
CC1CCNC1,15177,506:50600:0:Z2166518993;506:50600:0:Z2096456768;506:50600:0:Z1359605844;
c1ccc2ncncc2c1,4836,506:50600:0:Z2087605832;506:50600:0:Z1566340717;506:50600:0:Z1337854000;
CC1CCCCC1=O,101,506:50600:0:Z2228940439;506:50600:6:Z1544690829;506:50602:8:Z1537595905;
C1CC2CCC1C2,2648,506:50600:0:Z1864304243;506:50600:0:Z1572014869;506:50600:0:Z1865225713;
CC1(C)OCCCO1,326,506:50600:0:Z1694191589;506:50600:2:Z2020618619;506:50600:9:Z2637388009;
O=S1(=O)CCCCc2ccccc21,262,506:50600:0:Z1273902658;506:50600:3:Z1996504770;506:50601:5:Z1023330506;
O=c1[nH]c2c(c(=O)[nH]1)CCNC2,7,506:50600:0:Z3867036184;506:50607:7:Z3867036862;506:50637:3:Z4912536165;
O=C1CCCCCN1,2928,506:50600:0:Z2205266355;506:50600:0:Z416813556;506:50600:0:Z1278612374;
c1nc2n(n1)CCCC2,2107,506:50600:0:Z1408115283;506:50600:2:Z1408645922;506:50600:2:Z4963483591;
C1CSCCN1,11745,506:50600:0:Z1069602868;506:50600:0:Z1014880750;506:50600:0:Z2220071032;
C1CNCC2(C1)CCNCC2,514,506:50600:0:Z1767597635;506:50600:1:Z1769174052;506:50600:2:Z2189618705;
c1ccc2ocnc2c1,10203,506:50600:0:Z3722321572;506:50600:0:Z1780598787;506:50600:0:Z89915012;
O=C1C2CCCC1CNC2,912,506:50600:0:Z1964005376;506:50600:1:Z1701079582;506:50600:1:Z1743419512;
Cn1c(=O)n(C)c2ccccc21,2037,506:50600:0:Z2673312590;506:50600:1:Z961364762;506:50600:1:Z2004298756;
Cc1ccc2nonc2c1,11,506:50600:0:Z4998783327;506:50602:7:Z4274652525;506:50606:8:Z4274649162;
C1CCC2NCCC2C1,1083,506:50600:0:Z4906623757;506:50600:1:Z4178267799;506:50600:1:Z3517197393;
Cc1cccc(Cl)c1,2758,506:50600:0:Z1069616626;506:50600:0:Z1075550950;506:50600:0:Z653272400;
O=c1[nH][nH]c(=O)[nH]1,760,506:50600:0:Z1069616626;506:50600:2:Z1997456524;506:50600:2:Z1886970512;
O=C1CCCCC1,1040,506:50600:0:Z4641555967;506:50600:1:Z4504889644;506:50600:1:Z1359455860;
CC1(C)CCCN1,1028,506:50600:0:Z2501091517;506:50600:2:Z3096066780;506:50600:4:Z4406084440;
Cc1ccon1,9854,506:50600:0:Z354547074;506:50600:0:Z952970974;506:50600:0:Z644728136;
C1CNCC2(C1)OCCO2,143,506:50600:0:Z1560426665;506:50600:3:Z1560989322;506:50600:5:Z1561020442;
O=c1[nH]cnc2[nH]ncc12,1859,506:50600:0:Z1511523503;506:50600:0:Z285650872;506:50600:0:Z372497014;
CC1(C)Cc2ccccc2O1,2330,506:50600:0:Z2000502285;506:50600:0:Z905811408;506:50600:0:Z750006930;
Cc1cnc2ccccc2c1,1092,506:50600:0:Z1413877625;506:50600:0:Z245681598;506:50600:3:Z1176231848;
O=c1cc[nH]nc1,2554,506:50600:0:Z1174324443;506:50600:0:Z1173571251;506:50600:0:Z4353390446;
c1ccc2c(c1)Nc1ccccc1S2,85,506:50600:0:Z967927182;506:50601:6:Z1206255430;506:50602:1:Z1985912225;
FC1CCNCC1,2443,506:50600:0:Z1919737520;506:50600:1:Z2020045800;506:50600:1:Z1983143633;
c1ccc2c(c1)CC2,655,506:50600:0:Z1959265655;506:50600:2:Z1304707061;506:50600:3:Z1959383352;
Cc1ccc2ccc(F)cc2n1,658,506:50600:0:Z1683782323;506:50600:2:Z4322435465;506:50600:4:Z1118904403;
Clc1ccc2cccnc2c1,600,506:50600:0:Z1159321372;506:50600:2:Z1367298220;506:50600:5:Z1718445667;
Cc1n[nH]c2ncccc12,4627,506:50600:0:Z1522028610;506:50600:0:Z2165024080;506:50600:0:Z417865638;
Cc1ccc2ccc(C)nc2c1,276,506:50600:0:Z392119740;506:50600:0:Z402247730;506:50600:2:Z3056265396;
Cc1ccc2c(c1)NCC(C)O2,154,506:50600:0:Z1883133456;506:50600:2:Z1883140245;506:50600:6:Z1883143284;
CC1CCc2ccccc2N1,3238,506:50600:0:Z1905000518;506:50600:0:Z1591371212;506:50600:0:Z1119903401;
Cc1nn(C)c2ccccc12,321,506:50600:0:Z2190414159;506:50600:0:Z2190428423;506:50600:3:Z2190409532;
Cc1cc(=O)cn[nH]1,5485,506:50600:0:Z1617052525;506:50600:0:Z356193212;506:50600:0:Z792762844;
Cc1nn(C)c2ncccc12,3676,506:50600:0:Z239187592;506:50600:0:Z1441893264;506:50600:0:Z2068237032;
c1nnn2c1CNCC2,129,506:50600:0:Z2234943475;506:50600:5:Z2227360694;506:50601:6:Z4109796315;
c1cnc2cc[nH]c2c1,1019,506:50600:0:Z4600378041;506:50600:2:Z3719951532;506:50600:2:Z3572164322;
Cc1ccno1,19721,506:50600:0:Z2087994915;506:50600:0:Z3721733251;506:50600:0:Z2073554102;
Cc1ccn2nccc2n1,423,506:50600:0:Z1088100518;506:50600:6:Z1083370700;506:50601:0:Z2902667043;
Clc1cccc2c1OCCO2,2635,506:50600:0:Z1253295655;506:50600:0:Z1428530087;506:50600:0:Z1132715154;
Cc1cncc(C)c1,3046,506:50600:0:Z961567374;506:50600:0:Z960034452;506:50600:1:Z1929033126;
C=C1NC(=O)c2ccccc21,1756,506:50600:0:Z1145004409;506:50600:0:Z3829593903;506:50600:1:Z844124956;
Cn1c(=O)[nH]c(=O)c2cccnc21,2749,506:50600:0:Z1102040022;506:50600:0:Z1148932361;506:50600:0:Z771566292;
Cc1nnc2ccccn12,476,506:50600:0:Z3721733251;506:50600:1:Z979371418;506:50600:1:Z981838262;
O=C1Cc2ccccc2N1,7434,506:50600:0:Z3378833039;506:50600:0:Z1918885798;506:50600:0:Z3724352654;
Fc1ccc2occc2c1,442,506:50600:0:Z1224737176;506:50600:2:Z1842598977;506:50600:2:Z3719487848;
C1CC2(CN1)COC2,122,506:50600:0:Z3917090481;506:50600:2:Z2669571283;506:50600:4:Z2669571219;
Cc1n[nH]c(O)n1,54,506:50600:0:Z3434362320;506:50601:0:Z3628062596;506:50604:8:Z3682503039;
CN1C(=O)CCOc2ccccc21,224,506:50600:0:Z3626826772;506:50600:0:Z3640839244;506:50600:6:Z4118731945;
CN1CCOCC1=O,1188,506:50600:0:Z4361055138;506:50600:0:Z3709296373;506:50600:1:Z1881764185;
Cc1cnco1,8259,506:50600:0:Z981131524;506:50600:0:Z782838626;506:50600:0:Z2708154064;
Cn1cc2c(n1)CCCC2,1732,506:50600:0:Z1984425917;506:50600:0:Z1667009686;506:50600:0:Z2189737223;
O=c1cc[nH]c(=O)[nH]1,3872,506:50600:0:Z341019484;506:50600:0:Z4025591338;506:50600:0:Z3725489081;
C1CCC2(CC1)CCC2,934,506:50600:0:Z2604480412;506:50600:1:Z3646930547;506:50600:1:Z4419504422;
O=c1cc2c(n[nH]1)CCCC2,326,506:50600:0:Z3537768590;506:50600:2:Z4302189289;506:50600:5:Z3196017768;
Cc1cccn1C,863,506:50600:0:Z2188179990;506:50600:0:Z3267701626;506:50600:4:Z1985711475;
O=C1CCC=NN1,524,506:50600:0:Z1682607201;506:50600:0:Z1685930334;506:50600:0:Z1498720336;
c1ccc2c(c1)Cc1ccccc1O2,273,506:50600:0:Z2092582546;506:50600:4:Z51086066;506:50600:9:Z1368239883;
Cn1cn[nH]c1=O,2070,506:50600:0:Z1732040537;506:50600:2:Z1635769666;506:50600:3:Z1618834903;
Cc1cccc2ocnc12,402,506:50600:0:Z1276399101;506:50600:0:Z1276394697;506:50600:2:Z2071989893;
Cc1n[nH]c(=O)c2ccccc12,1135,506:50600:0:Z1014880750;506:50600:0:Z346029536;506:50600:3:Z1172715534;
c1nnc2n1CCNC2,6325,506:50600:0:Z3604731753;506:50600:0:Z2484899342;506:50600:0:Z1959680853;
c1nncnn1,159,506:50600:0:Z3537011076;506:50600:9:Z2476666151;506:50602:2:Z2801934571;
O=c1ccnc2sccn12,1849,506:50600:0:Z1128380535;506:50600:0:Z2185576696;506:50600:0:Z1834104945;
C1CC2(CCOCC2)CN1,1204,506:50600:0:Z2219419026;506:50600:0:Z3385058835;506:50600:0:Z2218705109;
Fc1cc(F)cc(F)c1,1191,506:50600:0:Z1531569167;506:50600:0:Z1118794085;506:50600:1:Z1991716942;
Cc1nc2ccccc2c(=O)[nH]1,2816,506:50600:0:Z358763030;506:50600:1:Z1006421750;506:50600:2:Z3050458071;
O=c1[nH]cc[nH]1,1489,506:50600:0:Z1176413480;506:50600:0:Z1174611524;506:50600:0:Z1731415662;
OC1CCCc2ccccc21,1315,506:50600:0:Z1498582892;506:50600:1:Z1849841820;506:50600:1:Z2295277227;
Fc1ccn[nH]1,56,506:50600:0:Z4178809518;506:50600:2:Z2711571899;506:50604:1:Z2699021751;
c1[nH]nc2c1CCCC2,3056,506:50600:0:Z1439351548;506:50600:0:Z1174226721;506:50600:1:Z1443732038;
Clc1csc2ccccc12,413,506:50600:0:Z1439351548;506:50600:3:Z193222124;506:50600:4:Z1168092361;
Cc1sc2[nH]cnc(=O)c2c1C,849,506:50600:0:Z848767736;506:50600:0:Z1069503972;506:50600:2:Z511506716;
c1ccc2c(c1)OCC21CCNCC1,38,506:50600:0:Z3592387769;506:50608:0:Z3628907815;506:50609:5:Z4879268183;
CN1CCc2ccccc2C1,1277,506:50600:0:Z1349013397;506:50600:0:Z1316940228;506:50600:1:Z1522935361;
CN1CCCC1=O,12742,506:50600:0:Z3138430406;506:50600:0:Z2385452181;506:50600:0:Z2844464095;
O=C1CCCc2ccccc2N1,3230,506:50600:0:Z3600307172;506:50600:0:Z1101971417;506:50600:0:Z4166311506;
