fragment_smiles,occurences,example_ligands
Cc1cc2c(=O)[nH]cnc2cc1F,14,37:03706:9:PV-002580214054;37:03708:0:PV-002900508005;37:03709:3:PV-003539797747;
c1ncc2c(n1)CNCC2,7,37:03706:9:PV-002217965606;37:03717:3:PV-002218489405;37:03724:6:PV-002322359044;
C1CCC2(CCNCC2)COC1,23,37:03707:0:PV-003537809209;37:03713:5:PV-003543373725;37:03716:0:PV-003545435381;
Clc1cc(Cl)c2nncn2c1,18,37:03707:0:PV-003537814939;37:03708:6:PV-003539213471;37:03723:0:PV-003551352856;
CC1OCCc2sccc21,20,37:03707:0:PV-005613652027;37:03708:1:PV-002900565853;37:03710:6:PV-003540870758;
Nc1nc2c(s1)CCCC2,58,37:03707:0:PV-003537845291;37:03707:0:PV-003537845292;37:03707:6:PV-003538358003;
Nc1ccsc1,2,37:03707:0:PV-002900190243;37:03714:7:PV-002902698773;
C1NCC2CC1N2,43,37:03707:0:PV-002900191891;37:03707:3:PV-002900285844;37:03708:0:PV-003538714953;
CN1C(=O)CCNc2ccccc21,7,37:03707:0:PV-003537858064;37:03707:9:PV-002900475257;37:03741:0:PV-002323189740;
CC1(C)CCCC2(C1)OCCO2,7,37:03707:0:PV-003537870470;37:03718:4:PV-002903921212;37:03722:9:PV-002905376467;
c1nnc2n1C1(CCCC1)CC2,2,37:03707:0:PV-003537874514;37:03709:8:PV-002901095785;
Clc1cccc2scnc12,45,37:03707:0:PV-002900202537;37:03710:3:PV-002373392198;37:03712:1:PV-002476977409;
O=c1[nH]cnc2sc3c(c12)CCCS3,3,37:03707:1:PV-002900210131;37:03718:4:PV-002903920946;37:03745:1:PV-002912658268;
c1ccc2c(c1)CC1(CCCN1)C2,23,37:03707:1:PV-003537909582;37:03714:4:PV-003544095928;37:03714:9:PV-002114871298;
Clc1ccc2c(c1)C=CCO2,35,37:03707:1:PV-003537922975;37:03709:1:PV-003539653556;37:03713:2:PV-003543099642;
FC1(F)C2CCCC1CCC2,16,37:03707:1:PV-005614059372;37:03713:8:PV-003543566479;37:03723:6:PV-002905604629;
Fc1cccc2c1NCCN2,9,37:03707:1:PV-003537949073;37:03707:1:PV-003537949074;37:03717:1:PV-005639088847;
c1ccc2c(c1)Cc1ccccc1O2,6,37:03707:1:PV-003537958754;37:03735:9:PV-002909662275;37:03756:5:PV-002916389710;
FC1(F)CCNC2(CCC2)C1,19,37:03707:1:PV-003537964102;37:03719:1:PV-005644147426;37:03720:5:PV-005647564166;
O=C1COc2cc(F)ccc2N1,29,37:03707:1:PV-002900235486;37:03709:6:PV-003540078354;37:03717:6:PV-002903669756;
Cc1csc2[nH]cnc(=O)c12,12,37:03707:2:PV-002900254538;37:03709:6:PV-002901038032;37:03713:1:PV-003542989975;
Nc1n[nH]c(=O)s1,34,37:03707:2:PV-005614415111;37:03707:6:PV-003538401624;37:03713:4:PV-003543287463;
c1nc2ccc3scnc3c2[nH]1,21,37:03707:2:PV-002900265640;37:03710:6:PV-002901357310;37:03712:8:PV-002902100252;
CC1(C)CCCc2ccsc21,5,37:03707:2:PV-003538057295;37:03727:7:PV-003555344903;37:03728:4:PV-003555918392;
OC1CCCCC12CCC2,58,37:03707:3:PV-002114485664;37:03710:0:PV-002901162657;37:03711:8:PV-002373464845;
c1ccc2c(c1)CCC1(CCNC1)O2,9,37:03707:3:PV-003538077830;37:03709:8:PV-003540239514;37:03735:3:PV-002322898097;
O=C1NS(=O)(=O)c2cc(Cl)ccc21,17,37:03707:3:PV-003538078448;37:03708:4:PV-002373296681;37:03709:2:PV-002425085233;
Oc1ccnc2cc(F)cc(F)c12,18,37:03707:3:PV-002900278975;37:03707:3:PV-002900294711;37:03740:2:PV-003565847423;
Cc1cn2cccc2cn1,71,37:03707:3:PV-003538087593;37:03707:9:PV-003538622111;37:03710:6:PV-003540881632;
c1ccc2c(c1)CC1(CCCC1)C2,27,37:03707:3:PV-002900282355;37:03712:2:PV-002901903032;37:03712:2:PV-003542259651;
C1CC2(CCN1)COCCN2,33,37:03707:3:PV-005614546971;37:03708:2:PV-005616722757;37:03708:2:PV-003538871023;
NC1CNCCc2ccccc21,30,37:03707:3:PV-005614554985;37:03707:7:PV-003538454092;37:03707:9:PV-005615933359;
CC1CC(O)CCN1,86,37:03707:3:PV-005614579608;37:03708:6:PV-003539177743;37:03708:6:PV-003539234271;
O=C1CCCc2ocnc21,10,37:03707:3:PV-002900296505;37:03707:3:PV-003538124991;37:03713:4:PV-005629775565;
O=c1[nH]c2ccccc2c2sccc12,3,37:03707:3:PV-003538129687;37:03733:6:PV-002426315130;37:03799:1:PV-002930331749;
Cn1ccc(N)cc1=O,57,37:03707:3:PV-002900306382;37:03707:4:PV-002900319036;37:03707:8:PV-002900442344;
CN1CCn2nccc21,63,37:03707:4:PV-003538165527;37:03707:4:PV-003538165528;37:03707:5:PV-003538260940;
C1CC2OCCC2CO1,39,37:03707:4:PV-002900320266;37:03707:7:PV-002900410333;37:03708:0:PV-002900513649;
Nc1nc(N)c2c(n1)CCNC2,36,37:03707:4:PV-002900325642;37:03707:8:PV-002900453603;37:03713:2:PV-002902223357;
O=C1CCSc2ccccc2N1,22,37:03707:4:PV-005614889100;37:03722:3:PV-002580988115;37:03726:8:PV-002322471367;
OC1CCc2ccncc21,25,37:03707:4:PV-002900330072;37:03716:2:PV-002903213072;37:03716:7:PV-003546010251;
O=c1[nH]cc(F)c2ccccc12,31,37:03707:4:PV-003538233619;37:03708:5:PV-002900666801;37:03711:5:PV-002901674649;
Cc1cccc2c1C(=O)CO2,19,37:03707:5:PV-002900344471;37:03713:0:PV-002902166456;37:03714:2:PV-002902538405;
CN1CCc2cc(F)ccc2C1,9,37:03707:5:PV-003538273720;37:03729:8:PV-002907659699;37:03733:5:PV-002908854177;
Cc1nc2n(n1)CCC=N2,33,37:03707:5:PV-002900354379;37:03709:7:PV-002901061169;37:03710:8:PV-002901436433;
c1ccc2c3c(ccc2c1)OCCC3,8,37:03707:5:PV-002900358530;37:03740:3:PV-002116154324;37:03743:1:PV-003568332291;
O=C1CCc2ncsc2C1,18,37:03707:5:PV-005615199526;37:03710:0:PV-003540389723;37:03712:9:PV-005628521108;
CN1C(=O)CCOc2ccccc21,28,37:03707:5:PV-003538311666;37:03707:5:PV-003538311667;37:03730:7:PV-003557860688;
Oc1cccc2[nH]ccc12,13,37:03707:6:PV-003538317967;37:03724:2:PV-003552353176;37:03724:2:PV-003552353177;
O=c1[nH]cnc2[nH]c3cccc(Cl)c3c12,2,37:03707:6:PV-002900375098;37:03709:2:PV-002900916678;
Cc1ccc2c(c1)C(=O)CCO2,22,37:03707:6:PV-002900377202;37:03708:4:PV-002900641388;37:03715:5:PV-005634999981;
CN1CCC2(CC1)CNC1COCC12,17,37:03707:6:PV-003538336270;37:03712:0:PV-003542053533;37:03720:5:PV-003549217028;
O=C1NCCOc2cc(F)ccc21,21,37:03707:6:PV-002900378411;37:03714:8:PV-003544390314;37:03719:2:PV-002904172200;
C1COC2(CC3CCC2C3)O1,3,37:03707:6:PV-003538341062;37:03748:5:PV-005717623348;37:03776:6:PV-005788255973;
CC1(C)CS(=O)CCN1,22,37:03707:6:PV-002900385892;37:03714:2:PV-002902543594;37:03718:0:PV-002580769038;
Cn1ccc2ccc(F)cc21,11,37:03707:6:PV-005615252444;37:03729:0:PV-002907388495;37:03745:9:PV-002912913715;
O=C1NS(=O)(=O)C2CCCNC12,17,37:03707:6:PV-003538363224;37:03708:7:PV-003539279826;37:03720:3:PV-003549092504;
CC1CNC(=O)NC1=O,7,37:03707:6:PV-003538367384;37:03721:6:PV-005650351320;37:03724:5:PV-002905929915;
O=C1CCCc2cc(Cl)ccc2N1,8,37:03707:6:PV-003538390616;37:03710:9:PV-002901465013;37:03714:4:PV-003544071823;
O=C1CCCS(=O)(=O)N1,16,37:03707:6:PV-003538397106;37:03712:0:PV-002901839688;37:03713:9:PV-003543704547;
c1nc2c(o1)CCOC2,2,37:03707:6:PV-003538397106;37:03783:0:PV-003601989442;
c1ccc2c(c1)CCC21CCCNC1,16,37:03707:6:PV-003538399387;37:03709:9:PV-003540279864;37:03710:5:PV-005622671415;
CC1CCOC12CC2(F)F,13,37:03707:7:PV-005615520585;37:03710:2:PV-005621769448;37:03714:8:PV-002114866351;
C1=COCCN1,4,37:03707:7:PV-002900412307;37:03712:1:PV-005626474489;37:03740:9:PV-002911299352;
Cn1cncc1N,19,37:03707:7:PV-002900414226;37:03710:5:PV-002901348321;37:03713:8:PV-002902418649;
Cc1nc(N)c2c(C)csc2n1,21,37:03707:7:PV-002900414880;37:03707:7:PV-002114507516;37:03711:5:PV-002901649878;
FC1(F)C2(CCNCC2)C12CC2,10,37:03707:7:PV-002900415355;37:03711:8:PV-002901766383;37:03715:2:PV-002477133162;
Cc1noc2nc[nH]c(=O)c12,35,37:03707:7:PV-002476753555;37:03710:3:PV-002218134465;37:03713:3:PV-002580534063;
c1cc2c(nn1)CCCC2,72,37:03707:7:PV-003538433136;37:03710:8:PV-004043670235;37:03710:8:PV-003541077325;
CC1CC(C)(C)Nc2ccccc21,14,37:03707:7:PV-002900417724;37:03708:1:PV-002900558612;37:03711:3:PV-002901585707;
CN1CCC2(CC1)CC(O)CN2,6,37:03707:7:PV-002900419852;37:03711:9:PV-005626172331;37:03711:9:PV-005626172332;
CC1(C)OCc2cnc(Cl)nc21,20,37:03707:7:PV-002900421581;37:03711:3:PV-002901606676;37:03716:9:PV-002903425537;
Clc1ccnc2c1CCCC2,16,37:03707:7:PV-005615634598;37:03712:7:PV-002902056708;37:03715:4:PV-002528892672;
Cn1ncc2c(N)ncnc21,10,37:03707:7:PV-005615673840;37:03713:2:PV-003543099245;37:03717:5:PV-003546718068;
CC1CC(=O)Nc2ccccc21,14,37:03707:7:PV-003538473314;37:03712:9:PV-003542853769;37:03715:7:PV-003545197996;
c1ncc2sncc2n1,15,37:03707:7:PV-002166257911;37:03707:7:PV-002900435072;37:03707:7:PV-003538482323;
FC1(F)C2CCC1CNC2,51,37:03707:8:PV-003538489919;37:03712:2:PV-003542257523;37:03714:7:PV-002902717842;
O=C1CCOC2(CCNCC2)C1,30,37:03707:8:PV-002900438418;37:03708:5:PV-002218045606;37:03715:9:PV-003545321378;
Fc1cccc2c1CSCC2,19,37:03707:8:PV-003538512222;37:03714:4:PV-003544080490;37:03717:8:PV-005640760369;
Nc1ccc2cncnc2n1,57,37:03707:8:PV-005615762585;37:03710:7:PV-005622936784;37:03712:4:PV-005627186900;
CC1(C)CCCCC12OCCO2,25,37:03707:8:PV-002900456349;37:03710:7:PV-002901391928;37:03713:6:PV-003543429955;
NC1C2Cc3ccccc3C12,14,37:03707:8:PV-003538538624;37:03713:6:PV-002902351798;37:03714:2:PV-002902546589;
Cc1ccc2c(c1)C(=O)NCN2,14,37:03707:8:PV-003538548340;37:03709:5:PV-003539947234;37:03719:0:PV-003547994223;
c1cc2cc3c(cc2o1)OCO3,2,37:03707:8:PV-002900464232;37:03713:9:PV-002902451275;
C1CNC2(CCC2)OC1,8,37:03707:8:PV-002900468126;37:03712:0:PV-002901833892;37:03746:1:PV-002912996688;
C1CNNC1,24,37:03707:9:PV-003538574815;37:03715:9:PV-002373672623;37:03727:7:PV-002167264870;
O=c1[nH]ncc2cc(F)ccc12,18,37:03707:9:PV-002900474638;37:03709:1:PV-003539605700;37:03709:4:PV-002900981202;
Nc1cnc2ccccn12,3,37:03707:9:PV-003538596900;37:03740:6:PV-003566191217;37:03771:3:PV-003592075730;
O=C1CC2CCCC2CN1,7,37:03707:9:PV-003538608620;37:03708:1:PV-003538786858;37:03735:7:PV-003562082593;
CC1COc2cscc2OC1,30,37:03707:9:PV-003538611490;37:03711:0:PV-002901498807;37:03719:8:PV-002904375625;
Cc1cn2c(n1)CCC2,8,37:03707:9:PV-005616112676;37:03721:1:PV-002904808302;37:03734:8:PV-003561354885;
Clc1ncc2nc[nH]c2n1,51,37:03707:9:PV-002373272220;37:03708:2:PV-005616749369;37:03719:9:PV-005646075940;
O=c1[nH]cnc2cc(F)cc(F)c12,32,37:03707:9:PV-002900493701;37:03711:3:PV-002901584066;37:03720:1:PV-002904478341;
c1ccc2c(c1)CC1CCC(C2)C1,3,37:03707:9:PV-003538645845;37:03735:5:PV-003561887605;37:03778:6:PV-002480334848;
O=S1(=O)CCCCCN1,34,37:03707:9:PV-003538647088;37:03712:4:PV-002901958276;37:03713:4:PV-003543232247;
Cc1cn2nncc2cn1,32,37:03708:0:PV-002900505150;37:03711:1:PV-003541273793;37:03712:8:PV-002902101123;
Fc1cc(F)c2c(c1)NCCC2,27,37:03708:0:PV-003538668357;37:03708:9:PV-002580310726;37:03709:4:PV-005619882487;
CC1CCc2ncccc2N1,10,37:03708:0:PV-005616291704;37:03722:4:PV-003550799791;37:03722:6:PV-003551026349;
c1ccc2c(c1)CCC1(CCCNC1)O2,4,37:03708:0:PV-003538682223;37:03722:1:PV-002905122679;37:03730:1:PV-003557359608;
CC1CCc2ncncc2C1,19,37:03708:0:PV-003538688431;37:03711:8:PV-002425214757;37:03721:5:PV-003550034062;
OC1CCC12CCOCC2,26,37:03708:0:PV-002900518258;37:03714:0:PV-002528820521;37:03715:5:PV-002902965674;
OC1CNC2(CCCC2)CC1O,18,37:03708:0:PV-003538717712;37:03710:8:PV-003541069435;37:03717:8:PV-003546955832;
O=C1Cc2cc(F)ccc2N1,41,37:03708:0:PV-003538723830;37:03708:5:PV-003539124228;37:03709:8:PV-002218110174;
c1ccc2c(c1)nc1n2CCC1,3,37:03708:0:PV-002269772532;37:03729:6:PV-003556951240;37:03760:7:PV-002324180831;
Cc1cc2ccc(F)cc2o1,20,37:03708:0:PV-002900534942;37:03731:8:PV-005675906314;37:03745:3:PV-002912726258;
Cc1cc2ccccc2n(C)c1=O,20,37:03708:1:PV-002218023597;37:03715:4:PV-002270143163;37:03723:9:PV-002905704592;
Clc1ccc2ocnc2c1,30,37:03708:1:PV-002373281534;37:03709:3:PV-003539816856;37:03712:8:PV-002580511704;
Cc1cc2c(=O)[nH]nnc2s1,28,37:03708:1:PV-002900563198;37:03710:2:PV-005621842287;37:03713:3:PV-003543156864;
c1n[nH]c2c1C1CCCC(C2)N1,7,37:03708:1:PV-002900568304;37:03715:4:PV-005634928269;37:03720:2:PV-002904519616;
Cn1cnc2c(=O)[nH]ncc21,17,37:03708:1:PV-002900570326;37:03714:7:PV-002902722925;37:03715:2:PV-003544785550;
CN1CCC(C)(C)CC1=O,21,37:03708:2:PV-002900572926;37:03709:1:PV-002900884703;37:03714:2:PV-002902544418;
CC1Cc2cc(F)ccc2C(C)N1,9,37:03708:2:PV-002476777720;37:03711:4:PV-002901644820;37:03736:2:PV-002909763992;
C1CC2CC1NN2,21,37:03708:2:PV-002580276494;37:03714:3:PV-002373594504;37:03723:2:PV-002167036914;
Clc1ccc2ncoc2c1,17,37:03708:2:PV-002269780484;37:03733:5:PV-002581555419;37:03741:0:PV-002219682655;
Clc1ccc2oncc2c1,4,37:03708:2:PV-002900587775;37:03719:6:PV-005645260187;37:03733:1:PV-002908724260;
Cc1nc(C)c2c(C)csc2n1,5,37:03708:2:PV-003538904397;37:03767:8:PV-005766322262;37:03778:3:PV-003597998344;
CN1CC23CCCC2(CNC3)C1,17,37:03708:3:PV-002900601610;37:03717:1:PV-002580725974;37:03717:3:PV-002270242123;
CC1(C)C2CCC3(CC3)C1C2,16,37:03708:3:PV-002900607976;37:03716:9:PV-002903445753;37:03718:3:PV-002903887657;
Cc1n[nH]c(=O)c2ccccc12,23,37:03708:3:PV-002900625351;37:03710:9:PV-003541103884;37:03712:0:PV-002901837438;
CC1COc2ccccc2CN1,34,37:03708:3:PV-002900633311;37:03709:9:PV-002901153460;37:03713:5:PV-002528792450;
Clc1cccc2c1CC1CC21,41,37:03708:4:PV-002425041102;37:03711:5:PV-002901655849;37:03711:6:PV-002901688728;
Clc1ccc(Cl)c2c1CCCN2,18,37:03708:4:PV-002476788396;37:03709:0:PV-005618778042;37:03711:6:PV-002901708421;
Cc1cnc2ncccc2c1,4,37:03708:4:PV-003539022799;37:03730:3:PV-003557509835;37:03730:3:PV-003557509836;
Cc1csc2c(Cl)cccc12,27,37:03708:4:PV-002476789317;37:03711:0:PV-002901514152;37:03711:0:PV-002901514153;
O=c1[nH]cnc2cc(O)ccc12,9,37:03708:4:PV-002900649840;37:03719:6:PV-002904325006;37:03735:7:PV-003562060334;
Fc1cn2nccc2cc1Cl,14,37:03708:4:PV-005617307009;37:03711:5:PV-003541677657;37:03720:6:PV-003549287317;
Fc1cc(Cl)c2ocnc2c1,6,37:03708:4:PV-002114544550;37:03747:8:PV-002582275699;37:03756:3:PV-002916314256;
O=C1NCC2(CC2)C(=O)N2CCCC12,2,37:03708:4:PV-002900658531;37:03708:4:PV-002900658532;
CC1CCNc2cc(Cl)ccc2S1,16,37:03708:5:PV-002900666983;37:03713:8:PV-002902425164;37:03722:5:PV-002477502771;
CN1CCCC12CCNCC2,35,37:03708:5:PV-002425047053;37:03708:7:PV-005618059426;37:03709:3:PV-002580334850;
O=C1CCc2cc(Cl)ccc21,15,37:03708:5:PV-003539124715;37:03708:6:PV-002425050756;37:03713:1:PV-002425279433;
Cc1ccc2[nH]ccc(=O)c2c1,13,37:03708:5:PV-002114549937;37:03709:5:PV-005620023795;37:03718:3:PV-005642057057;
Cc1csc2ncn(C)c(=O)c12,8,37:03708:5:PV-002425049592;37:03756:3:PV-002582703307;37:03759:3:PV-003581986383;
C1COCC2(CCOCC2)N1,23,37:03708:5:PV-005617622723;37:03708:7:PV-005618090936;37:03711:6:PV-003541766844;
CC1NCC(=O)Nc2ccccc21,18,37:03708:5:PV-005617665704;37:03711:1:PV-005624076500;37:03711:3:PV-005624538413;
NC1CCNCC1(F)F,70,37:03708:6:PV-003539163584;37:03709:6:PV-005620382703;37:03710:0:PV-003540349659;
O=c1[nH]ncc2nn3ccccc3c12,6,37:03708:6:PV-002900705993;37:03735:1:PV-002909395257;37:03745:4:PV-002912749515;
FC1(F)C2(CCC2)C12CCNCC2,11,37:03708:6:PV-002321550495;37:03714:7:PV-002902721811;37:03719:5:PV-005645142840;
CC1CNc2ccccc2N(C)C1=O,5,37:03708:6:PV-002166302948;37:03786:5:PV-002926211683;37:03788:6:PV-002273837020;
O=c1[nH]cnc2sc3ccccc3c12,8,37:03708:6:PV-003539241281;37:03711:7:PV-002901731669;37:03742:8:PV-002911908702;
Cc1ccc2c(c1)OC(C)C(=O)N2,5,37:03708:6:PV-003539241828;37:03723:9:PV-003552086463;37:03728:3:PV-003555846751;
Cc1cccc2c1NC(=O)CC2,9,37:03708:7:PV-002900734854;37:03708:7:PV-002900734855;37:03713:1:PV-002902189988;
O=c1[nH]cnc2c1CCNC2,3,37:03708:7:PV-003539258473;37:03744:1:PV-003569182665;37:03793:2:PV-002429326032;
O=c1[nH]cnc2c1CCC2,8,37:03708:7:PV-005617988549;37:03738:3:PV-005692226818;37:03749:1:PV-003573334296;
FC1(F)CC12CCCNC2,51,37:03708:7:PV-002900738816;37:03709:7:PV-002901063007;37:03711:9:PV-002528712141;
N=S1(=O)CCC2(CCCN2)CC1,9,37:03708:7:PV-002900740354;37:03708:9:PV-003539463579;37:03719:7:PV-002904344155;
CC1CNCCC12CCCN(C)C2,18,37:03708:7:PV-003539277444;37:03714:8:PV-003544448802;37:03715:5:PV-005635086331;
Cn1cc2c(n1)COCC2,16,37:03708:7:PV-005618139312;37:03719:0:PV-005643820886;37:03719:0:PV-005643820887;
CN1CCCCCCNCCC1,44,37:03708:7:PV-002321558465;37:03711:3:PV-002218185406;37:03711:6:PV-005625171929;
c1cc2c(o1)CNCC2,19,37:03708:7:PV-002900765800;37:03713:6:PV-003543434552;37:03722:0:PV-005651327367;
Cc1n[nH]c(=O)c2noc(C)c12,15,37:03708:8:PV-002900767333;37:03720:9:PV-005648471798;37:03725:9:PV-002906384315;
CC1=NCC(=O)Nc2ccccc21,5,37:03708:8:PV-002900773227;37:03708:8:PV-002900773228;37:03725:5:PV-002906231195;
C1=CC2(CCC2)Oc2ccccc21,3,37:03708:8:PV-002269809749;37:03727:8:PV-002426022629;37:03754:1:PV-002530842724;
Nc1cc2n(n1)CCNC2,9,37:03708:8:PV-002218059863;37:03723:3:PV-002905533264;37:03738:8:PV-002910618339;
Cn1ncc2[nH]c(=O)[nH]c(=O)c21,17,37:03708:8:PV-005618427445;37:03713:1:PV-003542984804;37:03713:6:PV-003543417788;
C1COC2CC2O1,11,37:03708:9:PV-005618484012;37:03715:1:PV-003544711120;37:03726:7:PV-005663155085;
CC1CNc2cccc(Cl)c2O1,66,37:03708:9:PV-002900810716;37:03709:9:PV-002901146178;37:03710:6:PV-002901376998;
O=C1CCC12CCC(F)(F)CC2,11,37:03708:9:PV-005618537339;37:03721:8:PV-005650950073;37:03740:1:PV-005696861179;
C=C1CCC(F)(F)CC1,19,37:03708:9:PV-005618569107;37:03713:9:PV-002902446467;37:03721:4:PV-002904901561;
CN1Cc2ccccc2CC1=O,12,37:03708:9:PV-002900819868;37:03723:0:PV-002374032299;37:03727:9:PV-002907026647;
C1CN2CCOCC2CO1,13,37:03708:9:PV-002900831157;37:03749:8:PV-005721108647;37:03752:6:PV-003576282304;
Cn1nn[nH]c1=O,34,37:03709:0:PV-002425071143;37:03709:8:PV-002166361071;37:03711:4:PV-002373445201;
Cc1ccc2c(c1)CNC(C)(C)C2,22,37:03709:0:PV-002900832191;37:03711:9:PV-002114718259;37:03719:4:PV-002270342847;
Cn1ncc2cn[nH]c21,26,37:03709:0:PV-003539514857;37:03709:1:PV-003539663929;37:03710:4:PV-002901316236;
Cc1ccc2c(C)cccc2c1,9,37:03709:0:PV-005618787114;37:03712:8:PV-005628384547;37:03729:1:PV-003556483355;
NC1CCC2(CCC2)CC1,13,37:03709:0:PV-003539536191;37:03710:8:PV-003541054410;37:03719:2:PV-003548082982;
Cn1cccc(Cl)c1=O,53,37:03709:0:PV-002373326365;37:03709:0:PV-002166323230;37:03709:6:PV-002476847470;
c1cc2n[nH]nc2cn1,1,37:03709:0:PV-002900849362;
CC1CCc2c(sc3nc[nH]c(=O)c23)C1,2,37:03709:0:PV-002900857931;37:03732:0:PV-002908376873;
CN1CC2CCCN2C1=O,6,37:03709:0:PV-005618963462;37:03709:9:PV-005621131335;37:03713:2:PV-005629327919;
O=C1C2CC3CC(C2)CC1C3,18,37:03709:0:PV-002900860391;37:03716:3:PV-002903252758;37:03718:2:PV-002903849826;
Fc1cc(F)c2ncsc2c1,22,37:03709:1:PV-002373330938;37:03714:7:PV-003544358772;37:03715:3:PV-002528884544;
O=c1cc(O)cc2n1CCOC2,15,37:03709:1:PV-002900874093;37:03716:2:PV-002903210975;37:03720:0:PV-002904445200;
Cn1ncc2ccncc21,11,37:03709:1:PV-003539621686;37:03720:4:PV-003549147171;37:03722:9:PV-003551279647;
O=c1[nH]ncc2c1CCCC2,19,37:03709:1:PV-005619022274;37:03714:0:PV-003543767121;37:03716:2:PV-003545604248;
CC1(C)C=CCC1,5,37:03709:1:PV-005619050134;37:03723:4:PV-002905542109;37:03743:3:PV-003568496470;
c1cc2n(c1)CCNC21CCC1,6,37:03709:1:PV-003539643592;37:03712:1:PV-003542161257;37:03737:6:PV-003563671667;
O=C1CNC(=O)C2(CCCC2)N1,6,37:03709:1:PV-002900888514;37:03709:1:PV-002900888515;37:03782:3:PV-005802580282;
O=c1[nH]cnc2c(Cl)c(Cl)ccc12,26,37:03709:1:PV-003539658965;37:03713:2:PV-002902209876;37:03715:1:PV-003544645342;
FC1(F)CC2CCC(C1)N2,16,37:03709:1:PV-003539661509;37:03720:6:PV-002904621824;37:03735:6:PV-002909571689;
O=C1CCCCc2ncsc21,18,37:03709:1:PV-002373333883;37:03712:4:PV-002269990121;37:03715:3:PV-002270139001;
O=c1[nH]ncc2c1nn1ccccc21,3,37:03709:1:PV-003539669554;37:03733:8:PV-003560481055;37:03741:4:PV-003566909509;
FC1(F)CCNCC12CCOC2,20,37:03709:2:PV-003539676478;37:03712:5:PV-002476996712;37:03714:8:PV-003544408215;
Cc1c(Cl)cnc2ccccc12,14,37:03709:2:PV-005619256091;37:03711:4:PV-002901619052;37:03723:8:PV-005655815424;
CC1NCCc2cc(F)ccc21,34,37:03709:2:PV-003539683751;37:03709:5:PV-002901006989;37:03722:3:PV-002477491138;
c1cnc2c(c1)ccc1cc[nH]c12,11,37:03709:2:PV-003539684579;37:03709:4:PV-003539886080;37:03710:0:PV-003540385968;
O=C1NC(=O)C2CC3(CCC2N1)CC3,24,37:03709:2:PV-003539690961;37:03710:1:PV-003540463812;37:03711:7:PV-003541842802;
Cc1cccc2c1C(=O)NCN2,6,37:03709:2:PV-003539698668;37:03721:3:PV-002904869342;37:03735:4:PV-002909487736;
Cc1[nH]c2nc[nH]c(=O)c2c1C,16,37:03709:2:PV-002900907687;37:03710:1:PV-002901189806;37:03711:6:PV-002901705454;
Cc1nn2cccnc2c1Cl,10,37:03709:2:PV-003539705126;37:03709:2:PV-003539705127;37:03713:9:PV-002902460779;
O=c1cnnc[nH]1,8,37:03709:2:PV-003539706005;37:03721:4:PV-003550005202;37:03725:5:PV-003553495087;
Cc1ccc(C)c2c(=O)[nH][nH]c(=O)c12,10,37:03709:2:PV-002900918331;37:03709:7:PV-002901069300;37:03712:8:PV-002902089385;
c1ccc2c(c1)CCC1(CCC1)O2,12,37:03709:2:PV-002900919310;37:03715:3:PV-002902910618;37:03715:3:PV-002902910619;
CC1CCc2c(F)cccc2C1,18,37:03709:2:PV-002900928732;37:03727:5:PV-002322505553;37:03728:3:PV-002907150955;
CN1CCc2c(F)cccc2C1,12,37:03709:3:PV-002900931210;37:03720:1:PV-002904457663;37:03729:5:PV-002907558321;
CC1=Nc2ccccc2C1(C)C,9,37:03709:3:PV-003539792835;37:03726:4:PV-002906551183;37:03726:4:PV-002906551184;
CC1=NNC(=O)C2(CCC2)C1,5,37:03709:3:PV-002900947700;37:03722:9:PV-002905383318;37:03776:7:PV-002922977395;
Fc1ccc2[nH]cc(Cl)c2c1,36,37:03709:3:PV-002900956848;37:03710:2:PV-002114631838;37:03710:5:PV-005622588948;
Cc1n[nH]c(N)n1,12,37:03709:4:PV-003539878087;37:03716:7:PV-002903357279;37:03726:5:PV-002906587390;
Cc1nn(C)c2[nH]c(=O)ccc12,18,37:03709:4:PV-002900977917;37:03709:7:PV-002901076363;37:03714:5:PV-003544185978;
CC1CC(=O)NN1,15,37:03709:4:PV-003539890824;37:03711:7:PV-002373461424;37:03713:2:PV-002902210385;
c1cc2cc3c(cc2o1)CCC3,7,37:03709:4:PV-003539891068;37:03717:5:PV-003546700035;37:03767:6:PV-003589025329;
C1CN2CC3CC2(CN1)C3,1,37:03709:4:PV-003539906150;
CC12CC(C1)C1(CCC1)O2,18,37:03709:4:PV-002900990412;37:03712:3:PV-002901914877;37:03720:7:PV-003549386038;
Cc1cccc2c1NCCC2C,35,37:03709:4:PV-003539917047;37:03709:4:PV-003539917049;37:03711:6:PV-002528699475;
Cc1cc2ccc(Cl)cc2c(=O)[nH]1,8,37:03709:5:PV-005619970052;37:03723:0:PV-003551330692;37:03728:4:PV-003555877670;
Cc1cccc2c1C(C)CC2,22,37:03709:5:PV-002901003638;37:03715:7:PV-003545213732;37:03717:0:PV-002903477166;
C=C1COc2ccc(F)cc21,5,37:03709:5:PV-002901004484;37:03715:4:PV-002902953215;37:03725:7:PV-002906326088;
OC1CCCNc2ccc(F)cc21,11,37:03709:5:PV-003539996489;37:03725:6:PV-002322409354;37:03730:4:PV-002322653635;
c1ccc2c(c1)CNCC1CCCN21,8,37:03709:5:PV-003539996830;37:03709:5:PV-003539996831;37:03732:0:PV-002529727627;
