fragment_smiles,occurences,example_ligands
C1CCC2(C1)CCC2,773,407:40700:1:Z3625275223;407:40700:1:Z4350454451;407:40700:2:Z1284635349;
C1CNC2(C1)CCNCC2,597,407:40700:1:Z3888505885;407:40700:1:Z3718921953;407:40700:5:Z3629593394;
c1cc2ncsc2s1,31,407:40700:1:Z1620542269;407:40701:2:Z1369895617;407:40702:6:Z1585266109;
Fc1ccc2c(c1)CCCCO2,347,407:40700:1:Z1531763590;407:40700:8:Z4306430795;407:40700:8:Z1575982062;
FC1(F)CC12CCNC2,437,407:40700:1:Z4148153993;407:40700:1:Z4148073713;407:40700:3:Z4422702787;
OC1CC2CCC1C2,749,407:40700:1:Z2201617050;407:40700:2:Z2201613654;407:40700:2:Z4320677605;
Cc1ccc2c(C)n[nH]c2n1,1064,407:40700:1:Z1865178995;407:40700:4:Z1449197627;407:40700:5:Z2232532558;
CC1(C)C(=O)NC2CCCCC21,287,407:40700:1:Z3585293722;407:40701:8:Z3577104291;407:40702:9:Z3562361548;
Cc1ncnn1C,302,407:40700:1:Z3259264173;407:40700:2:Z3261084023;407:40701:1:Z3267087219;
CN1CCC2(CCN2)CC1,233,407:40700:1:Z2950468062;407:40700:1:Z1750419807;407:40701:5:Z2458944604;
c1ccc2c(c1)CCCC21CC1,167,407:40700:1:Z1279852972;407:40701:5:Z3703763908;407:40702:6:Z1305740578;
CC1=Cc2ccccc2S1(=O)=O,35,407:40700:1:Z4275140909;407:40701:5:Z4275131559;407:40702:0:Z4275134014;
C1CC2(CCN1)CCNCC2,447,407:40700:1:Z2600449055;407:40700:1:Z1845473894;407:40700:4:Z2369545334;
Cc1cc2ncncn2n1,47,407:40700:1:Z4998608716;407:40701:4:Z3828995356;407:40707:0:Z3828136919;
OC1CNC2(CCOCC2)C1,181,407:40700:1:Z3436457891;407:40701:2:Z3443663723;407:40701:2:Z3626469160;
O=C1C2CCCC1CNC2,435,407:40700:1:Z3702806562;407:40700:1:Z2437283121;407:40700:7:Z3835400379;
FC1CNC1,2297,407:40700:1:Z3702806562;407:40700:1:Z3818644570;407:40700:2:Z3898702814;
O=S1(=O)CCc2ccccc21,2216,407:40700:1:Z1408289915;407:40700:1:Z4769285456;407:40700:1:Z1407963861;
Nc1cccnc1,730,407:40700:1:Z4150834617;407:40700:1:Z4147429712;407:40700:2:Z3055967642;
CC1(C)OC2CC1C2,187,407:40700:1:Z3646445150;407:40701:0:Z3656848908;407:40701:2:Z3611697558;
Fc1ccc2ccoc2c1,338,407:40700:1:Z3722179436;407:40700:5:Z4489360305;407:40700:6:Z1333240893;
CC1COC(C)C1,118,407:40700:1:Z2000166272;407:40700:3:Z4047249787;407:40701:1:Z2000010134;
CN1C(=O)NCC12CNC2,161,407:40700:1:Z4024053800;407:40700:3:Z4114168009;407:40700:4:Z3996893379;
Cc1cc(=O)n(C)nc1C,1078,407:40700:1:Z283594038;407:40700:1:Z2208308598;407:40700:2:Z1972712896;
C1CC2(CCN1)COCCN2,285,407:40700:1:Z3639505141;407:40700:3:Z3701466693;407:40700:9:Z3715690917;
CC1(C)CCC(C)(C)O1,631,407:40700:1:Z1615664991;407:40700:1:Z2953957567;407:40700:1:Z1782166030;
Cc1cc(=O)ccn1C,191,407:40700:1:Z2882543837;407:40700:4:Z3724665734;407:40700:6:Z3893177308;
O=c1[nH]cnc2sc3c(c12)CCCS3,5,407:40700:1:Z241539672;407:40703:2:Z1607715847;407:40703:2:Z1607715853;
O=c1[nH][nH]c(=O)c2ccccc12,1024,407:40700:1:Z1428245466;407:40700:3:Z1265528893;407:40700:4:Z3289726464;
Nc1ncncn1,2214,407:40700:1:Z1493720791;407:40700:1:Z217990474;407:40700:1:Z1317925122;
C1CC2CC2CO1,739,407:40700:1:Z4035452798;407:40700:2:Z4115205875;407:40700:2:Z3188117108;
CC1(C)CCCC(C)(C)O1,704,407:40700:1:Z3186412426;407:40700:2:Z3310812101;407:40700:3:Z4476748516;
c1cc2n(n1)CC1(CCNCC1)OC2,445,407:40700:1:Z3043367950;407:40700:3:Z3317312962;407:40700:4:Z3043587736;
CC1(C)CCc2cc(F)ccc2O1,375,407:40700:1:Z3573137429;407:40700:1:Z3573508488;407:40700:1:Z3568969057;
CC1=CCNC(=O)N1,726,407:40700:1:Z2178783885;407:40700:3:Z1134891425;407:40700:5:Z47751198;
Cc1n[nH]c2cncnc12,29,407:40700:1:Z2091223011;407:40703:2:Z3650653732;407:40707:6:Z2089932297;
c1cc2c(s1)C1(CCNCC1)OCC2,144,407:40700:1:Z1618867538;407:40700:4:Z1618363813;407:40700:7:Z1618756341;
O=C1CC2CCCC(C1)N2,39,407:40700:1:Z3626936828;407:40700:2:Z3626932059;407:40705:9:Z3626931966;
Cn1cnccc1=O,421,407:40700:1:Z3554169749;407:40700:4:Z3585326756;407:40700:6:Z2800305708;
CC1CCC2(CC1)OCCO2,710,407:40700:1:Z1636688970;407:40700:2:Z1635439431;407:40700:2:Z1613762093;
Cc1ccc2c(c1)OCCN2,178,407:40700:1:Z2222116793;407:40700:2:Z1883346300;407:40700:9:Z1883359003;
Cn1ccc(Cl)c1,548,407:40700:1:Z2012541484;407:40700:4:Z1027185316;407:40700:5:Z1027918782;
CC1(C)CCc2[nH]c(=O)ccc2C1,496,407:40700:1:Z3817228283;407:40700:1:Z1481912695;407:40700:3:Z1481494096;
CC1=NOC2(CCNCC2)C1,253,407:40700:1:Z3843624648;407:40700:7:Z3656838290;407:40700:9:Z3715993848;
Clc1ccc2c(c1)CCO2,1539,407:40700:1:Z1666365160;407:40700:1:Z1426783863;407:40700:2:Z1425822825;
CC1CNCC(C)(C)CO1,204,407:40700:1:Z3185050875;407:40700:9:Z3155376020;407:40701:6:Z3850220221;
Cc1ncc2n1CCCC2,1440,407:40700:1:Z1586222572;407:40700:1:Z2228406126;407:40700:1:Z2478351460;
O=C1CC2(CCC2)CCN1,356,407:40700:1:Z3783324852;407:40700:1:Z3700767563;407:40700:7:Z4596272092;
c1cc2occc2cn1,725,407:40700:1:Z2185638566;407:40700:2:Z4111290712;407:40700:3:Z2837167483;
Fc1ccc2sccc2c1,399,407:40700:1:Z1482057828;407:40701:0:Z1403247844;407:40701:1:Z1408936869;
Cc1n[nH]c(=O)c2coc(C)c12,117,407:40700:1:Z1348626974;407:40701:5:Z1192257221;407:40702:7:Z1571040579;
c1cc2c(s1)CCCC2,2260,407:40700:1:Z2220569630;407:40700:2:Z2314178996;407:40700:2:Z1840872812;
CC1CCCNC1C,195,407:40700:1:Z5048563967;407:40700:5:Z3049153345;407:40700:8:Z5038719448;
CC1CC2(CCC2)C1,226,407:40700:1:Z1619031369;407:40700:7:Z1872622022;407:40701:1:Z1620750644;
Cc1ccc2nc(C)n(C)c2n1,318,407:40700:1:Z4400613324;407:40700:5:Z3808554234;407:40701:0:Z3986621298;
Clc1ccc2ccccc2c1,257,407:40700:1:Z1643308583;407:40700:2:Z1420189412;407:40700:5:Z1686804888;
CN1CCC2(CC1)CNCCO2,337,407:40700:1:Z2458131054;407:40700:2:Z3693722152;407:40700:4:Z2912909060;
Fc1ccc2nccnc2c1,717,407:40700:1:Z1207709151;407:40700:1:Z743645034;407:40700:2:Z3585485246;
Cc1cc(=O)[nH]c(C)n1,879,407:40700:1:Z1170586787;407:40700:2:Z3723170004;407:40700:3:Z971899556;
Cn1cncc1Cl,1036,407:40700:1:Z1170586787;407:40700:1:Z1227260414;407:40700:1:Z1620125779;
O=C1COc2ccccc21,205,407:40700:1:Z2175750552;407:40700:1:Z2175884927;407:40700:2:Z2175640982;
FC1(F)CCCC2CNCC21,85,407:40700:1:Z4985212360;407:40700:1:Z4978692688;407:40700:8:Z4978551769;
O=C1CCCc2[nH]c(=O)ccc21,458,407:40700:1:Z4772415558;407:40700:1:Z2389845856;407:40700:3:Z2648716464;
Cc1ccc2[nH]ccc2c1C,208,407:40700:1:Z4473696439;407:40700:7:Z1715755302;407:40702:5:Z3354858728;
O=S1(=O)CCCC2(CCN2)C1,25,407:40700:1:Z3628733485;407:40703:6:Z3433896784;407:40706:4:Z3442294202;
c1ccn2nncc2c1,382,407:40700:1:Z3438405720;407:40700:3:Z3534678598;407:40700:4:Z4961215011;
CC1C(O)CC2CCC1N2,157,407:40700:1:Z2808774401;407:40700:1:Z4350454451;407:40704:2:Z2835105628;
c1ccc2c(c1)CNCC1(CNC1)O2,84,407:40700:1:Z4212155921;407:40701:1:Z3702278692;407:40701:5:Z4212134489;
CC1(C)CCCC(=O)N1,427,407:40700:1:Z2019108781;407:40700:3:Z2017998777;407:40700:4:Z2017761014;
CC1CCCc2ccccc21,582,407:40700:1:Z3509042951;407:40700:1:Z1154435741;407:40700:3:Z2711830446;
O=S1(=O)CCc2cc(Cl)ccc21,322,407:40700:1:Z1494326934;407:40701:4:Z1493437581;407:40701:6:Z1731201076;
c1cnc2cncn2c1,237,407:40700:1:Z3136290027;407:40700:4:Z3098522871;407:40700:4:Z3098521428;
CC1Cc2cccc(Cl)c2O1,189,407:40700:1:Z1570071454;407:40700:2:Z1232843183;407:40700:2:Z1696977263;
CC1(C)CC(=O)c2ccccc2O1,466,407:40700:1:Z2783766997;407:40700:1:Z2087178713;407:40700:5:Z2843143903;
Oc1ccc2c(c1)CNCCC2,113,407:40700:1:Z3841706241;407:40700:5:Z3809206809;407:40702:7:Z3841445146;
Cc1nn(C)c2sccc12,580,407:40700:1:Z1616782763;407:40700:3:Z1266568329;407:40700:3:Z1571908062;
C1CC2CNCC2N1,1040,407:40700:1:Z2751102027;407:40700:2:Z2293224568;407:40700:4:Z4113189880;
c1ccc2nonc2c1,720,407:40700:1:Z2408862790;407:40700:4:Z2408809605;407:40700:5:Z2977032345;
Cn1cnc2[nH]c(=O)[nH]c(=O)c21,315,407:40700:1:Z2707371904;407:40700:1:Z2304397572;407:40700:2:Z2143082338;
Oc1cccc2c1CCNC2,233,407:40700:1:Z2707371904;407:40700:3:Z4076789059;407:40700:8:Z2707376549;
Cc1cnon1,483,407:40700:1:Z2477601575;407:40700:3:Z3721591456;407:40700:5:Z1230653184;
Nc1cnnc2ccccc12,264,407:40700:1:Z1314549667;407:40700:1:Z2200254187;407:40700:6:Z1703817450;
C1CC2CNCC(C1)C2,1287,407:40700:1:Z4602289680;407:40700:1:Z2089042201;407:40700:1:Z2485636485;
CC1CNCC(C)S1(=O)=O,232,407:40700:1:Z2170720842;407:40700:2:Z2205977707;407:40700:2:Z2205978709;
CC1(C)CNCCCO1,163,407:40700:1:Z1773204771;407:40700:4:Z3535469576;407:40701:0:Z1640460706;
O=c1[nH]ncc2c1CCNC2,522,407:40700:1:Z3694919245;407:40700:2:Z3649900452;407:40700:2:Z4132762901;
C1=CCNC1,1579,407:40700:1:Z1673248673;407:40700:3:Z1643739407;407:40700:3:Z1626781471;
FC1(F)C2CCCC1COC2,257,407:40700:1:Z3801614602;407:40701:6:Z4017939905;407:40702:4:Z3838131364;
FC1(F)CC12CCC2,2216,407:40700:1:Z4961161661;407:40700:1:Z4960930570;407:40700:2:Z4399379034;
O=C1NCCc2cncn21,158,407:40700:1:Z3723866228;407:40700:3:Z3184442191;407:40701:8:Z3589536692;
OC1CCCOC1,941,407:40700:1:Z2615869893;407:40700:2:Z2720955767;407:40700:4:Z2475332146;
Cc1nccc(N)n1,258,407:40700:1:Z2635251123;407:40700:1:Z2622416331;407:40700:2:Z1446496010;
CN1CCNCc2ccccc21,585,407:40700:1:Z4073877995;407:40700:2:Z1083837046;407:40700:2:Z2044020876;
FC1(F)CC2(C1)CC1(CCC1)C2,103,407:40700:1:Z4876295829;407:40702:0:Z4876052442;407:40704:8:Z4995714702;
CN1CCCC2CNCCC21,311,407:40700:1:Z1441310814;407:40700:5:Z4076394423;407:40701:1:Z4114008309;
Fc1ccc2c(c1)OCCNC2,216,407:40700:1:Z2723311567;407:40700:6:Z3576644834;407:40701:8:Z2697342183;
Oc1ccc2ccccc2c1,486,407:40700:1:Z4341803807;407:40700:2:Z4147763267;407:40700:3:Z4146567288;
O=c1[nH]nco1,944,407:40700:1:Z2044863392;407:40700:2:Z2782665779;407:40700:2:Z1720491666;
C1CCC2CCNC2CC1,181,407:40700:1:Z3390762393;407:40700:6:Z3612291165;407:40701:3:Z4006811202;
OC1CCNC12CCCC2,149,407:40700:1:Z2213905472;407:40701:3:Z2214106041;407:40701:9:Z2478506308;
Cc1n[nH]c(=O)n1C,422,407:40700:1:Z2496170510;407:40700:3:Z2496866076;407:40700:5:Z2493654720;
O=C1Nc2ccccc2C12CNC2,54,407:40700:1:Z4250017517;407:40702:5:Z4250011157;407:40703:2:Z4250026184;
C1CC2(C1)CC2,3183,407:40700:1:Z2794433248;407:40700:1:Z3046258121;407:40700:2:Z3132105660;
Cn1cnc2cc(Cl)ccc21,803,407:40700:1:Z790700414;407:40700:2:Z792756890;407:40700:4:Z1920390144;
Cc1csc2ncnc(N)c12,269,407:40700:1:Z1314299286;407:40700:3:Z2407673065;407:40700:8:Z1786924680;
O=C1CCC1,1740,407:40700:1:Z2197748253;407:40700:2:Z3047861344;407:40700:2:Z2176178646;
FC12CCOCC1CNC2,323,407:40700:1:Z4009742571;407:40700:3:Z4147318902;407:40700:5:Z4026821813;
Cc1nc2c([nH]1)C1CCCNC1CC2,159,407:40700:1:Z3595921283;407:40700:2:Z3378709757;407:40700:5:Z3443128759;
C1NC2CC1C2,1258,407:40700:1:Z5013960860;407:40700:3:Z4273705239;407:40700:3:Z2645808780;
O=c1[nH]cnc2ncccc12,154,407:40700:1:Z360385230;407:40700:5:Z4198635422;407:40700:6:Z4198411438;
Fc1ccc2ncnn2c1,184,407:40700:1:Z4255738167;407:40700:7:Z2996271192;407:40700:7:Z4255753346;
c1cc2n(c1)CCNC21CCC1,277,407:40700:1:Z4207365377;407:40700:9:Z4468785265;407:40701:4:Z4205986162;
CN1CCc2ccccc2C1=O,2083,407:40700:1:Z1898945031;407:40700:2:Z2626543374;407:40700:3:Z1903934184;
Cc1cc2cncnc2s1,428,407:40700:1:Z1765318039;407:40700:4:Z1537109167;407:40700:9:Z1771036542;
Cn1ccc2cncnc21,573,407:40700:1:Z1324971446;407:40700:7:Z1325141683;407:40700:8:Z4478636152;
O=C1NCCc2c(F)cccc21,440,407:40700:1:Z2044985849;407:40700:5:Z2059624912;407:40700:9:Z2059617996;
Cn1ncc2cncnc21,808,407:40700:1:Z4119184195;407:40700:1:Z858571894;407:40700:3:Z1417719343;
CC1CCc2ccsc2C1,243,407:40700:1:Z1895100873;407:40700:2:Z651623258;407:40700:3:Z1737366106;
Oc1ccc2c(c1)CCCC2,738,407:40700:1:Z1889122252;407:40700:3:Z1886710886;407:40700:6:Z1886724516;
CC1CCCc2ccnn21,273,407:40700:1:Z4251537917;407:40700:2:Z4021604802;407:40700:3:Z3839221584;
Cc1cc(C)[nH]c(=O)n1,597,407:40700:1:Z3873978373;407:40700:2:Z1695857840;407:40700:3:Z2089623008;
OC1C2CCCC1CC2,209,407:40700:1:Z4325257530;407:40700:1:Z4325261306;407:40700:1:Z4319637256;
Cn1ccc(O)n1,76,407:40700:1:Z4140634642;407:40702:1:Z4140792877;407:40703:0:Z4140929156;
O=C1NCC2CNCCN12,937,407:40700:1:Z1902952201;407:40700:1:Z2020457805;407:40700:2:Z2347528920;
CC1CC(=O)c2cccnc2C1,147,407:40700:1:Z3868362442;407:40701:3:Z3868358695;407:40701:6:Z3868362512;
c1ccc2c(c1)Cc1ccccc1-2,905,407:40700:1:Z200211382;407:40700:2:Z1896441697;407:40700:4:Z1330671791;
O=S1(=O)Cc2ccccc2C1,66,407:40700:1:Z2618827380;407:40701:4:Z2643172598;407:40704:2:Z2625021910;
C1CCC2(C1)CNCCOC2,259,407:40700:1:Z1728369080;407:40700:3:Z3544943630;407:40700:7:Z3491745189;
Cc1ccc2cccnc2c1,691,407:40700:1:Z1614808148;407:40700:4:Z1615169543;407:40700:6:Z4582536993;
Cc1cnc2c(c1)NCCO2,158,407:40700:1:Z4113070499;407:40701:1:Z1884034698;407:40701:2:Z1538521599;
C1CC2CNCC2CN1,1141,407:40700:1:Z4113070499;407:40700:1:Z4022697831;407:40700:4:Z4229682913;
C=C1NC(=O)c2ccccc21,1310,407:40700:1:Z1745540011;407:40700:2:Z3641473827;407:40700:3:Z394506024;
Nc1ccccn1,1117,407:40700:1:Z4350870102;407:40700:2:Z3649708463;407:40700:2:Z2350058831;
C1COC2(C1)CCNC2,425,407:40700:1:Z4832479844;407:40700:4:Z3360690537;407:40700:6:Z4860371853;
CC1(C)OCc2ccccc2O1,150,407:40700:1:Z2039714865;407:40701:9:Z2188453900;407:40703:2:Z1704527816;
C1CC2(CNC2)CO1,691,407:40700:1:Z3914822982;407:40700:3:Z3914839624;407:40700:4:Z2291872103;
Cc1cc2ccccc2[nH]1,2368,407:40700:1:Z4241687962;407:40700:2:Z4556809133;407:40700:2:Z4307342507;
Cc1cnc(C)cn1,84,407:40700:1:Z4271299210;407:40700:2:Z5048938545;407:40701:4:Z3496169286;
Fc1cccc2c1NCCC2,300,407:40700:1:Z4384588156;407:40700:4:Z4132326968;407:40701:0:Z280147268;
Clc1ccc2c(c1)OCCCO2,626,407:40700:1:Z1225637155;407:40700:3:Z1743720059;407:40700:3:Z1899292396;
c1cnc2c(c1)CCN2,1064,407:40700:1:Z4341801768;407:40700:2:Z3855347469;407:40700:3:Z3626853535;
O=c1[nH]cnc2cnccc12,347,407:40700:1:Z1743874923;407:40700:4:Z1743535146;407:40700:6:Z1750406793;
Cc1ncc2c(n1)CNC2,224,407:40700:1:Z3194281608;407:40700:5:Z3383443324;407:40700:9:Z3381212157;
O=C1NC2CCC(=O)N2c2ccccc21,494,407:40700:1:Z2223578614;407:40700:2:Z3055798202;407:40700:3:Z4146093808;
Cc1coc2c1C(=O)CC(C)(C)C2,257,407:40700:1:Z647554010;407:40700:1:Z4471926119;407:40700:4:Z1348758456;
Cn1ccn2nccc2c1=O,435,407:40700:1:Z3783128422;407:40700:2:Z4413202493;407:40700:6:Z4634722855;
c1ccc2c(c1)CNCCN2,1022,407:40700:1:Z4508286523;407:40700:2:Z1883346300;407:40700:2:Z4507342028;
OC1CCC2CCNC1C2,49,407:40700:1:Z3585003895;407:40700:4:Z3584998684;407:40701:6:Z3585000389;
O=c1occc2ccccc12,770,407:40700:1:Z1972640733;407:40701:0:Z4769047168;407:40701:3:Z4596247497;
CC1CNCC2(CCOC2C)O1,464,407:40700:1:Z1934721677;407:40700:3:Z1930961827;407:40700:7:Z1934722645;
Fc1ccc2ncsc2c1,280,407:40700:1:Z1118944878;407:40700:4:Z1420183107;407:40700:9:Z1228476891;
O=c1[nH]ccc2c1CCNC2,276,407:40700:1:Z3593724697;407:40701:2:Z3407971632;407:40701:4:Z3260150921;
c1cc2c(s1)COCC2,242,407:40700:1:Z2357322418;407:40700:4:Z1549404885;407:40700:5:Z1102100713;
O=C1CCn2nccc2N1,157,407:40700:1:Z4405991497;407:40700:3:Z4406069581;407:40700:5:Z4406048338;
Cc1cccc2ccn(C)c12,125,407:40700:1:Z4167032003;407:40702:5:Z4257725137;407:40705:1:Z3645803093;
Cc1nn(C)c2c1NCCO2,109,407:40700:1:Z2870466849;407:40700:2:Z1599482366;407:40701:1:Z1599486829;
FC1(F)CNCCCNC1,125,407:40700:1:Z3794672078;407:40700:2:Z3594232876;407:40700:4:Z4156154773;
O=C1NCCCCNCC1(F)F,152,407:40700:1:Z3642638753;407:40700:6:Z3590093859;407:40702:5:Z3642627695;
O=C1NCC2(CCCNCC2)N1,163,407:40700:1:Z4271607395;407:40700:5:Z4236561330;407:40701:0:Z4236590544;
NC1c2ccccc2CC12CCNCC2,77,407:40700:1:Z4910663762;407:40701:9:Z4910659180;407:40702:4:Z4910656459;
Oc1ccc2c(c1)CCNCC2,335,407:40700:1:Z3639953279;407:40700:1:Z2200407153;407:40701:1:Z1496868989;
CC1(C)CCNC(=O)C1,183,407:40700:1:Z4251704739;407:40701:1:Z3368108402;407:40701:9:Z3382691042;
Fc1ccc2c(c1)CCCS2,148,407:40700:1:Z419953166;407:40700:6:Z1187106537;407:40700:8:Z1250588036;
C1CC2CCC1CO2,791,407:40700:1:Z4192673109;407:40700:6:Z4887889389;407:40701:1:Z3533066085;
C1OC2CNC1C2,565,407:40700:1:Z3187916395;407:40700:1:Z3191813775;407:40700:3:Z3204716494;
CC1(C)CC(C)(C)C1,67,407:40700:1:Z4257680949;407:40700:7:Z1371697822;407:40703:3:Z4256423618;
OC1CCCC12CCC2,81,407:40700:1:Z3615334665;407:40700:7:Z3404370831;407:40702:2:Z3615328719;
CC1NCCSC1C,94,407:40700:1:Z1440952164;407:40700:6:Z1228045313;407:40701:0:Z1228044760;
Cc1c(Cl)cn2c(=O)ccnc2c1Cl,190,407:40700:1:Z1356089651;407:40702:4:Z26251602;407:40703:8:Z1449507454;
c1ccc2c(c1)OCc1scnc1-2,78,407:40700:1:Z2155623500;407:40700:2:Z2094770109;407:40700:6:Z2094779775;
Cc1cc(C)n2[nH]c(=O)cc2n1,719,407:40700:1:Z1192560469;407:40700:2:Z4179244448;407:40700:8:Z3613003218;
C1CCC2(CC1)CC2,1701,407:40700:1:Z4294377476;407:40700:1:Z3058573039;407:40700:3:Z3503258573;
Fc1ccc2nn[nH]c2c1,227,407:40700:1:Z4054238823;407:40700:9:Z2002633038;407:40701:0:Z2001542170;
C1CC2CCCC(C1)C2,556,407:40700:1:Z1510437417;407:40700:3:Z2231434365;407:40700:3:Z2080451326;
Clc1cccc2c1CCO2,153,407:40700:1:Z2150883610;407:40700:7:Z2147253514;407:40700:7:Z2185270836;
Cn1cnc2ccc(F)cc21,452,407:40700:1:Z1233701918;407:40700:6:Z1171289336;407:40700:8:Z1697989204;
Cc1ccc2n1CCNC2C,56,407:40700:1:Z166826044;407:40700:2:Z4015205462;407:40702:1:Z26583394;
CC1COc2ccnn2C1,105,407:40700:1:Z5008307204;407:40702:6:Z5012454302;407:40702:7:Z5006993060;
C1CCC2(CC1)CCCN2,627,407:40700:1:Z3786098222;407:40700:4:Z3804254114;407:40700:5:Z3789514345;
C1CC2(CCOC2)N1,101,407:40700:1:Z3786098222;407:40702:5:Z2950298230;407:40702:9:Z3198434676;
C1CNCC2(C1)CNCCO2,588,407:40700:1:Z4107113552;407:40700:3:Z3519019977;407:40700:3:Z4294658168;
Cn1ccc2ncccc21,71,407:40700:1:Z4329909156;407:40700:5:Z3577199288;407:40703:6:Z3471064637;
CC1(C)CC(O)C(O)CN1,97,407:40700:1:Z4329909156;407:40700:3:Z4313807356;407:40701:8:Z4329915398;
O=c1cc[nH]c2ccnn12,457,407:40700:1:Z3844414859;407:40700:2:Z3721840715;407:40700:6:Z3719632215;
Cc1ccnc(O)c1,170,407:40700:1:Z1738120473;407:40700:6:Z1625272801;407:40701:0:Z2225379152;
Oc1cccc2c1NCCC2,67,407:40700:1:Z2767821266;407:40700:3:Z1558497111;407:40703:3:Z1558496516;
Clc1cccc2c1OCCCC2,162,407:40700:1:Z1796868241;407:40700:8:Z2180702519;407:40702:6:Z1595538372;
O=C1CCCC2CNCC2N1,245,407:40700:1:Z3407699433;407:40700:2:Z3572456944;407:40700:2:Z3324573700;
OC1CNCC2(CCOCC2)C1,237,407:40700:1:Z4110975298;407:40700:9:Z2852499948;407:40701:1:Z2843471577;
NC1CCCNC1,747,407:40700:1:Z2354696999;407:40700:5:Z4556004796;407:40700:6:Z4446199424;
Clc1ccc2c(c1)CCC2,398,407:40700:1:Z2003780639;407:40700:2:Z814275032;407:40700:8:Z2722739486;
Fc1cc(F)c2cc[nH]c2c1,173,407:40700:1:Z3138991566;407:40701:2:Z3434132259;407:40701:3:Z4304883992;
CC1CCO1,569,407:40700:1:Z4275751452;407:40700:5:Z4275724780;407:40700:9:Z4275721935;
C1=CCOCC1,479,407:40700:1:Z4177872675;407:40700:3:Z4175801992;407:40700:5:Z4144082927;
CC1Cc2ccccc2CN1,484,407:40700:1:Z4643026746;407:40700:3:Z3175035206;407:40700:3:Z4643202853;
Cc1csc2c(=O)[nH]cnc12,22,407:40700:1:Z2217505412;407:40707:5:Z1899808621;407:40720:8:Z1899805860;
C1CNC2CNCC2C1,288,407:40700:1:Z2298933771;407:40700:8:Z4324064935;407:40701:5:Z2298934016;
C1CCC2(CC1)CCOCC2,333,407:40700:1:Z4964445579;407:40700:2:Z1369599181;407:40700:6:Z1367953923;
Cc1cn2nccc2c(=O)[nH]1,162,407:40700:1:Z3187818974;407:40700:6:Z3159647378;407:40701:0:Z3189593374;
CN1CCOCC12CNCCOC2,395,407:40700:1:Z3442335186;407:40700:2:Z4132440102;407:40700:2:Z3378627618;
Cc1nc2c3ccccc3ncn2n1,92,407:40700:1:Z226982832;407:40701:3:Z1521866802;407:40701:4:Z1517476094;
Clc1ccc2ncncc2c1,5,407:40700:1:Z3828405254;407:40729:5:Z3828430482;407:40732:3:Z3829207052;
Clc1cccc2c1OCCO2,1945,407:40700:1:Z1802202178;407:40700:1:Z383749034;407:40700:2:Z804257144;
Oc1ccc2c(c1)CNCCO2,338,407:40700:1:Z3154062778;407:40700:4:Z2647763475;407:40700:7:Z2612380010;
CC1NCNC1=O,297,407:40700:1:Z2449431784;407:40700:3:Z2457836319;407:40700:3:Z2439351673;
c1cnc2cc3c(cc2c1)OCO3,30,407:40700:1:Z1785783762;407:40701:9:Z1546981253;407:40702:1:Z1439154576;
Cc1cn[nH]c(=O)c1,410,407:40700:1:Z4518390666;407:40700:4:Z4540824563;407:40700:8:Z4540875457;
C1CNC2CCCNC2C1,421,407:40700:1:Z4518390666;407:40700:2:Z2448255432;407:40700:7:Z4291815653;
Cc1ccc2cnn(C)c2n1,513,407:40700:1:Z2792385401;407:40700:2:Z3909812413;407:40700:3:Z1373893787;
O=C1CCCCc2ccccc21,574,407:40700:1:Z1166510495;407:40700:3:Z3992274855;407:40700:6:Z2594176256;
C1CNC2(C1)CNC2,142,407:40700:1:Z3093253249;407:40700:4:Z3093254439;407:40701:6:Z3093254053;
O=c1ccnc2scnn12,519,407:40700:1:Z3517132627;407:40700:2:Z1960929932;407:40700:3:Z151729314;
O=C1CCc2cccc3c2N1CCC3,417,407:40700:1:Z1673590625;407:40700:4:Z1930387812;407:40700:6:Z2070023534;
C1CC2CCCC2C1,577,407:40700:1:Z3294534967;407:40700:2:Z4257062122;407:40700:3:Z4325758399;
Cn1cnc2c1CCNC21CCOCC1,105,407:40700:1:Z4066490924;407:40700:8:Z3040896639;407:40702:8:Z5035703566;
Cn1cc2ccccn2c1=O,34,407:40700:1:Z3137708380;407:40701:1:Z3094620432;407:40702:7:Z3154028107;
c1cnc2scnc2c1,520,407:40700:1:Z2437389630;407:40700:2:Z3139291091;407:40700:3:Z3721231196;
Cc1ccc2c(n1)OCCN2,189,407:40700:1:Z4663917242;407:40700:4:Z1590874786;407:40700:6:Z1885151705;
Cc1c[nH]c(=O)s1,442,407:40700:1:Z4407924108;407:40700:6:Z1222664690;407:40700:7:Z1570658850;
OC1CC2CCC(C1)N2,1355,407:40700:1:Z2836037854;407:40700:1:Z3365971893;407:40700:3:Z4311380815;
c1cc2c(cn1)CNC2,77,407:40700:1:Z4516757411;407:40701:7:Z4135587964;407:40701:7:Z3354497363;
Cc1ncc(Cl)cn1,118,407:40700:1:Z1266394956;407:40700:9:Z1264141430;407:40701:2:Z1304718314;
O=c1[nH]c2c(c(=O)[nH]1)CNC2,14,407:40700:1:Z4133013649;407:40729:9:Z4176197119;407:40730:9:Z4394727057;
CN1CCCC2(CCNCC2)C1,321,407:40700:1:Z4395339054;407:40700:3:Z4395326673;407:40700:4:Z4467209141;
O=c1nc2cc[nH]n2c2ccccc12,239,407:40700:1:Z3701388181;407:40700:7:Z2206296674;407:40700:7:Z804183154;
