fragment_smiles,occurences,example_ligands
CC1(C)CCCc2cnc(Cl)nc21,35,53:05301:3:Z3395733014;53:05302:3:Z4615026405;53:05307:0:Z2506224364;
Fc1cc2cncnc2cc1Cl,18,53:05301:3:Z4187501324;53:05310:1:Z4187507241;53:05315:1:Z4187501045;
OC1CCNc2ncccc21,99,53:05301:3:Z4224887843;53:05303:6:Z4224886108;53:05305:1:Z4224870942;
Nc1ccnc(N)n1,62,53:05301:3:Z4293204362;53:05303:7:Z4223232446;53:05303:9:Z4288787326;
CC1(C)CNCC1N,217,53:05301:3:Z3134987203;53:05301:5:Z2904292241;53:05302:1:Z3829270632;
c1[nH]nc2c1CCCN2,133,53:05301:3:Z4517090652;53:05303:2:Z4180701754;53:05303:5:Z4180703778;
C1CC2(C1)CC1CCC2C1,70,53:05301:3:Z3646367023;53:05302:0:Z3646366900;53:05305:2:Z3508077145;
O=C1CCCCc2ccccc2N1,51,53:05301:3:Z4251274189;53:05305:0:Z4251321408;53:05306:8:Z4255429588;
O=C1Nc2ccccc2C12CCNCC2,87,53:05301:3:Z3633194559;53:05301:6:Z3633194628;53:05302:8:Z3622388897;
Cc1ccn2ncnc2c1,145,53:05301:3:Z2869103949;53:05301:8:Z2872194224;53:05303:2:Z2872193028;
Cc1nnc(N)[nH]1,64,53:05301:3:Z2913397033;53:05301:6:Z4106273428;53:05302:8:Z4100263647;
c1ccc2c(c1)[nH]c1ccccc12,83,53:05301:3:Z2073917853;53:05301:3:Z2198138148;53:05302:2:Z2922807337;
Clc1cc2cc[nH]c2cc1Cl,228,53:05301:3:Z2283275938;53:05301:4:Z1831159708;53:05302:2:Z4482780461;
Fc1ccc2c(c1F)OCCN2,145,53:05301:3:Z4110424895;53:05302:7:Z2836321960;53:05302:9:Z2356964436;
CC1CNCC1N,385,53:05301:3:Z3046457917;53:05301:3:Z3046457674;53:05301:4:Z5004462587;
O=C1CCNC2CCNCC2N1,129,53:05301:3:Z4139004718;53:05303:3:Z4138925035;53:05303:8:Z4145161241;
CC1Cc2ccccc2S1(=O)=O,45,53:05301:3:Z4254910756;53:05301:8:Z4256809187;53:05305:5:Z4252301454;
c1cc2c(cn1)NCC21CCC1,141,53:05301:3:Z4273324813;53:05301:9:Z4273346602;53:05302:0:Z4249221460;
Clc1ccc2c(c1Cl)NCCC2,41,53:05301:3:Z1885832749;53:05302:4:Z4114146327;53:05306:9:Z1885827157;
OC1CCC(F)(F)C1,77,53:05301:3:Z4437044814;53:05301:6:Z4345492581;53:05302:7:Z4345673668;
O=c1[nH]cnc2sc3c(c12)CCCO3,7,53:05301:3:Z3253742375;53:05318:2:Z3253742624;53:05323:1:Z3253742261;
c1nc2c([nH]1)CCC1NCCCC21,83,53:05301:3:Z3584502067;53:05301:6:Z3560097562;53:05302:4:Z3584498802;
O=C1CCc2scnc21,73,53:05301:3:Z4364973644;53:05302:8:Z4364968217;53:05305:1:Z4364973617;
OC1COC2(CCNC2)CC1O,218,53:05301:3:Z4154386852;53:05302:8:Z4154383338;53:05303:9:Z4154385577;
O=c1[nH]ccc2cc(Cl)ccc12,3,53:05301:3:Z4216901326;53:05339:8:Z4000409962;53:05354:4:Z4000409017;
Clc1ccc2c(c1)OCCCC2,167,53:05301:3:Z4406050435;53:05301:8:Z2612412956;53:05301:8:Z3195059385;
NC1CCCCNC1=O,187,53:05301:3:Z5017908923;53:05301:5:Z2404956015;53:05302:3:Z2383367119;
CC1(C)NCCc2ccccc21,130,53:05301:3:Z1739815340;53:05301:7:Z3299386694;53:05301:9:Z2599904954;
NC1CNc2ccccc2C1,114,53:05301:3:Z2452897476;53:05301:5:Z3111255580;53:05301:6:Z2395673697;
CN1CC2CCC(C1)N2,176,53:05301:3:Z2916159634;53:05302:2:Z4000413911;53:05302:4:Z4149716722;
Clc1cc(Cl)c2c(c1)CCC2,149,53:05301:3:Z4005759150;53:05301:5:Z1634950189;53:05302:9:Z1498621109;
O=C1COc2ncncc2N1,86,53:05301:3:Z3558336296;53:05301:3:Z3559666292;53:05301:9:Z3559420800;
N=S1(=O)CCC(N)C1,79,53:05301:3:Z3521823437;53:05301:5:Z3521830622;53:05302:5:Z4622345583;
Clc1cc2cncnc2[nH]1,80,53:05301:3:Z3562081327;53:05301:6:Z2769601620;53:05306:6:Z2769501538;
c1nn2cnnc2[nH]1,71,53:05301:3:Z2233399411;53:05302:2:Z2233400193;53:05304:6:Z3354720038;
Cc1cccc2c1NCC(O)C2,87,53:05301:3:Z5018855049;53:05301:8:Z5018858680;53:05302:3:Z5018861570;
CN1CCC(=O)NC1=O,15,53:05301:3:Z3339653372;53:05325:1:Z4080656215;53:05325:5:Z3339654697;
C1CC2CNCC(CN1)C2,212,53:05301:4:Z5038041593;53:05301:8:Z5039731479;53:05302:0:Z5038034517;
O=C1c2ccccc2NC2CCCN12,35,53:05301:4:Z4127811074;53:05318:2:Z4127803141;53:05319:2:Z4127800663;
Nc1cncc(Cl)c1,119,53:05301:4:Z3519124754;53:05301:7:Z3830536783;53:05301:9:Z4063738094;
c1cc2cnc[nH]c-2n1,54,53:05301:4:Z4232178958;53:05303:4:Z4278123485;53:05303:8:Z4244983636;
C1CCNNC1,119,53:05301:4:Z4148867340;53:05303:2:Z2481741902;53:05304:2:Z3051921685;
Cc1nc2cnccc2n1C,84,53:05301:4:Z4230193452;53:05304:4:Z4227772353;53:05305:9:Z4227901873;
Cc1nc2ccc(Cl)cc2[nH]1,140,53:05301:4:Z4349904679;53:05303:4:Z4350555377;53:05304:3:Z4419380209;
Clc1ccc2c(c1)OCC2,48,53:05301:4:Z1896422102;53:05302:4:Z5012729993;53:05303:0:Z1896418613;
c1ccc2c(c1)COC21CCNCC1,136,53:05301:4:Z3539925815;53:05302:3:Z1418696496;53:05302:3:Z1417270403;
Cc1cccc2scc(Cl)c12,88,53:05301:4:Z2647291308;53:05301:7:Z3057658986;53:05302:2:Z1708540523;
O=C1Cc2cc(Cl)ccc2N1,127,53:05301:4:Z4135775340;53:05301:5:Z4136767121;53:05303:2:Z4136592595;
O=C1CC2(CCCC2)NC(=O)N1,26,53:05301:4:Z4169089677;53:05308:3:Z2613842501;53:05312:0:Z2852588964;
c1ncc2c(n1)NCC2,59,53:05301:4:Z4330693885;53:05302:5:Z4330691232;53:05302:8:Z4330694632;
O=S1(=O)CCCC2(CCCN2)C1,226,53:05301:4:Z3568832647;53:05301:7:Z3518933609;53:05301:8:Z3408959367;
Fc1cccc2occc12,56,53:05301:4:Z4040557428;53:05301:5:Z3366406735;53:05301:6:Z4084657810;
CC1CNc2ccccc2CN1,22,53:05301:4:Z4341579119;53:05301:8:Z2354875448;53:05317:1:Z1521806401;
CC1CCC2CC1C2(C)C,4,53:05301:4:Z3381985169;53:05326:1:Z2595333933;53:05334:4:Z2875004026;
CN1CCCc2ccccc2C1,157,53:05301:4:Z4296476774;53:05305:0:Z4154787840;53:05305:5:Z4156277254;
c1cnc2sncc2c1,30,53:05301:4:Z4233065693;53:05305:8:Z4226090025;53:05310:3:Z4228334902;
NC12CCCC(CC1)C2,192,53:05301:4:Z4923535515;53:05302:7:Z4923615753;53:05303:1:Z5060409723;
Fc1cc(Cl)c2[nH]ccc2c1,35,53:05301:4:Z5060054678;53:05307:2:Z5058873867;53:05307:2:Z5058873934;
CC1CCCN(C)C1C,35,53:05301:4:Z4431248246;53:05304:0:Z4431332393;53:05306:0:Z4431406909;
C1CC2CCOC2O1,90,53:05301:4:Z4013754959;53:05302:9:Z4013756033;53:05304:5:Z4013755634;
c1nc2cc3c(cc2s1)OCCO3,46,53:05301:4:Z1899001777;53:05302:5:Z3048207732;53:05302:7:Z1650912760;
O=c1[nH]c2c(c(=O)[nH]1)CCNC2,94,53:05301:4:Z3867036740;53:05302:3:Z3867032675;53:05302:3:Z3867032504;
c1cn2c(n1)CCC21CNC1,54,53:05301:4:Z4780332619;53:05302:8:Z3257993385;53:05305:2:Z3009255016;
Nc1cc2n(n1)CCCNC2,89,53:05301:4:Z3393504799;53:05301:6:Z3594572447;53:05301:6:Z3680086048;
c1ccc2c(c1)C1CCC2NC1,18,53:05301:4:Z4324963730;53:05302:6:Z3365201772;53:05308:1:Z5059822502;
CC12CCCCC1C2,22,53:05301:4:Z2002895839;53:05310:5:Z2003012623;53:05313:3:Z2772707327;
Cc1nc2ccccc2n(C)c1=O,155,53:05301:4:Z4324955851;53:05302:0:Z4241067467;53:05302:6:Z4221504582;
c1cnc2c(c1)NCC21CCC1,160,53:05301:4:Z4132999463;53:05301:5:Z4095365363;53:05303:0:Z5058947994;
Cc1nc2c(F)cccc2o1,136,53:05301:4:Z4275953766;53:05303:2:Z4275942164;53:05303:2:Z4275942855;
C=C1CCCC1,33,53:05301:4:Z4223509318;53:05305:4:Z4223509154;53:05308:9:Z4863032217;
C=C1CCCNC1,16,53:05301:4:Z5058625487;53:05301:9:Z4579091912;53:05302:9:Z4504711525;
O=c1ccnc2[nH]cnn12,53,53:05301:4:Z2676717657;53:05301:9:Z2676710839;53:05304:3:Z2676716861;
Nc1nccnc1Cl,57,53:05301:4:Z2967941840;53:05303:2:Z2969763098;53:05304:2:Z2973335021;
Cc1cc(C)n2cnnc2n1,33,53:05301:4:Z102954904;53:05302:0:Z2043676514;53:05304:3:Z1544918447;
CC1(C)CC(=O)c2ccc(=O)oc2C1,38,53:05301:4:Z3551639478;53:05301:5:Z3517441027;53:05301:7:Z3516415620;
C1CCC2(C1)COC2,112,53:05301:4:Z4170940300;53:05304:6:Z4170928316;53:05305:5:Z4170965966;
O=S1(=O)CCCNc2ccc(Cl)cc21,39,53:05301:4:Z4215541012;53:05301:9:Z4267934203;53:05307:2:Z4267939290;
Cc1ccc2c(O)ccnc2n1,78,53:05301:4:Z2134888036;53:05302:4:Z2302603282;53:05304:0:Z978003972;
CC1CCC(C)C(C)C1,6,53:05301:4:Z2995310899;53:05301:6:Z2995092065;53:05307:6:Z2995092488;
FC1(F)CCC2(CCCCN2)CC1,88,53:05301:4:Z4367064211;53:05302:4:Z4095449154;53:05303:7:Z4095448639;
Nc1cnns1,76,53:05301:4:Z2464508399;53:05302:9:Z4066185914;53:05306:7:Z4063927179;
Cc1nc(O)cs1,38,53:05301:4:Z3137657152;53:05305:9:Z3095136800;53:05306:8:Z3098502354;
Cc1ncc2c3c(sc2n1)CCC3,96,53:05301:4:Z1983708274;53:05302:0:Z2157455510;53:05302:6:Z955919946;
CC1CCCCNC1=O,17,53:05301:4:Z3634999564;53:05304:0:Z3634890405;53:05306:5:Z3634712871;
Cc1cn2cccc2cn1,14,53:05301:4:Z3790697976;53:05315:4:Z4387143735;53:05320:7:Z3775959990;
FC12CCCC(CC1)C2,232,53:05301:4:Z4921993076;53:05301:5:Z4921987527;53:05301:8:Z4922034491;
O=c1[nH]cnc2[nH]ccc12,20,53:05301:4:Z1899615909;53:05313:5:Z1899619372;53:05319:0:Z4000625453;
O=c1cc(O)nc[nH]1,30,53:05301:4:Z26144828;53:05306:9:Z2991777561;53:05311:3:Z4236540344;
O=C1CCC2CNc3cccc1c32,122,53:05301:4:Z2636281295;53:05301:6:Z3514836126;53:05302:5:Z2773947457;
c1ccc2c(c1)CNCC21CCC1,149,53:05301:4:Z2085937953;53:05302:1:Z2105055662;53:05302:1:Z2312574171;
Clc1ccc(Cl)c2ncccc12,45,53:05301:4:Z3870477796;53:05303:4:Z2958339140;53:05303:4:Z1651863841;
CC1NCCOC1C,349,53:05301:4:Z4653905009;53:05301:5:Z4035752362;53:05302:0:Z1441334388;
O=S1(=O)NC=Nc2cccc(F)c21,85,53:05301:4:Z3567401068;53:05302:8:Z3311548663;53:05305:3:Z3308460157;
c1ccc2c(c1)CNCC1CCCN21,194,53:05301:4:Z4207732195;53:05301:4:Z4207732413;53:05303:3:Z2852617276;
CC1(C)CCCC1=O,121,53:05301:4:Z3583120950;53:05302:0:Z2345929576;53:05303:3:Z2346687831;
Nc1nc(N)c2c(n1)CCNC2,19,53:05301:4:Z4329228709;53:05303:6:Z4329228143;53:05303:6:Z4329228681;
Nc1ncc2c(n1)CNC2,127,53:05301:4:Z4233841789;53:05301:9:Z4230045897;53:05302:4:Z4230039279;
Cc1ccc2c(Cl)cc(Cl)cc2n1,5,53:05301:4:Z2433006854;53:05344:9:Z2772261107;53:05347:5:Z1148668624;
OC12CC3CC(C1)CC(O)(C3)C2,15,53:05301:4:Z4309116844;53:05307:1:Z4935365643;53:05317:9:Z4306082375;
NC12COC(C1)C2,38,53:05301:4:Z3698209376;53:05302:5:Z4060796411;53:05303:3:Z3696821216;
C1CC2CC2O1,73,53:05301:4:Z4013817456;53:05303:1:Z4013820424;53:05304:9:Z4013815406;
CC1CC(C)(C)Nc2ccccc21,23,53:05301:4:Z2813099149;53:05303:7:Z2443857813;53:05303:8:Z4652353666;
Cc1cc(C)c2ocnc2c1,88,53:05301:4:Z2272508219;53:05303:4:Z2975806338;53:05304:2:Z2272468797;
Fc1ccc(F)c2c1OC1CNCC1O2,68,53:05301:4:Z2972891525;53:05303:5:Z2779275965;53:05303:9:Z2409365096;
Fc1c(Cl)ccc2cc[nH]c12,111,53:05301:4:Z4469245216;53:05302:3:Z5017826788;53:05303:8:Z3057263372;
Cc1ccc(F)c2[nH]ccc12,157,53:05301:5:Z3584999217;53:05301:6:Z3056557008;53:05302:1:Z3136421970;
Fc1cc(Cl)c2cc[nH]c2c1,98,53:05301:5:Z3670298989;53:05301:5:Z3669710375;53:05302:6:Z4247703474;
CC1(C)CC(O)c2ccccc2O1,85,53:05301:5:Z4224071663;53:05303:8:Z3347819201;53:05304:1:Z2962850661;
Cc1ncns1,40,53:05301:5:Z4331761933;53:05305:0:Z4331758530;53:05306:4:Z4331757883;
Cc1ncnc2ccc(F)cc12,26,53:05301:5:Z4344512668;53:05313:7:Z4344518714;53:05316:9:Z4344519021;
O=C1CCc2ncccc21,114,53:05301:5:Z2142383977;53:05304:0:Z3834232995;53:05304:1:Z2143158339;
CC1Cc2ccc(F)cc2C1,195,53:05301:5:Z1697081229;53:05302:1:Z4114737638;53:05302:2:Z2772450503;
Fc1cccc2nn[nH]c12,135,53:05301:5:Z4281815472;53:05302:0:Z4209058941;53:05302:0:Z4281012980;
Clc1cnc2c(c1)CCCN2,115,53:05301:5:Z4338746517;53:05302:7:Z4132298971;53:05303:6:Z4338747906;
CC1(C)OCc2cnc(Cl)nc21,98,53:05301:5:Z4027028451;53:05302:2:Z4886797237;53:05303:5:Z3395156111;
C1CC2NC1CC1CC12,200,53:05301:5:Z3513861931;53:05301:6:Z4315505411;53:05301:7:Z3700032876;
c1ccn2c(c1)nc1sccc12,123,53:05301:5:Z4612525375;53:05301:5:Z2665527708;53:05301:8:Z4562770405;
O=C1NS(=O)(=O)c2cccc(F)c21,27,53:05301:5:Z1994031639;53:05305:9:Z1994022238;53:05307:6:Z2991634840;
Cc1cc(F)cc2c1NCCC2,95,53:05301:5:Z1232782994;53:05303:7:Z3535636786;53:05304:7:Z4111880144;
Oc1cc2c(nn1)CNC2,114,53:05301:5:Z4960940411;53:05302:0:Z4960945651;53:05303:8:Z4960944177;
NC1CC2(CCOCC2)C1,150,53:05301:5:Z4064230526;53:05302:1:Z3830364459;53:05303:5:Z3383224910;
O=c1[nH]ncn2ccnc12,9,53:05301:5:Z4426794832;53:05303:4:Z4426793052;53:05306:6:Z4426794557;
O=c1ccc2ccc(Cl)cc2[nH]1,7,53:05301:5:Z2898070646;53:05313:4:Z2898070698;53:05340:6:Z2993729518;
c1ncc2c[nH]nc2n1,112,53:05301:5:Z4208049344;53:05301:5:Z3493116211;53:05301:8:Z3493111760;
CC1CC(N)CN1,154,53:05301:5:Z2776795525;53:05301:5:Z2872921070;53:05301:9:Z2827761462;
Clc1ccc2cncnc2c1Cl,39,53:05301:5:Z2968829234;53:05303:3:Z2969777108;53:05305:8:Z4232723881;
Cn1ccsc1=N,84,53:05301:5:Z1037725414;53:05302:7:Z818982526;53:05304:5:Z1686943294;
O=C1COC2(CNC2)CN1,184,53:05301:5:Z4232874960;53:05301:5:Z4228488663;53:05301:9:Z4228482498;
C1=CCCNCC1,92,53:05301:5:Z2601208580;53:05301:5:Z4228081510;53:05302:7:Z2972554642;
c1n[nH]c2c1CC1CC21,180,53:05301:5:Z4236430067;53:05301:8:Z3577010301;53:05302:0:Z3866629107;
O=S1(=O)CC2CNCC(C2)C1,331,53:05301:5:Z4027419851;53:05301:6:Z4051833273;53:05301:8:Z4279188035;
NC1CC2CCCCC12,184,53:05301:5:Z3829701466;53:05301:5:Z4062408515;53:05301:8:Z3828353463;
c1cc2cnccc2cn1,216,53:05301:5:Z4232463246;53:05301:5:Z4232453284;53:05302:7:Z4620802960;
O=c1cc(Cl)c2ccccc2[nH]1,76,53:05301:5:Z3817307009;53:05304:3:Z3817333231;53:05306:8:Z3817302843;
CC1(C)CCCNc2ccccc21,31,53:05301:5:Z4112982739;53:05301:5:Z4112982522;53:05301:5:Z1883903669;
C1CNC2(CCCC2)COC1,205,53:05301:5:Z3655456710;53:05301:5:Z3711386249;53:05302:8:Z3711399311;
Nc1nc2c(s1)CNCC2,8,53:05301:5:Z4223558673;53:05343:5:Z644719576;53:05354:3:Z4191501386;
CN1CCC2(CCCNC2)CC1,259,53:05301:5:Z2347565698;53:05302:0:Z3354009802;53:05302:2:Z1987698104;
Cc1cc2c(=O)[nH]cnc2s1,79,53:05301:5:Z16736247;53:05304:7:Z666700052;53:05305:9:Z3292265457;
O=c1[nH]c(=O)c2ccccc2s1,22,53:05301:5:Z1882910425;53:05306:8:Z1838412398;53:05307:6:Z1729828909;
Clc1ncc2cn[nH]c2n1,85,53:05301:5:Z3870623996;53:05302:0:Z2970287630;53:05302:7:Z3079989583;
Fc1ccc(F)c2c1CCCN2,119,53:05301:5:Z4114498681;53:05303:3:Z4114498856;53:05303:5:Z3082633434;
Clc1cc2sccc2s1,61,53:05301:5:Z3898845926;53:05303:0:Z3368189772;53:05303:8:Z3053198980;
CN1C(=O)CNCc2ccccc21,173,53:05301:5:Z2855664457;53:05301:8:Z2691399965;53:05302:1:Z2915381752;
O=c1[nH]cc(Cl)c(=O)[nH]1,138,53:05301:5:Z4303437335;53:05301:7:Z4303232499;53:05302:0:Z4302228785;
c1ccc2c(c1)CNCC1(CCC1)O2,99,53:05301:5:Z2863764569;53:05303:1:Z2861846499;53:05304:6:Z2863764577;
N=S1(=O)CCc2ccccc21,97,53:05301:5:Z4065874978;53:05304:2:Z2927319149;53:05306:2:Z3294810834;
Cc1noc2[nH]c(=O)ccc12,14,53:05301:5:Z4080666352;53:05310:4:Z4080666188;53:05311:0:Z4080665966;
CC1CCCc2ccccc2C1,88,53:05301:5:Z2331643678;53:05302:9:Z2351131464;53:05303:2:Z1695401488;
Clc1cc(Cl)c2cc[nH]c2c1,150,53:05301:5:Z1839760922;53:05301:6:Z3350479611;53:05302:3:Z3871592355;
CC1CC(=O)NC(=O)N1,91,53:05301:5:Z3211118918;53:05301:5:Z3211118921;53:05301:5:Z3211118923;
Fc1cccc2c1C1(CCCC1)CN2,69,53:05301:5:Z1271064090;53:05303:3:Z4288032279;53:05303:8:Z1547724491;
FC1CCCCCC1,224,53:05301:5:Z4048750381;53:05301:5:Z3805625024;53:05302:2:Z3857141519;
c1ccc2c(c1)[nH]c1ncncc12,59,53:05301:5:Z3634670264;53:05303:8:Z2466037926;53:05303:8:Z2466051327;
Nc1nccc(Cl)n1,182,53:05301:5:Z929770676;53:05301:6:Z1840425817;53:05302:0:Z3632659017;
CC1CC(N)CCO1,128,53:05301:5:Z3796285810;53:05301:9:Z4215368477;53:05301:9:Z3383021543;
Clc1ccnc2c1CCCC2,46,53:05301:5:Z3361659654;53:05302:8:Z2926363192;53:05303:2:Z2927210881;
O=C1CCNC2(CN1)COC2,63,53:05301:5:Z2843027091;53:05305:1:Z2852077741;53:05307:5:Z3651075779;
CC1CNCO1,282,53:05301:5:Z4265615621;53:05301:5:Z4265513071;53:05301:5:Z4220099485;
CC1(C)NCCS1,139,53:05301:5:Z4241544823;53:05301:8:Z4322090636;53:05302:4:Z4578642470;
Cc1ccc2n1CCNC2C,135,53:05301:5:Z4020433224;53:05302:6:Z4329221095;53:05303:1:Z2877753096;
Cc1cc2c(=O)n(C)cnc2o1,146,53:05301:5:Z1827643512;53:05302:1:Z1643338971;53:05303:4:Z4331336831;
Cc1csc(Cl)n1,183,53:05301:5:Z2495307652;53:05301:6:Z2932299046;53:05302:3:Z1332909204;
O=c1[nH]ccc2ccc(F)cc12,28,53:05301:5:Z2169451512;53:05303:1:Z1870299772;53:05305:0:Z4630027418;
C1CC2CCNC2N1,33,53:05301:5:Z4983849582;53:05311:4:Z4141652684;53:05311:4:Z4862030571;
Cc1cc2[nH]c(=O)[nH]c(=O)c2cc1F,14,53:05301:5:Z4080759571;53:05308:1:Z4080778187;53:05319:9:Z4080714318;
CN1NC2(CCNCC2)NC1=O,11,53:05301:5:Z4232673714;53:05316:8:Z4232674721;53:05317:1:Z4232675674;
Cc1ccnc(Cl)n1,33,53:05301:5:Z4224807238;53:05304:2:Z4228780288;53:05304:2:Z4228780371;
O=c1c2c(nc3nc[nH]n13)CCC2,20,53:05301:5:Z3340005716;53:05303:5:Z3340006992;53:05305:2:Z3340005128;
Cc1ccc2c(=O)ccn(C)c2n1,3,53:05301:5:Z3642218285;53:05314:8:Z1206236119;53:05347:9:Z1206235461;
C1CC2CNC2CN1,56,53:05301:6:Z2411855374;53:05301:8:Z2950329548;53:05302:0:Z2409405472;
Cc1ccc2ocnc2c1,129,53:05301:6:Z1439462129;53:05302:7:Z3634645334;53:05302:7:Z1207806888;
NC1CCCCCC1,36,53:05301:6:Z2377676557;53:05302:6:Z2377286462;53:05303:7:Z2377312720;
Cc1c(F)cccc1F,169,53:05301:6:Z4275929128;53:05302:1:Z5048968335;53:05302:1:Z4275929377;
Cc1ccc2c(c1C)CCCN2,95,53:05301:6:Z4177255478;53:05301:7:Z4179217255;53:05301:8:Z4169991664;
Oc1ccc2cn[nH]c2c1,54,53:05301:6:Z2233665043;53:05302:4:Z4062187293;53:05302:8:Z2233665502;
O=c1[nH][nH]c(=O)c2ccccc12,147,53:05301:6:Z4769130960;53:05301:9:Z4424434814;53:05301:9:Z3585448145;
O=c1[nH]cnc2cc(Cl)ccc12,192,53:05301:6:Z2842235343;53:05302:7:Z1647414352;53:05303:3:Z2588902159;
CN1CCC2(CCCCC2)CC1,101,53:05301:6:Z4291910593;53:05304:5:Z2909252512;53:05306:2:Z2909248498;
C1CC2(C1)OC1CC2C1,49,53:05301:6:Z3389982143;53:05303:4:Z4317495187;53:05304:0:Z3604382309;
Cc1ccc(Cl)c2cccnc12,79,53:05301:6:Z4109479355;53:05303:1:Z2838223281;53:05306:8:Z1618198054;
CC1CNc2ccccc2NC1=O,134,53:05301:6:Z4455718332;53:05301:6:Z1879256962;53:05301:6:Z3407462442;
Cc1cc(C)c2c(C)nn(C)c2n1,53,53:05301:6:Z1286168413;53:05301:6:Z3575120793;53:05302:7:Z3712921232;
Cc1nc(O)c2ccccc2n1,64,53:05301:6:Z4238208972;53:05302:4:Z4239278111;53:05302:9:Z4238199170;
C1CCCCNCCCC1,98,53:05301:6:Z3641760122;53:05302:2:Z3522086893;53:05304:2:Z3466839833;
Cc1ccc2c(n1)CCCC2=O,131,53:05301:6:Z3523921408;53:05302:4:Z3547549300;53:05303:2:Z3526936514;
c1nc2c(s1)CNC2,123,53:05301:6:Z4539342698;53:05301:9:Z5060178961;53:05303:7:Z4539340523;
CC1(C)CNc2ccccc2S1,59,53:05301:6:Z4112550064;53:05305:1:Z1391901448;53:05306:3:Z4112546142;
C1=C2OCCC2CC1,19,53:05301:6:Z3094321049;53:05310:4:Z3097527103;53:05311:1:Z3097527267;
O=C1CCC2(CCNCC2)CC1,133,53:05301:6:Z4296007958;53:05301:8:Z4049658258;53:05301:9:Z3832827132;
c1cnc2c(c1)C1(CCNCC1)CO2,109,53:05301:6:Z3654286585;53:05303:4:Z3654285322;53:05303:5:Z3522051871;
CC1(C)CC(C)(C)C1O,199,53:05301:6:Z4230431717;53:05301:8:Z3662374112;53:05301:8:Z3662363789;
CC1CCCCS(=O)(=O)N1,16,53:05301:6:Z4216890342;53:05315:8:Z4216891625;53:05316:0:Z4216887318;
O=C1CCNC2CCC12,36,53:05301:6:Z4342592321;53:05301:9:Z5005087517;53:05302:8:Z4341987430;
NC1C2CCC1NC2,132,53:05301:6:Z4153409193;53:05304:5:Z4153406720;53:05307:5:Z4157184311;
Cc1cc(C)c2ccc(=O)[nH]c2c1,12,53:05301:6:Z4216995187;53:05302:4:Z4216997748;53:05304:2:Z4216997486;
Cn1c(=O)c2nc[nH]c2n(C)c1=O,55,53:05301:6:Z1579590381;53:05302:5:Z3676739194;53:05302:5:Z1263153600;
c1ccc2c(c1)NCC21CCC1,170,53:05301:6:Z2044447713;53:05302:2:Z3546488192;53:05303:4:Z3546488143;
O=c1[nH]c(=O)c2cc(Cl)c(F)cc2[nH]1,10,53:05301:6:Z4208223514;53:05319:6:Z4080787163;53:05323:8:Z4080784221;
O=S1(=O)NCC2CNCCN21,269,53:05301:6:Z3518244390;53:05303:5:Z3204953246;53:05303:7:Z2954805167;
Oc1nccc2cncn12,136,53:05301:6:Z4224766540;53:05302:1:Z4640297452;53:05302:1:Z4313223512;
c1cc2[nH]nnc2cn1,97,53:05301:6:Z3840522091;53:05302:4:Z3842362775;53:05302:5:Z4149248723;
Oc1ncnc2ccccc12,54,53:05301:6:Z1685462014;53:05301:7:Z4313259269;53:05304:3:Z3500068887;
Cc1[nH]c2ncncc2c1C,149,53:05301:6:Z4576242315;53:05302:0:Z2433304385;53:05302:3:Z5061425429;
Fc1ccc2[nH]ccc2c1Cl,131,53:05301:6:Z4388996310;53:05302:6:Z2707040661;53:05303:2:Z2755326681;
CC1Cc2ccccc2NC1C,72,53:05301:6:Z3208948078;53:05302:4:Z4126605580;53:05302:4:Z4126605569;
Cc1oc2ncnc(N)c2c1C,106,53:05301:6:Z4204503845;53:05301:9:Z2846391590;53:05302:7:Z1450057078;
C1CC2(CCO1)OC1CC2C1,14,53:05301:6:Z3604370439;53:05314:6:Z4190931450;53:05340:2:Z4444681373;
CC12CCCNC1CCC2,161,53:05301:6:Z3571826522;53:05301:8:Z3685237679;53:05301:8:Z4140772704;
CC1(C)C(N)CC1O,21,53:05301:6:Z4421836796;53:05301:6:Z4421836808;53:05305:1:Z4421931364;
C1=NCCO1,197,53:05301:6:Z4259487240;53:05302:3:Z4364826222;53:05302:3:Z3095538006;
O=C1Nc2cccc3cccc1c23,9,53:05301:6:Z4203127379;53:05302:8:Z2788825933;53:05310:9:Z3212798915;
O=C1N=CN2CCCC12,108,53:05301:6:Z4336752267;53:05302:3:Z4336756932;53:05302:4:Z4654817074;
OC1CCCCCC1O,229,53:05301:6:Z3204771577;53:05302:4:Z4608686115;53:05303:1:Z3204776262;
Cn1ncnc1F,4,53:05301:6:Z4169262777;53:05320:7:Z4224004609;53:05373:6:Z4999791585;
Clc1cnc2[nH]ccc2c1,121,53:05301:7:Z4457504212;53:05301:8:Z4394429987;53:05301:9:Z3008855400;
CC1(C)CCCCC1=O,104,53:05301:7:Z2781754066;53:05301:9:Z2345923213;53:05302:0:Z2343172451;
O=C1NC(=O)C2CCCCC2N1,35,53:05301:7:Z3211522346;53:05314:0:Z3210887569;53:05316:2:Z3210976002;
Cc1sc2ncn(C)c(=O)c2c1C,24,53:05301:7:Z2234601695;53:05305:5:Z1638649171;53:05310:7:Z3075355114;
Clc1cc(Cl)sn1,95,53:05301:7:Z4285794083;53:05301:8:Z4285211034;53:05302:0:Z4285337389;
Oc1ccc2c(n1)NCCC2,133,53:05301:7:Z4055768846;53:05302:0:Z3584563558;53:05302:1:Z3554858048;
