fragment_smiles,occurences,example_ligands
CC1(C)OC2(CCCNC2)NC1=O,69,3:00308:5:Z3521726979;3:00310:0:Z3562197940;3:00310:8:Z3521732366;
O=c1[nH]cnc2ccoc12,10,3:00308:5:Z4208976654;3:00313:4:Z4208977585;3:00314:0:Z4208978078;
O=c1[nH]c2ccccc2cc1F,8,3:00308:6:Z4216994410;3:00316:5:Z4216991767;3:00322:3:Z4216992029;
CC1CCc2nncn2CC1,5,3:00308:6:Z3788933381;3:00350:6:Z3788933479;3:00356:8:Z3788933254;
O=c1[nH]nc2c(Cl)cccn12,19,3:00308:6:Z4386495785;3:00321:6:Z2918456168;3:00326:3:Z1618066974;
Cc1nnc2scc(N)c2c1C,25,3:00308:7:Z3991676625;3:00312:2:Z4595154675;3:00313:7:Z4595305422;
O=C1NNS(=O)(=O)c2ccccc21,8,3:00308:7:Z1497921415;3:00310:7:Z26191313;3:00333:9:Z2720504656;
C=C1CCSCC1,2,3:00308:7:Z1664316826;3:00335:6:Z1661198258;
Cc1cc(C)n2nc(C)cc2n1,27,3:00308:7:Z1422774043;3:00310:9:Z1448177579;3:00315:7:Z2283381627;
C=C1CC2NCCC12,26,3:00308:7:Z4999802512;3:00314:4:Z5021984053;3:00314:4:Z4999801476;
CN1CNc2ccccc2C1=O,13,3:00308:7:Z1560465202;3:00311:8:Z3788984957;3:00319:6:Z2066007540;
Cn1ccc2ccc(Cl)cc21,21,3:00308:7:Z3469815259;3:00309:0:Z1765390708;3:00310:3:Z3878303054;
O=C1CNC(=O)C2CCCCC2N1,4,3:00308:7:Z4008989219;3:00315:8:Z4008989644;3:00365:3:Z4008989625;
O=c1[nH]ncc2cccc(Cl)c12,2,3:00308:7:Z2982132753;3:00343:8:Z2982123528;
C1CNCNC1,15,3:00308:7:Z3208605900;3:00308:9:Z3208606770;3:00312:7:Z3208603995;
CC1(C)CNc2ncccc2O1,7,3:00308:8:Z4127255615;3:00309:9:Z4127255134;3:00319:0:Z4127259975;
O=S1(=O)CCCCc2ccccc21,21,3:00308:8:Z4454997901;3:00317:5:Z1023324932;3:00319:0:Z4455449650;
c1ccc2c(c1)CC1CCCC2C1,9,3:00308:9:Z2926252553;3:00315:0:Z2925192875;3:00331:1:Z2928435086;
C1=NCC2COCCN12,17,3:00308:9:Z4001771110;3:00318:1:Z4001771525;3:00318:1:Z4001771526;
Clc1sc2ccccc2c1Cl,6,3:00309:0:Z4218487192;3:00309:0:Z4469128109;3:00334:5:Z3541916383;
Clc1cc(Cl)c2c(c1)CCO2,65,3:00309:0:Z4113801563;3:00314:9:Z4114167412;3:00316:6:Z4879772315;
C1=CN2CCN=C2S1,12,3:00309:0:Z1569734497;3:00309:6:Z3270508234;3:00318:7:Z1569734584;
O=c1[nH]ncc2c1[nH]c1ccccc12,3,3:00309:0:Z2789921586;3:00316:9:Z361122846;3:00386:2:Z2790120250;
Cc1ccc2nccnc2n1,5,3:00309:0:Z4223514790;3:00310:3:Z4313349737;3:00328:7:Z3790804665;
c1nc2cc3c(cc2s1)OCCO3,13,3:00309:0:Z2255393335;3:00309:0:Z1816243945;3:00317:6:Z1642443484;
NC1CCCC(O)C1,20,3:00309:0:Z3292386618;3:00313:9:Z3292383956;3:00316:1:Z3292386466;
c1nc2c3c(ccc2[nH]1)NCCC3,29,3:00309:1:Z3584476332;3:00310:6:Z3584473688;3:00311:4:Z3584472169;
Nc1ccc(F)cn1,15,3:00309:1:Z4999856471;3:00310:0:Z4494266114;3:00324:2:Z4999856797;
Cc1cc(=O)cc2n1CCC2,4,3:00309:1:Z2193910397;3:00369:4:Z4453351804;3:00393:7:Z2193910151;
O=c1cc[nH]c2cnccc12,14,3:00309:1:Z4216690560;3:00310:5:Z4216691475;3:00316:3:Z4216692604;
Clc1ccc2oncc2c1,16,3:00309:1:Z3342591947;3:00310:1:Z4312613792;3:00322:3:Z2205589521;
CN1C(=O)C(C)(C)c2ccccc21,17,3:00309:1:Z2588941413;3:00313:3:Z2626097135;3:00324:9:Z3469274134;
Fc1cccc2c1NCCN2,9,3:00309:1:Z3951938461;3:00319:1:Z3521579960;3:00339:4:Z3521581842;
CC1C(=O)NCCc2ccccc21,5,3:00309:1:Z4000469410;3:00331:0:Z4000469340;3:00334:6:Z4000468872;
CC1CCNC(=O)c2cccn21,17,3:00309:1:Z4000629351;3:00316:0:Z4000625110;3:00321:5:Z4000688792;
FC=C1CCC1,24,3:00309:2:Z2389571293;3:00311:2:Z4251609353;3:00315:6:Z2386119283;
Cn1c2c(ccc1=O)CCCC2,64,3:00309:2:Z2642304747;3:00309:4:Z2774860466;3:00310:1:Z2477308405;
CC1(C)CNCc2cccc(F)c21,32,3:00309:2:Z4314941206;3:00320:9:Z4329427791;3:00326:5:Z4329429776;
C1=NCC2CCCN12,32,3:00309:2:Z4151235732;3:00314:1:Z4151231778;3:00315:1:Z4151230694;
Cc1ccc2ccc(Cl)cc2n1,34,3:00309:3:Z2877348882;3:00314:9:Z2784189156;3:00314:9:Z2784195780;
O=C1NS(=O)(=O)c2cc(F)ccc21,16,3:00309:3:Z2017023545;3:00311:9:Z2017024108;3:00317:7:Z2017018372;
CC1Cc2cccc(Cl)c2O1,24,3:00309:3:Z2279136057;3:00311:9:Z1531937510;3:00313:8:Z1497174417;
c1ccc2c(c1)OCc1scnc1-2,3,3:00309:3:Z2155625597;3:00357:7:Z2094781887;3:00368:2:Z2453910768;
Oc1ccc2ncccc2c1,37,3:00309:3:Z4227184166;3:00315:4:Z4223844616;3:00321:2:Z4223160873;
c1ccc2c(c1)[nH]c1cnccc12,7,3:00309:3:Z4194278193;3:00309:3:Z4194120369;3:00309:3:Z4194122561;
CC1=CCCNC1,27,3:00309:3:Z4447012835;3:00310:4:Z4827762084;3:00315:9:Z4447012849;
Cc1c(Cl)ccc2ccc(=O)[nH]c12,2,3:00309:4:Z4216195239;3:00358:2:Z4216196182;
Cn1ncc2cc(F)ccc21,78,3:00309:4:Z3357751010;3:00311:1:Z4860305416;3:00315:0:Z3850750109;
Cc1ccc(O)cc1F,13,3:00309:4:Z4387131745;3:00310:4:Z4223442633;3:00314:7:Z4223443283;
C1CC2(CCC3(CC2)OCCO3)CN1,26,3:00309:4:Z3765841994;3:00316:8:Z3832020036;3:00323:3:Z3808392901;
Fc1c[nH]c2ccccc12,21,3:00309:4:Z3468664959;3:00310:4:Z4185362224;3:00317:4:Z3466481126;
OC1c2ccccc2CC1(F)F,5,3:00309:5:Z3776994816;3:00383:8:Z4999871811;3:00389:5:Z4922812319;
O=c1[nH]cnc2c(Cl)cc(Cl)cc12,19,3:00309:5:Z2609827134;3:00326:3:Z1549725032;3:00334:7:Z1408366971;
CC1(C)Cc2ccccc2C1=O,5,3:00309:5:Z3347654192;3:00329:0:Z3255058092;3:00371:5:Z2904336526;
Cc1cccc2ocnc12,36,3:00309:5:Z1276397379;3:00311:2:Z3549935565;3:00319:9:Z4733151018;
c1ccc2c(c1)CCC1(CCOC1)O2,7,3:00309:5:Z3362095282;3:00318:8:Z3392463409;3:00322:4:Z3366160171;
O=C1CCC(O)CN1,15,3:00309:5:Z3343345486;3:00319:7:Z3337922555;3:00320:0:Z3343515290;
Cn1ccc2c(c1=O)CCCC2,29,3:00309:5:Z2284047845;3:00309:5:Z2282987786;3:00310:5:Z1899591264;
Cc1cc2n[nH]c(=O)n2c(C)n1,23,3:00309:6:Z4385647334;3:00311:0:Z4386979050;3:00317:9:Z4386979023;
O=C1CCS(=O)(=O)c2ccccc21,16,3:00309:6:Z3538445489;3:00309:6:Z3535853952;3:00328:1:Z3553274486;
Cc1nc2cccnc2n1C,8,3:00309:6:Z4000795946;3:00310:6:Z2998233131;3:00325:1:Z4453820024;
Oc1nccs1,19,3:00309:6:Z3098153865;3:00309:6:Z3098152711;3:00319:1:Z3255201946;
OC1C2CC3CC(C2)CC1C3,7,3:00309:6:Z3622112557;3:00311:4:Z3520519977;3:00322:9:Z3626268583;
O=c1[nH]c2ccccc2cc1Cl,8,3:00309:6:Z2613890581;3:00313:4:Z2832639423;3:00322:4:Z2613890413;
OC1CNCC2(CCOCC2)CC1O,35,3:00309:7:Z3652945227;3:00311:4:Z3878720657;3:00313:5:Z3652793680;
c1ccc2c(c1)CCCc1ccnnc1-2,4,3:00309:7:Z4415901810;3:00349:4:Z2769309627;3:00357:0:Z4185278014;
Cc1ccc2nccc(O)c2c1,22,3:00309:7:Z4254717557;3:00312:3:Z2232004215;3:00312:3:Z2232017380;
O=C1NC(=O)C2CC3(CCC2N1)CC3,12,3:00309:7:Z3463151157;3:00315:6:Z3463195995;3:00326:2:Z3432841766;
c1nnc2n1CC1CCCC(C2)N1,5,3:00309:7:Z3823233101;3:00310:4:Z3823233172;3:00360:6:Z3823233225;
Oc1nccn2cccc12,2,3:00309:8:Z4121986152;3:00338:1:Z4427017811;
Cc1nc2ccccn2c1C,3,3:00309:8:Z3777096354;3:00357:1:Z4224264671;3:00385:6:Z3777104157;
O=C1COc2ccccc2CN1,5,3:00309:8:Z2974628664;3:00319:6:Z2919250558;3:00326:4:Z2930641615;
Cc1nc2c3c(ccc2[nH]1)NCCC3,12,3:00309:9:Z3584774709;3:00315:6:Z4216913111;3:00320:3:Z4066279909;
Cc1c[nH]c(=O)c2ccccc12,21,3:00309:9:Z4254541687;3:00310:5:Z2500090143;3:00319:7:Z2499280701;
c1ccc2c(c1)OCc1cncn1-2,8,3:00309:9:Z3845650675;3:00314:1:Z3818173868;3:00378:8:Z3788952679;
O=c1cc(O)[nH]cn1,7,3:00309:9:Z1983220521;3:00311:5:Z821317422;3:00313:5:Z821317416;
O=C1Nc2ccccc2C12CCNC2,20,3:00309:9:Z1745258193;3:00310:0:Z1872446427;3:00313:1:Z4205137304;
CC1CCC=CO1,8,3:00309:9:Z3094593847;3:00313:6:Z3097720733;3:00343:1:Z3097718943;
O=c1ccoc2ccc(F)cc12,12,3:00310:0:Z2819267700;3:00314:4:Z1590953506;3:00317:0:Z1090669938;
Clc1cccc2c1CCCN2,18,3:00310:0:Z1090742300;3:00317:0:Z4652006120;3:00319:7:Z2917107142;
O=C1NCCCC12CCOCC2,12,3:00310:0:Z3537986363;3:00330:3:Z2875483303;3:00333:3:Z3382173153;
Cc1cnc2ccccn2c1=O,6,3:00310:0:Z4025407366;3:00321:5:Z4024888913;3:00322:3:Z4026195430;
CN1CCN(C)c2ccccc2C1=O,7,3:00310:0:Z4506270047;3:00310:0:Z4088798244;3:00310:0:Z4506270046;
Clc1cc2n[nH]nc2cc1Cl,3,3:00310:0:Z3828181943;3:00316:2:Z3859893457;3:00339:7:Z3828201048;
Cc1cccc2c1C(=O)NCCN2,27,3:00310:0:Z4271865661;3:00313:2:Z4244389357;3:00313:2:Z4862171648;
Cc1cc(Cl)c2c(c1)CCCCO2,13,3:00310:1:Z2377745251;3:00333:5:Z3361161160;3:00334:3:Z1449710657;
O=c1cc[nH]c2ccc(F)cc12,21,3:00310:1:Z3980741517;3:00313:0:Z4023802033;3:00313:0:Z4023825716;
Cc1nn(C)c2c1S(=O)(=O)NC2=O,17,3:00310:1:Z4537173516;3:00310:2:Z4537174471;3:00310:2:Z4537173670;
FC1(F)CCCCCCCC1,7,3:00310:1:Z3508224116;3:00313:5:Z3507954307;3:00334:2:Z3508652875;
O=c1[nH]ncc2ccc(F)cc12,2,3:00310:1:Z3773598842;3:00336:7:Z3773594413;
Cn1c(=O)[nH]c2ncn(C)c2c1=O,8,3:00310:2:Z4216477796;3:00317:3:Z4216477493;3:00329:8:Z4216476319;
O=C1CNC(=O)C2CCCC2N1,4,3:00310:2:Z4009014698;3:00319:8:Z4208569497;3:00319:8:Z4009014782;
Cn1c(=O)ccc2ccc(Cl)cc21,11,3:00310:2:Z4346666943;3:00324:5:Z4346185496;3:00328:7:Z4346218348;
OC1CC2CCCCC12,11,3:00310:2:Z4264298915;3:00311:3:Z4272589839;3:00311:3:Z4271860231;
Fc1cccc2c1OCO2,10,3:00310:2:Z3347802701;3:00311:9:Z3347802453;3:00314:2:Z3506193072;
c1cnc2nscc2n1,44,3:00310:3:Z4653338828;3:00314:8:Z4370869058;3:00316:6:Z4370868098;
CC1(C)OCOC1(C)C,2,3:00310:3:Z3696203246;3:00375:2:Z4209151473;
c1ccc2c(c1)OCC21CCNCC1,25,3:00310:3:Z3622338996;3:00319:9:Z3520916363;3:00321:7:Z3519470868;
C1=Nc2ccccc2C2CC=NN12,2,3:00310:3:Z2790188147;3:00398:9:Z1103349253;
Oc1ccnc2ccc(Cl)cc12,11,3:00310:3:Z4090740646;3:00310:3:Z4092660791;3:00322:4:Z1230101239;
CC1C=CC1,12,3:00310:4:Z4250538473;3:00335:9:Z4252504177;3:00337:9:Z4536546051;
C1=CC2(CCNCC2)Oc2ccccc21,11,3:00310:4:Z4267471803;3:00310:9:Z2605247486;3:00321:2:Z2605251246;
O=c1ccc2c([nH]1)CCCC2O,22,3:00310:4:Z2796241606;3:00312:2:Z2966341825;3:00317:3:Z2802234754;
Clc1cc(Cl)c2c(c1)OCCC2,4,3:00310:4:Z3536265496;3:00357:4:Z2104229863;3:00360:2:Z1676002663;
O=c1[nH]cnc2sc3c(c12)CCCS3,4,3:00310:4:Z2154335030;3:00322:1:Z378500220;3:00342:5:Z2752947909;
Cc1ccc2c(c1)C(=O)CCO2,5,3:00310:4:Z2466225829;3:00312:4:Z3506240817;3:00327:9:Z2466264490;
Cc1nc2ccc3ncsc3c2s1,2,3:00310:5:Z4910258580;3:00346:5:Z3060476877;
O=c1[nH]cnc2cc(F)cc(F)c12,13,3:00310:5:Z4151418787;3:00311:8:Z4151417756;3:00316:5:Z4385442159;
O=C1CCC12CCC(F)(F)CC2,50,3:00310:5:Z5035016604;3:00313:0:Z5037838922;3:00313:0:Z5037826861;
Cc1cccc2c1NC(=O)NS2(=O)=O,6,3:00310:6:Z2769250335;3:00314:8:Z3341575102;3:00315:4:Z3341575381;
Cc1cccc2c1C(=O)CC2,9,3:00310:6:Z2466288859;3:00320:2:Z3511986731;3:00330:0:Z4169263278;
Cc1ccc2c(c1C)CCCN2,39,3:00310:6:Z4177254726;3:00311:4:Z4177253307;3:00311:6:Z4169988191;
C1=C2OCCC2CC1,2,3:00310:7:Z3094319669;3:00385:5:Z3094319954;
O=S1(=O)Nc2ccccc2N1,17,3:00310:7:Z360473524;3:00313:6:Z1753049436;3:00313:8:Z2721980847;
O=C1COCC2COCCN12,63,3:00310:7:Z2974007084;3:00311:9:Z2771847562;3:00312:5:Z2802746506;
Cc1cncnc1N,9,3:00310:7:Z2977497059;3:00310:7:Z2969010658;3:00335:3:Z4418422889;
CN1C(=O)NS(=O)(=O)c2ccccc21,6,3:00310:8:Z2589320458;3:00312:0:Z4122163596;3:00341:2:Z2589320952;
O=c1[nH]c(=O)c2cn[nH]c2[nH]1,4,3:00310:8:Z4223910534;3:00312:5:Z3484489523;3:00314:2:Z3484480251;
Cc1cccc2c(=O)[nH]ccc12,4,3:00310:8:Z2789204232;3:00324:9:Z2832728010;3:00343:0:Z2442733036;
c1ccc2c(c1)CCc1scnc1-2,6,3:00310:8:Z1003600826;3:00320:4:Z48858966;3:00338:0:Z840917068;
Cc1cc(C)c2ccccc2c1,3,3:00310:8:Z4889131615;3:00348:2:Z4889131604;3:00383:8:Z4889131603;
Cc1sc2nn[nH]c(=O)c2c1C,29,3:00310:8:Z1700085659;3:00312:0:Z4458677782;3:00317:1:Z1465173252;
O=c1ccc2c(o1)CCCC2,4,3:00310:8:Z4255712570;3:00334:8:Z4252475892;3:00345:5:Z4257220208;
C1CCc2n[nH]nc2C1,6,3:00310:8:Z3828185006;3:00350:6:Z3828182955;3:00368:3:Z3828195432;
Cc1cc2c(cc1C)OCCCC2,7,3:00310:9:Z2377999362;3:00324:7:Z2351309037;3:00333:1:Z1647956839;
Cn1nnc2c(=O)[nH]cnc21,26,3:00310:9:Z3513377089;3:00311:1:Z3513377125;3:00317:0:Z2442442295;
c1cnc2c(c1)C1(CCNCC1)CO2,17,3:00310:9:Z3522052874;3:00311:4:Z4272711574;3:00313:6:Z3522049169;
Cc1ccc2[nH]c(=O)[nH]c2c1,14,3:00310:9:Z4081874121;3:00322:1:Z3506186151;3:00330:7:Z4863067617;
O=C1CC=NC(=O)N1,4,3:00310:9:Z3095270201;3:00330:9:Z3302483627;3:00342:0:Z3095270767;
Cc1c2c(=O)[nH]ncc2c(Cl)n1C,11,3:00310:9:Z3492906923;3:00319:0:Z4216755764;3:00326:3:Z4216755827;
Clc1cnc2[nH]ccc2c1,56,3:00310:9:Z3009220331;3:00312:4:Z4109173236;3:00317:2:Z3008611814;
O=c1[nH]cnc2sc3c(c12)CCCCC3,4,3:00311:0:Z55994648;3:00359:0:Z1272904083;3:00377:9:Z2472873630;
C1=NCC2Cc3ccccc3CN12,14,3:00311:0:Z3301882668;3:00328:0:Z3301882450;3:00328:0:Z4025650836;
Fc1cc(Cl)cc2cc[nH]c12,11,3:00311:0:Z3077750459;3:00312:0:Z2828174416;3:00312:0:Z2784305071;
CN1C2(CCNCC2)CCS1(=O)=O,10,3:00311:0:Z3267841921;3:00319:5:Z3267835281;3:00341:7:Z4055484153;
O=c1cc[nH]c2c(Cl)cccc12,6,3:00311:0:Z3484538933;3:00311:8:Z3484513277;3:00327:1:Z3505607069;
N=c1cccc[nH]1,5,3:00311:0:Z2654655876;3:00318:9:Z1788246442;3:00331:8:Z1230119113;
O=C1COC=NN1,5,3:00311:0:Z4223733326;3:00312:3:Z3602999050;3:00318:9:Z2998195506;
c1ccc2n[nH]nc2c1,15,3:00311:0:Z3828206680;3:00319:3:Z3879481578;3:00332:5:Z3808348816;
O=S1CCCNc2ccccc21,17,3:00311:0:Z4147181745;3:00315:7:Z4147173545;3:00320:1:Z1909444624;
c1ncc2c(n1)OCCO2,24,3:00311:1:Z5047751681;3:00316:8:Z5047754800;3:00317:6:Z5047760115;
Cc1cc(C)c2c(=O)[nH]n(C)c2n1,4,3:00311:1:Z2442690459;3:00353:9:Z1465636100;3:00353:9:Z1468338502;
Nc1nc2c(c(=O)[nH]1)CCNC2,23,3:00311:1:Z5035886769;3:00313:0:Z5035873893;3:00315:1:Z5035884684;
O=c1nc2[nH]cnc2c[nH]1,5,3:00311:1:Z4298761470;3:00321:5:Z4774597537;3:00354:3:Z4774596641;
C1CC2(C1)CC1CCC(C2)N1,8,3:00311:1:Z4182854767;3:00331:7:Z4182857362;3:00333:0:Z4592879307;
Fc1ccc2c(c1)CCC1(CCC1)O2,10,3:00311:1:Z4380347318;3:00311:1:Z4380347858;3:00348:4:Z3603023217;
Nc1cncc(Cl)n1,6,3:00311:1:Z4223306426;3:00329:0:Z4223516478;3:00335:2:Z4414840876;
NC1CCc2ccccc2NC1,24,3:00311:2:Z3363889250;3:00316:2:Z2605462769;3:00325:9:Z2657528011;
CC1CCc2c(sc3nc[nH]c(=O)c23)C1,5,3:00311:2:Z152841358;3:00328:0:Z1356052722;3:00357:2:Z2154334151;
Fc1cccc2c1CCCCO2,22,3:00311:2:Z4113115926;3:00313:6:Z4113207150;3:00316:8:Z4113257543;
O=C1NCCC1O,6,3:00311:2:Z4387215629;3:00345:6:Z2618238029;3:00360:6:Z2466268849;
Cc1ccc2c(=O)[nH]ccc2c1,9,3:00311:2:Z3500413378;3:00316:8:Z4028003305;3:00318:6:Z3500412086;
Cc1nccnn1,6,3:00311:2:Z4216896273;3:00345:8:Z4216897889;3:00347:7:Z4216896834;
Clc1ccc2c(c1Cl)NCCC2,8,3:00311:2:Z1885829745;3:00311:2:Z1885834879;3:00311:2:Z1885839521;
Cc1c(F)ccc2c(=O)cc[nH]c12,6,3:00311:2:Z5000036315;3:00319:9:Z5000140906;3:00330:3:Z5000103351;
O=c1[nH]ncc2c1CCCC2,22,3:00311:2:Z3634034496;3:00312:7:Z3634039082;3:00316:1:Z3634035115;
Fc1cc(Cl)c2ocnc2c1,7,3:00311:2:Z1728406894;3:00332:1:Z1729871100;3:00338:9:Z1918271013;
Fc1cccc2c1C1(CCCC1)CN2,11,3:00311:3:Z4280791351;3:00328:2:Z2226316958;3:00329:1:Z1265634392;
Cc1c[nH]c(=O)c(C)c1,32,3:00311:3:Z3339778716;3:00317:4:Z4385349652;3:00319:5:Z3339778826;
O=c1cc[nH]c2ncnn12,11,3:00311:3:Z3342322642;3:00314:7:Z2769257346;3:00317:4:Z4458629534;
C1CCN2C(C1)COCC21CNCOC1,5,3:00311:3:Z3622430867;3:00345:5:Z4231904227;3:00350:9:Z3634105442;
Cn1cc2c(n1)CCS(=O)(=O)C2,16,3:00311:3:Z3055635016;3:00312:8:Z2904736666;3:00318:4:Z3166442657;
Cn1ncnc1F,18,3:00311:3:Z4169231935;3:00316:9:Z4999804138;3:00329:0:Z4169191311;
O=S1(=O)CCOc2ccccc21,29,3:00311:4:Z3508374700;3:00312:5:Z2436082915;3:00314:4:Z3378156336;
C1CC2C3CC1CC23,15,3:00311:4:Z4930226564;3:00313:4:Z4930922320;3:00315:9:Z4935486032;
c1cnc2sncc2c1,4,3:00311:4:Z4224817682;3:00319:3:Z4225104968;3:00339:6:Z4223795831;
O=C1NC2CC(N1)c1ccccc1O2,15,3:00311:5:Z3548030572;3:00326:3:Z3548041377;3:00342:1:Z3548001831;
Cc1n[nH]c(Cl)n1,55,3:00311:5:Z3513488514;3:00311:5:Z2919012568;3:00319:0:Z2919000479;
CC1(C)COCOC1,4,3:00311:5:Z3154075547;3:00358:1:Z2594512571;3:00362:0:Z4537913951;
O=c1[nH]cnc2c1sc1ncccc12,6,3:00311:5:Z2851102900;3:00314:9:Z3999921544;3:00318:2:Z4386564389;
Cc1cc(C)c(F)c(C)c1,36,3:00311:5:Z2992214624;3:00319:8:Z3009237577;3:00320:7:Z2996193321;
O=C1CC2COCCN2C(=O)CN1,7,3:00311:5:Z4008992769;3:00336:5:Z4008992891;3:00337:8:Z5019723892;
c1ccc2c(c1)CNCC1(CNC1)O2,20,3:00311:5:Z4204244554;3:00321:8:Z4212161459;3:00321:8:Z4212171622;
Cc1cc2cc(Cl)ccc2s1,10,3:00311:6:Z1497276518;3:00318:1:Z2442879659;3:00324:8:Z1738984842;
Cn1cc2nc[nH]c(=O)c2n1,7,3:00311:6:Z4208971092;3:00332:3:Z4208970158;3:00344:1:Z4208970410;
Cc1nc(C)c2c(N)csc2n1,13,3:00311:6:Z4302313943;3:00314:0:Z4303050259;3:00323:7:Z4303286518;
Cc1cc(C)c2cc[nH]c2c1C,33,3:00311:6:Z1482865615;3:00311:7:Z983239962;3:00315:7:Z352526496;
Cc1cccc2c1NC(=O)C2(C)C,6,3:00311:7:Z3347460722;3:00362:5:Z2998312921;3:00365:9:Z3511939977;
CC1CCCNC1=O,12,3:00311:8:Z2157540105;3:00315:7:Z2159536298;3:00318:6:Z2997590173;
O=c1[nH]cnc2cc(O)ccc12,10,3:00311:8:Z1983052346;3:00316:3:Z4875393147;3:00326:1:Z1689189643;
O=C1c2ccccc2CC12CCNCC2,12,3:00311:8:Z4269551013;3:00312:5:Z3320670231;3:00313:2:Z4004840779;
Cn1cc2cccc(F)c2n1,6,3:00311:8:Z3710794557;3:00358:9:Z3777131310;3:00376:9:Z3710794676;
Clc1cc2nn[nH]c2cc1Cl,3,3:00311:8:Z3789887415;3:00375:5:Z1532951030;3:00383:3:Z1560842414;
CC12CC(C1)C1(CNC1)O2,6,3:00311:9:Z4210921426;3:00318:9:Z4210937793;3:00322:7:Z4210944015;
O=S1(=O)CCNc2cccnc21,4,3:00311:9:Z3631499940;3:00366:1:Z4870968108;3:00380:5:Z4870968097;
Cc1ccnc2c1CCC2,10,3:00311:9:Z3340172424;3:00330:0:Z3340172579;3:00345:3:Z4907119542;
Cc1cc2ccccn2n1,6,3:00311:9:Z3505830900;3:00332:4:Z4414839974;3:00353:1:Z3710791978;
CC1=NNC(=O)C2CC12,11,3:00311:9:Z2982138603;3:00324:3:Z2790136666;3:00325:6:Z2789920008;
c1ccc2c(c1)oc1cncnc12,51,3:00312:0:Z2904680425;3:00314:0:Z1396654967;3:00314:8:Z2905314490;
O=c1[nH]c2cccc(F)c2s1,17,3:00312:0:Z2442392917;3:00314:4:Z2769197755;3:00317:6:Z4611476622;
c1ccc2c(c1)COC21CCCCC1,9,3:00312:0:Z4170386269;3:00331:3:Z4170416415;3:00331:3:Z4170416457;
Nc1cc(O)ccn1,9,3:00312:1:Z3523208331;3:00327:5:Z4223719601;3:00331:7:Z3512065115;
O=C1NS(=O)(=O)CC2CCCCN12,15,3:00312:1:Z3799407310;3:00322:2:Z2769258944;3:00324:7:Z2769259968;
O=c1[nH]c(=O)c2ccc(F)cc2[nH]1,14,3:00312:1:Z1503733665;3:00317:1:Z1503904545;3:00324:6:Z1503743152;
Cc1nc2cccnc2o1,4,3:00312:1:Z2723088080;3:00320:3:Z4453185741;3:00351:0:Z4223514965;
C1CNC2CCCC2OC1,18,3:00312:2:Z5061678961;3:00314:7:Z5061678357;3:00317:4:Z5061678609;
O=C1Nc2ccccc2C12CCC2,9,3:00312:3:Z4033827076;3:00312:6:Z4033551735;3:00325:2:Z4033862876;
O=C1CC2COCCC2=NN1,12,3:00312:3:Z4187345593;3:00316:6:Z4208179966;3:00319:8:Z4187346521;
Cc1nn(C)c2cccnc12,9,3:00312:3:Z4223802908;3:00329:6:Z3347380243;3:00334:6:Z4387213567;
O=C1CNC2CCCc3cccc(c32)N1,3,3:00312:3:Z2207777040;3:00335:4:Z2312672859;3:00381:3:Z2229046766;
O=c1[nH]ncc2ncccc12,2,3:00312:4:Z4523942329;3:00325:2:Z1278848289;
O=C1Cc2cccc3c2N1CCC3,8,3:00312:4:Z2466255023;3:00336:4:Z2466258932;3:00338:2:Z3512106344;
OC1CCC2COC1O2,14,3:00312:5:Z4446629681;3:00313:6:Z4446483616;3:00322:5:Z4446509890;
Clc1ncc2oc3ccccc3c2n1,7,3:00312:5:Z4027542841;3:00312:5:Z4024937202;3:00369:7:Z4025443395;
Cn1c(=O)c2ccccc2n(C)c1=O,6,3:00312:5:Z3340950431;3:00316:9:Z2903924465;3:00330:5:Z2897399748;
CC1CN(C)C(=O)CNC1=O,6,3:00312:5:Z4009018207;3:00327:9:Z4426442746;3:00349:7:Z4009018507;
Cn1c2ccccc2c2ccsc21,9,3:00312:6:Z216764656;3:00323:9:Z28276568;3:00335:6:Z4178905757;
c1nncc2c1CCNC2,10,3:00312:6:Z4230677232;3:00319:5:Z4228125554;3:00320:5:Z4390459741;
O=c1[nH]c2cnccc2o1,20,3:00312:6:Z4187931439;3:00315:0:Z4187935031;3:00316:1:Z4187933713;
Cc1nc(C)c2c(C)csc2n1,30,3:00312:7:Z822792922;3:00314:2:Z2303548798;3:00331:4:Z244348566;
c1nc2nncc-2c[nH]1,2,3:00312:7:Z3828384373;3:00372:5:Z3497016424;
CC1(C)CCC(=O)c2ccccc21,12,3:00312:7:Z2466229992;3:00314:9:Z3584302399;3:00333:3:Z3347789577;
Nc1nn2c(=O)ccnc2[nH]1,18,3:00312:7:Z826567776;3:00317:3:Z2654591120;3:00319:8:Z2654526516;
CC1(C)CC(=O)c2ccc(=O)[nH]c2C1,8,3:00312:7:Z3634008484;3:00334:7:Z3634009745;3:00339:0:Z3634008162;
CC1(C)CC(=O)c2cncnc2C1,8,3:00312:7:Z2851128583;3:00323:2:Z2769213672;3:00332:6:Z3513431957;
c1ccc2c(c1)COC21CCCNC1,32,3:00312:8:Z3531270715;3:00313:5:Z1733397341;3:00319:2:Z1733538545;
CN1CCCNc2ccc(F)cc21,24,3:00312:8:Z1239464465;3:00313:0:Z1315857314;3:00313:0:Z2772028504;
O=c1[nH]ncc2c1cc1n2CCCC1,4,3:00312:9:Z3253668839;3:00322:2:Z3253661604;3:00334:5:Z3253677473;
