fragment_smiles,occurences,example_ligands
C1CC2(CCO1)CNC2,2465,92:09200:0:Z5020737606;92:09200:0:Z3555256978;92:09200:1:Z2635846459;
c1cnn2cccc2c1,427,92:09200:0:Z2455884874;92:09200:4:Z4123408013;92:09201:2:Z3742655283;
c1ccc2c(c1)CCC1(CCOC1)O2,166,92:09200:0:Z3093344263;92:09201:1:Z4081864937;92:09202:4:Z4285369321;
Fc1cccc2ccoc12,976,92:09200:0:Z4023001678;92:09200:0:Z4023009538;92:09200:0:Z3612550145;
CC1(C)CC(O)C(O)CN1,230,92:09200:0:Z4329918744;92:09200:1:Z4297425892;92:09200:2:Z4329912658;
CC1NCCSC1C,229,92:09200:0:Z3095801244;92:09200:8:Z1228046056;92:09200:9:Z1615162403;
Cc1cc2ncc3ccccc3n2n1,67,92:09200:0:Z1192105265;92:09200:1:Z354296346;92:09204:2:Z1744117554;
CC1CCCS1,800,92:09200:0:Z2454631742;92:09200:2:Z2433673553;92:09200:2:Z2335067005;
Cc1nnc[nH]1,3867,92:09200:0:Z4621548721;92:09200:0:Z4284966724;92:09200:1:Z4269348113;
CC1CNc2ccccc2O1,440,92:09200:0:Z4132764036;92:09200:2:Z4302826356;92:09200:6:Z4288996306;
C1CC2(CCO1)CCOC2,1658,92:09200:0:Z2780547554;92:09200:0:Z4163386394;92:09200:1:Z4011044438;
O=c1[nH]cnc2ccsc12,963,92:09200:0:Z3093409160;92:09200:2:Z1249691691;92:09200:3:Z4236271960;
C1=NCCS1,821,92:09200:0:Z1937392694;92:09200:2:Z2097023526;92:09200:5:Z2965212839;
O=S1(=O)CCCc2ccccc21,1279,92:09200:0:Z2965892235;92:09200:4:Z3696728586;92:09200:5:Z2802716263;
CC1CNCCOC1,809,92:09200:0:Z4635565473;92:09200:2:Z4200905280;92:09200:5:Z1900642918;
CC1(C)C2CCCC21,392,92:09200:0:Z4420880010;92:09200:3:Z3193889518;92:09200:3:Z3587434006;
O=c1ccc2c([nH]1)CCNC2,549,92:09200:0:Z4420880010;92:09200:0:Z3612122986;92:09200:1:Z4271786451;
c1ccc2c(c1)COC21CCCNC1,165,92:09200:0:Z1766152033;92:09200:4:Z1733537914;92:09202:8:Z4210260263;
O=S1(=O)CCC2(CCC2)C1,339,92:09200:0:Z4508221907;92:09200:1:Z4453398400;92:09201:2:Z4508109039;
Clc1cc2cc[nH]c2s1,119,92:09200:0:Z2198161939;92:09201:8:Z2181010004;92:09202:8:Z2180446889;
CN1CCN(C)CC1,1015,92:09200:0:Z2879050123;92:09200:1:Z1838584169;92:09200:3:Z2879045695;
C1C2CC1C2,2678,92:09200:0:Z3844856539;92:09200:0:Z3819447350;92:09200:1:Z4173892427;
C1CCC2(C1)CCOC2,1069,92:09200:0:Z4116243492;92:09200:1:Z4635701214;92:09200:1:Z4638737337;
CC1CC(C)OC(C)C1,273,92:09200:0:Z3669904225;92:09200:8:Z3670995022;92:09201:9:Z3898713237;
C1CC2(C1)CNCCOC2,376,92:09200:0:Z3668947737;92:09200:2:Z1677673218;92:09200:6:Z1676224154;
Cn1ncnc1N,214,92:09200:0:Z3600352796;92:09200:4:Z3623086913;92:09201:0:Z4913234662;
C1CC2CC(C2)O1,1215,92:09200:0:Z4536500070;92:09200:0:Z4043595739;92:09200:3:Z4215025261;
OC1CNCCc2ccccc21,252,92:09200:0:Z3867768807;92:09200:1:Z3867768949;92:09200:5:Z3867769665;
Cc1cc2ncccn2n1,1237,92:09200:0:Z3293528327;92:09200:1:Z2870003916;92:09200:2:Z2953593913;
Cc1nc2ccccc2n(C)c1=O,331,92:09200:0:Z4281873322;92:09200:1:Z4152207042;92:09200:2:Z4147738069;
c1cc2ccsc2s1,452,92:09200:0:Z3356781922;92:09200:0:Z3715727932;92:09200:2:Z4226134075;
C1CC2COCC2CO1,414,92:09200:0:Z4960333860;92:09200:1:Z3046434414;92:09200:3:Z3048397972;
C1CC2CCNCC(C1)C2,144,92:09200:0:Z3408670390;92:09200:4:Z3440793999;92:09201:2:Z3608684383;
CN1CCCC(C)(C)C1,656,92:09200:0:Z3715727932;92:09200:1:Z3695708831;92:09200:6:Z3832777490;
O=S1(=O)CC2CNCC(C2)C1,355,92:09200:0:Z4042057072;92:09200:0:Z4051835100;92:09200:5:Z4035052997;
Cc1cccc(O)c1C,349,92:09200:0:Z1682759646;92:09200:0:Z1235278143;92:09200:7:Z796705098;
O=C1CCNCC12CCC2,280,92:09200:0:Z3611137612;92:09200:8:Z4401424629;92:09200:9:Z3611133812;
OC1CNCC12CC2,223,92:09200:0:Z3433904578;92:09200:1:Z2870003916;92:09201:1:Z3434585308;
FC1CCOCC1,952,92:09200:0:Z4432447513;92:09200:1:Z5034718273;92:09200:1:Z5034718272;
C1CNCC2(C1)CCO2,315,92:09200:0:Z3603436106;92:09200:3:Z3853452848;92:09200:4:Z3624379680;
O=C1NCC2CNCCC12,401,92:09200:0:Z4080983887;92:09200:1:Z3007251782;92:09200:1:Z3007263395;
CC1CCO1,733,92:09200:0:Z4324123897;92:09200:1:Z4275710678;92:09200:3:Z4275708781;
O=C1CCC2CNCCN12,566,92:09200:0:Z4058134655;92:09200:1:Z2584772227;92:09200:2:Z3098327491;
C1CNC2CCCC2C1,1385,92:09200:0:Z3656492785;92:09200:1:Z4491046381;92:09200:1:Z1283288620;
O=S1(=O)CCC2(CC2)CC1,754,92:09200:0:Z2961985149;92:09200:6:Z4045261463;92:09200:7:Z4041440576;
c1nc2c(s1)CCC2,2246,92:09200:0:Z2312388109;92:09200:1:Z3173436394;92:09200:1:Z2976179909;
Cc1ccnc(C)n1,2825,92:09200:0:Z1554723939;92:09200:0:Z3056054160;92:09200:0:Z3508892995;
O=C1NS(=O)(=O)c2ccccc21,719,92:09200:0:Z1954577417;92:09200:4:Z88083861;92:09200:9:Z2720933593;
CN1Cc2ccccc2C1,708,92:09200:0:Z4124244290;92:09200:1:Z4275665382;92:09200:1:Z3383744088;
OC1C2CNCC1OC2,278,92:09200:0:Z4178328188;92:09200:1:Z4329146902;92:09200:4:Z4154926446;
OC1CCc2ccccc2NC1,80,92:09200:0:Z4167186021;92:09200:3:Z3715502212;92:09200:4:Z4350929638;
O=c1[nH]c2ccc(Cl)cc2o1,207,92:09200:0:Z1686642708;92:09200:1:Z1524018379;92:09200:3:Z2105120072;
NC1CCS(=O)(=O)C1,89,92:09200:0:Z3799434889;92:09200:2:Z3829016850;92:09203:1:Z3829621642;
O=C1NCC2NCCCC12,336,92:09200:0:Z2989256606;92:09200:5:Z2989258669;92:09200:5:Z2995125021;
Cn1c(=O)oc2ccccc21,2331,92:09200:0:Z3010456989;92:09200:0:Z2699739229;92:09200:1:Z1277667501;
CC1CNCC1(F)F,392,92:09200:0:Z4080972852;92:09200:3:Z3605648028;92:09200:3:Z3647882217;
Oc1cccc(F)c1,1581,92:09200:0:Z1725258792;92:09200:1:Z1887220714;92:09200:1:Z1819885434;
C1CC2OC1C1CC21,639,92:09200:0:Z2958373679;92:09200:7:Z3512973585;92:09200:9:Z2954493136;
OC1CNC2(CCOCC2)CC1O,161,92:09200:0:Z4097338061;92:09200:8:Z4035042005;92:09201:0:Z4035035266;
C1CC2(C1)COCCN2,1709,92:09200:0:Z3708115040;92:09200:0:Z4055762593;92:09200:0:Z3518534692;
C1CC2CNC(C1)C2,2403,92:09200:0:Z4194754900;92:09200:1:Z3835714462;92:09200:1:Z3292353968;
CC12CCC(CO1)C2,1766,92:09200:0:Z4508810458;92:09200:1:Z5034959093;92:09200:1:Z4721068697;
CN1CCNCc2cccnc21,323,92:09200:0:Z3133769514;92:09200:6:Z3550790661;92:09200:6:Z4124257840;
CC1CCNC(=O)C1,1237,92:09200:0:Z2980385756;92:09200:1:Z3634884325;92:09200:2:Z3712078545;
O=C1NCCNc2ccccc21,314,92:09200:0:Z5050513675;92:09200:7:Z5050897514;92:09200:7:Z5049885004;
CC1CCCCC1C,1032,92:09200:0:Z2299575587;92:09200:1:Z2276660739;92:09200:2:Z1304924776;
C1CC2CNC2C1,491,92:09200:0:Z4012883891;92:09200:1:Z1244328914;92:09200:1:Z4153475786;
Cn1nnc2c1CCNC2,382,92:09200:0:Z1330106414;92:09200:3:Z1972442812;92:09200:7:Z4266352806;
Cc1nc2nccc(=O)n2[nH]1,48,92:09200:0:Z3339766843;92:09201:5:Z4914659938;92:09202:3:Z4630046332;
Cc1ccc2c(n1)NCCC2,106,92:09200:0:Z4126122597;92:09200:1:Z4126124243;92:09202:9:Z4126127001;
Cn1ccc(=O)[nH]c1=O,801,92:09200:0:Z4230123004;92:09200:1:Z1210214037;92:09200:1:Z3175547812;
c1n[nH]c2c1NCCC2,443,92:09200:0:Z4249710002;92:09200:2:Z5019095528;92:09200:3:Z4294503996;
Clc1cccc2ccoc12,218,92:09200:0:Z1374131733;92:09200:1:Z1373798101;92:09200:2:Z2226539778;
Cc1ccc2c(c1)NCCN2,82,92:09200:0:Z4278281733;92:09204:6:Z3644228791;92:09205:4:Z4848919432;
Cn1ccn(C)c1=O,248,92:09200:0:Z2911155274;92:09200:0:Z2890441371;92:09200:2:Z2874485415;
C1CC2(CO1)OCCO2,241,92:09200:0:Z2911155274;92:09200:5:Z3617732293;92:09200:9:Z3679281598;
c1cc2n(c1)CCNC21CCC1,262,92:09200:0:Z4210980052;92:09200:3:Z4214759692;92:09200:5:Z4095949325;
Cc1ccc2c(c1)C(C)CCN2,148,92:09200:0:Z4135667562;92:09201:2:Z4135784417;92:09201:4:Z4136646361;
FC1(F)CC12CNC2,523,92:09200:0:Z5019396398;92:09200:4:Z3906860139;92:09200:6:Z2642340688;
Cc1cn2ncsc2n1,101,92:09200:0:Z1883559352;92:09203:7:Z1849758963;92:09204:7:Z1096994144;
CC1CCC(=O)CN1,204,92:09200:0:Z2920428542;92:09200:2:Z2954427521;92:09200:3:Z2962572135;
Oc1cn[nH]c1,1500,92:09200:0:Z2014595427;92:09200:1:Z2075747622;92:09200:1:Z1416059997;
O=S1(=O)CCNC2CCOCC21,167,92:09200:0:Z2714402031;92:09200:2:Z4954212183;92:09201:4:Z5001001202;
Cc1cc2cncnc2s1,226,92:09200:0:Z2977024344;92:09200:7:Z1765486384;92:09201:5:Z2230227268;
NC1CC2CCC1CC2,125,92:09200:0:Z4447361902;92:09201:1:Z4908116295;92:09201:7:Z4145090471;
Cc1nc[nH]n1,2396,92:09200:0:Z4288959671;92:09200:1:Z4917570731;92:09200:2:Z3536066336;
NC1CC2CCCC12,667,92:09200:0:Z3382813594;92:09200:0:Z3105772000;92:09200:0:Z3105772026;
Cc1ncnnc1C,353,92:09200:0:Z1731324309;92:09200:4:Z2206845171;92:09200:5:Z3353062632;
O=C1NCCCC1(F)F,502,92:09200:0:Z3621600514;92:09200:1:Z3613262061;92:09200:8:Z3575742162;
Clc1ccc2scnc2c1,1015,92:09200:0:Z840868020;92:09200:1:Z846296332;92:09200:2:Z4240630869;
C1CCC2NCCC2C1,3039,92:09200:0:Z5059931497;92:09200:1:Z4129664272;92:09200:1:Z3630186551;
c1cc2n(c1)CCOC2,762,92:09200:0:Z3203924483;92:09200:1:Z3053541630;92:09200:1:Z4201128151;
Cc1cc(=O)n2ccccc2n1,100,92:09200:0:Z2168762313;92:09202:8:Z4110793017;92:09203:6:Z4031154601;
O=c1[nH]c2ccccc2s1,317,92:09200:0:Z2975005526;92:09200:5:Z4316889559;92:09201:1:Z1333998664;
c1cc2sccc2cn1,663,92:09200:0:Z4883049901;92:09200:1:Z3567609742;92:09200:2:Z4000730584;
CC1CCN(C)C1,729,92:09200:0:Z4467428234;92:09200:3:Z4418644800;92:09200:6:Z4418641180;
O=C1CCSc2ccccc2N1,577,92:09200:0:Z3358778828;92:09200:3:Z3604223759;92:09200:5:Z1102952792;
Cc1c[nH]cn1,2949,92:09200:0:Z4316660059;92:09200:1:Z4609061239;92:09200:1:Z3530788169;
CC1=CS(=O)(=O)CCO1,349,92:09200:0:Z3628588297;92:09200:3:Z2204425388;92:09200:4:Z4413154888;
CC1CC(F)(F)C1,895,92:09200:0:Z2853929557;92:09200:1:Z3578684869;92:09200:2:Z4453497977;
CC1CCCCNC1,184,92:09200:0:Z1725315274;92:09200:9:Z1725324998;92:09201:4:Z4017716899;
Nc1nccc(Cl)n1,133,92:09200:0:Z838101338;92:09202:1:Z397876808;92:09202:2:Z1082768968;
CN1C(=O)CNc2ccccc21,231,92:09200:0:Z2348341280;92:09200:5:Z4113496601;92:09200:5:Z4113508396;
CN1CCOc2ccccc21,1335,92:09200:0:Z3364915502;92:09200:2:Z5005093349;92:09200:2:Z4985436123;
CC1(F)CC2(CNC2)C1,240,92:09200:0:Z4465332977;92:09200:1:Z4465675707;92:09200:1:Z4466754685;
C1NCC2COCC1O2,378,92:09200:0:Z2016019631;92:09200:1:Z2019669499;92:09200:8:Z2015467939;
Cc1cccc2c1NCC2,357,92:09200:0:Z4578246677;92:09200:2:Z4578247790;92:09200:5:Z3550364455;
CC1CC2(CC2)C1,162,92:09200:0:Z4578246677;92:09200:3:Z3546585102;92:09200:7:Z4248077716;
Cc1ccc2c(c1F)CNCC2,175,92:09200:0:Z3060357796;92:09200:3:Z3316776133;92:09201:5:Z3060358228;
C1COCC2(C1)CCC2,1939,92:09200:0:Z4413214592;92:09200:1:Z2884315193;92:09200:2:Z4399440953;
Clc1cnccn1,889,92:09200:0:Z1855890304;92:09200:1:Z4267558814;92:09200:1:Z2852383234;
c1ccc2c(c1)oc1ccccc12,384,92:09200:0:Z1855890304;92:09200:1:Z1176881144;92:09201:0:Z2480307015;
CC1(C)CCC(=O)N1,1243,92:09200:0:Z3815103934;92:09200:3:Z3897169526;92:09200:3:Z4879266606;
O=C1CCCCc2ccccc21,518,92:09200:0:Z2376854640;92:09200:4:Z2174519669;92:09201:3:Z4352759613;
O=S1(=O)CCC2(CCNC2)CC1,723,92:09200:0:Z3808988601;92:09200:1:Z4959959183;92:09200:1:Z3385369158;
Nc1ncccc1Cl,227,92:09200:0:Z1006609198;92:09200:7:Z1247156866;92:09201:3:Z1104519585;
c1nc2c([nH]1)CCOC2,350,92:09200:0:Z3598455278;92:09200:4:Z3209327348;92:09200:5:Z3598460771;
FC1(F)CC2CC2C1,313,92:09200:0:Z3845851862;92:09200:2:Z3843874685;92:09201:3:Z3838971158;
Cc1nnc2cccnn12,172,92:09200:0:Z4559818268;92:09201:7:Z1168207009;92:09202:7:Z2974726615;
OC1CCCOC1,1754,92:09200:0:Z3319026847;92:09200:1:Z3195802132;92:09200:1:Z2474523135;
CN1C2CCCC1CC2,1511,92:09200:0:Z2493642491;92:09200:1:Z2297849183;92:09200:1:Z2294478259;
C1CCC2(C1)CCCOC2,751,92:09200:0:Z3294339332;92:09200:4:Z3385782416;92:09200:5:Z3574775681;
Cn1c(=O)c2ccn(C)c2n(C)c1=O,126,92:09200:0:Z806515724;92:09201:1:Z3909180612;92:09201:2:Z2446026514;
O=C1CCCc2ncccc21,608,92:09200:0:Z2960154932;92:09200:5:Z2961154196;92:09201:1:Z3712186311;
OC1CCC2CCCNC2C1,228,92:09200:0:Z4094481247;92:09200:2:Z4870010181;92:09200:4:Z3787911530;
Cc1[nH]ncc1F,144,92:09200:0:Z2499173459;92:09201:2:Z2995214100;92:09201:7:Z4088894327;
O=C1CC2CCCC2C1,250,92:09200:0:Z3185464160;92:09200:1:Z3573251202;92:09200:3:Z3703739219;
CN1CCC2CNCC21,628,92:09200:0:Z2291515822;92:09200:1:Z5050414339;92:09200:3:Z2293787488;
c1cn2c(n1)CCCN2,397,92:09200:0:Z4319408188;92:09200:9:Z4323629686;92:09201:2:Z4317645682;
CC1NCCN(C)C1=O,413,92:09200:0:Z1779701809;92:09200:1:Z4115714957;92:09200:1:Z4152207042;
Cc1c(Cl)cnc2ccccc12,70,92:09200:0:Z1771258641;92:09200:7:Z4275322453;92:09201:1:Z2371075381;
Cc1cc(=O)n2c(n1)CCCC2,308,92:09200:0:Z4194190654;92:09200:0:Z4030007469;92:09200:1:Z4639809402;
c1cc2nc[nH]c2cn1,315,92:09200:0:Z2273906350;92:09200:1:Z3205993982;92:09200:1:Z4772956146;
CN1CC2CNCC2(C)C1,379,92:09200:0:Z2955932108;92:09200:2:Z4132166631;92:09200:3:Z2977672230;
Cc1cnc2ncnn2c1,248,92:09200:0:Z2639883971;92:09200:8:Z2636636481;92:09201:6:Z2629023573;
CC1CCCCN1C,1396,92:09200:0:Z3378316681;92:09200:1:Z3378332944;92:09200:3:Z3469031135;
C1=CCCNCC1,196,92:09200:0:Z2499988473;92:09200:4:Z2622102462;92:09201:0:Z4063070265;
NC1C2CNC1C(O)C2,82,92:09200:0:Z3799735885;92:09200:1:Z3807883027;92:09201:4:Z3799729957;
Fc1cccn2ccnc12,926,92:09200:0:Z3055455379;92:09200:2:Z3938432434;92:09200:3:Z3055453635;
CC1(F)CCNC1,381,92:09200:0:Z1555614517;92:09200:5:Z1556482586;92:09200:5:Z1556375524;
C1CCC2(CCC2)NC1,2406,92:09200:0:Z3880389425;92:09200:1:Z2354869289;92:09200:1:Z4003335267;
Cc1cc(C)nc(N)c1,84,92:09200:0:Z3599674236;92:09201:4:Z3599666025;92:09201:7:Z3599669709;
CC1NCCc2ccccc21,659,92:09200:0:Z1144328943;92:09200:1:Z3059431805;92:09200:1:Z3246691208;
c1ccc2c(c1)Cn1nncc1CN2,105,92:09200:0:Z1818016566;92:09204:2:Z1819487157;92:09205:7:Z4128396006;
Cn1cnc(Cl)c1,362,92:09200:0:Z3808095210;92:09200:4:Z2481955120;92:09200:6:Z3808989014;
CC1CCN(C)CC1,579,92:09200:0:Z3352577306;92:09200:3:Z3342131460;92:09200:5:Z3370593120;
CC1NCCn2ccnc21,307,92:09200:0:Z3591089591;92:09200:1:Z3592290638;92:09200:6:Z4447996119;
O=C1CNC2(CCNCC2)N1,146,92:09200:0:Z4055741830;92:09201:1:Z3521558699;92:09201:9:Z5059972796;
FC1(F)C2CCC1CNC2,299,92:09200:0:Z4183516717;92:09200:7:Z4155405788;92:09200:9:Z4154016369;
FC1CC2CNC1C2,414,92:09200:0:Z3836249650;92:09200:3:Z4423926628;92:09200:7:Z3913564960;
Clc1ccc2c(c1)CCCO2,678,92:09200:0:Z3836249650;92:09200:1:Z4614522705;92:09200:2:Z2499495663;
CN1CC2(C)CNCC2(C)C1,223,92:09200:0:Z2898502231;92:09200:1:Z2915794020;92:09200:5:Z4488649918;
O=C1CCCc2ccccc2N1,1898,92:09200:0:Z4505162223;92:09200:1:Z3520100102;92:09200:1:Z1271277659;
Cn1ccncc1=O,578,92:09200:0:Z3614559459;92:09200:3:Z3592046645;92:09200:3:Z1672026534;
Clc1cccc2[nH]ccc12,481,92:09200:0:Z4119105680;92:09200:2:Z2223299831;92:09200:3:Z2225799302;
O=c1[nH]nn[nH]1,529,92:09200:0:Z151872674;92:09200:2:Z4207774853;92:09200:2:Z3639018540;
NC1CCCCCNC1,151,92:09200:0:Z2776795537;92:09201:1:Z2776778112;92:09201:8:Z2776724264;
Cc1nc2scc(C)c2c(=O)[nH]1,169,92:09200:0:Z4126099374;92:09200:2:Z4127003094;92:09200:4:Z4128413486;
CC1NCCC1O,529,92:09200:0:Z2306545591;92:09200:0:Z2306545569;92:09200:0:Z2279548594;
Cc1ccc(C)c2c1CCCO2,444,92:09200:0:Z3099950221;92:09200:0:Z3099949893;92:09200:0:Z3099949887;
CC1CCNCC12CCCCC2,109,92:09200:0:Z3094693315;92:09200:1:Z2669166147;92:09200:9:Z2273355609;
Clc1cccc2c1OCO2,737,92:09200:0:Z3655056463;92:09200:1:Z3908007457;92:09200:3:Z2982184934;
Cc1ncsc1Cl,6,92:09200:0:Z4332012361;92:09207:3:Z4332009422;92:09251:0:Z4332011663;
O=C1NCC2CNCCN12,672,92:09200:0:Z4991653364;92:09200:2:Z4225914741;92:09200:2:Z4060158350;
Cc1ccc2sncc2c1,216,92:09200:0:Z2220046932;92:09200:1:Z2223507450;92:09200:6:Z2219018299;
O=C1CCCn2nccc21,393,92:09200:0:Z4745434951;92:09200:0:Z4745381860;92:09200:0:Z4745377888;
Clc1ccc2c(c1)CCCS2,152,92:09200:0:Z2872782024;92:09200:9:Z2254357602;92:09201:7:Z488913716;
Nc1nccs1,1068,92:09200:0:Z3544529496;92:09200:2:Z4268382700;92:09200:2:Z4244342013;
CC1CNc2ccccc21,721,92:09200:0:Z4295176416;92:09200:1:Z3059782353;92:09200:3:Z3472714671;
CC1Cc2ccc(F)cc2C1,228,92:09200:0:Z2699739229;92:09200:7:Z1983940494;92:09201:8:Z1377768288;
C1CC2CCNCC2CN1,258,92:09200:0:Z3141351377;92:09200:6:Z3141374253;92:09200:7:Z4393081412;
C1CCc2[nH]nnc2C1,1765,92:09200:0:Z2497478076;92:09200:2:Z2061839886;92:09200:2:Z2496938568;
CN1CCCC2(CCNC2)C1=O,388,92:09200:0:Z3084073243;92:09200:3:Z1772837736;92:09200:8:Z2600377646;
Clc1ccc2c(c1Cl)OCC2,110,92:09200:0:Z1879084905;92:09200:4:Z1284303267;92:09200:9:Z2477216163;
Cc1cc(F)c2ncccc2c1,198,92:09200:0:Z3540861879;92:09200:6:Z4200761279;92:09201:1:Z3534763965;
Cc1ncsn1,1109,92:09200:0:Z4398847867;92:09200:1:Z3382178372;92:09200:1:Z2444263739;
Cc1cccn2cnnc12,157,92:09200:0:Z4290016702;92:09200:5:Z4961266499;92:09203:1:Z4295874880;
O=C1CCNc2ccc(F)cc2N1,125,92:09200:0:Z4213789387;92:09200:3:Z4112811268;92:09204:5:Z1271446877;
C1CC2OCCOC2CN1,385,92:09200:0:Z3658884576;92:09200:1:Z3079094503;92:09200:5:Z3061014602;
C1CC2CNCC2N1,899,92:09200:0:Z4122298929;92:09200:1:Z2354597026;92:09200:2:Z3817427056;
c1cc2ccsc2cn1,630,92:09200:0:Z2619927673;92:09200:1:Z2709777259;92:09200:5:Z2715542781;
C1CNC2(C1)CCOC2,363,92:09200:0:Z2052844478;92:09200:2:Z2117828810;92:09200:5:Z2053619570;
Cc1cccn2c(=O)ccnc12,553,92:09200:0:Z3828382682;92:09200:1:Z1585523608;92:09200:2:Z3899906646;
c1nn2cncc2s1,86,92:09200:0:Z3829125632;92:09200:3:Z3829611592;92:09201:7:Z3828293948;
CN1CCC2(CNC2)C1,160,92:09200:0:Z4284966724;92:09200:0:Z4155856055;92:09200:2:Z4101451245;
Cc1ccc2cnn(C)c2n1,461,92:09200:0:Z1333285435;92:09200:1:Z3388802747;92:09200:3:Z1333292989;
NC1CCCc2ccccc21,579,92:09200:0:Z3518105349;92:09200:2:Z4064064328;92:09200:4:Z3495871762;
Cc1cc(=O)[nH]c2c(C)cccc12,13,92:09200:0:Z4027992636;92:09205:7:Z4027991300;92:09212:0:Z3633850886;
CC1CCn2nccc2N1,530,92:09200:0:Z3189212258;92:09200:2:Z4516984556;92:09200:2:Z3186521193;
Cn1c(=O)[nH]c(=O)c2nc(Cl)[nH]c21,6,92:09200:0:Z3814992723;92:09202:4:Z3814993115;92:09209:5:Z3814989224;
CC1CNC(=O)CN1,184,92:09200:0:Z4413192782;92:09200:1:Z4352692087;92:09200:3:Z4769650404;
C1CNCC2CCOC2C1,375,92:09200:0:Z3620120609;92:09200:2:Z3093843913;92:09200:3:Z3189331539;
OC1CSC=N1,42,92:09200:0:Z5017926875;92:09201:2:Z4507480089;92:09206:9:Z4269008273;
Cc1ccc2c(c1)CNCCO2,276,92:09200:0:Z2094430305;92:09201:3:Z2913063372;92:09201:6:Z4122344730;
Cc1cc2cncnc2cc1C,94,92:09200:0:Z2094430305;92:09200:4:Z4390701520;92:09201:3:Z2975254701;
Clc1cccc2c1CCC2,707,92:09200:0:Z3093624113;92:09200:0:Z3093622271;92:09200:0:Z1172831393;
c1ccc2c(c1)CCS2,1105,92:09200:0:Z3816687993;92:09200:1:Z4908921325;92:09200:2:Z1331652786;
C1CC2CCC1CN2,2226,92:09200:0:Z4326805333;92:09200:1:Z2454010366;92:09200:1:Z4094563110;
Cc1nn(C)cc1Cl,597,92:09200:0:Z3299635502;92:09200:1:Z2869563082;92:09200:2:Z3596218197;
c1ccc2c(c1)cc1n2CCCNC1,163,92:09200:0:Z2363493511;92:09200:9:Z4116515261;92:09201:0:Z4152549802;
Oc1ccc2cccnc2c1,162,92:09200:0:Z3624646329;92:09201:7:Z4224765249;92:09202:0:Z3191918215;
Cc1ccns1,627,92:09200:0:Z1882034392;92:09200:1:Z3295142371;92:09200:2:Z1896782498;
O=C1COCCN1,2608,92:09200:0:Z2803614467;92:09200:1:Z3585762854;92:09200:1:Z3174715987;
Fc1cc(Cl)cc2cc[nH]c12,86,92:09200:0:Z2803614467;92:09202:3:Z2803613782;92:09205:0:Z2803614715;
CC1(C)CCC(C)(C)O1,1089,92:09200:0:Z3869627642;92:09200:2:Z1618544627;92:09200:4:Z1698846454;
Fc1cccc2[nH]cnc12,1044,92:09200:0:Z3869627642;92:09200:1:Z1786106371;92:09200:1:Z1242682859;
Nc1ccc2c(n1)CCCC2,148,92:09200:0:Z4980383277;92:09200:6:Z4127215528;92:09200:7:Z4127646854;
FC1(F)CCCC2CNCC21,274,92:09200:0:Z4980383277;92:09200:4:Z5039334893;92:09200:4:Z5039334892;
C1CNCC2(C1)CCOC2,381,92:09200:0:Z2302251463;92:09200:3:Z2293540334;92:09200:4:Z2298573583;
CC1OC2CC1C2,502,92:09200:0:Z3354425949;92:09200:4:Z4446652846;92:09200:4:Z4347487637;
C1CNCOC1,172,92:09200:0:Z3354425949;92:09200:7:Z5034536922;92:09201:3:Z2303541651;
C1CNC2CC2N1,127,92:09200:0:Z2962416696;92:09200:4:Z3383816244;92:09201:0:Z2962417492;
Cc1ccc2cccnc2c1,927,92:09200:0:Z1615219472;92:09200:1:Z5006624320;92:09200:1:Z3323937472;
Cc1ccc2cc(F)ccc2n1,227,92:09200:0:Z4638001613;92:09200:2:Z4045596977;92:09200:2:Z4040561171;
c1cn2c(n1)CCC2,2786,92:09200:0:Z3180106873;92:09200:1:Z4107096613;92:09200:1:Z4107096528;
NC1CC2(C1)NCCN1CCCC12,81,92:09200:0:Z3040119717;92:09203:0:Z3040147235;92:09203:5:Z3040206078;
Cc1cccn2cccc12,106,92:09200:0:Z4883830845;92:09201:3:Z2950213531;92:09201:9:Z2959448024;
CC1CCCCc2ccccc21,118,92:09200:0:Z4092280309;92:09200:1:Z3794719581;92:09201:8:Z3598415744;
Cc1nc[nH]c(=O)c1C,127,92:09200:0:Z1838433375;92:09200:2:Z3650746644;92:09200:2:Z2701652792;
c1ccc2c(c1)CC1(CC1)C2,134,92:09200:0:Z4109562535;92:09200:9:Z4257913715;92:09201:7:Z4111240509;
Fc1cccc2cc[nH]c12,330,92:09200:0:Z5034789589;92:09200:4:Z5034486609;92:09201:0:Z1952553904;
C1NCC2CSCC1C2,243,92:09200:0:Z3191202938;92:09200:0:Z3103194338;92:09201:1:Z3153383611;
CC1(C)CCCC(C)(C)N1,488,92:09200:0:Z1400884306;92:09200:1:Z2668016470;92:09200:1:Z4198351187;
CC1CCc2nncn2C1,248,92:09200:0:Z4320872509;92:09200:1:Z4325083242;92:09200:3:Z4323510543;
C1CC2CCOC2C1,2822,92:09200:0:Z3390190255;92:09200:2:Z4147741397;92:09200:2:Z4979338513;
Cc1cc2c(cc1C)OCC2,563,92:09200:0:Z3510213220;92:09200:5:Z4231628442;92:09200:5:Z4048314382;
OC1CCNC12CCCC2,247,92:09200:0:Z2640451124;92:09200:8:Z4194907818;92:09201:3:Z4311416381;
CC1=CSCCO1,447,92:09200:0:Z4256339877;92:09200:6:Z1982341458;92:09200:6:Z4256330149;
Cc1cc(C)[nH]c(=O)n1,618,92:09200:0:Z2275819684;92:09200:2:Z1641211499;92:09200:5:Z1455062095;
