fragment_smiles,occurences,example_ligands
C1CNCCN1,57279,22:02200:0:Z3203324573;22:02200:0:Z2364460125;22:02200:0:Z2363777471;
Cc1ccco1,21182,22:02200:0:Z2090255879;22:02200:0:Z1343290042;22:02200:0:Z3505616005;
CC1Cc2ccccc2O1,1502,22:02200:0:Z2354383644;22:02200:0:Z3362254144;22:02200:0:Z3362253093;
Cc1cccs1,19102,22:02200:0:Z1934859522;22:02200:0:Z3671707043;22:02200:0:Z4166209713;
C1CC2(C1)CCNC2,5563,22:02200:0:Z3620490927;22:02200:0:Z3799876344;22:02200:0:Z4029435504;
c1cnsc1,22226,22:02200:0:Z3509450645;22:02200:0:Z4236422331;22:02200:0:Z3054308279;
OC1CC2CNC1C2,1037,22:02200:0:Z3395999994;22:02200:3:Z3396001188;22:02200:3:Z3534251400;
CC1(C)CCCC1=O,178,22:02200:0:Z2350749825;22:02200:0:Z2350747364;22:02200:2:Z2350535494;
C1CC2NC1CC1CC12,260,22:02200:0:Z4315504369;22:02200:7:Z4205403871;22:02201:0:Z3826911146;
Cc1ccncc1,14215,22:02200:0:Z2635237014;22:02200:0:Z2957053332;22:02200:0:Z3554669616;
OC1C2CC(NN2)C1O,161,22:02200:0:Z4269318848;22:02200:2:Z4269363170;22:02201:4:Z4269316568;
Cc1cc[nH]n1,21001,22:02200:0:Z3010342344;22:02200:0:Z2595887565;22:02200:0:Z3366235733;
Cc1cccc(C)c1O,633,22:02200:0:Z2708123980;22:02200:1:Z1486856779;22:02200:2:Z4769266589;
CC1CCCS1,3646,22:02200:0:Z2335069330;22:02200:0:Z2370871630;22:02200:0:Z4125276233;
c1cc[nH]c1,25785,22:02200:0:Z2335069330;22:02200:0:Z2829918575;22:02200:0:Z3867741338;
CC1(C)CCCN1,9659,22:02200:0:Z4171177014;22:02200:0:Z3784037808;22:02200:0:Z3363987971;
c1nnc[nH]1,27420,22:02200:0:Z4233436453;22:02200:0:Z2954227685;22:02200:0:Z3098599008;
C1CC2CCC2C1,6937,22:02200:0:Z4233436453;22:02200:0:Z3057070649;22:02200:0:Z3055230283;
Cc1cccc(C)c1,16357,22:02200:0:Z3346559215;22:02200:0:Z1184460882;22:02200:0:Z2877852196;
CC1CCC(C)O1,2195,22:02200:0:Z2829918575;22:02200:0:Z3517692335;22:02200:0:Z2443641954;
Cn1ccc(Cl)c1,932,22:02200:0:Z1572357229;22:02200:0:Z3655747184;22:02200:1:Z3348082707;
c1cn2ccnc2cn1,1390,22:02200:0:Z1572357229;22:02200:1:Z3519510044;22:02200:1:Z4032983897;
CN1CCCCC1=O,4272,22:02200:0:Z4170629273;22:02200:0:Z4233398887;22:02200:0:Z4195606093;
c1n[nH]c2c1CCCC2,4547,22:02200:0:Z4170629273;22:02200:0:Z2362503804;22:02200:0:Z1862870780;
Clc1cccnc1,20679,22:02200:0:Z2697255686;22:02200:0:Z2206367966;22:02200:0:Z5053790911;
CC1CCN1,5044,22:02200:0:Z4042305354;22:02200:0:Z3521972290;22:02200:0:Z3276440718;
CC1CC(O)CCN1,518,22:02200:0:Z2781986216;22:02200:3:Z4192693165;22:02200:5:Z2838364963;
c1ncon1,106138,22:02200:0:Z1890109379;22:02200:0:Z1162780315;22:02200:0:Z1210908795;
CC1NCN(C)C1=O,722,22:02200:0:Z2434542462;22:02200:0:Z2454597983;22:02200:0:Z2434523319;
Cc1ncco1,8111,22:02200:0:Z4219607209;22:02200:0:Z2716242011;22:02200:0:Z2347976610;
C1CN2CCC1C2,2576,22:02200:0:Z4219607209;22:02200:0:Z4221008522;22:02200:0:Z4459051244;
Cn1cnnc1,15438,22:02200:0:Z3095242253;22:02200:0:Z3638976006;22:02200:0:Z4930612217;
CC1(C)Cc2ccccc2O1,699,22:02200:0:Z1162780315;22:02200:3:Z1415575131;22:02200:4:Z1638936266;
CC1(C)CNCCO1,6319,22:02200:0:Z4031053381;22:02200:0:Z4031062980;22:02200:0:Z3600327415;
CN1CCCC1,12930,22:02200:0:Z2877852196;22:02200:0:Z4294662839;22:02200:0:Z2801515929;
C1=CSCS1,457,22:02200:0:Z4284740129;22:02200:1:Z4285011178;22:02200:3:Z4220325276;
Oc1cnccn1,672,22:02200:0:Z3807975076;22:02200:1:Z4100548135;22:02200:3:Z3845184555;
Cc1cnnn1C,1780,22:02200:0:Z4871459582;22:02200:0:Z3714361343;22:02200:1:Z3595982272;
CC1CC1C,6370,22:02200:0:Z3671707043;22:02200:0:Z4166209713;22:02200:0:Z3363788386;
CC1CC(N)CN1,455,22:02200:0:Z2763858491;22:02200:5:Z2873533341;22:02200:7:Z2873013755;
C1CC2CCC(C1)N2,6553,22:02200:0:Z3551462800;22:02200:0:Z2784209169;22:02200:0:Z2784212363;
OC1CCNCC1,12085,22:02200:0:Z3316892556;22:02200:0:Z4387103680;22:02200:0:Z1571951655;
Cc1ccc2nc[nH]c2c1,194,22:02200:0:Z1952228226;22:02200:0:Z3341316355;22:02200:0:Z3341337345;
c1cnn2cnnc2c1,1480,22:02200:0:Z2974890366;22:02200:0:Z4168724015;22:02200:0:Z4444722576;
Cc1cncnc1O,209,22:02200:0:Z4227876710;22:02200:3:Z4225292863;22:02200:5:Z4233609582;
Cc1ncc[nH]1,8385,22:02200:0:Z4223010786;22:02200:0:Z4119121499;22:02200:0:Z283671550;
C1CNCCOC1,13656,22:02200:0:Z3646918438;22:02200:0:Z2641524026;22:02200:0:Z4204060217;
CC1(C)CCC1,13175,22:02200:0:Z3830060725;22:02200:0:Z2628756580;22:02200:0:Z3777086567;
O=c1ccnc2sccn12,358,22:02200:0:Z3499169645;22:02200:4:Z1185962334;22:02200:5:Z1536003051;
Cc1cccn(C)c1=O,518,22:02200:0:Z2773143986;22:02200:0:Z3549933936;22:02200:0:Z3574952403;
O=C1CNCCN1,10152,22:02200:0:Z2850727707;22:02200:0:Z1742541355;22:02200:0:Z1899869772;
c1cnc2ncnn2c1,2363,22:02200:0:Z2850727707;22:02200:0:Z3475220305;22:02200:0:Z3555314015;
Cc1ccc(C)o1,2763,22:02200:0:Z4133980176;22:02200:0:Z3346736731;22:02200:1:Z1738157256;
c1occ2c1CCC2,492,22:02200:0:Z2140814004;22:02200:5:Z2779751411;22:02200:9:Z2068087496;
Fc1cccc(F)c1,24026,22:02200:0:Z3643289318;22:02200:0:Z3787183470;22:02200:0:Z2965587169;
Fc1cccc2c1CNCC2,484,22:02200:0:Z3889466447;22:02200:0:Z3517692335;22:02200:3:Z3775355036;
Cn1nc(Cl)cc1Cl,410,22:02200:0:Z2698581417;22:02200:1:Z2707600048;22:02200:4:Z2815600381;
O=c1ccc2ccccc2[nH]1,514,22:02200:0:Z3515103575;22:02200:0:Z3208951214;22:02200:4:Z4167029676;
O=c1cn[nH]c(=O)[nH]1,417,22:02200:0:Z3777002768;22:02200:3:Z1508090922;22:02200:4:Z3608611191;
CC1CCCCC1=O,457,22:02200:0:Z1544690497;22:02200:0:Z2805265719;22:02200:6:Z3637840123;
C1COC2(C1)CC2,977,22:02200:0:Z3506046122;22:02200:1:Z3656796784;22:02200:1:Z3703319155;
FC1CCCC1,8566,22:02200:0:Z3984378514;22:02200:0:Z3856008147;22:02200:0:Z4395194858;
Fc1ccc2[nH]cnc2c1,584,22:02200:0:Z4228053385;22:02200:2:Z1764419924;22:02200:2:Z1344291003;
CC1(C)OCCO1,4891,22:02200:0:Z3668248140;22:02200:0:Z3667652384;22:02200:0:Z2973754702;
Cc1cccc(Cl)c1,6539,22:02200:0:Z2773929911;22:02200:0:Z1856634700;22:02200:0:Z3365436075;
C1CCC2(C1)OCCO2,1681,22:02200:0:Z4142789573;22:02200:0:Z3045432707;22:02200:2:Z1608011004;
Cc1ccccc1O,3771,22:02200:0:Z3701480653;22:02200:0:Z3996815395;22:02200:0:Z4932785953;
C1COC2CCNCC2C1,374,22:02200:0:Z1856634700;22:02200:2:Z1449968577;22:02200:2:Z1569160008;
c1ccc2c(c1)CCCC2,5321,22:02200:0:Z3505435313;22:02200:0:Z4009231295;22:02200:0:Z1359449536;
CC1CCCc2nccn21,521,22:02200:0:Z4329796654;22:02200:0:Z4138203713;22:02200:3:Z4144894764;
FC1(F)CCNC1,4808,22:02200:0:Z4329796654;22:02200:0:Z2827559179;22:02200:0:Z3468274280;
c1ccc2c(c1)CCC2,11571,22:02200:0:Z1768636873;22:02200:0:Z2588308613;22:02200:0:Z1560741652;
CC1(C)CCCNC1,5641,22:02200:0:Z2293093608;22:02200:0:Z2443843087;22:02200:0:Z4577058358;
CC1CCCCC1,20633,22:02200:0:Z3837471174;22:02200:0:Z3365436075;22:02200:0:Z1193839853;
Cc1n[nH]c(=O)n1C,345,22:02200:0:Z4113766613;22:02200:5:Z2503751116;22:02200:5:Z2475722146;
CN1OCCC1=O,658,22:02200:0:Z4486963862;22:02200:0:Z4344189204;22:02200:1:Z4486969062;
c1ccc2c(c1)COC2,3335,22:02200:0:Z2354731902;22:02200:0:Z2091866710;22:02200:0:Z4007933303;
Cc1cocn1,8303,22:02200:0:Z4066092932;22:02200:0:Z4459047603;22:02200:0:Z4269875739;
C1CNC2(C1)CC2,2080,22:02200:0:Z3774059826;22:02200:1:Z3795976265;22:02200:2:Z4577027947;
C1NCC2CNCC1C2,316,22:02200:0:Z2887643087;22:02200:2:Z4888337268;22:02200:3:Z2856367759;
Cn1cncn1,14442,22:02200:0:Z3747784654;22:02200:0:Z2612694086;22:02200:0:Z3365196479;
c1cn[nH]n1,8617,22:02200:0:Z4991666117;22:02200:0:Z2289510794;22:02200:0:Z3505828886;
Fc1ccc2c(c1)CC1CC21,106,22:02200:0:Z2624342044;22:02201:8:Z2615272510;22:02202:1:Z2629807060;
Nc1nc2c(s1)CCCC2,174,22:02200:0:Z4065379894;22:02202:1:Z4643430703;22:02202:2:Z4060959730;
OC1CCCCC1,23435,22:02200:0:Z4065379894;22:02200:0:Z3876774810;22:02200:0:Z3477852471;
C1COCCNN1,652,22:02200:0:Z2972392293;22:02200:0:Z2640693285;22:02200:1:Z4127756339;
Fc1ccc(Cl)cc1,4103,22:02200:0:Z2972392293;22:02200:0:Z1591292054;22:02200:0:Z1874416276;
c1cnc2ccnn2c1,3029,22:02200:0:Z3176238129;22:02200:0:Z2412304484;22:02200:1:Z2892398921;
C1CN2CCC(C2)N1,646,22:02200:0:Z3176238129;22:02200:0:Z2640790609;22:02200:1:Z3374764275;
O=S1(=O)CCNCC1,3796,22:02200:0:Z4907967582;22:02200:0:Z2957741223;22:02200:0:Z4474111321;
c1cnc2c(c1)CCCN2,562,22:02200:0:Z4351107737;22:02200:2:Z4126389870;22:02200:3:Z4210983832;
Fc1cccc2ocnc12,356,22:02200:0:Z3313718575;22:02200:0:Z3056776088;22:02200:2:Z3056778174;
CC1(C)CC=NO1,900,22:02200:0:Z3649941398;22:02200:0:Z3651037422;22:02200:1:Z3713858575;
Cn1ccnc1Cl,1908,22:02200:0:Z3367043368;22:02200:0:Z2507026178;22:02200:0:Z1496875885;
c1nc2c(s1)CCCCC2,510,22:02200:0:Z3367043368;22:02200:1:Z3310797774;22:02200:1:Z3685090442;
FC1(F)CC1,15946,22:02200:0:Z2825431069;22:02200:0:Z3580006539;22:02200:0:Z2595185306;
Cc1cc(C)on1,8836,22:02200:0:Z2588308613;22:02200:0:Z1510089437;22:02200:0:Z2272158334;
C1CCN2CC3CNCC(C3)C2C1,70,22:02200:0:Z4860821142;22:02200:2:Z4871128813;22:02202:1:Z4834613413;
c1cc2c([nH]1)CCCC2,540,22:02200:0:Z2284801757;22:02200:2:Z2162434110;22:02200:5:Z2826210838;
Nc1ncncn1,1771,22:02200:0:Z2486376213;22:02200:0:Z2970938377;22:02200:0:Z2066120970;
FC1CCNC1,15504,22:02200:0:Z4984736500;22:02200:0:Z4107202141;22:02200:0:Z4107228135;
CN1CCNC1=O,525,22:02200:0:Z4468638923;22:02200:1:Z2623069372;22:02200:5:Z4051998384;
C1CCCCCNCCCC1,42,22:02200:0:Z3626785619;22:02200:0:Z3626784023;22:02201:4:Z3626785692;
CC1(F)CCC1,3814,22:02200:0:Z4540511797;22:02200:0:Z3351295478;22:02200:0:Z4106000347;
CC1CCNCCS1=O,500,22:02200:0:Z1867075413;22:02200:0:Z3527776202;22:02200:3:Z1864101443;
CC1CC(F)(F)C1,2129,22:02200:0:Z2800890577;22:02200:0:Z3568525329;22:02200:0:Z4311901405;
FC1CNC1,5382,22:02200:0:Z2800890577;22:02200:0:Z3868267611;22:02200:0:Z1657533886;
O=C1CCCc2ncccc21,302,22:02200:0:Z2953213830;22:02200:0:Z2960282425;22:02200:5:Z2948100270;
Cc1ccn(C)n1,11633,22:02200:0:Z4146902152;22:02200:0:Z4405727283;22:02200:0:Z3842731915;
Nc1cccnc1,2542,22:02200:0:Z4146902152;22:02200:0:Z4058970116;22:02200:0:Z4643447209;
Oc1ccccn1,4713,22:02200:0:Z1591208552;22:02200:0:Z4065296137;22:02200:0:Z2956376573;
Cn1cc(Cl)cn1,6291,22:02200:0:Z4353353986;22:02200:0:Z3050411517;22:02200:0:Z4123779663;
NC1CCNC1,5320,22:02200:0:Z4081633347;22:02200:0:Z2444675187;22:02200:0:Z2444703738;
CC1CCNCC1,15506,22:02200:0:Z1426634216;22:02200:0:Z2595887565;22:02200:0:Z3515631891;
C1CC2CNCC12,8307,22:02200:0:Z3384767219;22:02200:0:Z4005257229;22:02200:0:Z2898931789;
O=c1[nH]ccc2occc12,206,22:02200:0:Z2825676975;22:02200:0:Z2613463883;22:02200:0:Z3341010832;
C1CCC2(CCOCC2)OC1,580,22:02200:0:Z1515081826;22:02200:0:Z4195296374;22:02200:1:Z3368760146;
NC1CC2CNCC1C2,219,22:02200:0:Z5038143638;22:02200:1:Z5038138890;22:02200:2:Z5038144391;
c1ccn2nncc2c1,1026,22:02200:0:Z5038143638;22:02200:1:Z4091119872;22:02200:1:Z4448664257;
c1ccc2c(c1)CCNC2,6722,22:02200:0:Z3292201139;22:02200:0:Z4028190442;22:02200:0:Z3256540833;
Cc1nnn[nH]1,860,22:02200:0:Z4221008522;22:02200:0:Z3442183117;22:02200:1:Z4384151262;
Cc1cccc(C)c1F,801,22:02200:0:Z1546390964;22:02200:1:Z2362453145;22:02200:2:Z1393688500;
c1cn2ccsc2n1,4069,22:02200:0:Z1796197516;22:02200:1:Z3504217042;22:02200:1:Z4147626099;
CC1=CCCCO1,537,22:02200:0:Z1988167164;22:02200:2:Z2842267887;22:02200:2:Z3856757603;
Cc1nccs1,16851,22:02200:0:Z3380192084;22:02200:0:Z3842990932;22:02200:0:Z4372755276;
c1cnc2c(c1)CCC2,3513,22:02200:0:Z3380192084;22:02200:0:Z2868852730;22:02200:0:Z3577621036;
Cc1cc(C)[nH]n1,12122,22:02200:0:Z2641193124;22:02200:0:Z4149140188;22:02200:0:Z2641193043;
CN1C=NCC1,893,22:02200:0:Z3301722521;22:02200:1:Z4353181620;22:02200:2:Z4220936973;
OC1CCC12CCC2,1994,22:02200:0:Z4203409027;22:02200:0:Z3516214706;22:02200:0:Z4177944949;
Cc1cn2cc(Cl)ccc2n1,48,22:02200:0:Z3084133743;22:02200:0:Z1814698411;22:02202:9:Z1814695934;
C1CC2CC2CO1,3226,22:02200:0:Z3084133743;22:02200:0:Z3187577137;22:02200:0:Z4399090129;
CC1CNCC(=O)N1,689,22:02200:0:Z4266402114;22:02200:0:Z3304124588;22:02200:0:Z4177662309;
C1CCCNCC1,20503,22:02200:0:Z3085735022;22:02200:0:Z3365458462;22:02200:0:Z2274331929;
FC1(F)CC12CCC2,4231,22:02200:0:Z3203326441;22:02200:0:Z2646285551;22:02200:0:Z3621088329;
Cn1cccc1,9739,22:02200:0:Z2781069017;22:02200:0:Z4353326553;22:02200:0:Z2649913595;
Cc1cc2ccccn2n1,5,22:02200:0:Z3777162667;22:02201:0:Z3506198360;22:02201:9:Z4926123648;
Clc1nccs1,3974,22:02200:0:Z3051516520;22:02200:0:Z2273333253;22:02200:0:Z4278311809;
c1ccc2ocnc2c1,2965,22:02200:0:Z2354285698;22:02200:0:Z2639930709;22:02200:1:Z4879940027;
c1cc2[nH]ccc2cn1,816,22:02200:0:Z3361761799;22:02200:0:Z3360169458;22:02200:1:Z4378640833;
Cc1csc2ccccc12,400,22:02200:0:Z4474144552;22:02200:1:Z4985276344;22:02200:3:Z2061130712;
CC1(C)CCCC(=O)C1,291,22:02200:0:Z5013879248;22:02200:2:Z5000032804;22:02200:4:Z5000679104;
O=S1(=O)CCCN1,3611,22:02200:0:Z5013879248;22:02200:0:Z2218622255;22:02200:0:Z1796337146;
FC1(F)CCCCC1,9662,22:02200:0:Z2715357881;22:02200:0:Z4176756006;22:02200:0:Z3255634621;
OC1CCOCC1,5715,22:02200:0:Z3207487534;22:02200:0:Z3505616005;22:02200:0:Z3829981136;
Cc1ccccn1,28649,22:02200:0:Z1151495792;22:02200:0:Z2998302014;22:02200:0:Z3085932865;
c1ccc2scnc2c1,6403,22:02200:0:Z3365336055;22:02200:0:Z1739262270;22:02200:0:Z4615291758;
OC1CCCCCC1,786,22:02200:0:Z4276407402;22:02200:0:Z3583529057;22:02200:0:Z4913280909;
Cc1ccc2[nH]ccc2c1,584,22:02200:0:Z3829524064;22:02200:3:Z2720770859;22:02200:6:Z1628869598;
Cc1cn(C)cn1,1877,22:02200:0:Z4008238705;22:02200:0:Z2849802405;22:02200:0:Z2032649722;
Fc1ccc(F)cc1,6158,22:02200:0:Z4008238705;22:02200:0:Z644076532;22:02200:0:Z3797329734;
CC1(C)CC1(C)C,1726,22:02200:0:Z4230499859;22:02200:0:Z2804604056;22:02200:1:Z2720708579;
CC1CSC1,1443,22:02200:0:Z3875747676;22:02200:0:Z3684330503;22:02200:0:Z3404306260;
CC1CNCC1C,2857,22:02200:0:Z1365812829;22:02200:0:Z4311717369;22:02200:0:Z3891939736;
C1CSCS1,3219,22:02200:0:Z1536577861;22:02200:0:Z3680121200;22:02200:1:Z2647402605;
CC1(C)CC1,10053,22:02200:0:Z3052218276;22:02200:0:Z5045106647;22:02200:0:Z2649913595;
c1ccc2[nH]ncc2c1,5258,22:02200:0:Z1276393118;22:02200:0:Z1319323406;22:02200:0:Z3320981662;
C1CCC2(CC1)OCCO2,1805,22:02200:0:Z3391572587;22:02200:0:Z4880461182;22:02200:2:Z4124233660;
Fc1ccncc1,1007,22:02200:0:Z4268230317;22:02200:4:Z4268192066;22:02200:5:Z4458791680;
C1NCC12CSC2,642,22:02200:0:Z4156247953;22:02200:0:Z3685470496;22:02200:1:Z3888030137;
CC1(C)CNC1,5061,22:02200:0:Z2394350857;22:02200:0:Z5044132021;22:02200:0:Z2918114187;
Cc1nnc[nH]1,4059,22:02200:0:Z3881945350;22:02200:0:Z2630932504;22:02200:0:Z3156393480;
OC1CCC12CCNCC2,791,22:02200:0:Z4099190615;22:02200:1:Z4263622661;22:02200:2:Z4256174732;
C1COCOC1,4161,22:02200:0:Z4099190615;22:02200:0:Z4285994979;22:02200:0:Z4459184423;
Cc1cn2c(n1)CCC2,26,22:02200:0:Z4414838699;22:02203:8:Z3346994248;22:02206:2:Z3506389095;
Cn1cncc1Cl,3440,22:02200:0:Z1700988745;22:02200:0:Z1439713754;22:02200:0:Z1874040396;
c1ccc2c(c1)CNC2,3255,22:02200:0:Z4907039854;22:02200:0:Z4285994979;22:02200:1:Z2605989673;
C1CCC2(CCSC2)OC1,239,22:02200:0:Z1656587368;22:02200:3:Z4319998873;22:02200:5:Z1450539010;
C1CC2CCC1C2,13396,22:02200:0:Z2838249046;22:02200:0:Z2972257832;22:02200:0:Z3831952733;
Clc1cnns1,629,22:02200:0:Z2838249046;22:02200:0:Z847095956;22:02200:0:Z2839530285;
CC1(C)CNCC(=O)N1,677,22:02200:0:Z1559378578;22:02200:1:Z3318265815;22:02200:1:Z3318269708;
Cn1ncc2c1CNC2,462,22:02200:0:Z3718312047;22:02200:3:Z3791088950;22:02200:4:Z3792100168;
Cc1cnoc1C,484,22:02200:0:Z4033172425;22:02200:0:Z2295303120;22:02200:2:Z2873197214;
O=C1CCCCCN1,4639,22:02200:0:Z3652739957;22:02200:0:Z3640524658;22:02200:0:Z3345648314;
C1CC2NCCOC2C1,627,22:02200:0:Z4213928684;22:02200:1:Z2718908336;22:02200:3:Z4461855066;
O=c1cccc2n1CCCC2,100,22:02200:0:Z4467482715;22:02200:1:Z4114728741;22:02200:1:Z4114684746;
c1cn2c(n1)CCC2,4297,22:02200:0:Z4051944293;22:02200:0:Z3874165368;22:02200:0:Z4505475692;
CC1=CC=CCC1,48,22:02200:0:Z4258506488;22:02201:4:Z4251959364;22:02202:9:Z4257896505;
Clc1ccncn1,2259,22:02200:0:Z3393900874;22:02200:0:Z1578108741;22:02200:0:Z2347946668;
CC12CNCC1CS(=O)(=O)C2,244,22:02200:0:Z3393900874;22:02201:2:Z4276325525;22:02201:3:Z3055568524;
CC1(N)CCNCC1,498,22:02200:0:Z2451545340;22:02200:0:Z2447943151;22:02200:7:Z2377017437;
Fc1ccc2occc2c1,988,22:02200:0:Z2451545340;22:02200:1:Z2960195794;22:02200:2:Z2277062716;
FC1CC2(CCC2)C1,956,22:02200:0:Z3561673503;22:02200:0:Z3552277514;22:02200:2:Z3583806783;
c1nnn[nH]1,18753,22:02200:0:Z2927611771;22:02200:0:Z2474734238;22:02200:0:Z3343390684;
CC1CC(O)CN1,1393,22:02200:0:Z4227198878;22:02200:2:Z2914818796;22:02200:3:Z2918538668;
O=c1[nH]cnc2ccncc12,104,22:02200:0:Z4227198878;22:02201:6:Z4343588532;22:02201:7:Z4229000635;
C1NCC2CNCC12,905,22:02200:0:Z2227702782;22:02200:0:Z2860329495;22:02200:1:Z5060476421;
CN1CCOCC1,4126,22:02200:0:Z3585680031;22:02200:0:Z2919366414;22:02200:0:Z2774153040;
Clc1cscn1,5121,22:02200:0:Z4342946890;22:02200:0:Z4056212801;22:02200:0:Z3803604740;
Cc1ccc2c(c1C)OCC2,124,22:02200:0:Z2442887277;22:02200:6:Z2220277082;22:02201:0:Z1481210855;
CC1(C)CCS1(=O)=O,952,22:02200:0:Z3322047360;22:02200:0:Z5064641106;22:02200:0:Z3620356346;
CC1COc2ccccc2O1,241,22:02200:0:Z3587763833;22:02200:0:Z3552880142;22:02200:1:Z2441440476;
C1CCC2(CCOCC2)NC1,157,22:02200:0:Z3093459402;22:02200:0:Z3319477640;22:02201:0:Z3517200449;
NC1CCC1,16086,22:02200:0:Z4115352941;22:02200:0:Z3795033138;22:02200:0:Z4060818238;
C1CNCC2(C1)OCC1CC12,229,22:02200:0:Z4115352941;22:02200:0:Z3795033138;22:02200:3:Z3571100596;
NC1CC2CCC1C2,1522,22:02200:0:Z3697047805;22:02200:1:Z4005691265;22:02200:1:Z3697563303;
NC1CCCn2nccc21,98,22:02200:0:Z3520794443;22:02200:8:Z3133494276;22:02203:2:Z3831004660;
C1CC2COC(C1)C2,3255,22:02200:0:Z3520794443;22:02200:0:Z3473356425;22:02200:0:Z3582148016;
C1NC2CNC1C2,2918,22:02200:0:Z4199880400;22:02200:0:Z4473639849;22:02200:0:Z4191641878;
FC1(F)CCCC1,8419,22:02200:0:Z2801568114;22:02200:0:Z2294363627;22:02200:0:Z3199058493;
Cc1ncno1,5370,22:02200:0:Z1148203910;22:02200:0:Z3188186649;22:02200:0:Z4320302846;
CN1CCCCC1,16395,22:02200:0:Z3044014819;22:02200:0:Z4233392859;22:02200:0:Z1616783601;
c1cc2n(c1)CCNC2,898,22:02200:0:Z4065296137;22:02200:1:Z3414468216;22:02200:2:Z3394542313;
C1=NOC2CCCCC12,394,22:02200:0:Z4111271350;22:02200:2:Z4113621554;22:02201:3:Z4030760805;
O=C1CC2(CCC2)CN1,492,22:02200:0:Z3803577966;22:02200:0:Z4002949678;22:02200:0:Z3382343367;
FC1(F)CC2CCC1C2,1020,22:02200:0:Z3906972975;22:02200:0:Z3795496544;22:02200:6:Z4165112959;
C1CNC2CCC2C1,1383,22:02200:0:Z3365458462;22:02200:0:Z4312884214;22:02200:0:Z3394926911;
c1ncncn1,870,22:02200:0:Z3561242098;22:02200:1:Z4923471985;22:02200:1:Z2088441841;
Cc1c[nH]nn1,1437,22:02200:0:Z2304259716;22:02200:1:Z4002914066;22:02200:2:Z2715003969;
Cn1ncc2cccnc21,993,22:02200:0:Z2824544474;22:02200:0:Z4590051505;22:02200:0:Z4471020540;
C1CCC2(C1)CCCN2,1166,22:02200:0:Z4576990084;22:02200:0:Z4296353586;22:02200:0:Z3992990868;
Clc1ncccn1,1029,22:02200:0:Z3647369304;22:02200:0:Z3562367083;22:02200:0:Z2769605731;
Cc1csc2nccn12,778,22:02200:0:Z3041536716;22:02200:0:Z4474016774;22:02200:0:Z3793984496;
C1COC2COCC2N1,1162,22:02200:0:Z3041536716;22:02200:0:Z4474016774;22:02200:3:Z4391234756;
FC1=CCCNC1,1557,22:02200:0:Z4061790486;22:02200:1:Z2581589047;22:02200:1:Z2709103133;
OC1CC2(CC2)C1,855,22:02200:0:Z3205224429;22:02200:1:Z2969585249;22:02200:1:Z3700985303;
Fc1ccc2cnccc2c1,399,22:02200:0:Z3205224429;22:02200:2:Z4446355063;22:02200:3:Z3078246719;
Clc1ccno1,265,22:02200:0:Z4236331167;22:02200:3:Z4275108928;22:02200:5:Z4268258477;
CC1CC1F,1772,22:02200:0:Z2785141249;22:02200:0:Z4079916963;22:02200:0:Z3093018324;
CC12CC(CO1)C2,1158,22:02200:0:Z3548226187;22:02200:0:Z3642103974;22:02200:1:Z3704309282;
Cc1cccc2c1CCN2,435,22:02200:0:Z1273871069;22:02200:2:Z2869560218;22:02200:8:Z1471276244;
c1cnc2nccn2c1,2270,22:02200:0:Z2869965048;22:02200:0:Z3829617564;22:02200:0:Z3594607322;
OC1CCC(O)CC1,132,22:02200:0:Z2284669068;22:02200:0:Z3716018236;22:02200:3:Z3603224289;
c1nc2c(o1)CCCC2,430,22:02200:0:Z3578025376;22:02200:5:Z2788549567;22:02200:5:Z2836194202;
C1CNCC2(C1)COC2,587,22:02200:0:Z3619829396;22:02200:0:Z4084183045;22:02200:3:Z3174299911;
Clc1ccc2c(c1)CNCC2,313,22:02200:0:Z1537678495;22:02200:0:Z3876358654;22:02200:3:Z1845015347;
CC1OCCCO1,424,22:02200:0:Z3051439688;22:02200:3:Z1849826638;22:02200:4:Z1853193772;
CN1CCNCC1(C)C,684,22:02200:0:Z4060818238;22:02200:0:Z4060819001;22:02200:3:Z4117592956;
CC12CNC(CO1)C2,560,22:02200:0:Z2966252729;22:02200:0:Z2966247369;22:02200:1:Z4272486365;
Clc1cc[nH]c1Cl,435,22:02200:0:Z2966252729;22:02200:0:Z2644833438;22:02200:2:Z4513030482;
Clc1ccc2c(c1)CCCCS2,11,22:02200:0:Z2618308322;22:02200:0:Z2722437000;22:02200:0:Z2377733703;
Cc1nscc1Cl,293,22:02200:0:Z3592806400;22:02200:7:Z2706601025;22:02201:1:Z4375396212;
C1CC2CNCC2CN1,878,22:02200:0:Z2923132493;22:02200:0:Z3555721820;22:02200:1:Z2923130666;
Cn1nc[nH]c1=O,651,22:02200:0:Z3613643931;22:02200:3:Z1621802815;22:02200:5:Z1665695089;
O=C1NCCN1,3714,22:02200:0:Z3613643931;22:02200:0:Z2148936013;22:02200:1:Z1693553266;
C1=CSCC1,697,22:02200:0:Z3049946744;22:02200:4:Z4218776003;22:02200:4:Z4573888955;
NC12CC(C1)C2,752,22:02200:0:Z3889054892;22:02200:0:Z4134169161;22:02200:1:Z3033127620;
Nc1nccs1,2713,22:02200:0:Z3889054892;22:02200:0:Z3547038760;22:02200:1:Z3798853760;
C1CN2CCC1CC2,1488,22:02200:0:Z4220264682;22:02200:0:Z3053902074;22:02200:0:Z2967190298;
